**INFO_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,WT310,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number,C2QG19067V,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,F1.04,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2016,1,15,11,14,35,,,,,,,,,,,,,,,,,,,,,
Voltage Range,150,V,,,,,,,,,,,,,,,,,,,,,,,,,
Current Range,0.5,A,,,,,,,,,,,,,,,,,,,,,,,,,
Crest Factor,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Update Rate,0.25,S,,,,,,,,,,,,,,,,,,,,,,,,,
Standard,IEC62301 Ed.2(Auto),,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Time,300,,,,,,,,,,,,,,,,,,,,,,,,,,
Algorithm,LR,CA,SP1,SP2,SAE,,,,,,,,,,,,,,,,,,,,,,
Stop Factor,LR Stable,,,,,,,,,,,,,,,,,,,,,,,,,,
Valid Period,300,900,,,,,,,,,,,,,,,,,,,,,,,,,
**INFO_END**,,,,,,,,,,,,,,,,,,,,,,,,,,,
**DATA_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Test Voltage(V),Test Frequency(Hz),THD,Crest Factor U,Crest Factor I,Power(W),Accumulated Energy(Wh),Real Power Factor,Apparent Power(VA),TrendCount,LR-MeasurePower,LR-Threshold,CA-AverageMaximum,CA-AverageMinimum,CA-ThresholdMaximum,CA-ThresholdMinimum,SP1-MeasurePower,SP1-Threshold,SP2-MeasurePower,SP2-Threshold,SAE-MeasurePower,SAE-Threshold,Time (hr),Slope (W/hr),,,
820.25,119.82,59.976,0.196,1.418,6.399,1.25,0.29739,0.1922,6.502,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.227847405,,,,
820.5,119.82,59.967,0.123,1.418,6.122,1.312,0.29748,0.196,6.69,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.227916849,,,,
820.75,119.81,59.976,0.075,1.418,6.107,1.319,0.29757,0.1991,6.626,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.227986294,,,,
821,119.81,59.966,0.05,1.418,6.13,1.345,0.29767,0.1997,6.736,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228055738,,,,
821.25,119.82,59.974,0.039,1.418,6.266,1.283,0.29776,0.1936,6.629,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228125183,,,,
821.5,119.82,59.966,0.165,1.418,6.013,1.303,0.29785,0.1956,6.661,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228194627,,,,
821.75,119.82,59.972,0.042,1.418,5.874,1.306,0.29794,0.1943,6.723,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228264072,,,,
822,119.81,59.975,0.194,1.418,6.078,1.339,0.29803,0.1986,6.742,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228333516,,,,
822.25,119.81,59.977,0.093,1.418,5.988,1.324,0.29812,0.1972,6.714,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228402961,,,,
822.5,119.81,59.973,0.069,1.418,6.235,1.302,0.29821,0.1964,6.628,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228472405,,,,
822.75,119.81,59.976,0.166,1.419,6.445,1.308,0.2983,0.1976,6.622,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.22854185,,,,
823,119.83,59.977,0.061,1.418,6.122,1.331,0.29839,0.1978,6.729,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228611294,,,,
823.25,119.82,59.958,0.037,1.418,6.264,1.351,0.29849,0.2006,6.734,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228680739,,,,
823.5,119.81,59.975,0.043,1.418,6.22,1.258,0.29857,0.1922,6.548,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228750183,,,,
823.75,119.81,59.969,0.177,1.418,6.113,1.306,0.29866,0.195,6.695,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228819628,,,,
824,119.81,59.969,0.041,1.418,6.436,1.341,0.29876,0.1988,6.746,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228889072,,,,
824.25,119.82,59.965,0.084,1.418,6.227,1.363,0.29885,0.1985,6.871,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.228958517,,,,
824.5,119.81,59.969,0.189,1.418,5.953,1.225,0.29894,0.1896,6.462,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229027961,,,,
824.75,119.83,59.976,0.081,1.418,6.319,1.312,0.29903,0.1974,6.647,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229097406,,,,
825,119.82,59.966,0.058,1.418,6.101,1.338,0.29912,0.1987,6.733,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.22916685,,,,
825.25,119.8,59.965,0.062,1.419,6.186,1.352,0.29921,0.2012,6.721,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229236295,,,,
825.5,119.81,59.976,0.136,1.418,6.453,1.237,0.2993,0.191,6.481,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229305739,,,,
825.75,119.82,59.968,0.047,1.418,6.295,1.293,0.29939,0.1943,6.656,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229375184,,,,
826,119.82,59.965,0.109,1.418,6.226,1.338,0.29948,0.1983,6.746,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229444628,,,,
826.25,119.82,59.98,0.203,1.418,5.995,1.335,0.29958,0.1971,6.773,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229514073,,,,
826.5,119.82,59.976,0.092,1.418,6.209,1.265,0.29967,0.1933,6.544,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229583517,,,,
826.75,119.81,59.977,0.121,1.418,6.109,1.298,0.29976,0.1957,6.634,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229652962,,,,
827,119.81,59.976,0.09,1.418,6.012,1.315,0.29985,0.1972,6.667,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229722406,,,,
827.25,119.82,59.97,0.071,1.418,6.204,1.348,0.29994,0.201,6.704,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229791851,,,,
827.5,119.82,59.969,0.087,1.418,6.402,1.294,0.30003,0.1948,6.642,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.229861295,,,,
827.75,119.82,59.966,0.132,1.418,6.489,1.309,0.30012,0.1974,6.635,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.22993074,,,,
828,119.82,59.969,0.199,1.418,5.978,1.303,0.30021,0.1961,6.646,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230000184,,,,
828.25,119.82,59.969,0.077,1.418,5.402,1.082,0.30029,0.1761,6.142,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230069629,,,,
828.5,119.81,59.969,0.126,1.418,5.718,1.12,0.30036,0.1807,6.201,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230139073,,,,
828.75,119.81,59.968,0.122,1.418,5.997,1.331,0.30045,0.1961,6.786,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230208518,,,,
829,119.83,59.965,0.111,1.418,6.095,1.332,0.30055,0.1977,6.737,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230277962,,,,
829.25,119.83,59.957,0.12,1.418,6.187,1.298,0.30064,0.1959,6.627,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230347407,,,,
829.5,119.81,59.975,0.149,1.418,6.053,1.306,0.30073,0.1965,6.648,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230416851,,,,
829.75,119.81,59.969,0.165,1.419,5.814,1.338,0.30082,0.2009,6.659,82,0.002989,0.013009,1.3225,1.287095,1.303252,1.298049,0.014054,0.013009,0.014054,0.013009,0.014682,0.013008,0.230486296,,,,
830,119.81,59.965,0.087,1.419,6.057,1.363,0.30091,0.2006,6.795,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.23055574,,,,
830.25,119.81,59.969,0.152,1.419,6.144,1.258,0.301,0.1918,6.557,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230625185,,,,
830.5,119.82,59.969,0.144,1.419,6.106,1.321,0.30109,0.1973,6.697,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230694629,,,,
830.75,119.82,59.969,0.149,1.419,6.227,1.316,0.30118,0.1952,6.741,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230764074,,,,
831,119.81,59.969,0.139,1.419,6.141,1.373,0.30128,0.2016,6.811,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230833518,,,,
831.25,119.81,59.973,0.146,1.419,6.319,1.226,0.30136,0.1911,6.418,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230902963,,,,
831.5,119.81,59.967,0.162,1.419,6.212,1.323,0.30146,0.1975,6.7,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.230972407,,,,
831.75,119.82,59.973,0.088,1.419,5.986,1.336,0.30155,0.1998,6.684,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231041852,,,,
832,119.82,59.973,0.192,1.419,5.998,1.356,0.30164,0.1996,6.793,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231111296,,,,
832.25,119.82,59.957,0.147,1.419,6.058,1.221,0.30173,0.1888,6.464,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231180741,,,,
832.5,119.82,59.966,0.139,1.419,6.331,1.307,0.30182,0.1965,6.651,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231250185,,,,
832.75,119.81,59.966,0.111,1.419,5.928,1.324,0.30191,0.1961,6.752,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.23131963,,,,
833,119.8,59.968,0.105,1.419,6.025,1.346,0.30201,0.199,6.761,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231389074,,,,
833.25,119.81,59.966,0.113,1.418,5.875,1.247,0.30209,0.1914,6.517,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231458519,,,,
833.5,119.83,59.972,0.085,1.419,5.957,1.31,0.30218,0.1962,6.677,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231527963,,,,
833.75,119.82,59.973,0.228,1.419,6.251,1.326,0.30228,0.1996,6.645,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231597408,,,,
834,119.81,59.976,0.149,1.418,6.114,1.349,0.30237,0.1997,6.756,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231666852,,,,
834.25,119.81,59.972,0.101,1.419,6.486,1.268,0.30246,0.1934,6.558,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231736297,,,,
834.5,119.81,59.966,0.118,1.419,6.264,1.294,0.30255,0.1951,6.633,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231805741,,,,
834.75,119.81,59.972,0.082,1.419,6.147,1.301,0.30264,0.1941,6.701,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.231875186,,,,
835,119.82,59.973,0.104,1.419,6.08,1.35,0.30273,0.1997,6.762,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.23194463,,,,
835.25,119.82,59.965,0.071,1.419,6.114,1.316,0.30283,0.1958,6.722,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232014075,,,,
835.5,119.81,59.966,0.21,1.418,6.088,1.304,0.30292,0.1963,6.644,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232083519,,,,
835.75,119.8,59.975,0.129,1.419,6.104,1.3,0.30301,0.1968,6.608,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232152964,,,,
836,119.81,59.963,0.059,1.419,6.256,1.337,0.3031,0.1984,6.74,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232222408,,,,
836.25,119.81,59.967,0.157,1.419,5.988,1.349,0.30319,0.2012,6.702,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232291853,,,,
836.5,119.82,59.966,0.059,1.419,6.418,1.261,0.30328,0.1929,6.537,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232361297,,,,
836.75,119.82,59.973,0.188,1.419,5.941,1.299,0.30337,0.1953,6.652,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232430742,,,,
837,119.82,59.975,0.116,1.418,6.13,1.354,0.30346,0.2003,6.761,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232500186,,,,
837.25,119.81,59.972,0.075,1.42,6.026,1.365,0.30356,0.199,6.857,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232569631,,,,
837.5,119.8,59.975,0.105,1.419,6.07,1.231,0.30364,0.1899,6.48,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232639075,,,,
837.75,119.82,59.966,0.035,1.419,6.14,1.315,0.30374,0.1972,6.668,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.23270852,,,,
838,119.82,59.967,0.156,1.418,6.274,1.351,0.30383,0.1996,6.768,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232777964,,,,
838.25,119.82,59.966,0.029,1.419,6.314,1.342,0.30392,0.2004,6.698,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232847409,,,,
838.5,119.82,59.964,0.183,1.419,5.739,1.232,0.30401,0.1906,6.463,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232916853,,,,
838.75,119.81,59.986,0.071,1.419,6.167,1.304,0.3041,0.1955,6.67,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.232986298,,,,
839,119.8,59.973,0.058,1.419,6.211,1.342,0.30419,0.1984,6.761,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.233055742,,,,
839.25,119.81,59.966,0.046,1.42,6.065,1.326,0.30429,0.1959,6.767,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.233125187,,,,
839.5,119.82,59.966,0.056,1.419,6.478,1.257,0.30437,0.1922,6.541,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.233194631,,,,
839.75,119.82,59.973,0.178,1.418,6.123,1.298,0.30446,0.1958,6.631,83,0.001136,0.013007,1.320333,1.258125,1.303248,1.298046,0.008068,0.013007,0.008068,0.013007,0.010153,0.013007,0.233264076,,,,
840,119.81,59.966,0.039,1.419,6.347,1.328,0.30456,0.1983,6.695,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.23333352,,,,
840.25,119.82,59.976,0.179,1.419,6.238,1.334,0.30465,0.2,6.669,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233402965,,,,
840.5,119.81,59.966,0.037,1.419,6.354,1.296,0.30474,0.1948,6.653,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233472409,,,,
840.75,119.81,59.966,0.103,1.419,5.768,1.295,0.30483,0.1966,6.585,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233541854,,,,
841,119.82,59.973,0.178,1.419,6.2,1.303,0.30492,0.1959,6.651,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233611298,,,,
841.25,119.82,59.976,0.044,1.42,5.35,1.08,0.30499,0.1761,6.131,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233680743,,,,
841.5,119.81,59.966,0.204,1.419,5.592,1.113,0.30507,0.1804,6.17,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233750187,,,,
841.75,119.81,59.972,0.049,1.419,6.185,1.322,0.30516,0.1954,6.764,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233819632,,,,
842,119.81,59.967,0.139,1.419,6.317,1.334,0.30525,0.1978,6.744,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233889076,,,,
842.25,119.81,59.957,0.045,1.419,6.161,1.291,0.30534,0.195,6.622,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.233958521,,,,
842.5,119.81,59.966,0.11,1.419,6.211,1.312,0.30544,0.1965,6.679,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234027965,,,,
842.75,119.83,59.981,0.2,1.42,5.815,1.316,0.30553,0.1988,6.618,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.23409741,,,,
843,119.82,59.966,0.071,1.419,6.064,1.362,0.30562,0.2002,6.802,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234166854,,,,
843.25,119.81,59.966,0.097,1.419,5.749,1.241,0.30571,0.1902,6.527,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234236299,,,,
843.5,119.81,59.973,0.064,1.42,6.083,1.316,0.3058,0.1964,6.701,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234305743,,,,
843.75,119.81,59.966,0.131,1.419,6.201,1.333,0.30589,0.1965,6.782,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234375188,,,,
844,119.82,59.976,0.085,1.419,6.177,1.358,0.30599,0.1997,6.799,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234444632,,,,
844.25,119.82,59.966,0.15,1.419,6.074,1.201,0.30607,0.1878,6.396,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234514077,,,,
844.5,119.82,59.976,0.198,1.418,6.203,1.321,0.30616,0.1974,6.689,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234583521,,,,
844.75,119.81,59.966,0.089,1.418,6.221,1.328,0.30625,0.1992,6.665,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234652966,,,,
845,119.81,59.966,0.102,1.418,6.102,1.354,0.30635,0.1996,6.784,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.23472241,,,,
845.25,119.81,59.973,0.109,1.418,6.183,1.233,0.30643,0.19,6.49,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234791855,,,,
845.5,119.82,59.976,0.079,1.418,6.231,1.305,0.30652,0.1962,6.653,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234861299,,,,
845.75,119.82,59.972,0.124,1.417,5.893,1.317,0.30662,0.1952,6.746,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.234930744,,,,
846,119.81,59.966,0.155,1.418,5.98,1.351,0.30671,0.1995,6.771,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235000188,,,,
846.25,119.82,59.985,0.183,1.418,5.725,1.264,0.3068,0.1919,6.589,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235069633,,,,
846.5,119.82,59.981,0.085,1.417,6.164,1.301,0.30689,0.1952,6.661,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235139077,,,,
846.75,119.81,59.973,0.128,1.418,5.763,1.307,0.30698,0.1973,6.624,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235208522,,,,
847,119.82,59.965,0.132,1.418,5.9,1.353,0.30707,0.1996,6.778,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235277966,,,,
847.25,119.83,59.973,0.137,1.418,6.268,1.321,0.30716,0.1986,6.652,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235347411,,,,
847.5,119.82,59.957,0.089,1.418,6.254,1.317,0.30726,0.1966,6.702,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235416855,,,,
847.75,119.81,59.966,0.153,1.419,6.211,1.291,0.30734,0.1936,6.67,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.2354863,,,,
848,119.81,59.976,0.162,1.418,6.42,1.348,0.30744,0.1985,6.792,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235555744,,,,
848.25,119.82,59.966,0.093,1.418,6.296,1.345,0.30753,0.1967,6.835,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235625189,,,,
848.5,119.82,59.963,0.179,1.418,6.33,1.269,0.30762,0.1932,6.568,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235694633,,,,
848.75,119.82,59.966,0.142,1.419,6.234,1.307,0.30771,0.1969,6.637,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235764078,,,,
849,119.82,59.957,0.137,1.419,6.463,1.347,0.3078,0.199,6.771,84,0.000329,0.013011,1.35,1.299923,1.303509,1.298306,0.011963,0.013011,0.011963,0.013011,0.014878,0.013011,0.235833522,,,,
