0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMGLYT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
7:13:10,0,0.00,90.14,18.37,85.96,85.96,70.66,0,31.86,0,26.23,99.25,0,1,0,114.76,115.27,115.25,114.98,115.13,114.95,115.22,90.14,18.4,0,0
7:14:10,0,0.00,90.14,18.37,85.60,84.88,69.94,0,33.25,0,24.56,97.78,0,1,0,114.83,115.44,115.25,114.92,115.18,115.03,115.14,90.14,18.4,0,0
7:15:10,0,0.00,90.14,18.47,85.33,84.25,68.50,0,34.06,0,23.62,94.82,0,1,0,114.87,115.36,115.19,114.85,115.08,114.97,115.12,90.14,18.5,0,0
7:16:10,0,0.00,89.94,18.47,85.96,85.15,70.03,0,33.30,0,25.01,98.14,0,1,0,114.79,115.14,115.26,114.92,115.11,115.01,115.12,89.94,18.5,0,0
7:17:10,0,0.00,89.94,18.47,86.14,85.60,70.66,0,32.88,0,25.66,100.00,0,1,0,114.85,115.18,115.17,114.83,115.14,114.75,115.09,89.94,18.5,0,0
7:18:10,0,0.00,89.94,18.57,85.78,84.70,68.14,0,35.42,0,24.28,94.49,0,1,0,114.83,115.13,115.16,114.86,115.12,114.71,115.11,89.94,18.6,0,0
7:19:11,0,0.00,89.94,18.47,85.69,84.25,69.22,0,34.77,0,23.62,97.79,0,1,0,114.82,115.02,115.29,114.91,115.09,114.93,115.12,89.94,18.5,0,0
7:20:11,0,0.00,89.94,18.47,86.14,85.96,71.38,0,33.27,0,26.24,100.00,0,1,0,114.84,115.15,115.26,114.92,115.08,114.84,115.10,89.94,18.5,0,0
7:21:11,0,0.00,89.94,18.47,85.96,85.24,69.58,0,34.15,0,25.09,97.02,0,1,0,114.80,115.16,115.27,114.85,115.08,115.11,115.12,89.94,18.5,0,0
7:22:11,0,0.00,89.94,18.47,85.69,84.25,68.86,0,35.17,0,23.58,96.18,0,1,0,114.97,114.95,114.50,114.94,115.17,114.96,115.21,89.94,18.5,0,0
7:23:11,0,0.00,89.94,18.47,86.05,84.43,69.49,0,33.76,0,23.89,97.10,0,1,0,114.92,114.81,115.12,114.93,115.05,114.75,115.15,89.94,18.5,0,0
7:24:11,0,0.00,89.94,18.47,86.50,85.96,71.38,0,32.09,0,26.21,100.00,0,1,0,114.97,114.79,114.34,115.04,115.15,114.99,115.20,89.94,18.5,0,0
7:25:12,0,0.00,89.94,18.47,86.14,85.06,68.95,0,33.55,0,24.81,95.82,0,1,0,114.97,114.79,115.87,114.87,115.14,115.01,115.12,89.94,18.5,0,0
7:26:12,0,0.00,89.94,18.47,85.87,84.43,67.69,0,34.49,0,23.87,93.97,0,1,0,114.87,115.35,115.41,114.91,115.23,114.79,115.23,89.94,18.5,0,0
7:27:12,0,0.00,89.94,18.47,86.23,84.79,69.13,0,33.21,0,24.45,96.77,0,1,0,114.82,114.60,114.81,114.91,115.10,114.88,115.18,89.94,18.5,0,0
7:28:12,0,0.00,89.94,18.47,86.32,85.78,70.75,0,32.95,0,25.92,99.48,0,1,0,114.96,114.84,114.93,114.97,115.15,114.94,115.27,89.94,18.5,0,0
7:29:12,0,0.00,89.94,18.57,85.87,84.70,68.59,0,34.62,0,24.27,93.93,0,1,0,114.92,114.65,114.89,114.85,115.19,114.99,115.22,89.94,18.6,0,0
7:30:12,0,0.00,89.94,18.67,85.69,84.43,66.97,0,34.59,0,23.88,91.37,0,1,0,114.97,114.62,114.86,115.10,115.16,114.78,115.21,89.94,18.7,0,0
7:31:13,0,0.00,89.94,18.76,86.50,85.69,70.93,0,32.29,0,25.82,99.12,0,1,0,114.92,114.79,114.89,115.13,115.14,114.98,115.15,89.94,18.8,0,0
7:32:13,0,0.00,89.94,18.86,86.32,85.42,69.31,0,33.03,0,25.37,96.37,0,1,0,114.80,114.80,114.81,114.97,115.18,114.94,115.22,89.94,18.9,0,0
7:33:13,0,0.00,89.94,18.86,85.69,84.43,66.97,0,35.48,0,23.86,92.31,0,1,0,114.78,114.90,114.95,114.90,115.14,114.97,115.10,89.94,18.9,0,0
7:34:13,0,0.00,89.94,18.76,86.05,84.43,68.95,0,34.11,0,23.89,96.43,0,1,0,114.61,114.92,114.90,114.94,115.17,115.02,115.23,89.94,18.8,0,0
7:35:13,0,0.00,89.94,18.76,86.50,85.96,70.21,0,32.50,0,26.22,98.11,0,1,0,115.25,114.97,114.85,114.86,115.15,114.97,115.11,89.94,18.8,0,0
7:36:13,0,0.00,89.94,18.76,85.87,84.88,68.32,0,35.04,0,24.53,94.47,0,1,0,115.18,114.86,114.91,114.91,115.14,115.00,115.08,89.94,18.8,0,0
7:37:13,0,0.00,89.94,18.66,85.87,84.43,68.86,0,34.95,0,23.87,95.91,0,1,0,115.24,114.97,114.84,114.91,115.17,115.04,115.11,89.94,18.7,0,0
7:38:14,0,0.00,89.94,18.66,86.23,84.79,69.49,0,33.59,0,24.44,97.01,0,1,0,114.96,114.88,114.91,114.94,115.14,114.95,115.18,89.94,18.7,0,0
7:39:14,0,0.00,89.94,18.66,86.14,85.78,70.84,0,34.15,0,25.91,100.00,0,1,0,114.92,114.92,114.99,114.94,115.11,114.98,115.10,89.94,18.7,0,0
7:40:14,0,0.00,89.94,18.66,86.05,84.43,68.86,0,34.44,0,23.84,95.20,0,1,0,114.99,114.92,114.92,114.89,115.08,114.98,115.08,89.94,18.7,0,0
7:41:14,0,0.00,89.94,18.66,86.05,84.43,69.04,0,34.39,0,23.87,95.92,0,1,0,114.94,114.94,114.93,114.92,115.14,114.85,115.15,89.94,18.7,0,0
7:42:14,0,0.00,89.94,18.66,86.50,85.69,70.30,0,32.75,0,25.80,98.69,0,1,0,114.89,114.99,114.88,115.00,115.10,114.78,115.14,89.94,18.7,0,0
7:43:14,0,0.00,89.94,18.66,86.14,85.24,69.76,0,34.26,0,25.08,97.84,0,1,0,114.80,114.97,115.02,114.93,115.18,114.96,115.25,89.94,18.7,0,0
7:44:15,0,0.00,89.94,18.66,86.05,84.43,69.58,0,34.56,0,23.85,97.26,0,1,0,114.87,115.02,115.04,114.92,115.27,114.98,115.23,89.94,18.7,0,0
7:45:15,0,0.00,89.94,18.66,86.05,84.43,67.69,0,34.54,0,23.88,94.66,0,1,0,114.79,115.00,114.95,114.88,115.20,114.80,115.24,89.94,18.7,0,0
7:46:15,0,0.00,89.94,18.56,86.50,85.96,71.56,0,33.01,0,26.20,100.00,0,1,0,114.79,114.96,114.91,114.92,115.06,114.99,115.13,89.94,18.6,0,0
7:47:15,0,0.00,90.14,18.56,86.05,85.06,70.12,0,33.00,0,24.81,97.59,0,1,0,114.99,114.90,114.85,114.91,115.15,114.76,115.10,90.14,18.6,0,0
7:48:15,0,0.00,90.14,18.56,85.51,84.43,68.14,0,34.90,0,23.86,94.25,0,1,0,114.89,114.99,114.95,114.95,115.14,114.99,115.16,90.14,18.6,0,0
7:49:15,0,0.00,90.14,18.56,86.05,84.61,70.21,0,32.57,0,24.16,97.84,0,1,0,114.95,114.92,114.88,114.94,115.15,114.95,115.21,90.14,18.6,0,0
7:50:15,0,0.00,90.14,18.56,85.96,85.96,71.02,0,32.85,0,26.20,99.97,0,1,0,114.97,115.03,115.03,114.91,115.23,115.04,115.11,90.14,18.6,0,0
7:51:15,0,0.00,90.14,18.56,85.96,84.88,69.13,0,32.76,0,24.53,97.40,0,1,0,114.96,114.93,114.95,114.94,115.14,115.00,115.18,90.14,18.6,0,0
7:52:16,0,0.00,90.14,18.56,85.51,84.43,67.51,0,34.30,0,23.86,93.58,0,1,0,114.69,114.95,114.95,115.11,115.24,115.03,114.87,90.14,18.6,0,0
7:53:16,0,0.00,90.14,18.56,86.14,84.97,69.85,0,31.79,0,24.71,97.86,0,1,0,114.76,115.00,115.07,114.95,115.16,115.02,114.72,90.14,18.6,0,0
7:54:16,0,0.00,90.14,18.56,85.96,85.78,70.39,0,32.40,0,25.91,99.39,0,1,0,115.24,115.03,114.99,114.96,115.28,114.94,114.88,90.14,18.6,0,0
7:55:16,0,0.00,90.14,18.56,85.78,84.70,68.41,0,33.03,0,24.25,95.22,0,1,0,114.78,115.00,114.94,114.92,115.17,114.98,114.94,90.14,18.6,0,0
7:56:16,0,0.00,90.14,18.56,85.33,84.25,66.97,0,34.56,0,23.59,92.84,0,1,0,115.18,114.99,114.93,115.09,115.16,115.01,114.90,90.14,18.6,0,0
7:57:16,0,0.00,90.14,18.56,85.96,85.51,71.29,0,32.13,0,25.52,99.12,0,1,0,114.94,115.04,114.98,115.09,115.16,114.98,114.68,90.14,18.6,0,0
7:58:17,0,0.00,90.14,18.56,85.96,85.42,69.49,0,32.10,0,25.34,96.33,0,1,0,115.21,114.87,114.97,114.97,115.17,115.01,114.94,90.14,18.6,0,0
7:59:17,0,0.00,90.14,18.56,85.33,84.25,67.69,0,34.41,0,23.55,93.42,0,1,0,114.70,114.82,115.35,114.92,115.23,115.04,115.00,90.14,18.6,0,0
8:00:17,0,0.00,90.14,18.76,85.69,84.43,68.95,0,32.88,0,23.85,94.98,0,1,0,114.74,114.79,114.73,114.96,115.29,114.92,114.88,90.14,18.8,0,0
8:01:17,0,0.00,89.94,18.76,86.14,85.96,69.85,0,32.91,0,26.16,97.62,0,1,0,114.76,114.80,114.77,114.97,114.98,115.03,114.97,89.94,18.8,0,0
8:02:18,0,0.00,89.94,18.76,85.69,84.88,68.32,0,34.78,0,24.49,94.58,0,1,0,114.77,114.89,115.67,114.92,114.83,115.04,114.91,89.94,18.8,0,0
8:03:18,0,0.00,89.94,18.76,85.69,84.43,68.23,0,34.87,0,23.82,95.54,0,1,0,114.75,114.89,114.87,114.88,114.81,114.97,114.98,89.94,18.8,0,0
8:04:18,0,0.00,89.94,18.76,86.32,84.97,70.39,0,32.54,0,24.67,97.75,0,1,0,114.78,114.85,114.84,114.95,114.79,114.96,114.83,89.94,18.8,0,0
8:05:18,0,0.00,89.94,18.76,85.87,85.60,70.30,0,34.44,0,25.59,97.95,0,1,0,114.85,114.87,114.88,114.97,114.64,114.93,114.86,89.94,18.8,0,0
8:06:18,0,0.00,89.94,18.76,85.69,84.70,68.14,0,35.23,0,23.80,94.23,0,1,0,114.87,114.81,114.98,114.93,114.79,115.06,114.92,89.94,18.8,0,0
8:07:18,0,0.00,89.94,18.66,85.87,84.43,69.58,0,34.53,0,23.83,97.07,0,1,0,114.91,114.88,114.92,114.95,114.64,114.96,114.98,89.94,18.7,0,0
8:08:19,0,0.00,89.94,18.66,86.50,85.96,70.66,0,32.16,0,26.17,99.42,0,1,0,114.89,114.91,115.01,114.95,114.81,114.98,114.95,89.94,18.7,0,0
8:09:19,0,0.00,89.94,18.66,85.96,85.24,69.04,0,34.42,0,24.75,96.30,0,1,0,114.91,114.85,114.96,114.91,114.78,114.83,114.90,89.94,18.7,0,0
8:10:19,0,0.00,89.94,18.66,86.05,84.43,69.58,0,33.98,0,23.80,97.99,0,1,0,114.85,114.83,114.94,114.98,114.80,114.95,114.90,89.94,18.7,0,0
8:11:19,0,0.00,89.94,18.66,86.05,84.43,68.95,0,34.07,0,23.83,96.68,0,1,0,114.96,114.97,115.03,114.94,114.87,115.05,114.86,89.94,18.7,0,0
8:12:19,0,0.00,89.94,18.56,86.05,85.96,70.84,0,34.12,0,26.15,100.00,0,1,0,114.96,114.91,114.96,115.00,114.87,114.99,115.00,89.94,18.6,0,0
8:13:19,0,0.00,89.94,18.56,86.05,85.06,69.94,0,34.12,0,24.75,98.92,0,1,0,114.96,114.89,114.87,114.91,114.63,114.99,114.97,89.94,18.6,0,0
8:14:19,0,0.00,89.94,18.56,85.69,84.43,66.43,0,35.57,0,23.81,92.42,0,1,0,114.88,114.92,114.96,114.91,114.68,114.97,114.87,89.94,18.6,0,0
8:15:20,0,0.00,89.94,18.56,86.23,84.79,69.67,0,33.59,0,24.66,98.89,0,1,0,114.98,114.95,115.02,115.06,114.89,115.03,114.92,89.94,18.6,0,0
8:16:20,0,0.00,89.94,18.56,86.32,85.78,71.38,0,34.38,0,25.58,100.00,0,1,0,115.00,114.91,115.02,115.09,115.14,115.05,114.96,89.94,18.6,0,0
8:17:20,0,0.00,89.94,18.56,85.87,84.70,68.23,0,35.01,0,24.20,93.75,0,1,0,115.01,114.90,114.96,115.08,114.64,115.08,114.97,89.94,18.6,0,0
8:18:20,0,0.00,89.94,18.56,86.05,84.43,67.87,0,34.33,0,23.81,94.16,0,1,0,114.88,114.90,114.98,115.07,114.62,115.08,114.97,89.94,18.6,0,0
8:19:20,0,0.00,89.94,18.56,86.50,85.69,71.74,0,32.61,0,25.74,100.00,0,1,0,114.89,115.03,115.19,115.10,114.89,115.17,115.01,89.94,18.6,0,0
8:20:20,0,0.00,89.94,18.56,86.32,85.42,69.13,0,33.36,0,25.29,95.41,0,1,0,114.83,114.92,114.97,115.05,114.64,115.02,115.00,89.94,18.6,0,0
8:21:21,0,0.00,89.94,18.56,85.87,84.52,68.77,0,35.01,0,23.91,95.45,0,1,0,114.74,114.89,115.03,115.07,115.12,115.17,114.96,89.94,18.6,0,0
8:22:21,0,0.00,89.94,18.67,86.05,84.43,68.77,0,34.30,0,23.80,94.96,0,1,0,114.92,114.91,114.96,114.92,115.15,115.11,114.90,89.94,18.7,0,0
8:23:21,0,0.00,89.94,18.67,86.50,85.96,70.03,0,32.66,0,26.13,98.30,0,1,0,114.77,114.85,114.94,115.03,115.12,115.10,114.87,89.94,18.7,0,0
8:24:21,0,0.00,89.94,18.67,86.14,85.06,69.13,0,35.25,0,24.72,96.89,0,1,0,114.57,114.85,114.89,114.94,115.10,115.06,114.71,89.94,18.7,0,0
8:25:21,0,0.00,89.94,18.76,86.05,84.25,68.05,0,34.44,0,23.50,93.32,0,1,0,114.61,114.90,114.98,114.91,115.17,115.15,114.91,89.94,18.8,0,0
8:26:21,0,0.00,89.94,18.86,86.50,84.79,69.85,0,32.71,0,24.34,97.61,0,1,0,115.31,114.87,114.87,114.94,115.13,115.11,114.88,89.94,18.9,0,0
8:27:22,0,0.00,89.94,18.86,86.14,85.60,68.68,0,34.30,0,25.53,95.73,0,1,0,115.24,114.90,114.92,114.94,115.25,115.18,114.77,89.94,18.9,0,0
8:28:22,0,0.00,89.94,18.86,86.05,84.43,69.31,0,34.62,0,23.73,97.79,0,1,0,115.09,114.89,114.93,114.90,115.24,115.14,114.72,89.94,18.9,0,0
8:29:22,0,0.00,89.94,18.86,86.05,84.25,69.13,0,34.55,0,23.49,94.30,0,1,0,115.14,114.89,115.00,114.92,115.21,115.19,114.66,89.94,18.9,0,0
8:30:22,0,0.00,89.94,18.86,86.50,85.96,69.85,0,32.87,0,26.08,96.58,0,1,0,114.91,114.87,114.94,114.88,115.24,115.19,114.75,89.94,18.9,0,0
8:31:22,0,0.00,89.94,18.76,85.87,84.88,68.50,0,35.47,0,24.39,94.01,0,1,0,115.02,114.89,114.93,114.98,115.24,115.28,114.75,89.94,18.8,0,0
8:32:22,0,0.00,89.94,18.76,86.05,84.25,68.68,0,34.66,0,23.44,95.20,0,1,0,114.61,114.93,114.94,114.94,115.20,115.20,114.75,89.94,18.8,0,0
8:33:22,0,0.00,89.94,18.76,86.50,85.15,70.75,0,32.93,0,24.83,97.78,0,1,0,115.12,114.86,114.94,114.97,115.24,115.31,114.64,89.94,18.8,0,0
8:34:23,0,0.00,89.94,18.86,86.05,85.60,70.12,0,34.78,0,25.19,96.90,0,1,0,114.83,115.02,115.23,114.93,114.77,114.70,114.69,89.94,18.9,0,0
8:35:23,0,0.00,89.94,18.86,85.87,84.25,67.42,0,35.51,0,23.40,92.07,0,1,0,114.77,115.02,115.05,115.05,114.79,114.80,114.77,89.94,18.9,0,0
8:36:23,0,0.00,89.94,18.86,86.23,84.43,69.76,0,34.06,0,23.70,98.03,0,1,0,114.86,114.98,114.97,115.09,114.78,114.83,114.77,89.94,18.9,0,0
8:37:23,0,0.00,89.94,18.76,86.50,85.96,71.38,0,33.10,0,26.02,100.00,0,1,0,114.88,114.94,114.93,115.09,114.78,115.21,114.72,89.94,18.8,0,0
8:38:23,0,0.00,89.94,18.76,85.87,84.88,69.58,0,35.57,0,24.33,96.31,0,1,0,114.88,114.98,114.94,114.92,115.21,115.21,115.36,89.94,18.8,0,0
8:39:23,0,0.00,89.94,18.76,86.05,84.43,68.32,0,34.84,0,23.67,94.97,0,1,0,114.79,114.97,114.94,114.99,115.27,115.03,115.30,89.94,18.8,0,0
8:40:24,0,0.00,89.94,18.76,86.41,84.97,70.03,0,32.52,0,24.52,98.53,0,1,0,114.84,114.98,114.94,115.06,115.36,115.16,115.17,89.94,18.8,0,0
8:41:24,0,0.00,89.94,18.76,86.50,85.78,70.84,0,33.27,0,25.71,100.00,0,1,0,114.84,115.03,114.95,115.07,115.30,115.12,115.24,89.94,18.8,0,0
8:42:24,0,0.00,89.94,18.76,85.87,84.52,68.50,0,35.68,0,23.78,95.00,0,1,0,114.96,114.88,114.97,115.07,114.87,115.13,115.34,89.94,18.8,0,0
8:43:24,0,0.00,89.94,18.76,86.05,84.25,68.05,0,34.91,0,23.40,95.36,0,1,0,114.80,115.01,114.94,115.07,114.62,114.98,114.76,89.94,18.8,0,0
8:44:24,0,0.00,89.94,18.76,86.68,85.96,71.74,0,32.58,0,26.00,100.00,0,1,0,114.87,114.99,114.96,115.07,115.25,115.11,115.16,89.94,18.8,0,0
8:45:24,0,0.00,89.94,18.76,86.05,85.24,69.76,0,35.02,0,24.59,96.73,0,1,0,114.86,114.93,114.91,115.07,115.29,115.02,115.23,89.94,18.8,0,0
8:46:25,0,0.00,89.94,18.76,86.05,84.25,68.05,0,35.09,0,23.36,93.99,0,1,0,114.88,115.01,114.95,115.06,115.31,114.99,115.26,89.94,18.8,0,0
8:47:25,0,0.00,89.94,18.76,86.50,84.61,69.13,0,33.34,0,23.95,95.66,0,1,0,114.85,114.91,114.91,114.92,115.20,114.71,115.08,89.94,18.8,0,0
8:48:25,0,0.00,89.94,18.76,86.50,85.96,70.57,0,33.48,0,25.98,99.04,0,1,0,114.85,114.99,114.84,114.97,115.17,114.97,115.13,89.94,18.8,0,0
8:49:25,0,0.00,89.94,18.76,86.05,84.70,68.32,0,35.27,0,24.04,95.11,0,1,0,114.89,114.92,114.99,115.10,115.27,115.07,115.22,89.94,18.8,0,0
8:50:25,0,0.00,89.94,18.76,86.05,84.43,69.13,0,35.23,0,23.66,96.98,0,1,0,114.88,115.15,115.06,115.03,115.24,114.86,115.22,89.94,18.8,0,0
8:51:25,0,0.00,89.94,18.76,86.23,84.97,65.89,0,33.53,0,24.51,90.85,0,1,0,114.98,115.13,114.96,115.28,114.70,115.13,114.88,89.94,18.8,0,0
8:52:25,0,0.00,89.94,18.66,86.50,85.78,69.67,0,33.78,0,25.70,98.58,0,1,0,114.99,115.00,115.07,115.26,114.80,114.85,114.94,89.94,18.7,0,0
8:53:26,0,0.00,89.94,18.66,86.05,84.70,69.13,0,35.48,0,24.05,96.82,0,1,0,114.84,114.96,115.03,115.23,114.81,114.72,114.82,89.94,18.7,0,0
8:54:26,0,0.00,89.94,18.66,86.05,84.43,65.89,0,35.45,0,23.67,89.52,0,1,0,114.85,115.01,115.02,115.07,114.80,114.70,114.92,89.94,18.7,0,0
8:55:26,0,0.00,89.94,18.66,86.50,85.15,70.03,0,33.80,0,24.80,98.43,0,1,0,114.87,114.98,114.93,114.92,114.62,115.03,115.28,89.94,18.7,0,0
8:56:26,0,0.00,89.94,18.66,86.50,85.96,70.30,0,33.79,0,26.00,98.83,0,1,0,114.81,114.96,114.94,115.05,115.24,115.06,115.09,89.94,18.7,0,0
8:57:26,0,0.00,89.94,18.56,86.05,84.70,66.16,0,35.60,0,24.07,89.22,0,1,0,114.94,114.91,114.95,114.87,115.18,114.87,114.92,89.94,18.6,0,0
8:58:26,0,0.00,89.94,18.56,86.05,84.43,68.32,0,35.70,0,23.69,94.56,0,1,0,114.87,114.92,114.94,114.96,114.62,114.87,115.19,89.94,18.6,0,0
8:59:27,0,0.00,89.94,18.56,86.86,85.15,72.37,0,32.49,0,25.09,98.51,0,1,0,114.72,115.02,114.98,114.92,114.80,115.10,114.92,89.94,18.6,0,0
9:00:27,0,0.00,89.94,18.56,86.50,85.60,68.32,0,33.98,0,25.46,90.67,0,1,0,114.63,115.14,115.01,115.11,114.67,115.03,115.09,89.94,18.6,0,0
9:01:27,0,0.00,89.94,18.47,86.05,84.43,67.96,0,35.87,0,23.68,90.51,0,1,0,115.13,115.02,114.98,115.08,114.80,114.74,115.13,89.94,18.5,0,0
9:02:27,0,0.00,89.94,18.47,86.05,84.43,70.48,0,35.79,0,23.71,96.58,0,1,0,115.00,114.97,114.93,114.93,114.64,114.83,114.97,89.94,18.5,0,0
9:03:27,0,0.00,89.94,18.47,86.59,85.69,66.97,0,33.66,0,25.65,90.80,0,1,0,114.98,114.94,114.93,114.94,114.59,114.93,115.20,89.94,18.5,0,0
9:04:27,0,0.00,89.94,18.47,86.32,85.42,68.68,0,34.93,0,25.19,93.76,0,1,0,115.03,115.14,115.03,115.05,114.80,115.04,115.21,89.94,18.5,0,0
9:05:27,0,0.00,89.94,18.47,86.05,84.43,69.58,0,36.02,0,23.69,96.68,0,1,0,114.88,115.02,115.04,114.97,114.82,114.98,115.21,89.94,18.5,0,0
9:06:28,0,0.00,89.94,18.47,86.23,84.43,68.23,0,35.17,0,23.73,93.23,0,1,0,114.96,115.03,115.03,115.07,114.76,115.02,115.23,89.94,18.5,0,0
9:07:28,0,0.00,89.94,18.47,86.86,86.14,71.20,0,32.81,0,26.34,99.63,0,1,0,114.95,115.00,114.96,114.98,114.79,114.92,115.23,89.94,18.5,0,0
9:08:28,0,0.00,89.94,18.47,86.50,85.42,69.94,0,34.25,0,24.94,98.01,0,1,0,114.89,115.02,115.05,115.12,114.81,115.12,115.23,89.94,18.5,0,0
9:09:28,0,0.00,89.94,18.47,86.05,84.43,67.96,0,35.94,0,23.72,94.11,0,1,0,115.00,115.00,114.98,114.98,114.79,114.97,115.18,89.94,18.5,0,0
9:10:28,0,0.00,89.94,18.47,86.23,84.43,67.51,0,35.19,0,23.75,93.57,0,1,0,114.80,114.96,114.97,114.91,114.78,115.03,115.21,89.94,18.5,0,0
9:11:28,0,0.00,89.94,18.37,86.86,85.96,71.56,0,32.88,0,26.09,100.00,0,1,0,114.85,115.16,115.05,115.01,114.80,115.37,115.21,89.94,18.4,0,0
9:12:29,0,0.00,89.94,18.37,86.50,85.42,69.94,0,34.34,0,25.25,97.52,0,1,0,114.83,115.05,115.19,114.92,114.89,115.01,115.15,89.94,18.4,0,0
9:13:29,0,0.00,89.94,18.37,86.05,84.70,66.88,0,36.05,0,23.75,91.47,0,1,0,114.85,115.18,115.22,114.90,114.80,115.10,115.20,89.94,18.4,0,0
9:14:29,0,0.00,89.94,18.37,86.05,84.43,65.89,0,36.09,0,23.79,90.46,0,1,0,114.83,114.98,114.89,115.11,114.85,114.98,115.22,89.94,18.4,0,0
9:15:29,0,0.00,89.94,18.27,86.86,85.69,72.19,0,33.02,0,25.72,99.47,0,1,0,114.87,115.01,114.90,114.89,114.88,115.14,114.87,89.94,18.3,0,0
9:16:29,0,0.00,89.94,18.37,86.50,85.60,68.95,0,34.40,0,25.56,94.18,0,1,0,114.80,115.02,114.86,114.99,114.84,114.79,114.94,89.94,18.4,0,0
9:17:29,0,0.00,89.94,18.37,86.05,84.70,67.06,0,36.21,0,24.19,90.33,0,1,0,114.87,114.93,114.91,115.05,114.79,114.92,115.26,89.94,18.4,0,0
9:18:30,0,0.00,89.94,18.27,86.23,84.43,67.15,0,35.52,0,23.81,91.21,0,1,0,114.86,114.94,114.84,115.04,114.84,115.12,115.26,89.94,18.3,0,0
9:19:30,0,0.00,89.94,18.27,86.86,85.15,70.93,0,33.07,0,24.94,98.42,0,1,0,114.88,115.04,114.88,114.96,114.81,114.72,115.20,89.94,18.3,0,0
9:20:30,0,0.00,89.94,18.27,86.86,85.96,69.13,0,33.16,0,25.88,95.08,0,1,0,114.89,115.13,114.84,114.89,114.90,114.96,115.23,89.94,18.3,0,0
9:21:30,0,0.00,90.14,18.27,86.05,85.06,67.60,0,34.68,0,24.50,92.38,0,1,0,114.87,114.97,114.92,115.11,114.83,114.94,115.11,90.14,18.3,0,0
9:22:30,0,0.00,90.14,18.17,85.87,84.43,66.34,0,35.15,0,23.83,90.01,0,1,0,114.89,114.96,114.95,115.09,114.92,114.94,115.19,90.14,18.2,0,0
9:23:30,0,0.00,90.14,18.17,86.05,84.79,69.13,0,33.54,0,24.42,96.11,0,1,0,114.92,115.13,114.92,114.96,114.87,114.83,115.10,90.14,18.2,0,0
9:24:30,0,0.00,90.14,18.17,86.50,85.96,70.03,0,32.47,0,26.20,97.71,0,1,0,114.98,114.93,114.87,114.88,114.88,114.77,115.15,90.14,18.2,0,0
9:25:31,0,0.00,90.14,18.17,86.14,85.24,69.04,0,33.80,0,25.08,95.88,0,1,0,114.94,115.15,114.93,114.88,114.85,114.88,115.17,90.14,18.2,0,0
9:26:31,0,0.00,90.14,18.17,85.87,84.70,68.68,0,34.67,0,24.27,95.89,0,1,0,115.11,114.98,114.93,115.05,114.90,114.77,115.17,90.14,18.2,0,0
9:27:31,0,0.00,90.14,18.17,85.69,84.43,65.53,0,34.48,0,23.89,88.32,0,1,0,114.92,115.15,115.04,115.09,114.87,114.84,115.22,90.14,18.2,0,0
9:28:31,0,0.00,90.14,18.17,86.23,85.15,69.67,0,33.00,0,25.01,97.37,0,1,0,114.93,115.13,115.04,115.11,114.78,115.04,115.13,90.14,18.2,0,0
9:29:31,0,0.00,90.14,18.17,86.14,85.96,70.84,0,33.36,0,26.22,100.00,0,1,0,114.91,114.99,115.19,115.07,114.81,114.74,115.21,90.14,18.2,0,0
9:30:31,0,0.00,90.14,18.17,85.69,84.88,67.42,0,35.08,0,24.56,92.17,0,1,0,114.90,115.03,115.25,114.89,114.80,115.19,114.90,90.14,18.2,0,0
9:31:32,0,0.00,90.14,18.17,85.87,84.43,69.58,0,34.26,0,23.89,97.33,0,1,0,114.88,115.03,115.16,115.08,114.89,115.26,115.11,90.14,18.2,0,0
9:32:32,0,0.00,90.14,18.27,86.05,84.61,69.31,0,33.36,0,24.20,95.60,0,1,0,114.84,115.04,115.24,114.96,114.81,115.21,115.13,90.14,18.3,0,0
9:33:32,0,0.00,89.94,18.27,86.32,85.96,69.94,0,34.06,0,26.25,96.58,0,1,0,114.99,115.04,114.67,114.96,114.87,115.16,114.97,89.94,18.3,0,0
9:34:32,0,0.00,89.94,18.17,86.05,85.24,69.58,0,35.27,0,25.13,96.31,0,1,0,115.00,115.13,114.83,115.13,114.88,114.98,115.14,89.94,18.2,0,0
9:35:32,0,0.00,89.94,18.17,86.05,84.70,69.22,0,35.33,0,23.90,96.66,0,1,0,114.85,115.11,114.96,115.05,114.90,115.23,115.12,89.94,18.2,0,0
9:36:32,0,0.00,89.94,18.17,86.05,84.43,66.97,0,35.30,0,23.92,90.98,0,1,0,114.75,115.22,114.88,114.95,114.82,115.23,115.25,89.94,18.2,0,0
9:37:33,0,0.00,89.94,18.17,86.68,85.15,66.61,0,33.03,0,25.04,90.54,0,1,0,114.87,115.14,114.90,115.00,114.91,114.88,115.20,89.94,18.2,0,0
9:38:33,0,0.00,89.94,18.17,86.68,85.78,69.76,0,33.25,0,25.97,97.17,0,1,0,114.83,115.23,114.85,114.95,114.87,115.23,115.22,89.94,18.2,0,0
