0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
11:05:56,2,0.61,115.1,21.70,15.12,0.96209,14.7840,42.6367,-999.00,-999.00,-999.00,0,0.60,2.40,17.75,14.57,14.24,14.44,12.92,43.90,43.87,40.14,0,89.94,18.8
11:06:47,2,0.61,115.1,21.50,15.06,0.96418,14.4260,42.5367,-999.00,-999.00,-999.00,0,0.70,2.75,17.01,13.98,13.86,14.30,12.98,43.75,43.85,40.01,0,89.94,18.8
11:07:37,2,0.61,115.2,21.50,14.99,0.96626,14.0820,42.4267,-999.00,-999.00,-999.00,0,0.81,3.10,16.28,13.38,13.49,14.17,13.09,43.61,43.83,39.84,0,89.94,18.8
11:08:27,2,0.61,115.2,21.50,14.88,0.96834,13.7380,42.3133,-999.00,-999.00,-999.00,0,0.93,3.44,15.57,12.84,13.11,14.05,13.12,43.47,43.77,39.70,0,89.94,18.8
11:09:17,2,0.61,115.1,21.40,14.95,0.97041,13.4180,42.1967,-999.00,-999.00,-999.00,0,1.04,3.76,14.90,12.30,12.73,13.93,13.23,43.34,43.74,39.51,0,89.94,18.8
11:10:07,2,0.61,115.1,21.20,14.87,0.97262,13.0900,42.0700,-999.00,-999.00,-999.00,0,0.69,2.09,14.23,11.78,12.38,13.75,13.31,43.15,43.72,39.34,0,89.94,18.8
11:10:58,2,0.61,115.2,21.20,14.76,0.97468,12.7520,41.9367,-999.00,-999.00,-999.00,0,0.81,2.41,13.61,11.21,12.00,13.58,13.36,43.00,43.67,39.14,0,89.94,18.8
11:11:48,2,0.61,115.2,21.30,14.81,0.97674,12.4360,41.8000,-999.00,-999.00,-999.00,0,0.93,2.72,12.99,10.70,11.66,13.40,13.43,42.82,43.61,38.97,0,89.94,18.7
11:12:38,2,0.61,115.0,21.40,14.88,0.97879,12.1280,41.6800,-999.00,-999.00,-999.00,0,1.08,3.05,12.39,10.21,11.30,13.24,13.50,42.66,43.58,38.80,0,89.94,18.7
11:13:28,2,0.61,115.1,21.20,14.80,0.98085,11.8360,41.5633,-999.00,-999.00,-999.00,0,1.19,3.34,11.85,9.74,10.96,13.07,13.56,42.51,43.55,38.63,0,89.94,18.7
11:14:18,2,0.61,115.1,21.10,14.69,0.98290,11.5440,41.4067,-999.00,-999.00,-999.00,0,1.35,3.63,11.32,9.30,10.62,12.87,13.61,42.33,43.45,38.44,0,89.94,18.7
11:15:08,2,0.61,115.1,21.00,14.61,0.98493,11.2620,41.2800,-999.00,-999.00,-999.00,0,0.81,1.87,10.77,8.86,10.28,12.74,13.66,42.17,43.42,38.25,0,89.94,18.7
11:15:59,2,0.61,115.1,21.00,14.61,0.98697,11.0000,41.1533,-999.00,-999.00,-999.00,0,0.94,2.13,10.27,8.39,9.99,12.60,13.75,42.02,43.36,38.08,0,89.94,18.7
11:16:49,2,0.61,115.1,21.00,14.64,0.98914,10.7420,41.0000,-999.00,-999.00,-999.00,0,1.09,2.39,9.83,7.98,9.68,12.42,13.80,41.85,43.26,37.89,0,89.94,18.7
11:17:39,2,0.61,115.1,20.90,14.58,0.99116,10.4840,40.8633,-999.00,-999.00,-999.00,0,1.23,2.64,9.34,7.57,9.37,12.27,13.87,41.69,43.22,37.68,0,89.94,18.7
11:18:29,2,0.61,115.1,20.80,14.54,0.99318,10.2380,40.7067,-999.00,-999.00,-999.00,0,1.38,2.89,8.88,7.19,9.05,12.13,13.94,41.51,43.11,37.50,0,89.94,18.7
11:19:19,2,0.61,115.1,20.80,14.44,0.99519,9.9920,40.5633,-999.00,-999.00,-999.00,0,1.53,3.14,8.43,6.80,8.75,11.98,14.00,41.34,43.04,37.31,0,89.94,18.7
11:20:09,2,0.61,115.1,20.70,14.47,0.99720,9.7400,40.4200,-999.00,-999.00,-999.00,0,0.88,1.57,7.98,6.42,8.45,11.83,14.02,41.19,42.98,37.09,0,89.94,18.7
11:21:00,2,0.61,115.1,20.70,14.41,0.99920,9.5040,40.2733,-999.00,-999.00,-999.00,0,1.02,1.80,7.54,6.03,8.17,11.70,14.08,41.00,42.89,36.93,0,89.94,18.7
11:21:50,2,0.61,115.1,20.70,14.46,1.00120,9.3020,40.1267,-999.00,-999.00,-999.00,0,1.17,1.99,7.19,5.71,7.90,11.57,14.14,40.83,42.81,36.74,0,89.94,18.7
11:22:40,2,0.61,115.1,20.60,14.45,1.00319,9.0660,39.9700,-999.00,-999.00,-999.00,0,1.33,2.24,6.80,5.35,7.60,11.42,14.16,40.67,42.70,36.54,0,89.94,18.7
11:23:30,2,0.61,115.1,20.50,14.31,1.00518,8.8940,39.8467,-999.00,-999.00,-999.00,0,1.45,2.41,6.45,5.08,7.38,11.30,14.26,40.53,42.63,36.38,0,89.94,18.8
11:24:20,2,0.61,115.1,20.50,14.29,1.00716,8.6700,39.6867,-999.00,-999.00,-999.00,0,1.61,2.64,6.07,4.76,7.09,11.14,14.29,40.35,42.55,36.16,0,89.94,18.8
11:25:10,2,0.61,115.1,20.50,14.33,1.00929,8.4860,39.5267,-999.00,-999.00,-999.00,0,0.92,1.31,5.73,4.49,6.84,11.03,14.34,40.20,42.44,35.94,0,89.94,18.7
11:26:01,2,0.61,115.1,20.40,14.21,1.01127,8.2580,39.3867,-999.00,-999.00,-999.00,0,1.06,1.53,5.36,4.17,6.56,10.85,14.35,40.03,42.35,35.78,0,89.94,18.8
11:26:51,2,0.61,115.1,20.40,14.23,1.01324,8.0640,39.2433,-999.00,-999.00,-999.00,0,1.20,1.73,5.03,3.91,6.33,10.69,14.36,39.88,42.27,35.58,0,89.94,18.7
11:27:41,2,0.61,115.1,20.40,14.20,1.01522,7.8740,39.0800,-999.00,-999.00,-999.00,0,1.37,1.92,4.70,3.64,6.08,10.54,14.41,39.72,42.16,35.36,0,89.94,18.7
11:28:31,2,0.61,115.1,20.40,14.19,1.01718,7.6760,38.9233,-999.00,-999.00,-999.00,0,1.52,2.11,4.39,3.36,5.82,10.40,14.41,39.53,42.07,35.17,0,89.94,18.7
11:29:22,2,0.60,115.1,19.70,13.70,1.01912,7.4800,38.8433,-999.00,-999.00,-999.00,0,1.60,2.29,4.06,3.09,5.58,10.24,14.43,39.46,41.99,35.08,0,89.94,18.7
11:30:12,2,0.61,115.1,19.30,13.43,1.02100,7.2700,38.8333,-999.00,-999.00,-999.00,0,0.74,1.24,3.70,2.79,5.36,10.07,14.43,39.46,41.93,35.11,0,89.94,18.7
11:31:02,2,0.60,115.2,19.00,13.21,1.02283,7.0360,38.8467,-999.00,-999.00,-999.00,0,0.73,1.47,3.32,2.47,5.10,9.88,14.41,39.50,41.88,35.16,0,89.94,18.6
11:31:52,2,0.60,115.2,18.90,13.15,1.02479,6.8060,38.8600,-999.00,-999.00,-999.00,0,0.72,1.70,2.95,2.14,4.84,9.69,14.41,39.54,41.85,35.19,0,89.94,18.7
11:32:43,2,0.60,115.2,18.80,13.04,1.02660,6.5600,38.8700,-999.00,-999.00,-999.00,0,0.71,1.95,2.57,1.78,4.57,9.47,14.41,39.57,41.80,35.24,0,89.94,18.7
11:33:33,2,0.60,115.1,18.70,12.98,1.02840,6.3000,38.9100,-999.00,-999.00,-999.00,0,0.67,2.21,2.17,1.42,4.28,9.28,14.35,39.63,41.80,35.30,0,89.94,18.6
11:34:23,2,0.60,115.1,18.50,12.92,1.03019,6.0480,38.9233,-999.00,-999.00,-999.00,0,0.65,2.46,1.78,1.07,3.98,9.06,14.35,39.65,41.74,35.38,0,90.14,18.6
11:35:13,2,0.60,115.1,18.40,12.82,1.03197,5.7920,38.9667,-999.00,-999.00,-999.00,0,0.13,1.53,1.39,0.73,3.70,8.81,14.33,39.70,41.73,35.47,0,90.14,18.6
11:36:03,2,0.60,115.1,18.40,12.78,1.03374,5.5120,38.9967,-999.00,-999.00,-999.00,0,0.16,1.81,0.96,0.35,3.38,8.60,14.27,39.76,41.71,35.52,0,90.14,18.6
11:36:53,2,0.60,115.1,18.30,12.73,1.03551,5.2260,39.0367,-999.00,-999.00,-999.00,0,0.20,2.08,0.54,-0.04,3.06,8.35,14.22,39.79,41.69,35.63,0,90.14,18.7
11:37:44,2,0.60,115.1,18.20,12.67,1.03727,4.9560,39.0700,-999.00,-999.00,-999.00,0,0.23,2.35,0.14,-0.39,2.75,8.11,14.17,39.85,41.66,35.70,0,90.14,18.7
11:38:34,2,0.60,115.2,18.10,12.60,1.03902,4.7240,39.1500,-999.00,-999.00,-999.00,0,0.32,2.60,-0.22,-0.71,2.49,7.91,14.15,39.94,41.69,35.82,0,90.14,18.7
11:39:24,2,0.60,115.1,18.20,12.68,1.04090,4.4440,39.1633,-999.00,-999.00,-999.00,0,0.33,2.88,-0.61,-1.09,2.17,7.70,14.05,39.96,41.65,35.88,0,90.14,18.6
11:40:14,2,0.60,115.1,18.00,12.49,1.04265,4.1700,39.1800,-999.00,-999.00,-999.00,0,0.24,1.67,-1.02,-1.44,1.87,7.47,13.97,40.02,41.61,35.91,0,90.14,18.6
11:41:05,2,0.60,115.2,18.00,12.41,1.04438,3.9460,39.2800,-999.00,-999.00,-999.00,0,0.34,1.89,-1.36,-1.74,1.61,7.32,13.90,40.12,41.66,36.06,0,90.14,18.6
11:41:55,2,0.60,115.2,17.80,12.36,1.04610,3.6420,39.2833,-999.00,-999.00,-999.00,0,0.34,2.20,-1.78,-2.14,1.26,7.11,13.76,40.14,41.62,36.09,0,90.14,18.6
11:42:45,2,0.60,115.2,17.80,12.30,1.04782,3.4240,39.3700,-999.00,-999.00,-999.00,0,0.43,2.41,-2.13,-2.42,1.03,6.95,13.69,40.21,41.66,36.24,0,90.14,18.6
11:43:36,2,0.60,115.2,17.70,12.28,1.04952,3.1440,39.4333,-999.00,-999.00,-999.00,0,0.49,2.68,-2.51,-2.79,0.71,6.75,13.56,40.31,41.66,36.33,0,90.14,18.6
11:44:26,2,0.60,115.1,17.60,12.24,1.05123,2.8760,39.4967,-999.00,-999.00,-999.00,0,0.55,2.96,-2.87,-3.12,0.40,6.54,13.43,40.38,41.66,36.45,0,90.14,18.6
11:45:16,2,0.60,115.1,17.50,12.18,1.05292,2.6080,39.5500,-999.00,-999.00,-999.00,0,0.38,1.64,-3.24,-3.44,0.12,6.29,13.31,40.45,41.66,36.54,0,90.14,18.6
11:46:06,2,0.60,115.1,17.50,12.16,1.05473,2.3440,39.5967,-999.00,-999.00,-999.00,0,0.42,1.90,-3.60,-3.78,-0.17,6.09,13.18,40.48,41.66,36.65,0,90.14,18.6
11:46:56,2,0.60,115.1,17.40,12.12,1.05642,2.0940,39.6600,-999.00,-999.00,-999.00,0,0.49,2.15,-3.94,-4.08,-0.45,5.89,13.05,40.59,41.66,36.73,0,90.14,18.6
11:47:46,2,0.60,115.1,17.50,12.08,1.05810,1.8240,39.7167,-999.00,-999.00,-999.00,0,0.54,2.42,-4.30,-4.38,-0.75,5.65,12.90,40.65,41.69,36.81,0,90.14,18.6
11:48:37,2,0.61,115.1,18.50,12.83,1.05983,1.5500,39.7033,-999.00,-999.00,-999.00,0,0.53,2.69,-4.62,-4.72,-1.08,5.46,12.71,40.62,41.67,36.82,0,90.14,18.6
11:49:27,2,0.61,115.1,18.70,13.06,1.06163,1.3500,39.6067,-999.00,-999.00,-999.00,0,0.43,2.89,-4.85,-4.93,-1.33,5.32,12.54,40.53,41.61,36.68,0,90.14,18.5
11:50:17,2,0.61,115.1,18.90,13.15,1.06345,1.1580,39.5300,-999.00,-999.00,-999.00,0,0.01,1.54,-5.06,-5.12,-1.57,5.14,12.40,40.41,41.62,36.56,0,90.14,18.5
11:51:07,2,0.60,115.1,19.00,13.25,1.06528,0.9960,39.4367,-999.00,-999.00,-999.00,0,0.09,1.71,-5.24,-5.26,-1.75,4.99,12.24,40.31,41.59,36.41,0,90.14,18.5
11:51:57,2,0.60,115.1,19.00,13.17,1.06711,0.8040,39.2833,-999.00,-999.00,-999.00,0,0.24,1.90,-5.41,-5.40,-2.00,4.80,12.03,40.15,41.49,36.21,0,90.14,18.5
11:52:47,2,0.60,115.1,19.10,13.24,1.06908,0.6400,39.1700,-999.00,-999.00,-999.00,0,0.35,2.06,-5.56,-5.56,-2.19,4.64,11.87,40.04,41.44,36.03,0,90.14,18.5
11:53:38,2,0.60,115.1,18.80,13.02,1.07091,0.5240,39.0600,-999.00,-999.00,-999.00,0,0.48,2.20,-5.65,-5.64,-2.34,4.53,11.72,39.89,41.41,35.88,0,90.14,18.5
11:54:28,2,0.60,115.1,18.10,12.49,1.07267,0.3900,39.0533,-999.00,-999.00,-999.00,0,0.47,2.31,-5.82,-5.75,-2.48,4.40,11.60,39.90,41.37,35.89,0,90.14,18.5
11:55:18,2,0.60,115.1,17.70,12.32,1.07438,0.2240,39.0767,-999.00,-999.00,-999.00,0,0.49,1.01,-5.96,-5.90,-2.67,4.19,11.46,39.93,41.37,35.93,0,90.14,18.5
11:56:08,2,0.58,114.9,10.50,6.93,1.07550,0.0480,39.1167,-999.00,-999.00,-999.00,0,0.45,1.18,-6.15,-6.07,-2.83,4.00,11.29,39.98,41.38,35.99,0,90.14,18.5
11:56:58,2,0.58,114.9,10.50,6.95,1.07648,-0.1260,39.1267,-999.00,-999.00,-999.00,0,0.44,1.36,-6.37,-6.24,-2.98,3.87,11.09,40.04,41.34,36.00,0,90.14,18.5
11:57:49,2,0.58,114.9,10.60,7.05,1.07745,-0.2380,39.1900,-999.00,-999.00,-999.00,0,0.38,1.47,-6.49,-6.32,-3.10,3.78,10.94,40.07,41.38,36.12,0,90.14,18.5
11:58:39,2,0.58,115.0,10.60,7.05,1.07843,-0.3680,39.2433,-999.00,-999.00,-999.00,0,0.33,1.60,-6.64,-6.44,-3.24,3.69,10.79,40.12,41.38,36.23,0,90.14,18.6
11:59:29,2,0.58,114.9,10.60,7.03,1.07940,-0.4920,39.2833,-999.00,-999.00,-999.00,0,0.29,1.72,-6.77,-6.53,-3.39,3.59,10.64,40.20,41.38,36.27,0,90.14,18.6
12:00:19,2,0.58,115.0,10.60,7.03,1.08045,-0.6320,39.3267,-999.00,-999.00,-999.00,0,0.28,0.88,-6.93,-6.69,-3.48,3.48,10.46,40.23,41.38,36.37,0,90.14,18.6
12:01:09,2,0.58,115.0,10.60,6.98,1.08142,-0.7520,39.3800,-999.00,-999.00,-999.00,0,0.33,1.00,-7.07,-6.77,-3.64,3.40,10.32,40.31,41.38,36.45,0,90.14,18.6
12:01:59,2,0.58,114.9,10.50,7.03,1.08239,-0.8820,39.4233,-999.00,-999.00,-999.00,0,0.37,1.13,-7.21,-6.91,-3.73,3.29,10.15,40.35,41.38,36.54,0,90.14,18.6
12:02:49,2,0.58,114.9,10.50,7.03,1.08336,-0.9920,39.4933,-999.00,-999.00,-999.00,0,0.44,1.24,-7.33,-6.97,-3.87,3.20,10.01,40.45,41.38,36.65,0,90.14,18.6
12:03:40,2,0.58,114.9,10.70,7.12,1.08434,-1.1340,39.5367,-999.00,-999.00,-999.00,0,0.49,1.36,-7.49,-7.11,-4.00,3.09,9.84,40.48,41.40,36.73,0,90.14,18.6
12:04:30,2,0.58,115.0,10.60,7.02,1.08531,-1.2400,39.5867,-999.00,-999.00,-999.00,0,0.54,1.49,-7.60,-7.19,-4.11,3.01,9.69,40.53,41.44,36.79,0,90.14,18.6
12:05:20,2,0.58,114.9,10.60,6.99,1.08629,-1.3500,39.6533,-999.00,-999.00,-999.00,0,0.35,0.77,-7.70,-7.27,-4.23,2.90,9.55,40.62,41.44,36.90,0,90.14,18.6
12:06:10,2,0.58,114.9,10.50,7.01,1.08726,-1.4600,39.6867,-999.00,-999.00,-999.00,0,0.39,0.88,-7.81,-7.38,-4.31,2.82,9.38,40.67,41.44,36.95,0,90.14,18.6
12:07:00,2,0.58,114.9,10.50,7.00,1.08822,-1.5800,39.7600,-999.00,-999.00,-999.00,0,0.46,1.00,-7.94,-7.46,-4.44,2.71,9.23,40.75,41.47,37.06,0,90.14,18.6
12:07:51,2,0.58,115.0,10.50,7.00,1.08926,-1.6940,39.8100,-999.00,-999.00,-999.00,0,0.51,1.11,-8.05,-7.57,-4.55,2.63,9.07,40.81,41.47,37.15,0,90.14,18.6
12:08:41,2,0.58,115.0,10.50,6.95,1.09023,-1.8020,39.8767,-999.00,-999.00,-999.00,0,0.58,1.22,-8.14,-7.65,-4.66,2.52,8.92,40.89,41.47,37.27,0,90.14,18.6
12:09:31,2,0.58,114.9,10.50,6.92,1.09119,-1.8880,39.9433,-999.00,-999.00,-999.00,0,0.64,1.31,-8.25,-7.71,-4.73,2.45,8.80,40.95,41.52,37.36,0,90.14,18.7
12:10:21,2,0.58,115.0,10.70,7.14,1.09217,-2.0080,39.9767,-999.00,-999.00,-999.00,0,0.35,0.70,-8.36,-7.82,-4.86,2.35,8.65,41.00,41.52,37.41,0,90.14,18.7
12:11:12,2,0.58,115.0,10.90,7.28,1.09317,-2.0920,39.9533,-999.00,-999.00,-999.00,0,0.33,0.78,-8.39,-7.85,-4.94,2.24,8.48,41.00,41.52,37.34,0,89.94,18.7
12:12:02,2,0.58,115.0,10.90,7.26,1.09418,-2.1540,39.9000,-999.00,-999.00,-999.00,0,0.29,0.84,-8.44,-7.85,-5.03,2.19,8.36,40.95,41.52,37.23,0,89.94,18.7
12:12:32,1,0.36,115.1,0.60,0.26,1.09483,-2.1760,39.8733,-999.00,-999.00,-999.00,0,0.25,0.87,-8.40,-7.83,-5.05,2.13,8.27,40.95,41.52,37.15,0,89.94,18.7
12:12:39,1,0.36,115.1,0.60,0.26,1.09483,-2.1760,39.8733,-999.00,-999.00,-999.00,0,0.25,0.87,-8.40,-7.83,-5.05,2.13,8.27,40.95,41.52,37.15,0,89.94,18.7
12:12:39,1,0.36,115.1,0.60,0.26,1.09483,-2.1760,39.8733,-999.00,-999.00,-999.00,0,0.25,0.87,-8.40,-7.83,-5.05,2.13,8.27,40.95,41.52,37.15,0,89.94,18.7
12:13:29,1,0.37,115.2,0.70,0.31,1.09487,-2.1780,39.8900,-999.00,-999.00,-999.00,0,0.27,0.87,-8.22,-7.77,-5.05,2.05,8.10,40.96,41.52,37.19,0,89.94,18.7
12:14:20,1,0.37,115.2,0.70,0.31,1.09492,-2.1460,39.9433,-999.00,-999.00,-999.00,0,0.32,0.84,-8.00,-7.70,-5.01,2.02,7.96,41.03,41.52,37.28,0,89.94,18.7
12:15:10,1,0.37,115.2,0.70,0.31,1.09496,-2.0960,39.9800,-999.00,-999.00,-999.00,0,0.01,0.13,-7.77,-7.60,-4.98,2.00,7.87,41.08,41.53,37.33,0,89.94,18.7
12:16:01,1,0.38,115.2,0.70,0.30,1.09500,-2.0360,40.0600,-999.00,-999.00,-999.00,0,0.09,0.07,-7.48,-7.47,-4.93,2.00,7.70,41.19,41.58,37.41,0,89.94,18.7
12:16:51,1,0.38,114.8,0.70,0.31,1.09504,-1.9640,40.1333,-999.00,-999.00,-999.00,0,0.16,0,-7.19,-7.38,-4.86,1.99,7.62,41.27,41.60,37.53,0,89.94,18.7
12:17:41,1,0.38,115.0,0.70,0.30,1.09509,-1.8880,40.1900,-999.00,-999.00,-999.00,0,0.22,0.08,-6.91,-7.21,-4.77,1.94,7.51,41.33,41.60,37.64,0,89.94,18.7
12:18:31,1,0.38,115.0,0.70,0.31,1.09513,-1.8100,40.2567,-999.00,-999.00,-999.00,0,0.28,0.15,-6.60,-7.10,-4.72,1.94,7.43,41.39,41.66,37.72,0,89.94,18.7
12:19:21,1,0.38,115.0,0.70,0.30,1.09517,-1.7360,40.3033,-999.00,-999.00,-999.00,0,0.33,0.23,-6.31,-6.98,-4.67,1.94,7.34,41.47,41.65,37.79,0,89.94,18.8
12:20:11,1,0.39,115.0,0.70,0.30,1.09522,-1.6220,40.3633,-999.00,-999.00,-999.00,0,0.38,0.49,-5.96,-6.82,-4.55,1.96,7.26,41.51,41.68,37.90,0,89.94,18.8
12:21:01,1,0.39,115.1,0.70,0.30,1.09526,-1.5240,40.4433,-999.00,-999.00,-999.00,0,0.46,0.59,-5.62,-6.65,-4.46,1.95,7.16,41.61,41.72,38.00,0,89.94,18.8
12:21:51,1,0.39,115.0,0.70,0.31,1.09530,-1.3960,40.5033,-999.00,-999.00,-999.00,0,0.52,0.71,-5.25,-6.47,-4.36,2.00,7.10,41.69,41.73,38.09,0,89.94,18.8
12:22:42,1,0.38,115.0,0.70,0.30,1.09534,-1.2680,40.5833,-999.00,-999.00,-999.00,0,0.59,0.84,-4.88,-6.28,-4.23,2.00,7.05,41.77,41.77,38.21,0,89.94,18.8
12:23:32,1,0.38,115.0,0.70,0.31,1.09539,-1.1400,40.6500,-999.00,-999.00,-999.00,0,0.67,0.97,-4.52,-6.10,-4.07,2.02,6.97,41.86,41.80,38.29,0,89.94,18.8
12:24:22,1,0.38,115.0,0.70,0.30,1.09543,-1.0160,40.7067,-999.00,-999.00,-999.00,0,0.73,1.10,-4.14,-5.93,-4.00,2.05,6.94,41.91,41.83,38.38,0,89.94,18.8
12:25:12,1,0.38,115.0,0.70,0.30,1.09547,-0.8860,40.7533,-999.00,-999.00,-999.00,0,0.42,0.79,-3.78,-5.72,-3.87,2.08,6.86,41.97,41.85,38.44,0,89.94,18.8
12:26:03,1,0.39,115.1,0.70,0.31,1.09552,-0.7440,40.8300,-999.00,-999.00,-999.00,0,0.49,0.93,-3.40,-5.52,-3.73,2.13,6.80,42.05,41.88,38.56,0,89.74,18.8
12:26:53,1,0.38,114.9,0.70,0.31,1.09556,-0.5860,40.9000,-999.00,-999.00,-999.00,0,0.56,1.09,-3.04,-5.29,-3.59,2.19,6.80,42.15,41.93,38.62,0,89.74,18.8
12:27:43,1,0.38,114.9,0.70,0.31,1.09560,-0.4380,40.9967,-999.00,-999.00,-999.00,0,0.66,1.24,-2.66,-5.08,-3.43,2.21,6.77,42.24,41.99,38.76,0,89.74,18.9
12:28:33,1,0.38,114.9,0.70,0.31,1.09564,-0.2700,41.0600,-999.00,-999.00,-999.00,0,0.72,1.41,-2.27,-4.85,-3.27,2.27,6.77,42.32,42.02,38.84,0,89.74,18.9
12:29:24,1,0.38,114.9,0.70,0.30,1.09569,-0.1380,41.1267,-999.00,-999.00,-999.00,0,0.78,1.53,-1.92,-4.66,-3.15,2.32,6.72,42.35,42.07,38.96,0,89.74,18.9
12:30:14,1,0.38,114.9,0.70,0.30,1.09573,0.0380,41.2133,-999.00,-999.00,-999.00,0,0.45,0.94,-1.53,-4.43,-2.99,2.42,6.72,42.46,42.12,39.06,0,89.74,18.8
12:31:04,1,0.38,114.9,0.70,0.30,1.09577,0.2080,41.2933,-999.00,-999.00,-999.00,0,0.53,1.11,-1.15,-4.17,-2.80,2.46,6.70,42.56,42.15,39.17,0,89.74,18.8
12:31:12,2,0.57,114.8,11.30,7.40,1.09589,0.2640,41.3367,-999.00,-999.00,-999.00,0,0.57,1.17,-1.01,-4.09,-2.77,2.51,6.68,42.57,42.21,39.23,0,89.74,18.8
12:31:21,2,0.57,114.8,11.30,7.40,1.09589,0.2640,41.3367,-999.00,-999.00,-999.00,0,0.57,1.17,-1.01,-4.09,-2.77,2.51,6.68,42.57,42.21,39.23,0,89.74,18.8
12:31:21,2,0.57,114.8,11.30,7.40,1.09589,0.2640,41.3367,-999.00,-999.00,-999.00,0,0.57,1.17,-1.01,-4.09,-2.77,2.51,6.68,42.57,42.21,39.23,0,89.74,18.8
12:32:11,2,0.57,114.9,12.40,8.07,1.09702,0.4480,41.3833,-999.00,-999.00,-999.00,0,0.62,1.35,-0.84,-3.73,-2.52,2.64,6.69,42.63,42.26,39.26,0,89.74,18.8
12:33:01,2,0.57,114.9,11.90,7.77,1.09811,0.5900,41.3567,-999.00,-999.00,-999.00,0,0.59,1.50,-0.71,-3.43,-2.33,2.70,6.72,42.59,42.24,39.24,0,89.74,18.8
12:33:52,2,0.57,115.0,12.00,7.82,1.09919,0.7400,41.3433,-999.00,-999.00,-999.00,0,0.58,1.64,-0.62,-3.13,-2.10,2.82,6.73,42.59,42.26,39.18,0,89.74,18.8
12:34:42,2,0.57,115.0,12.10,7.84,1.10028,0.8660,41.3233,-999.00,-999.00,-999.00,0,0.56,1.77,-0.55,-2.88,-1.91,2.90,6.77,42.57,42.29,39.11,0,89.74,18.8
12:35:32,2,0.56,115.0,12.00,7.80,1.10144,0.9460,41.2567,-999.00,-999.00,-999.00,0,0.06,0.96,-0.55,-2.69,-1.75,2.99,6.73,42.52,42.26,38.99,0,89.74,18.8
12:36:22,2,0.57,115.0,12.00,7.90,1.10253,1.0600,41.2300,-999.00,-999.00,-999.00,0,0.04,1.07,-0.53,-2.46,-1.56,3.08,6.77,42.49,42.29,38.91,0,89.74,18.8
12:37:12,2,0.56,115.0,12.10,7.93,1.10362,1.1660,41.1867,-999.00,-999.00,-999.00,0,0.01,1.18,-0.51,-2.25,-1.40,3.20,6.79,42.44,42.29,38.83,0,89.74,18.8
12:38:02,2,0.56,114.9,12.00,7.80,1.10471,1.2320,41.0833,-999.00,-999.00,-999.00,0,0.11,1.24,-0.52,-2.10,-1.28,3.28,6.78,42.34,42.27,38.64,0,89.74,18.8
12:38:53,2,0.56,115.0,12.10,7.91,1.10580,1.3180,41.0367,-999.00,-999.00,-999.00,0,0.16,1.33,-0.51,-1.96,-1.10,3.36,6.80,42.30,42.26,38.55,0,89.74,18.8
12:39:43,2,0.57,115.1,12.10,7.89,1.10689,1.4180,40.9800,-999.00,-999.00,-999.00,0,0.21,1.43,-0.51,-1.76,-0.96,3.47,6.85,42.27,42.26,38.41,0,89.74,18.8
12:40:34,2,0.57,115.0,12.10,7.90,1.10806,1.4800,40.8700,-999.00,-999.00,-999.00,0,0.44,0.57,-0.51,-1.61,-0.82,3.49,6.85,42.15,42.21,38.25,0,89.95,18.8
12:41:24,2,0.57,115.0,12.10,7.88,1.10915,1.5680,40.8067,-999.00,-999.00,-999.00,0,0.51,0.66,-0.51,-1.47,-0.68,3.59,6.91,42.10,42.21,38.11,0,89.95,18.8
12:42:14,2,0.56,115.0,12.10,7.82,1.11024,1.6120,40.7033,-999.00,-999.00,-999.00,0,0.62,0.70,-0.51,-1.35,-0.60,3.64,6.88,41.99,42.17,37.95,0,89.95,18.8
12:43:05,2,0.59,114.9,14.50,9.80,1.11141,1.6840,40.6233,-999.00,-999.00,-999.00,0,0.70,0.77,-0.51,-1.25,-0.46,3.73,6.91,41.91,42.15,37.81,0,89.95,18.8
12:43:55,2,0.59,115.3,14.50,9.66,1.11276,1.7500,40.5467,-999.00,-999.00,-999.00,0,0.77,0.84,-0.52,-1.12,-0.35,3.77,6.97,41.83,42.15,37.66,0,89.95,18.8
12:44:45,2,0.59,114.9,14.30,9.65,1.11410,1.7760,40.4300,-999.00,-999.00,-999.00,0,0.89,0.87,-0.53,-1.09,-0.27,3.78,6.99,41.72,42.09,37.48,0,89.95,18.8
12:45:35,2,0.59,114.9,14.30,9.65,1.11544,1.8140,40.3167,-999.00,-999.00,-999.00,0,0.64,0.37,-0.56,-1.01,-0.21,3.83,7.02,41.59,42.05,37.31,0,89.95,18.8
12:46:25,2,0.59,114.8,14.20,9.64,1.11678,1.8400,40.2200,-999.00,-999.00,-999.00,0,0.74,0.39,-0.59,-0.98,-0.14,3.86,7.05,41.50,42.01,37.15,0,89.95,18.8
