0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,RoomTemp,Humidity
1:31:09,2,0.95,115.0,6.50,7.14,0.10335,5.32,55.59,-999.00,-999.00,-999.00,0,8.52,4.24,3.21,56.33,55.81,54.64,90.14,18.2
1:31:19,2,0.95,115.0,6.40,7.06,0.10356,5.33,55.59,-999.00,-999.00,-999.00,0,8.53,4.24,3.21,56.33,55.81,54.64,90.14,18.2
1:31:29,2,0.95,115.0,6.50,7.11,0.10371,5.33,55.60,-999.00,-999.00,-999.00,0,8.55,4.24,3.21,56.35,55.81,54.64,90.14,18.2
1:31:39,2,0.95,115.0,6.40,7.03,0.10392,5.34,55.60,-999.00,-999.00,-999.00,0,8.58,4.24,3.21,56.34,55.81,54.64,90.14,18.2
1:31:49,2,0.95,115.0,6.40,6.96,0.10412,5.35,55.60,-999.00,-999.00,-999.00,0,8.61,4.24,3.21,56.34,55.81,54.64,90.14,18.3
1:32:00,2,0.95,115.0,6.30,6.92,0.10433,5.36,55.61,-999.00,-999.00,-999.00,0,8.63,4.24,3.21,56.38,55.82,54.64,90.14,18.3
1:32:10,2,0.95,115.0,6.20,6.83,0.10453,5.36,55.60,-999.00,-999.00,-999.00,0,8.64,4.23,3.20,56.34,55.82,54.64,90.14,18.3
1:32:21,2,0.95,115.0,6.20,6.78,0.10474,5.37,55.62,-999.00,-999.00,-999.00,0,8.66,4.24,3.21,56.38,55.83,54.64,90.14,18.3
1:32:31,2,0.95,115.0,6.20,6.73,0.10494,5.38,55.61,-999.00,-999.00,-999.00,0,8.70,4.24,3.21,56.37,55.83,54.64,90.14,18.3
1:32:41,2,0.95,115.0,6.20,6.81,0.10514,5.38,55.62,-999.00,-999.00,-999.00,0,8.71,4.23,3.21,56.40,55.82,54.64,89.94,18.3
1:32:51,2,0.95,115.0,6.20,6.82,0.10527,5.40,55.63,-999.00,-999.00,-999.00,0,8.77,4.22,3.21,56.39,55.83,54.66,89.94,18.3
1:33:01,2,0.95,115.0,6.30,6.83,0.10548,5.41,55.64,-999.00,-999.00,-999.00,0,8.77,4.24,3.22,56.41,55.83,54.67,89.94,18.3
1:33:12,2,0.95,115.0,6.30,6.84,0.10568,5.40,55.63,-999.00,-999.00,-999.00,0,8.77,4.23,3.21,56.39,55.83,54.68,89.94,18.3
1:33:22,2,0.95,115.0,6.30,6.88,0.10588,5.38,55.64,-999.00,-999.00,-999.00,0,8.70,4.23,3.21,56.39,55.84,54.70,89.94,18.3
1:33:32,2,0.95,115.0,6.40,6.99,0.10609,5.35,55.64,-999.00,-999.00,-999.00,0,8.60,4.23,3.21,56.39,55.83,54.70,89.94,18.3
1:33:42,2,0.95,115.0,6.50,7.11,0.10630,5.30,55.64,-999.00,-999.00,-999.00,0,8.48,4.24,3.17,56.39,55.83,54.70,89.94,18.3
1:33:52,2,0.95,115.0,6.60,7.22,0.10651,5.26,55.64,-999.00,-999.00,-999.00,0,8.40,4.24,3.15,56.39,55.83,54.70,89.94,18.2
1:34:02,2,0.95,115.0,6.60,7.22,0.10673,5.22,55.64,-999.00,-999.00,-999.00,0,8.32,4.21,3.14,56.39,55.83,54.70,89.94,18.2
1:34:13,2,0.95,115.0,6.60,7.24,0.10687,5.22,55.64,-999.00,-999.00,-999.00,0,8.33,4.20,3.13,56.39,55.83,54.70,89.94,18.2
1:34:23,2,0.95,115.0,6.60,7.19,0.10708,5.22,55.66,-999.00,-999.00,-999.00,0,8.32,4.22,3.13,56.41,55.86,54.70,89.94,18.2
1:34:33,2,0.95,115.0,6.50,7.12,0.10730,5.21,55.64,-999.00,-999.00,-999.00,0,8.31,4.21,3.12,56.39,55.83,54.70,89.94,18.2
1:34:43,2,0.95,115.0,6.40,7.04,0.10751,5.20,55.66,-999.00,-999.00,-999.00,0,8.31,4.17,3.11,56.41,55.86,54.70,89.94,18.2
1:34:53,2,0.95,115.0,6.40,6.98,0.10772,5.22,55.66,-999.00,-999.00,-999.00,0,8.36,4.19,3.11,56.40,55.87,54.70,89.94,18.2
1:35:03,2,0.95,115.0,6.40,6.97,0.10792,5.23,55.67,-999.00,-999.00,-999.00,0,8.38,4.19,3.13,56.41,55.89,54.70,89.94,18.2
1:35:13,2,0.95,115.0,6.30,6.92,0.10806,5.22,55.67,-999.00,-999.00,-999.00,0,8.38,4.19,3.10,56.42,55.88,54.70,89.94,18.2
1:35:23,2,0.95,115.0,6.30,6.83,0.10827,5.24,55.67,-999.00,-999.00,-999.00,0,8.44,4.19,3.10,56.42,55.89,54.70,89.94,18.2
1:35:33,2,0.95,115.0,6.20,6.78,0.10847,5.25,55.67,-999.00,-999.00,-999.00,0,8.47,4.19,3.10,56.42,55.88,54.70,89.94,18.2
1:35:44,2,0.95,115.0,6.20,6.77,0.10867,5.27,55.67,-999.00,-999.00,-999.00,0,8.50,4.18,3.12,56.42,55.89,54.70,89.94,18.2
1:35:54,2,0.95,115.0,6.20,6.82,0.10887,5.26,55.67,-999.00,-999.00,-999.00,0,8.51,4.18,3.09,56.42,55.89,54.71,89.94,18.2
1:36:04,2,0.95,115.0,6.20,6.81,0.10907,5.29,55.68,-999.00,-999.00,-999.00,0,8.55,4.19,3.13,56.42,55.89,54.74,89.94,18.2
1:36:15,2,0.95,115.0,6.30,6.84,0.10928,5.30,55.69,-999.00,-999.00,-999.00,0,8.57,4.18,3.14,56.42,55.89,54.75,89.94,18.2
1:36:25,2,0.95,115.0,6.30,6.83,0.10948,5.26,55.68,-999.00,-999.00,-999.00,0,8.58,4.14,3.06,56.42,55.89,54.74,89.94,18.2
1:36:35,2,0.95,115.0,6.30,6.83,0.10962,5.26,55.69,-999.00,-999.00,-999.00,0,8.56,4.15,3.07,56.42,55.89,54.75,89.94,18.2
1:36:45,2,0.95,115.0,6.30,6.85,0.10982,5.22,55.70,-999.00,-999.00,-999.00,0,8.49,4.13,3.05,56.45,55.91,54.75,89.94,18.2
1:36:55,2,0.95,115.0,6.30,6.90,0.11002,5.23,55.69,-999.00,-999.00,-999.00,0,8.47,4.15,3.07,56.42,55.90,54.75,89.94,18.2
1:37:05,2,0.95,115.0,6.40,6.99,0.11023,5.22,55.69,-999.00,-999.00,-999.00,0,8.43,4.16,3.08,56.42,55.90,54.75,89.94,18.2
1:37:15,2,0.95,115.0,6.50,7.06,0.11044,5.17,55.70,-999.00,-999.00,-999.00,0,8.34,4.13,3.05,56.43,55.93,54.75,89.94,18.2
1:37:25,2,0.95,115.0,6.50,7.08,0.11065,5.17,55.71,-999.00,-999.00,-999.00,0,8.30,4.15,3.05,56.46,55.93,54.75,89.94,18.2
1:37:36,2,0.95,115.0,6.50,7.09,0.11079,5.14,55.72,-999.00,-999.00,-999.00,0,8.27,4.13,3.02,56.47,55.93,54.75,89.94,18.2
1:37:46,2,0.95,115.0,6.40,7.05,0.11100,5.17,55.72,-999.00,-999.00,-999.00,0,8.32,4.14,3.04,56.46,55.94,54.75,89.94,18.2
1:37:56,2,0.95,115.0,6.40,7.01,0.11121,5.16,55.72,-999.00,-999.00,-999.00,0,8.33,4.13,3.03,56.47,55.93,54.75,89.94,18.2
1:38:06,2,0.95,115.0,6.30,6.94,0.11142,5.17,55.72,-999.00,-999.00,-999.00,0,8.36,4.13,3.03,56.47,55.94,54.75,89.94,18.2
1:38:16,2,0.95,115.0,6.30,6.84,0.11162,5.22,55.72,-999.00,-999.00,-999.00,0,8.43,4.16,3.07,56.47,55.94,54.75,89.94,18.2
1:38:27,2,0.95,115.0,6.20,6.81,0.11183,5.19,55.72,-999.00,-999.00,-999.00,0,8.41,4.13,3.04,56.47,55.94,54.75,89.94,18.2
1:38:37,2,0.95,115.0,6.20,6.75,0.11203,5.20,55.72,-999.00,-999.00,-999.00,0,8.44,4.13,3.04,56.47,55.94,54.76,89.94,18.2
1:38:47,2,0.95,115.1,6.20,6.73,0.11223,5.24,55.72,-999.00,-999.00,-999.00,0,8.50,4.16,3.06,56.47,55.94,54.76,89.94,18.2
1:38:57,2,0.95,115.1,6.20,6.72,0.11236,5.21,55.73,-999.00,-999.00,-999.00,0,8.47,4.13,3.04,56.47,55.94,54.77,89.94,18.2
1:39:07,2,0.95,115.1,6.20,6.83,0.11256,5.24,55.73,-999.00,-999.00,-999.00,0,8.53,4.14,3.05,56.47,55.94,54.77,89.94,18.2
1:39:18,2,0.95,115.1,6.30,6.85,0.11277,5.22,55.73,-999.00,-999.00,-999.00,0,8.48,4.13,3.04,56.48,55.94,54.78,89.94,18.2
1:39:28,2,0.95,115.1,6.30,6.91,0.11297,5.22,55.74,-999.00,-999.00,-999.00,0,8.47,4.14,3.05,56.49,55.94,54.78,89.94,18.2
1:39:38,2,0.95,115.1,6.40,6.98,0.11318,5.19,55.74,-999.00,-999.00,-999.00,0,8.39,4.13,3.04,56.50,55.95,54.78,89.94,18.2
1:39:48,2,0.95,115.1,6.40,7.03,0.11339,5.15,55.75,-999.00,-999.00,-999.00,0,8.31,4.13,3.02,56.50,55.96,54.78,89.94,18.2
1:39:58,2,0.95,115.0,6.50,7.07,0.11360,5.14,55.74,-999.00,-999.00,-999.00,0,8.28,4.13,3.01,56.49,55.96,54.78,89.94,18.2
1:40:08,2,0.95,115.0,6.50,7.09,0.11374,5.13,55.73,-999.00,-999.00,-999.00,0,8.26,4.13,3.01,56.47,55.94,54.77,89.94,18.2
1:40:19,2,0.95,115.1,6.40,7.04,0.11395,5.13,55.76,-999.00,-999.00,-999.00,0,8.26,4.13,3.01,56.53,55.97,54.78,89.94,18.2
1:40:29,2,0.95,115.0,6.40,6.98,0.11416,5.14,55.75,-999.00,-999.00,-999.00,0,8.27,4.13,3.01,56.49,55.97,54.78,89.94,18.2
1:40:39,2,0.95,115.0,6.30,6.88,0.11436,5.15,55.76,-999.00,-999.00,-999.00,0,8.32,4.13,3.01,56.53,55.96,54.78,89.94,18.2
1:40:49,2,0.95,115.0,6.30,6.88,0.11457,5.16,55.76,-999.00,-999.00,-999.00,0,8.33,4.13,3.01,56.53,55.96,54.78,89.94,18.2
1:40:59,2,0.95,115.0,6.20,6.80,0.11477,5.17,55.76,-999.00,-999.00,-999.00,0,8.38,4.13,3.01,56.53,55.96,54.78,89.94,18.2
1:41:09,2,0.95,115.0,6.20,6.75,0.11497,5.19,55.74,-999.00,-999.00,-999.00,0,8.41,4.14,3.01,56.50,55.95,54.78,89.94,18.2
1:41:20,2,0.95,115.0,6.20,6.72,0.11517,5.19,55.76,-999.00,-999.00,-999.00,0,8.44,4.13,3.01,56.53,55.96,54.80,89.94,18.2
1:41:30,2,0.95,115.0,6.20,6.75,0.11531,5.20,55.73,-999.00,-999.00,-999.00,0,8.47,4.13,3.01,56.48,55.94,54.78,89.94,18.2
1:41:40,2,0.95,115.0,6.20,6.78,0.11551,5.20,55.76,-999.00,-999.00,-999.00,0,8.48,4.12,3.01,56.52,55.95,54.81,89.94,18.2
1:41:50,2,0.95,115.0,6.20,6.80,0.11571,5.20,55.76,-999.00,-999.00,-999.00,0,8.47,4.13,3.01,56.51,55.96,54.81,89.94,18.2
1:42:00,2,0.95,115.0,6.30,6.82,0.11591,5.20,55.78,-999.00,-999.00,-999.00,0,8.46,4.13,3.01,56.53,55.98,54.82,89.94,18.2
1:42:10,2,0.95,115.0,6.30,6.86,0.11612,5.18,55.77,-999.00,-999.00,-999.00,0,8.40,4.13,3.01,56.54,55.97,54.80,89.94,18.2
1:42:20,2,0.95,115.0,6.40,6.87,0.11632,5.16,55.75,-999.00,-999.00,-999.00,0,8.35,4.13,3.01,56.50,55.95,54.80,89.94,18.2
1:42:31,2,0.95,115.1,6.40,7.01,0.11653,5.14,55.78,-999.00,-999.00,-999.00,0,8.29,4.13,3.01,56.54,55.97,54.83,89.94,18.2
1:42:41,2,0.95,115.1,6.40,7.05,0.11667,5.13,55.79,-999.00,-999.00,-999.00,0,8.27,4.13,3.00,56.55,56.00,54.82,89.94,18.2
1:42:51,2,0.95,115.1,6.40,7.06,0.11688,5.14,55.79,-999.00,-999.00,-999.00,0,8.27,4.13,3.01,56.55,55.99,54.82,89.94,18.2
1:43:01,2,0.95,115.0,6.40,6.99,0.11709,5.13,55.80,-999.00,-999.00,-999.00,0,8.27,4.13,3.00,56.55,56.02,54.83,89.94,18.2
1:43:12,2,0.95,115.0,6.40,6.95,0.11730,5.16,55.78,-999.00,-999.00,-999.00,0,8.33,4.13,3.01,56.54,55.99,54.82,89.94,18.2
1:43:22,2,0.95,115.1,6.30,6.88,0.11750,5.17,55.79,-999.00,-999.00,-999.00,0,8.37,4.12,3.01,56.55,56.01,54.82,89.94,18.2
1:43:33,2,0.95,115.1,6.20,6.80,0.11770,5.21,55.81,-999.00,-999.00,-999.00,0,8.42,4.17,3.03,56.55,56.03,54.86,89.94,18.2
1:43:43,2,0.95,115.1,6.20,6.75,0.11790,5.18,55.79,-999.00,-999.00,-999.00,0,8.42,4.13,3.00,56.54,56.00,54.83,89.94,18.2
1:43:53,2,0.95,115.1,6.20,6.73,0.11811,5.20,55.78,-999.00,-999.00,-999.00,0,8.45,4.14,3.01,56.54,55.97,54.83,89.94,18.2
1:44:03,2,0.95,115.1,6.10,6.67,0.11824,5.23,55.81,-999.00,-999.00,-999.00,0,8.49,4.16,3.03,56.55,56.02,54.87,89.94,18.2
1:44:13,2,0.95,115.1,6.10,6.66,0.11844,5.19,55.81,-999.00,-999.00,-999.00,0,8.47,4.10,3.01,56.55,56.01,54.87,89.94,18.2
1:44:24,2,0.95,115.1,6.20,6.72,0.11864,5.20,55.79,-999.00,-999.00,-999.00,0,8.48,4.11,3.01,56.54,55.98,54.84,89.94,18.2
1:44:34,2,0.95,115.1,6.30,6.84,0.11884,5.20,55.82,-999.00,-999.00,-999.00,0,8.47,4.13,3.01,56.55,56.03,54.88,89.94,18.2
1:44:45,2,0.95,115.1,6.30,6.89,0.11904,5.20,55.83,-999.00,-999.00,-999.00,0,8.46,4.13,3.01,56.58,56.03,54.87,89.94,18.2
1:44:55,2,0.95,115.1,6.30,6.92,0.11925,5.19,55.80,-999.00,-999.00,-999.00,0,8.44,4.13,3.00,56.54,56.00,54.86,89.94,18.2
1:45:05,2,0.95,115.1,6.40,6.97,0.11945,5.17,55.81,-999.00,-999.00,-999.00,0,8.41,4.12,2.97,56.54,56.03,54.85,89.94,18.3
1:45:15,2,0.95,115.0,6.40,7.00,0.11966,5.16,55.82,-999.00,-999.00,-999.00,0,8.40,4.12,2.97,56.56,56.03,54.87,89.94,18.3
1:45:25,2,0.95,115.0,6.40,6.97,0.11987,5.20,55.82,-999.00,-999.00,-999.00,0,8.45,4.15,3.01,56.57,56.02,54.86,89.94,18.3
1:45:35,2,0.95,115.0,6.30,6.93,0.12000,5.19,55.85,-999.00,-999.00,-999.00,0,8.44,4.13,3.01,56.58,56.07,54.89,89.94,18.3
1:45:46,2,0.95,115.1,6.30,6.90,0.12021,5.21,55.81,-999.00,-999.00,-999.00,0,8.47,4.14,3.01,56.56,56.04,54.84,89.94,18.3
1:45:56,2,0.95,115.1,6.20,6.83,0.12041,5.19,55.85,-999.00,-999.00,-999.00,0,8.47,4.12,2.97,56.60,56.07,54.89,89.94,18.3
1:46:06,2,0.95,115.1,6.20,6.77,0.12062,5.22,55.85,-999.00,-999.00,-999.00,0,8.51,4.13,3.01,56.60,56.07,54.88,89.94,18.3
1:46:16,2,0.95,115.1,6.20,6.72,0.12082,5.22,55.81,-999.00,-999.00,-999.00,0,8.54,4.12,3.01,56.56,56.03,54.84,89.94,18.3
1:46:26,2,0.95,115.1,6.10,6.69,0.12102,5.24,55.85,-999.00,-999.00,-999.00,0,8.58,4.12,3.01,56.60,56.06,54.88,89.94,18.3
1:46:36,2,0.95,115.1,6.10,6.65,0.12122,5.25,55.83,-999.00,-999.00,-999.00,0,8.60,4.13,3.01,56.57,56.04,54.87,89.94,18.3
1:46:47,2,0.95,115.1,6.10,6.67,0.12135,5.25,55.85,-999.00,-999.00,-999.00,0,8.63,4.12,3.01,56.58,56.07,54.89,89.94,18.3
1:46:57,2,0.95,115.1,6.20,6.72,0.12155,5.26,55.82,-999.00,-999.00,-999.00,0,8.63,4.13,3.01,56.55,56.03,54.89,89.94,18.3
1:47:07,2,0.95,115.1,6.20,6.77,0.12175,5.25,55.82,-999.00,-999.00,-999.00,0,8.60,4.13,3.01,56.56,56.03,54.88,89.94,18.3
1:47:17,2,0.95,115.1,6.20,6.81,0.12195,5.24,55.84,-999.00,-999.00,-999.00,0,8.58,4.13,3.01,56.59,56.04,54.88,89.94,18.3
1:47:27,2,0.95,115.1,6.20,6.81,0.12215,5.23,55.83,-999.00,-999.00,-999.00,0,8.55,4.12,3.01,56.56,56.05,54.89,89.94,18.3
1:47:38,2,0.95,115.1,6.30,6.85,0.12235,5.22,55.85,-999.00,-999.00,-999.00,0,8.53,4.13,3.01,56.59,56.08,54.89,89.94,18.3
1:47:48,2,0.95,115.0,6.30,6.88,0.12256,5.22,55.85,-999.00,-999.00,-999.00,0,8.52,4.13,3.01,56.57,56.08,54.89,89.94,18.4
1:47:59,2,0.95,115.0,6.30,6.92,0.12276,5.22,55.87,-999.00,-999.00,-999.00,0,8.52,4.12,3.01,56.60,56.09,54.91,89.94,18.4
1:48:09,2,0.95,115.0,6.30,6.87,0.12297,5.22,55.87,-999.00,-999.00,-999.00,0,8.55,4.11,2.99,56.61,56.09,54.91,89.94,18.4
1:48:19,2,0.95,115.0,6.20,6.82,0.12310,5.22,55.86,-999.00,-999.00,-999.00,0,8.56,4.11,2.98,56.60,56.08,54.89,89.94,18.4
1:48:30,2,0.95,115.1,6.20,6.79,0.12331,5.22,55.87,-999.00,-999.00,-999.00,0,8.60,4.09,2.98,56.63,56.08,54.91,89.94,18.4
1:48:40,2,0.95,115.1,6.20,6.78,0.12351,5.23,55.87,-999.00,-999.00,-999.00,0,8.64,4.10,2.95,56.62,56.08,54.90,89.94,18.4
1:48:50,2,0.95,115.1,6.20,6.72,0.12371,5.26,55.86,-999.00,-999.00,-999.00,0,8.66,4.11,3.00,56.61,56.08,54.89,89.94,18.4
1:49:00,2,0.95,115.1,6.10,6.67,0.12391,5.28,55.86,-999.00,-999.00,-999.00,0,8.71,4.13,3.01,56.61,56.08,54.89,89.94,18.5
1:49:11,2,0.95,115.1,6.10,6.65,0.12410,5.28,55.87,-999.00,-999.00,-999.00,0,8.71,4.13,3.01,56.62,56.08,54.92,89.94,18.5
1:49:21,2,0.95,115.1,6.10,6.70,0.12430,5.30,55.87,-999.00,-999.00,-999.00,0,8.77,4.13,3.01,56.61,56.08,54.92,89.94,18.5
1:49:31,2,0.95,115.1,6.20,6.75,0.12450,5.30,55.87,-999.00,-999.00,-999.00,0,8.78,4.12,3.00,56.61,56.08,54.92,89.94,18.5
1:49:41,2,0.95,115.1,6.20,6.76,0.12464,5.32,55.87,-999.00,-999.00,-999.00,0,8.81,4.13,3.01,56.61,56.08,54.92,89.94,18.5
1:49:51,2,0.95,115.0,6.20,6.78,0.12484,5.30,55.87,-999.00,-999.00,-999.00,0,8.77,4.12,3.00,56.62,56.08,54.91,89.94,18.5
1:50:01,2,0.95,115.0,6.20,6.79,0.12504,5.27,55.88,-999.00,-999.00,-999.00,0,8.74,4.10,2.98,56.61,56.10,54.92,89.94,18.5
1:50:12,2,0.95,115.1,6.20,6.80,0.12524,5.30,55.88,-999.00,-999.00,-999.00,0,8.77,4.13,3.01,56.61,56.11,54.92,89.94,18.5
1:50:22,2,0.95,115.1,6.20,6.78,0.12544,5.28,55.88,-999.00,-999.00,-999.00,0,8.74,4.10,2.99,56.62,56.09,54.92,89.94,18.5
1:50:32,2,0.95,115.1,6.20,6.75,0.12565,5.26,55.88,-999.00,-999.00,-999.00,0,8.74,4.08,2.97,56.62,56.09,54.92,89.94,18.5
1:50:42,2,0.95,115.1,6.20,6.72,0.12585,5.32,55.87,-999.00,-999.00,-999.00,0,8.81,4.13,3.01,56.61,56.09,54.92,89.94,18.5
1:50:52,2,0.95,115.1,6.20,6.71,0.12605,5.32,55.89,-999.00,-999.00,-999.00,0,8.83,4.12,3.00,56.65,56.10,54.92,89.94,18.5
1:51:03,2,0.95,115.1,6.20,6.71,0.12618,5.30,55.90,-999.00,-999.00,-999.00,0,8.83,4.09,2.97,56.66,56.11,54.92,89.94,18.5
1:51:13,2,0.95,115.1,6.10,6.66,0.12638,5.30,55.90,-999.00,-999.00,-999.00,0,8.85,4.09,2.97,56.66,56.11,54.94,89.94,18.5
1:51:23,2,0.95,115.1,6.10,6.66,0.12658,5.31,55.90,-999.00,-999.00,-999.00,0,8.86,4.10,2.96,56.66,56.11,54.92,89.94,18.5
1:51:33,2,0.95,115.1,6.10,6.66,0.12677,5.32,55.90,-999.00,-999.00,-999.00,0,8.87,4.10,2.98,56.66,56.11,54.94,89.94,18.5
1:51:43,2,0.95,115.1,6.10,6.68,0.12697,5.35,55.91,-999.00,-999.00,-999.00,0,8.91,4.13,3.00,56.66,56.11,54.96,89.94,18.5
1:51:53,2,0.95,115.1,6.10,6.68,0.12717,5.35,55.91,-999.00,-999.00,-999.00,0,8.91,4.13,3.01,56.66,56.11,54.96,89.94,18.5
1:52:04,2,0.95,115.1,6.10,6.69,0.12737,5.37,55.91,-999.00,-999.00,-999.00,0,8.95,4.14,3.01,56.66,56.11,54.97,89.94,18.5
1:52:14,2,0.95,115.1,6.20,6.72,0.12757,5.37,55.91,-999.00,-999.00,-999.00,0,8.96,4.13,3.01,56.66,56.11,54.97,89.94,18.5
1:52:25,2,0.95,115.1,6.20,6.74,0.12777,5.37,55.91,-999.00,-999.00,-999.00,0,8.96,4.13,3.01,56.66,56.11,54.97,89.94,18.5
1:52:35,2,0.95,115.1,6.20,6.74,0.12790,5.37,55.91,-999.00,-999.00,-999.00,0,8.97,4.14,3.01,56.66,56.11,54.97,89.94,18.5
1:52:45,2,0.95,115.1,6.20,6.71,0.12810,5.37,55.92,-999.00,-999.00,-999.00,0,8.97,4.13,3.01,56.66,56.14,54.97,89.94,18.5
1:52:55,2,0.95,115.1,6.10,6.68,0.12830,5.37,55.92,-999.00,-999.00,-999.00,0,8.96,4.13,3.01,56.66,56.13,54.97,89.94,18.5
1:53:05,2,0.95,115.1,6.10,6.68,0.12850,5.41,55.93,-999.00,-999.00,-999.00,0,9.02,4.17,3.03,56.66,56.15,54.97,89.94,18.5
1:53:16,2,0.95,115.1,6.10,6.62,0.12870,5.40,55.93,-999.00,-999.00,-999.00,0,9.02,4.16,3.01,56.66,56.16,54.97,89.94,18.5
1:53:26,2,0.95,115.1,6.10,6.63,0.12890,5.41,55.94,-999.00,-999.00,-999.00,0,9.03,4.19,3.02,56.68,56.16,54.97,89.94,18.5
1:53:36,2,0.95,115.1,6.10,6.68,0.12909,5.44,55.93,-999.00,-999.00,-999.00,0,9.07,4.21,3.03,56.67,56.16,54.97,89.94,18.5
1:53:46,2,0.95,115.1,6.10,6.69,0.12923,5.44,55.93,-999.00,-999.00,-999.00,0,9.07,4.21,3.03,56.67,56.16,54.97,89.94,18.5
1:53:56,2,0.95,115.1,6.10,6.69,0.12942,5.43,55.94,-999.00,-999.00,-999.00,0,9.08,4.19,3.03,56.66,56.16,55.00,89.94,18.5
1:54:06,2,0.95,115.1,6.10,6.69,0.12962,5.44,55.94,-999.00,-999.00,-999.00,0,9.10,4.19,3.04,56.67,56.16,54.99,89.94,18.4
1:54:16,2,0.95,115.1,6.10,6.66,0.12982,5.44,55.95,-999.00,-999.00,-999.00,0,9.10,4.19,3.02,56.69,56.16,55.00,89.94,18.4
1:54:27,2,0.95,115.1,6.10,6.64,0.13002,5.47,55.96,-999.00,-999.00,-999.00,0,9.13,4.21,3.07,56.69,56.16,55.02,89.94,18.4
1:54:37,2,0.95,115.1,6.10,6.65,0.13022,5.45,55.96,-999.00,-999.00,-999.00,0,9.12,4.19,3.04,56.69,56.16,55.03,89.94,18.4
1:54:47,2,0.95,115.1,6.10,6.64,0.13042,5.47,55.96,-999.00,-999.00,-999.00,0,9.14,4.22,3.05,56.69,56.16,55.03,89.94,18.4
1:54:57,2,0.95,115.1,6.10,6.67,0.13055,5.47,55.96,-999.00,-999.00,-999.00,0,9.15,4.22,3.04,56.69,56.17,55.03,89.94,18.4
1:55:08,2,0.95,115.1,6.10,6.67,0.13075,5.51,55.96,-999.00,-999.00,-999.00,0,9.19,4.26,3.08,56.69,56.16,55.03,89.94,18.4
1:55:18,2,0.95,115.1,6.10,6.69,0.13095,5.51,55.96,-999.00,-999.00,-999.00,0,9.21,4.25,3.06,56.69,56.16,55.03,89.94,18.4
1:55:29,2,0.95,115.1,6.10,6.67,0.13115,5.49,55.96,-999.00,-999.00,-999.00,0,9.21,4.23,3.04,56.69,56.17,55.03,89.94,18.4
1:55:39,2,0.95,115.1,6.10,6.65,0.13134,5.54,55.97,-999.00,-999.00,-999.00,0,9.26,4.25,3.10,56.69,56.18,55.04,89.94,18.4
1:55:49,2,0.95,115.1,6.10,6.64,0.13154,5.51,55.97,-999.00,-999.00,-999.00,0,9.24,4.24,3.04,56.69,56.18,55.03,89.94,18.4
1:55:59,2,0.95,115.1,6.10,6.64,0.13174,5.51,55.97,-999.00,-999.00,-999.00,0,9.24,4.24,3.04,56.69,56.19,55.03,89.94,18.4
1:56:09,2,0.95,115.1,6.10,6.66,0.13194,5.53,55.97,-999.00,-999.00,-999.00,0,9.26,4.26,3.06,56.69,56.18,55.04,89.94,18.4
1:56:20,2,0.95,115.1,6.10,6.68,0.13207,5.55,55.98,-999.00,-999.00,-999.00,0,9.26,4.28,3.10,56.73,56.19,55.03,89.94,18.4
1:56:30,2,0.95,115.1,6.20,6.72,0.13227,5.58,55.99,-999.00,-999.00,-999.00,0,9.29,4.31,3.13,56.74,56.19,55.05,89.94,18.4
1:56:41,2,0.95,115.1,6.20,6.77,0.13247,5.57,55.99,-999.00,-999.00,-999.00,0,9.30,4.29,3.12,56.73,56.19,55.05,89.94,18.4
1:56:51,2,0.95,115.1,6.20,6.79,0.13267,5.58,55.99,-999.00,-999.00,-999.00,0,9.30,4.31,3.13,56.72,56.19,55.05,89.94,18.4
1:57:01,2,0.95,115.1,6.20,6.75,0.13287,5.57,55.99,-999.00,-999.00,-999.00,0,9.31,4.29,3.12,56.72,56.19,55.05,89.94,18.4
1:57:11,2,0.95,115.1,6.20,6.75,0.13307,5.58,55.99,-999.00,-999.00,-999.00,0,9.34,4.28,3.11,56.73,56.19,55.05,89.94,18.4
1:57:21,2,0.95,115.1,6.20,6.72,0.13327,5.63,55.99,-999.00,-999.00,-999.00,0,9.40,4.33,3.15,56.73,56.19,55.05,89.94,18.4
1:57:31,2,0.95,115.1,6.20,6.73,0.13347,5.61,56.00,-999.00,-999.00,-999.00,0,9.39,4.31,3.14,56.74,56.20,55.05,89.94,18.4
1:57:42,2,0.95,115.1,6.20,6.71,0.13367,5.59,55.99,-999.00,-999.00,-999.00,0,9.37,4.28,3.12,56.74,56.19,55.05,89.94,18.3
1:57:52,2,0.95,115.1,6.10,6.68,0.13387,5.59,56.00,-999.00,-999.00,-999.00,0,9.37,4.30,3.11,56.74,56.21,55.05,89.94,18.3
1:58:02,2,0.95,115.1,6.10,6.66,0.13400,5.64,56.00,-999.00,-999.00,-999.00,0,9.43,4.35,3.15,56.74,56.22,55.05,89.94,18.3
