0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
2:15:07,1,0.00,0,0,0,0,-6.82,46.06,-999.00,-999.00,-999.00,0,-2.64,-8.69,-9.13,47.63,45.71,44.85,6.34235,90.14,69.0
2:15:57,1,0.00,0,0,0,0,-6.87,46.05,-999.00,-999.00,-999.00,0,-2.87,-8.70,-9.05,47.63,45.70,44.82,6.34235,90.14,69.2
2:16:47,1,0.00,0,0,0,0,-7.03,46.04,-999.00,-999.00,-999.00,0,-3.21,-8.82,-9.07,47.62,45.69,44.82,6.34235,90.14,69.6
2:17:38,1,0.00,0,0,0,0,-7.18,46.00,-999.00,-999.00,-999.00,0,-3.55,-8.94,-9.04,47.60,45.64,44.77,6.34235,90.14,69.5
2:18:28,1,0.00,0,0,0,0,-7.33,45.97,-999.00,-999.00,-999.00,0,-3.87,-9.08,-9.03,47.55,45.64,44.71,1.35147,90.14,69.3
2:19:19,1,0.00,0,0,0,0,-7.50,45.96,-999.00,-999.00,-999.00,0,-4.21,-9.21,-9.07,47.57,45.59,44.71,6.34235,90.14,68.6
2:20:09,1,0.00,0,0,0,0,-7.66,45.94,-999.00,-999.00,-999.00,0,-4.54,-9.38,-9.07,47.54,45.59,44.69,9.24569,90.14,68.7
2:20:59,1,0.00,0,0,0,0,-7.79,45.93,-999.00,-999.00,-999.00,0,-4.85,-9.47,-9.05,47.54,45.59,44.65,6.34235,90.14,69.4
2:21:50,1,0.00,0,0,0,0,-7.92,45.89,-999.00,-999.00,-999.00,0,-5.11,-9.60,-9.05,47.49,45.56,44.63,6.34235,90.14,69.4
2:22:40,1,0.00,0,0,0,0,-8.02,45.88,-999.00,-999.00,-999.00,0,-5.36,-9.68,-9.02,47.49,45.57,44.59,6.34235,90.14,68.6
2:23:30,1,0.00,0,0,0,0,-8.13,45.88,-999.00,-999.00,-999.00,0,-5.60,-9.77,-9.01,47.49,45.56,44.58,9.24569,90.14,69.6
2:24:21,1,0.00,0,0,0,0,-8.26,45.86,-999.00,-999.00,-999.00,0,-5.84,-9.88,-9.05,47.49,45.53,44.57,6.34235,90.14,69.5
2:25:11,1,0.00,0,0,0,0,-8.34,45.84,-999.00,-999.00,-999.00,0,-6.04,-9.94,-9.03,47.46,45.51,44.56,6.34235,90.14,68.8
2:26:01,1,0.00,0,0,0,0,-8.48,45.82,-999.00,-999.00,-999.00,0,-6.29,-10.07,-9.07,47.46,45.47,44.52,6.34235,90.14,68.8
2:26:51,1,0.00,0,0,0,0,-8.53,45.83,-999.00,-999.00,-999.00,0,-6.44,-10.12,-9.04,47.46,45.50,44.53,6.34235,90.14,69.0
2:27:41,1,0.00,0,0,0,0,-8.69,45.83,-999.00,-999.00,-999.00,0,-6.69,-10.26,-9.12,47.46,45.49,44.54,6.34235,90.14,69.5
2:28:32,1,0.00,0,0,0,0,-8.77,45.81,-999.00,-999.00,-999.00,0,-6.86,-10.33,-9.13,47.45,45.47,44.52,6.34235,90.14,69.4
2:29:22,1,0.00,0,0,0,0,-8.89,45.82,-999.00,-999.00,-999.00,0,-7.08,-10.45,-9.14,47.42,45.50,44.55,6.34235,90.14,69.0
2:30:13,1,0.00,0,0,0,0,-8.99,45.78,-999.00,-999.00,-999.00,0,-7.25,-10.56,-9.15,47.41,45.45,44.47,6.34235,90.14,69.3
2:31:03,1,0.00,0,0,0,0,-9.10,45.77,-999.00,-999.00,-999.00,0,-7.44,-10.65,-9.21,47.41,45.43,44.46,6.34235,90.14,69.5
2:31:53,1,0.00,0,0,0,0,-9.24,45.76,-999.00,-999.00,-999.00,0,-7.67,-10.79,-9.26,47.37,45.45,44.47,6.34235,90.14,69.7
2:32:44,1,0.00,0,0,0,0,-9.36,45.75,-999.00,-999.00,-999.00,0,-7.86,-10.89,-9.32,47.38,45.44,44.44,9.24569,90.14,69.0
2:33:34,1,0.00,0,0,0,0,-9.48,45.74,-999.00,-999.00,-999.00,0,-8.07,-11.00,-9.36,47.35,45.43,44.44,6.34235,90.14,68.7
2:34:25,1,0.00,0,0,0,0,-9.58,45.73,-999.00,-999.00,-999.00,0,-8.26,-11.08,-9.40,47.35,45.42,44.43,6.34235,90.14,68.8
2:35:15,1,0.00,0,0,0,0,-9.69,45.73,-999.00,-999.00,-999.00,0,-8.48,-11.16,-9.42,47.35,45.42,44.43,9.24569,90.14,69.5
2:36:05,1,0.00,0,0,0,0,-9.80,45.71,-999.00,-999.00,-999.00,0,-8.68,-11.29,-9.44,47.35,45.38,44.41,6.34235,90.14,69.7
2:36:56,1,0.00,0,0,0,0,-9.91,45.71,-999.00,-999.00,-999.00,0,-8.88,-11.36,-9.50,47.35,45.37,44.41,9.24569,90.14,69.7
2:37:47,1,0.00,0,0,0,0,-10.04,45.69,-999.00,-999.00,-999.00,0,-9.09,-11.48,-9.55,47.32,45.37,44.39,6.34235,90.14,70.1
2:38:37,1,0.00,0,0,0,0,-10.14,45.68,-999.00,-999.00,-999.00,0,-9.31,-11.50,-9.62,47.32,45.36,44.36,6.34235,90.14,70.2
2:39:27,1,0.00,0,0,0,0,-10.22,45.66,-999.00,-999.00,-999.00,0,-9.50,-11.52,-9.64,47.32,45.31,44.36,1.35147,90.14,70.1
2:40:17,1,0.00,0,0,0,0,-10.34,45.66,-999.00,-999.00,-999.00,0,-9.75,-11.58,-9.70,47.32,45.31,44.36,6.34235,90.14,70.2
2:41:07,1,0.00,0,0,0,0,-10.43,45.66,-999.00,-999.00,-999.00,0,-9.96,-11.62,-9.71,47.32,45.31,44.35,9.24569,90.14,69.9
2:41:58,1,0.00,0,0,0,0,-10.57,45.64,-999.00,-999.00,-999.00,0,-10.22,-11.70,-9.80,47.31,45.30,44.30,6.34235,90.14,70.1
2:42:48,1,0.00,0,0,0,0,-10.68,45.63,-999.00,-999.00,-999.00,0,-10.43,-11.73,-9.87,47.30,45.28,44.31,6.34235,89.94,70.4
2:43:38,1,0.00,0,0,0,0,-10.77,45.62,-999.00,-999.00,-999.00,0,-10.66,-11.76,-9.89,47.29,45.28,44.30,6.34235,89.94,70.3
2:44:29,1,0.00,0,0,0,0,-10.89,45.62,-999.00,-999.00,-999.00,0,-10.90,-11.81,-9.95,47.27,45.28,44.30,6.34235,89.94,70.4
2:45:19,1,0.00,0,0,0,0,-10.99,45.62,-999.00,-999.00,-999.00,0,-11.12,-11.83,-10.01,47.27,45.28,44.30,6.34235,89.94,70.5
2:46:09,1,0.00,0,0,0,0,-11.10,45.63,-999.00,-999.00,-999.00,0,-11.36,-11.88,-10.07,47.32,45.28,44.30,6.34235,89.94,70.3
2:46:59,1,0.00,0,0,0,0,-11.27,45.60,-999.00,-999.00,-999.00,0,-11.64,-11.99,-10.18,47.28,45.23,44.28,6.34235,89.94,70.4
2:47:50,1,0.00,0,0,0,0,-11.31,45.61,-999.00,-999.00,-999.00,0,-11.81,-11.94,-10.17,47.29,45.25,44.29,6.34235,89.94,70.4
2:48:40,1,0.00,0,0,0,0,-11.43,45.63,-999.00,-999.00,-999.00,0,-12.04,-11.99,-10.25,47.32,45.27,44.29,6.34235,89.94,70.2
2:49:31,1,0.00,0,0,0,0,-11.53,45.63,-999.00,-999.00,-999.00,0,-12.25,-12.02,-10.32,47.32,45.27,44.30,6.34235,89.94,70.3
2:50:21,1,0.00,0,0,0,0,-11.64,45.60,-999.00,-999.00,-999.00,0,-12.48,-12.07,-10.38,47.29,45.23,44.28,6.34235,89.94,70.0
2:51:11,1,0.00,0,0,0,0,-11.72,45.59,-999.00,-999.00,-999.00,0,-12.66,-12.07,-10.44,47.27,45.23,44.28,9.24569,89.94,70.1
2:52:01,1,0.00,0,0,0,0,-11.83,45.59,-999.00,-999.00,-999.00,0,-12.87,-12.13,-10.50,47.27,45.22,44.28,6.34235,89.94,69.7
2:52:51,1,0.00,0,0,0,0,-11.93,45.59,-999.00,-999.00,-999.00,0,-13.06,-12.16,-10.56,47.27,45.23,44.28,6.34235,89.94,69.6
2:53:41,1,0.00,0,0,0,0,-12.00,45.58,-999.00,-999.00,-999.00,0,-13.23,-12.18,-10.59,47.27,45.22,44.24,6.34235,89.94,68.5
2:54:32,1,0.00,0,0,0,0,-12.08,45.58,-999.00,-999.00,-999.00,0,-13.41,-12.18,-10.65,47.27,45.19,44.27,6.34235,89.94,68.8
2:55:22,1,0.00,0,0,0,0,-12.20,45.55,-999.00,-999.00,-999.00,0,-13.61,-12.24,-10.74,47.27,45.17,44.22,9.24569,89.94,69.0
2:56:13,1,0.00,0,0,0,0,-12.28,45.54,-999.00,-999.00,-999.00,0,-13.77,-12.26,-10.80,47.22,45.17,44.22,9.24569,89.94,69.3
2:57:03,1,0.00,0,0,0,0,-12.35,45.54,-999.00,-999.00,-999.00,0,-13.95,-12.27,-10.82,47.24,45.17,44.22,9.24569,89.94,69.6
2:57:53,1,0.00,0,0,0,0,-12.43,45.54,-999.00,-999.00,-999.00,0,-14.15,-12.27,-10.88,47.23,45.17,44.22,6.34235,90.14,68.4
2:58:44,1,0.00,0,0,0,0,-12.52,45.59,-999.00,-999.00,-999.00,0,-14.34,-12.29,-10.94,47.27,45.22,44.27,6.34235,90.14,67.9
2:59:34,1,0.00,0,0,0,0,-12.61,45.58,-999.00,-999.00,-999.00,0,-14.51,-12.32,-10.99,47.27,45.22,44.24,6.34235,90.14,68.8
3:00:25,1,0.00,0,0,0,0,-12.67,45.54,-999.00,-999.00,-999.00,0,-14.66,-12.33,-11.02,47.25,45.16,44.22,9.24569,90.14,68.9
3:01:15,1,0.00,0,0,0,0,-12.75,45.54,-999.00,-999.00,-999.00,0,-14.85,-12.34,-11.07,47.24,45.16,44.22,6.34235,90.14,68.7
3:02:05,1,0.00,0,0,0,0,-12.81,45.56,-999.00,-999.00,-999.00,0,-14.97,-12.38,-11.08,47.27,45.17,44.24,6.34235,90.14,68.1
3:02:56,1,0.00,0,0,0,0,-12.90,45.55,-999.00,-999.00,-999.00,0,-15.15,-12.38,-11.17,47.27,45.17,44.22,1.35147,90.14,67.7
3:03:46,1,0.00,0,0,0,0,-12.96,45.55,-999.00,-999.00,-999.00,0,-15.27,-12.38,-11.23,47.27,45.17,44.22,9.24569,90.34,68.9
3:04:36,1,0.00,0,0,0,0,-13.02,45.54,-999.00,-999.00,-999.00,0,-15.40,-12.39,-11.26,47.24,45.17,44.22,9.24569,90.34,68.5
3:05:27,1,0.00,0,0,0,0,-13.07,45.55,-999.00,-999.00,-999.00,0,-15.52,-12.43,-11.27,47.26,45.16,44.22,6.34235,90.34,68.1
3:06:17,1,0.00,0,0,0,0,-13.11,45.53,-999.00,-999.00,-999.00,0,-15.58,-12.42,-11.32,47.23,45.17,44.20,6.34235,90.34,68.9
3:07:07,1,0.00,0,0,0,0,-13.13,45.54,-999.00,-999.00,-999.00,0,-15.65,-12.39,-11.34,47.25,45.16,44.21,6.34235,90.34,68.8
3:07:57,1,0.00,0,0,0,0,-13.16,45.54,-999.00,-999.00,-999.00,0,-15.70,-12.38,-11.39,47.26,45.17,44.20,1.35147,90.34,68.8
3:08:47,1,0.00,0,0,0,0,-13.18,45.54,-999.00,-999.00,-999.00,0,-15.76,-12.38,-11.40,47.25,45.16,44.20,9.24569,90.34,69.6
3:09:38,1,0.00,0,0,0,0,-13.20,45.54,-999.00,-999.00,-999.00,0,-15.75,-12.42,-11.44,47.26,45.16,44.21,6.34235,90.34,69.5
3:10:28,1,0.00,0,0,0,0,-13.21,45.55,-999.00,-999.00,-999.00,0,-15.71,-12.42,-11.50,47.26,45.16,44.23,6.34235,90.34,69.2
3:11:19,1,0.00,0,0,0,0,-13.20,45.58,-999.00,-999.00,-999.00,0,-15.57,-12.47,-11.55,47.29,45.18,44.28,6.34235,90.34,68.8
3:12:09,1,0.00,0,0,0,0,-13.19,45.58,-999.00,-999.00,-999.00,0,-15.46,-12.49,-11.62,47.28,45.20,44.26,6.34235,90.34,68.6
3:12:59,1,0.00,0,0,0,0,-13.18,45.59,-999.00,-999.00,-999.00,0,-15.40,-12.47,-11.66,47.31,45.17,44.28,6.34235,90.34,70.0
3:13:49,1,0.00,0,0,0,0,-13.18,45.56,-999.00,-999.00,-999.00,0,-15.37,-12.48,-11.70,47.26,45.16,44.26,6.34235,90.34,70.2
3:14:40,1,0.00,0,0,0,0,-13.11,45.58,-999.00,-999.00,-999.00,0,-15.21,-12.43,-11.69,47.29,45.18,44.28,6.34235,90.34,69.7
3:15:31,1,0.00,0,0,0,0,-13.11,45.57,-999.00,-999.00,-999.00,0,-15.16,-12.43,-11.73,47.27,45.17,44.28,6.34235,90.34,69.8
3:16:21,1,0.00,0,0,0,0,-13.10,45.56,-999.00,-999.00,-999.00,0,-15.08,-12.46,-11.76,47.27,45.17,44.25,6.34235,90.34,69.8
3:17:11,1,0.00,0,0,0,0,-13.08,45.58,-999.00,-999.00,-999.00,0,-14.98,-12.43,-11.82,47.28,45.17,44.28,6.34235,90.34,70.4
3:18:01,1,0.00,0,0,0,0,-13.07,45.57,-999.00,-999.00,-999.00,0,-14.91,-12.46,-11.83,47.27,45.17,44.28,6.34235,90.34,70.9
3:18:51,1,0.00,0,0,0,0,-13.07,45.58,-999.00,-999.00,-999.00,0,-14.88,-12.46,-11.87,47.27,45.18,44.28,1.35147,90.34,71.0
3:19:42,1,0.00,0,0,0,0,-13.03,45.59,-999.00,-999.00,-999.00,0,-14.77,-12.43,-11.88,47.28,45.20,44.28,6.34235,90.34,71.4
3:20:32,1,0.00,0,0,0,0,-13.03,45.58,-999.00,-999.00,-999.00,0,-14.72,-12.43,-11.93,47.28,45.17,44.28,6.34235,90.14,71.0
3:21:22,1,0.00,0,0,0,0,-13.00,45.59,-999.00,-999.00,-999.00,0,-14.65,-12.43,-11.93,47.32,45.17,44.28,9.24569,90.14,71.2
3:22:13,1,0.00,0,0,0,0,-13.00,45.59,-999.00,-999.00,-999.00,0,-14.58,-12.43,-11.98,47.30,45.19,44.28,6.34235,90.14,71.6
3:23:03,1,0.00,0,0,0,0,-12.94,45.60,-999.00,-999.00,-999.00,0,-14.47,-12.40,-11.96,47.32,45.20,44.29,6.34235,90.14,71.0
3:23:54,1,0.00,0,0,0,0,-12.93,45.60,-999.00,-999.00,-999.00,0,-14.40,-12.40,-12.00,47.33,45.20,44.28,1.35147,90.14,71.5
3:24:44,1,0.00,0,0,0,0,-12.90,45.62,-999.00,-999.00,-999.00,0,-14.32,-12.38,-11.99,47.33,45.23,44.30,6.34235,90.14,71.5
3:25:35,1,0.00,0,0,0,0,-12.86,45.62,-999.00,-999.00,-999.00,0,-14.22,-12.38,-11.99,47.33,45.23,44.30,6.34235,90.14,71.3
3:26:25,1,0.00,0,0,0,0,-12.89,45.62,-999.00,-999.00,-999.00,0,-14.17,-12.43,-12.06,47.32,45.23,44.30,6.34235,90.14,71.6
3:27:15,1,0.00,0,0,0,0,-12.85,45.62,-999.00,-999.00,-999.00,0,-14.10,-12.39,-12.06,47.32,45.23,44.30,6.34235,90.14,71.7
3:28:06,1,0.00,0,0,0,0,-12.86,45.62,-999.00,-999.00,-999.00,0,-14.07,-12.41,-12.11,47.32,45.23,44.30,6.34235,90.14,71.8
3:28:57,1,0.00,0,0,0,0,-12.82,45.62,-999.00,-999.00,-999.00,0,-13.95,-12.40,-12.10,47.32,45.23,44.30,9.24569,90.14,71.7
3:29:47,1,0.00,0,0,0,0,-12.84,45.62,-999.00,-999.00,-999.00,0,-13.92,-12.43,-12.16,47.32,45.24,44.30,6.34235,90.14,71.4
3:30:37,1,0.00,0,0,0,0,-12.81,45.66,-999.00,-999.00,-999.00,0,-13.85,-12.42,-12.17,47.35,45.28,44.34,1.35147,90.14,71.6
3:31:28,1,0.00,0,0,0,0,-12.80,45.66,-999.00,-999.00,-999.00,0,-13.83,-12.38,-12.18,47.35,45.28,44.35,6.34235,90.14,71.8
3:32:19,1,0.00,0,0,0,0,-12.80,45.65,-999.00,-999.00,-999.00,0,-13.74,-12.42,-12.23,47.35,45.26,44.34,9.24569,89.94,70.3
3:33:09,1,0.00,0,0,0,0,-12.75,45.64,-999.00,-999.00,-999.00,0,-13.65,-12.38,-12.22,47.33,45.27,44.32,1.35147,89.94,72.0
3:33:59,1,0.00,0,0,0,0,-12.77,45.63,-999.00,-999.00,-999.00,0,-13.65,-12.39,-12.26,47.34,45.26,44.30,6.34235,89.94,71.9
3:34:49,1,0.00,0,0,0,0,-12.74,45.65,-999.00,-999.00,-999.00,0,-13.57,-12.38,-12.26,47.35,45.28,44.33,6.34235,89.94,71.8
3:35:39,1,0.00,0,0,0,0,-12.71,45.65,-999.00,-999.00,-999.00,0,-13.48,-12.38,-12.27,47.34,45.26,44.34,6.34235,89.94,72.0
3:36:30,1,0.00,0,0,0,0,-12.69,45.66,-999.00,-999.00,-999.00,0,-13.41,-12.38,-12.29,47.35,45.27,44.35,6.34235,89.94,71.4
3:37:20,1,0.00,0,0,0,0,-12.70,45.63,-999.00,-999.00,-999.00,0,-13.34,-12.39,-12.36,47.33,45.25,44.31,6.34235,89.94,71.8
3:38:11,1,0.00,0,0,0,0,-12.66,45.65,-999.00,-999.00,-999.00,0,-13.26,-12.38,-12.34,47.34,45.28,44.33,1.35147,89.94,71.9
3:39:01,1,0.00,0,0,0,0,-12.62,45.66,-999.00,-999.00,-999.00,0,-13.15,-12.38,-12.34,47.35,45.28,44.36,6.34235,89.94,72.0
3:39:51,1,0.00,0,0,0,0,-12.60,45.65,-999.00,-999.00,-999.00,0,-13.10,-12.33,-12.36,47.34,45.28,44.34,6.34235,89.94,71.8
3:40:42,1,0.00,0,0,0,0,-12.57,45.64,-999.00,-999.00,-999.00,0,-13.04,-12.32,-12.34,47.32,45.28,44.33,6.34235,89.94,72.1
3:41:32,1,0.00,0,0,0,0,-12.53,45.66,-999.00,-999.00,-999.00,0,-12.93,-12.32,-12.34,47.35,45.28,44.36,9.24569,89.94,71.9
3:42:22,1,0.00,0,0,0,0,-12.52,45.66,-999.00,-999.00,-999.00,0,-12.91,-12.28,-12.37,47.35,45.28,44.36,6.34235,89.94,71.3
3:43:13,1,0.00,0,0,0,0,-12.48,45.64,-999.00,-999.00,-999.00,0,-12.85,-12.27,-12.33,47.38,45.24,44.30,6.34235,89.94,71.7
3:44:03,1,0.00,0,0,0,0,-12.50,45.67,-999.00,-999.00,-999.00,0,-12.79,-12.30,-12.41,47.38,45.28,44.36,6.34235,89.94,71.5
3:44:54,1,0.00,0,0,0,0,-12.47,45.68,-999.00,-999.00,-999.00,0,-12.71,-12.28,-12.42,47.41,45.28,44.36,6.34235,90.14,71.4
3:45:45,1,0.00,0,0,0,0,-12.51,45.68,-999.00,-999.00,-999.00,0,-12.73,-12.34,-12.47,47.41,45.28,44.36,6.34235,90.14,71.0
3:46:35,1,0.00,0,0,0,0,-12.48,45.69,-999.00,-999.00,-999.00,0,-12.66,-12.32,-12.47,47.44,45.29,44.34,6.34235,90.14,71.2
3:47:25,1,0.00,0,0,0,0,-12.42,45.70,-999.00,-999.00,-999.00,0,-12.55,-12.27,-12.44,47.43,45.29,44.37,6.34235,90.14,70.9
3:48:15,1,0.00,0,0,0,0,-12.43,45.71,-999.00,-999.00,-999.00,0,-12.53,-12.30,-12.47,47.43,45.30,44.39,9.24569,90.14,71.2
3:49:06,1,0.00,0,0,0,0,-12.41,45.72,-999.00,-999.00,-999.00,0,-12.47,-12.27,-12.48,47.44,45.31,44.41,6.34235,90.14,71.2
3:49:57,1,0.00,0,0,0,0,-12.42,45.69,-999.00,-999.00,-999.00,0,-12.44,-12.32,-12.49,47.41,45.29,44.37,6.34235,90.14,70.8
3:50:47,1,0.00,0,0,0,0,-12.37,45.71,-999.00,-999.00,-999.00,0,-12.33,-12.29,-12.50,47.43,45.31,44.39,6.34235,90.14,71.4
3:51:37,1,0.00,0,0,0,0,-12.34,45.72,-999.00,-999.00,-999.00,0,-12.25,-12.29,-12.49,47.44,45.31,44.41,9.24569,90.14,71.5
3:52:27,1,0.00,0,0,0,0,-12.31,45.74,-999.00,-999.00,-999.00,0,-12.18,-12.27,-12.49,47.41,45.37,44.44,9.24569,90.14,71.2
3:53:18,1,0.00,0,0,0,0,-12.27,45.76,-999.00,-999.00,-999.00,0,-12.08,-12.25,-12.49,47.46,45.39,44.44,6.34235,90.14,71.6
3:54:08,1,0.00,0,0,0,0,-12.25,45.76,-999.00,-999.00,-999.00,0,-12.00,-12.26,-12.50,47.46,45.37,44.46,9.24569,90.14,71.7
3:54:58,1,0.00,0,0,0,0,-12.25,45.76,-999.00,-999.00,-999.00,0,-11.97,-12.27,-12.51,47.46,45.37,44.44,6.34235,90.14,71.6
3:55:49,1,0.00,0,0,0,0,-12.21,45.75,-999.00,-999.00,-999.00,0,-11.81,-12.28,-12.53,47.45,45.36,44.43,9.24569,90.14,71.5
3:56:39,1,0.00,0,0,0,0,-12.17,45.74,-999.00,-999.00,-999.00,0,-11.67,-12.27,-12.57,47.43,45.37,44.42,6.34235,90.14,71.6
3:57:29,1,0.00,0,0,0,0,-12.11,45.76,-999.00,-999.00,-999.00,0,-11.50,-12.26,-12.56,47.46,45.37,44.44,6.34235,90.14,71.8
3:58:19,1,0.00,0,0,0,0,-12.05,45.77,-999.00,-999.00,-999.00,0,-11.37,-12.24,-12.53,47.46,45.40,44.44,6.34235,90.14,71.8
3:59:09,1,0.00,0,0,0,0,-12.03,45.74,-999.00,-999.00,-999.00,0,-11.30,-12.24,-12.55,47.42,45.37,44.43,6.34235,90.14,71.7
4:00:00,1,0.00,0,0,0,0,-11.96,45.77,-999.00,-999.00,-999.00,0,-11.17,-12.21,-12.51,47.46,45.39,44.45,6.34235,90.14,71.3
4:00:50,1,0.00,0,0,0,0,-11.93,45.75,-999.00,-999.00,-999.00,0,-11.04,-12.21,-12.54,47.43,45.39,44.44,6.34235,90.14,71.7
4:01:41,1,0.00,0,0,0,0,-11.90,45.77,-999.00,-999.00,-999.00,0,-10.95,-12.18,-12.56,47.45,45.39,44.46,9.24569,90.14,71.8
4:02:31,1,0.00,0,0,0,0,-11.89,45.77,-999.00,-999.00,-999.00,0,-10.89,-12.23,-12.55,47.46,45.41,44.45,6.34235,90.14,72.2
4:03:21,1,0.00,0,0,0,0,-11.85,45.79,-999.00,-999.00,-999.00,0,-10.79,-12.18,-12.57,47.49,45.40,44.47,6.34235,90.14,71.8
4:04:11,1,0.00,0,0,0,0,-11.81,45.77,-999.00,-999.00,-999.00,0,-10.67,-12.19,-12.58,47.49,45.38,44.44,9.24569,89.94,71.9
4:05:01,1,0.00,0,0,0,0,-11.79,45.80,-999.00,-999.00,-999.00,0,-10.62,-12.17,-12.59,47.49,45.42,44.49,9.24569,89.94,71.9
4:05:52,1,0.00,0,0,0,0,-11.75,45.77,-999.00,-999.00,-999.00,0,-10.50,-12.18,-12.57,47.49,45.37,44.45,6.34235,89.94,72.1
4:06:42,1,0.00,0,0,0,0,-11.74,45.78,-999.00,-999.00,-999.00,0,-10.43,-12.20,-12.60,47.48,45.42,44.45,6.34235,89.94,71.8
4:07:32,1,0.00,0,0,0,0,-11.70,45.80,-999.00,-999.00,-999.00,0,-10.32,-12.18,-12.61,47.49,45.42,44.48,6.34235,89.94,71.5
4:08:22,1,0.00,0,0,0,0,-11.65,45.82,-999.00,-999.00,-999.00,0,-10.24,-12.15,-12.57,47.53,45.43,44.51,6.34235,89.94,71.3
4:09:13,1,0.00,0,0,0,0,-11.64,45.80,-999.00,-999.00,-999.00,0,-10.17,-12.15,-12.59,47.49,45.42,44.49,6.34235,89.94,71.3
4:10:03,1,0.00,0,0,0,0,-11.63,45.83,-999.00,-999.00,-999.00,0,-10.09,-12.18,-12.63,47.53,45.44,44.52,6.34235,89.94,71.9
4:10:53,1,0.00,0,0,0,0,-11.62,45.84,-999.00,-999.00,-999.00,0,-10.03,-12.17,-12.66,47.51,45.45,44.55,1.35147,89.94,71.5
4:11:44,1,0.00,0,0,0,0,-11.60,45.84,-999.00,-999.00,-999.00,0,-9.94,-12.18,-12.67,47.50,45.45,44.56,9.24569,89.94,71.6
4:12:34,1,0.00,0,0,0,0,-11.58,45.87,-999.00,-999.00,-999.00,0,-9.88,-12.18,-12.67,47.54,45.50,44.58,6.34235,89.94,71.4
4:13:24,1,0.00,0,0,0,0,-11.57,45.87,-999.00,-999.00,-999.00,0,-9.85,-12.18,-12.67,47.51,45.49,44.60,9.24569,89.94,71.3
4:14:15,1,0.00,0,0,0,0,-11.53,45.86,-999.00,-999.00,-999.00,0,-9.77,-12.16,-12.67,47.50,45.50,44.58,6.34235,89.94,71.5
4:15:05,1,0.00,0,0,0,0,-11.47,45.88,-999.00,-999.00,-999.00,0,-9.64,-12.13,-12.65,47.54,45.51,44.60,6.34235,89.94,71.4
4:15:55,1,0.00,0,0,0,0,-11.44,45.88,-999.00,-999.00,-999.00,0,-9.56,-12.14,-12.63,47.52,45.52,44.60,6.34235,89.94,70.1
4:16:45,1,0.00,0,0,0,0,-11.40,45.91,-999.00,-999.00,-999.00,0,-9.47,-12.10,-12.64,47.57,45.53,44.62,6.34235,89.94,69.6
4:17:36,1,0.00,0,0,0,0,-11.40,45.91,-999.00,-999.00,-999.00,0,-9.42,-12.13,-12.66,47.54,45.55,44.63,6.34235,89.94,70.2
4:18:27,1,0.00,0,0,0,0,-11.37,45.93,-999.00,-999.00,-999.00,0,-9.34,-12.14,-12.64,47.59,45.56,44.63,9.24569,89.94,68.8
4:19:17,1,0.00,0,0,0,0,-11.37,45.90,-999.00,-999.00,-999.00,0,-9.26,-12.17,-12.68,47.56,45.53,44.62,9.24569,89.94,68.8
4:20:07,1,0.00,0,0,0,0,-11.32,45.91,-999.00,-999.00,-999.00,0,-9.14,-12.13,-12.68,47.54,45.55,44.63,9.24569,90.14,69.4
4:20:57,1,0.00,0,0,0,0,-11.30,45.93,-999.00,-999.00,-999.00,0,-9.09,-12.14,-12.68,47.59,45.56,44.63,6.34235,90.14,69.0
4:21:48,1,0.00,0,0,0,0,-11.30,45.94,-999.00,-999.00,-999.00,0,-9.06,-12.14,-12.70,47.59,45.56,44.68,9.24569,90.14,68.1
4:22:39,1,0.00,0,0,0,0,-11.26,45.92,-999.00,-999.00,-999.00,0,-8.95,-12.13,-12.69,47.55,45.56,44.64,6.34235,90.14,68.5
4:23:29,1,0.00,0,0,0,0,-11.25,45.94,-999.00,-999.00,-999.00,0,-8.92,-12.14,-12.70,47.58,45.56,44.67,9.24569,90.14,68.0
4:24:19,1,0.00,0,0,0,0,-11.23,45.94,-999.00,-999.00,-999.00,0,-8.87,-12.13,-12.70,47.60,45.57,44.66,6.34235,90.14,69.8
4:25:09,1,0.00,0,0,0,0,-11.20,45.93,-999.00,-999.00,-999.00,0,-8.76,-12.13,-12.70,47.61,45.56,44.63,6.34235,90.14,68.5
4:26:00,1,0.00,0,0,0,0,-11.17,45.96,-999.00,-999.00,-999.00,0,-8.70,-12.13,-12.68,47.63,45.57,44.69,9.24569,90.14,68.2
4:26:50,1,0.00,0,0,0,0,-11.14,45.96,-999.00,-999.00,-999.00,0,-8.65,-12.09,-12.68,47.63,45.57,44.69,6.34235,90.14,68.2
4:27:41,1,0.00,0,0,0,0,-11.14,45.97,-999.00,-999.00,-999.00,0,-8.63,-12.09,-12.69,47.63,45.58,44.69,1.35147,90.14,68.1
