0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
8:36:03,1,0.24,114.9,1.70,0.47,0.74918,-3.68,49.41,-999.00,-999.00,-999.00,0,-3.50,-4.93,-2.62,51.65,49.20,47.37,0,89.94,71.6,42.25
8:36:53,1,0.24,114.8,1.70,0.47,0.74924,-3.26,49.36,-999.00,-999.00,-999.00,0,-2.88,-4.49,-2.40,51.61,49.12,47.35,0,89.94,71.2,42.25
8:37:43,1,0.24,114.8,1.70,0.47,0.74931,-2.85,49.28,-999.00,-999.00,-999.00,0,-2.30,-4.10,-2.15,51.50,49.08,47.26,0.84764,89.94,71.9,42.25
8:38:33,1,0.24,114.8,1.70,0.47,0.74937,-2.41,49.22,-999.00,-999.00,-999.00,0,-1.70,-3.64,-1.90,51.45,48.99,47.21,0,89.94,71.3,42.25
8:38:35,2,0.98,115.0,13.20,15.05,0.74977,-2.33,49.20,-999.00,-999.00,-999.00,0,-1.60,-3.56,-1.84,51.42,48.98,47.21,0,89.94,71.9,42.25
8:38:43,2,0.99,115.0,13.20,15.05,0.74977,-2.33,49.20,-999.00,-999.00,-999.00,0,-1.60,-3.56,-1.84,51.42,48.98,47.21,0,89.94,71.9,42.25
8:38:43,2,0.99,115.0,13.20,15.05,0.74977,-2.33,49.20,-999.00,-999.00,-999.00,0,-1.60,-3.56,-1.84,51.42,48.98,47.21,0,89.94,71.9,42.25
8:39:33,2,0.98,114.9,12.00,13.58,0.75182,-1.91,49.16,-999.00,-999.00,-999.00,0,-1.02,-3.17,-1.55,51.37,48.95,47.15,0,89.94,71.4,42.25
8:40:24,2,0.98,115.0,10.70,12.07,0.75369,-1.61,49.08,-999.00,-999.00,-999.00,0,-0.68,-2.81,-1.33,51.28,48.88,47.08,0,89.94,70.8,42.25
8:41:14,2,0.98,115.0,10.50,11.81,0.75534,-1.44,49.02,-999.00,-999.00,-999.00,0,-0.57,-2.59,-1.16,51.23,48.81,47.02,0,89.94,70.7,42.25
8:42:04,2,0.98,115.0,10.30,11.61,0.75696,-1.35,48.95,-999.00,-999.00,-999.00,0,-0.54,-2.43,-1.07,51.15,48.76,46.93,0,90.14,70.5,42.25
8:42:54,2,0.98,115.1,10.20,11.51,0.75856,-1.31,48.88,-999.00,-999.00,-999.00,0,-0.62,-2.34,-0.97,51.08,48.67,46.88,0,90.14,70.2,42.25
8:43:44,2,0.97,115.0,10.20,11.43,0.76016,-1.31,48.79,-999.00,-999.00,-999.00,0,-0.76,-2.26,-0.91,51.00,48.59,46.79,0,90.14,69.9,42.25
8:44:35,2,0.98,115.1,10.00,11.36,0.76173,-1.35,48.71,-999.00,-999.00,-999.00,0,-0.92,-2.24,-0.88,50.92,48.53,46.69,0,90.14,70.6,42.25
8:45:25,2,0.98,115.1,10.00,11.27,0.76330,-1.41,48.62,-999.00,-999.00,-999.00,0,-1.12,-2.25,-0.85,50.83,48.44,46.60,0,90.14,71.0,42.25
8:46:15,2,0.98,115.2,9.90,11.18,0.76485,-1.45,48.58,-999.00,-999.00,-999.00,0,-1.33,-2.22,-0.80,50.79,48.40,46.55,0,90.14,71.0,42.25
8:47:05,2,0.98,115.2,9.90,11.14,0.76640,-1.55,48.50,-999.00,-999.00,-999.00,0,-1.56,-2.29,-0.81,50.72,48.32,46.47,0,90.14,70.7,42.25
8:47:55,2,0.98,115.3,9.80,11.05,0.76805,-1.67,48.41,-999.00,-999.00,-999.00,0,-1.80,-2.36,-0.84,50.63,48.24,46.37,0,90.34,70.1,42.25
8:48:46,2,0.98,115.2,9.80,11.05,0.76958,-1.79,48.31,-999.00,-999.00,-999.00,0,-2.03,-2.45,-0.89,50.51,48.13,46.28,0,90.34,69.9,42.25
8:49:36,2,0.98,115.2,9.70,10.96,0.77110,-1.90,48.24,-999.00,-999.00,-999.00,0,-2.26,-2.53,-0.90,50.46,48.06,46.19,0,90.34,70.2,42.25
8:50:27,2,0.98,115.2,9.70,10.93,0.77262,-2.01,48.21,-999.00,-999.00,-999.00,0,-2.52,-2.59,-0.91,50.43,48.04,46.17,0,90.34,71.1,42.25
8:51:17,2,0.98,115.2,9.70,10.85,0.77413,-2.17,48.09,-999.00,-999.00,-999.00,0,-2.77,-2.73,-1.00,50.29,47.91,46.07,0,90.34,70.6,42.25
8:52:07,2,0.98,115.2,9.60,10.80,0.77563,-2.29,48.01,-999.00,-999.00,-999.00,0,-3.01,-2.85,-1.01,50.24,47.82,45.97,0,90.34,70.6,42.25
8:52:58,2,0.98,115.2,9.60,10.78,0.77724,-2.42,47.95,-999.00,-999.00,-999.00,0,-3.26,-2.97,-1.04,50.17,47.79,45.90,0,90.34,70.0,42.25
8:53:48,2,0.98,115.3,9.50,10.71,0.77872,-2.57,47.87,-999.00,-999.00,-999.00,0,-3.52,-3.10,-1.08,50.10,47.66,45.84,0,90.34,70.0,42.25
8:54:38,2,0.98,115.3,9.50,10.71,0.78021,-2.70,47.79,-999.00,-999.00,-999.00,0,-3.75,-3.23,-1.12,50.02,47.63,45.73,0,90.34,70.6,42.25
8:55:28,2,0.98,115.1,9.40,10.60,0.78168,-2.85,47.71,-999.00,-999.00,-999.00,0,-3.99,-3.39,-1.16,49.95,47.52,45.66,0,90.34,70.6,42.25
8:56:18,2,0.98,115.0,9.50,10.67,0.78316,-2.97,47.64,-999.00,-999.00,-999.00,0,-4.21,-3.50,-1.21,49.88,47.45,45.59,0,90.34,70.4,42.25
8:57:09,2,0.97,115.0,9.40,10.51,0.78462,-3.12,47.55,-999.00,-999.00,-999.00,0,-4.44,-3.66,-1.26,49.80,47.36,45.50,0,90.14,69.8,42.25
8:57:59,2,0.97,115.1,9.40,10.59,0.78608,-3.26,47.50,-999.00,-999.00,-999.00,0,-4.66,-3.80,-1.32,49.74,47.32,45.44,0,90.14,70.3,42.25
8:58:49,2,0.97,115.0,9.30,10.41,0.78753,-3.37,47.44,-999.00,-999.00,-999.00,0,-4.85,-3.88,-1.38,49.69,47.25,45.37,0,90.14,71.2,42.25
8:59:40,2,0.97,115.0,9.40,10.55,0.78909,-3.49,47.36,-999.00,-999.00,-999.00,0,-4.99,-4.03,-1.45,49.61,47.16,45.31,0,90.14,70.9,42.25
9:00:30,2,0.98,115.0,9.20,10.35,0.79054,-3.60,47.30,-999.00,-999.00,-999.00,0,-5.16,-4.12,-1.51,49.55,47.11,45.23,0,90.14,70.1,42.25
9:01:20,2,0.98,114.9,9.40,10.52,0.79199,-3.70,47.22,-999.00,-999.00,-999.00,0,-5.32,-4.23,-1.54,49.48,47.03,45.16,0,90.14,70.1,42.25
9:02:11,2,0.97,115.0,9.20,10.28,0.79342,-3.80,47.15,-999.00,-999.00,-999.00,0,-5.45,-4.31,-1.65,49.41,46.95,45.09,0,90.14,71.0,42.25
9:03:01,2,0.98,114.9,9.40,10.44,0.79486,-3.93,47.08,-999.00,-999.00,-999.00,0,-5.61,-4.43,-1.75,49.34,46.89,45.02,0,90.14,70.9,42.25
9:03:51,2,0.97,115.0,9.10,10.22,0.79630,-4.04,47.02,-999.00,-999.00,-999.00,0,-5.79,-4.55,-1.78,49.28,46.82,44.96,0,90.14,71.5,42.25
9:04:41,2,0.97,115.1,9.20,10.42,0.79773,-4.16,46.95,-999.00,-999.00,-999.00,0,-5.93,-4.67,-1.89,49.22,46.75,44.88,0,90.14,72.0,42.25
9:05:31,2,0.98,115.0,9.10,10.21,0.79926,-4.26,46.88,-999.00,-999.00,-999.00,0,-6.06,-4.76,-1.95,49.14,46.67,44.82,0,90.14,71.1,42.25
9:06:22,2,0.97,115.1,9.30,10.33,0.80068,-4.39,46.80,-999.00,-999.00,-999.00,0,-6.23,-4.90,-2.03,49.09,46.58,44.74,0,90.14,70.8,42.25
9:07:12,2,0.98,115.0,9.10,10.20,0.80211,-4.50,46.71,-999.00,-999.00,-999.00,0,-6.40,-5.01,-2.09,48.99,46.50,44.65,0,90.14,70.8,42.25
9:08:02,2,0.97,114.7,9.20,10.30,0.80353,-4.61,46.64,-999.00,-999.00,-999.00,0,-6.54,-5.12,-2.17,48.93,46.44,44.56,0,90.14,70.5,42.25
9:08:52,2,0.97,115.1,9.10,10.21,0.80495,-4.72,46.57,-999.00,-999.00,-999.00,0,-6.68,-5.25,-2.22,48.85,46.35,44.50,0,90.14,70.3,42.25
9:09:43,2,0.97,114.8,9.20,10.25,0.80636,-4.84,46.52,-999.00,-999.00,-999.00,0,-6.82,-5.36,-2.33,48.80,46.31,44.45,0,90.14,69.7,42.25
9:10:33,2,0.97,114.8,9.10,10.17,0.80778,-4.94,46.46,-999.00,-999.00,-999.00,0,-6.94,-5.45,-2.42,48.76,46.23,44.38,0,90.14,69.9,42.25
9:11:24,2,0.97,114.8,9.10,10.17,0.80928,-5.05,46.38,-999.00,-999.00,-999.00,0,-7.09,-5.59,-2.48,48.68,46.16,44.30,0,90.14,70.7,42.25
9:12:14,2,0.97,114.8,9.10,10.15,0.81070,-5.17,46.29,-999.00,-999.00,-999.00,0,-7.24,-5.69,-2.58,48.59,46.07,44.22,0,90.14,70.3,42.25
9:13:04,2,0.97,114.8,9.00,10.11,0.81210,-5.29,46.24,-999.00,-999.00,-999.00,0,-7.37,-5.84,-2.66,48.54,46.01,44.16,0,90.14,69.8,42.25
9:13:54,2,0.97,114.9,9.10,10.16,0.81351,-5.39,46.16,-999.00,-999.00,-999.00,0,-7.49,-5.93,-2.76,48.46,45.93,44.08,0,90.14,69.6,42.25
9:14:45,2,0.97,115.0,9.00,10.05,0.81490,-5.49,46.11,-999.00,-999.00,-999.00,0,-7.62,-6.05,-2.81,48.43,45.87,44.03,0,90.14,69.6,42.25
9:15:35,2,0.97,115.0,9.10,10.16,0.81631,-5.62,46.04,-999.00,-999.00,-999.00,0,-7.76,-6.18,-2.91,48.37,45.81,43.94,0,90.14,70.1,42.25
9:16:25,2,0.97,115.0,8.90,9.99,0.81770,-5.73,45.98,-999.00,-999.00,-999.00,0,-7.88,-6.30,-3.02,48.30,45.74,43.91,0,90.14,70.2,42.25
9:17:15,2,0.97,115.0,9.10,10.17,0.81910,-5.82,45.92,-999.00,-999.00,-999.00,0,-8.02,-6.38,-3.07,48.23,45.70,43.82,0,90.14,70.1,42.25
9:18:05,2,0.97,115.0,8.90,9.93,0.82059,-5.95,45.84,-999.00,-999.00,-999.00,0,-8.15,-6.53,-3.18,48.14,45.60,43.78,0,90.14,69.2,42.25
9:18:56,2,0.97,115.0,9.10,10.14,0.82198,-6.06,45.78,-999.00,-999.00,-999.00,0,-8.25,-6.66,-3.27,48.07,45.57,43.70,0,90.14,69.9,42.25
9:19:46,2,0.97,115.0,8.80,9.85,0.82337,-6.19,45.72,-999.00,-999.00,-999.00,0,-8.40,-6.79,-3.38,48.03,45.50,43.64,0,90.14,69.5,42.25
9:20:36,2,0.97,115.0,9.00,10.08,0.82475,-6.30,45.65,-999.00,-999.00,-999.00,0,-8.52,-6.91,-3.46,47.94,45.43,43.58,0,90.14,69.4,42.25
9:21:27,2,0.97,114.9,8.90,9.96,0.82615,-6.39,45.60,-999.00,-999.00,-999.00,0,-8.63,-6.98,-3.55,47.89,45.38,43.53,0,90.14,69.1,42.25
9:22:17,2,0.97,115.0,9.00,10.03,0.82752,-6.49,45.53,-999.00,-999.00,-999.00,0,-8.72,-7.13,-3.62,47.85,45.30,43.45,0,90.14,69.9,42.25
9:23:07,2,0.97,114.9,8.90,9.96,0.82891,-6.57,45.48,-999.00,-999.00,-999.00,0,-8.82,-7.21,-3.69,47.81,45.24,43.39,0,90.14,70.8,42.25
9:23:57,2,0.97,115.0,8.90,9.93,0.83028,-6.69,45.40,-999.00,-999.00,-999.00,0,-8.95,-7.32,-3.79,47.74,45.16,43.31,0,90.14,70.8,42.25
9:24:47,2,0.97,115.0,8.90,10.00,0.83167,-6.79,45.34,-999.00,-999.00,-999.00,0,-9.06,-7.43,-3.87,47.68,45.10,43.25,0,90.14,70.8,42.25
9:25:38,2,0.97,115.0,8.70,9.74,0.83313,-6.95,45.28,-999.00,-999.00,-999.00,0,-9.19,-7.61,-4.04,47.60,45.02,43.23,0,90.14,70.2,42.25
9:26:28,2,0.97,115.0,8.70,9.77,0.83449,-7.11,45.26,-999.00,-999.00,-999.00,0,-9.32,-7.77,-4.23,47.59,45.02,43.18,0,90.14,69.8,42.25
9:27:11,1,0.23,115.1,1.70,0.45,0.83569,-7.22,45.20,-999.00,-999.00,-999.00,0,-9.44,-7.92,-4.31,47.50,44.97,43.14,0,90.14,71.1,42.25
9:27:18,1,0.23,115.1,1.70,0.45,0.83569,-7.22,45.20,-999.00,-999.00,-999.00,0,-9.44,-7.92,-4.31,47.50,44.97,43.14,0,90.14,71.1,42.25
9:27:18,1,0.23,115.1,1.70,0.45,0.83569,-7.22,45.20,-999.00,-999.00,-999.00,0,-9.44,-7.92,-4.31,47.50,44.97,43.14,0,90.14,71.1,42.25
9:28:08,1,0.24,115.0,1.70,0.46,0.83575,-7.32,45.14,-999.00,-999.00,-999.00,0,-9.55,-8.00,-4.42,47.45,44.90,43.07,0,90.14,71.1,42.25
9:28:58,1,0.24,115.0,1.70,0.46,0.83582,-7.33,45.10,-999.00,-999.00,-999.00,0,-9.50,-8.01,-4.48,47.41,44.86,43.03,0,90.14,70.6,42.25
9:29:48,1,0.24,115.0,1.70,0.46,0.83588,-7.30,45.02,-999.00,-999.00,-999.00,0,-9.36,-8.00,-4.53,47.33,44.77,42.95,0,90.14,70.0,42.25
9:30:39,1,0.24,115.0,1.70,0.46,0.83594,-7.16,44.97,-999.00,-999.00,-999.00,0,-9.06,-7.89,-4.53,47.27,44.75,42.90,0,90.14,71.4,42.25
9:31:29,1,0.24,115.0,1.70,0.47,0.83601,-6.99,44.91,-999.00,-999.00,-999.00,0,-8.71,-7.77,-4.48,47.21,44.69,42.84,0,90.14,70.8,42.25
9:32:19,1,0.24,115.0,1.70,0.47,0.83607,-6.79,44.85,-999.00,-999.00,-999.00,0,-8.33,-7.63,-4.42,47.13,44.63,42.79,0,90.14,69.6,42.25
9:33:09,1,0.24,115.0,1.70,0.47,0.83614,-6.57,44.79,-999.00,-999.00,-999.00,0,-7.90,-7.43,-4.37,47.07,44.55,42.76,0.84764,90.14,70.4,42.25
9:33:59,1,0.24,115.0,1.70,0.47,0.83621,-6.31,44.72,-999.00,-999.00,-999.00,0,-7.45,-7.21,-4.28,47.00,44.50,42.66,0,90.14,70.9,42.25
9:34:49,1,0.24,114.9,1.70,0.46,0.83627,-6.03,44.69,-999.00,-999.00,-999.00,0,-6.95,-6.96,-4.17,46.96,44.48,42.63,0,90.14,70.2,42.25
9:35:40,1,0.24,114.9,1.70,0.46,0.83634,-5.75,44.62,-999.00,-999.00,-999.00,0,-6.46,-6.71,-4.09,46.88,44.39,42.59,0,90.14,70.2,42.25
9:36:30,1,0.24,114.9,1.70,0.47,0.83640,-5.44,44.57,-999.00,-999.00,-999.00,0,-5.97,-6.41,-3.93,46.83,44.35,42.54,0,90.14,69.1,42.25
9:37:20,1,0.24,115.0,1.70,0.46,0.83647,-5.10,44.54,-999.00,-999.00,-999.00,0,-5.42,-6.09,-3.79,46.77,44.33,42.51,0,90.14,70.2,42.25
9:38:10,1,0.24,115.0,1.70,0.47,0.83653,-4.77,44.49,-999.00,-999.00,-999.00,0,-4.89,-5.81,-3.60,46.72,44.28,42.48,0,90.14,70.8,42.25
9:39:00,1,0.25,114.9,1.70,0.47,0.83659,-4.40,44.44,-999.00,-999.00,-999.00,0,-4.34,-5.46,-3.41,46.66,44.23,42.43,0,90.14,70.0,42.25
9:39:51,1,0.24,114.9,1.70,0.47,0.83666,-4.04,44.38,-999.00,-999.00,-999.00,0,-3.80,-5.10,-3.21,46.59,44.18,42.37,0,90.14,71.3,42.25
9:40:41,1,0.25,114.9,1.70,0.47,0.83673,-3.64,44.33,-999.00,-999.00,-999.00,0,-3.25,-4.71,-2.97,46.53,44.10,42.35,0,90.14,70.4,42.25
9:41:31,1,0.25,114.9,1.70,0.47,0.83679,-3.25,44.30,-999.00,-999.00,-999.00,0,-2.67,-4.35,-2.74,46.48,44.09,42.33,0,90.14,69.7,42.25
9:42:21,1,0.25,114.9,1.70,0.47,0.83686,-2.85,44.27,-999.00,-999.00,-999.00,0,-2.13,-3.94,-2.48,46.45,44.06,42.29,0,89.94,70.4,42.25
9:42:23,2,0.98,114.8,13.00,14.65,0.83718,-2.77,44.27,-999.00,-999.00,-999.00,0,-2.04,-3.86,-2.42,46.45,44.06,42.29,0,89.94,71.2,42.25
9:42:31,2,0.98,114.8,13.00,14.65,0.83732,-2.77,44.27,-999.00,-999.00,-999.00,0,-2.04,-3.86,-2.42,46.45,44.06,42.29,0,89.94,71.2,42.25
9:42:31,2,0.98,114.8,13.00,14.65,0.83732,-2.77,44.27,-999.00,-999.00,-999.00,0,-2.04,-3.86,-2.42,46.45,44.06,42.29,0,89.94,71.2,42.25
9:43:21,2,0.98,115.0,11.90,13.64,0.83934,-2.40,44.21,-999.00,-999.00,-999.00,0,-1.54,-3.48,-2.17,46.37,44.01,42.24,0,89.94,72.1,42.25
9:44:11,2,0.98,115.0,10.50,11.94,0.84107,-2.12,44.14,-999.00,-999.00,-999.00,0,-1.24,-3.16,-1.97,46.31,43.94,42.18,0,89.94,71.6,42.25
9:45:01,2,0.97,115.1,10.40,11.67,0.84270,-1.95,44.11,-999.00,-999.00,-999.00,0,-1.10,-2.95,-1.81,46.26,43.93,42.13,0,89.94,70.8,42.25
9:45:51,2,0.98,114.9,10.20,11.46,0.84430,-1.88,44.04,-999.00,-999.00,-999.00,0,-1.12,-2.83,-1.70,46.17,43.85,42.09,0,89.94,70.3,42.25
9:46:42,2,0.98,114.9,10.10,11.35,0.84588,-1.86,44.00,-999.00,-999.00,-999.00,0,-1.21,-2.77,-1.60,46.12,43.81,42.06,0,89.94,70.2,42.25
9:47:32,2,0.98,115.0,10.00,11.24,0.84744,-1.86,43.95,-999.00,-999.00,-999.00,0,-1.34,-2.71,-1.54,46.09,43.78,41.98,0,89.94,70.3,42.25
9:48:23,2,0.98,115.0,9.90,11.15,0.84911,-1.91,43.88,-999.00,-999.00,-999.00,0,-1.52,-2.69,-1.51,45.99,43.72,41.93,0,89.94,70.9,42.25
9:49:13,2,0.98,115.0,9.90,11.07,0.85065,-1.99,43.82,-999.00,-999.00,-999.00,0,-1.72,-2.73,-1.51,45.95,43.65,41.87,0,89.94,70.0,42.25
9:50:03,2,0.98,115.0,9.80,10.97,0.85217,-2.06,43.76,-999.00,-999.00,-999.00,0,-1.95,-2.77,-1.45,45.87,43.59,41.81,0,90.14,69.8,42.25
9:50:53,2,0.98,114.9,9.80,10.95,0.85369,-2.17,43.70,-999.00,-999.00,-999.00,0,-2.19,-2.80,-1.51,45.82,43.54,41.74,0,90.14,69.8,42.25
9:51:43,2,0.98,114.9,9.70,10.85,0.85520,-2.27,43.65,-999.00,-999.00,-999.00,0,-2.44,-2.86,-1.51,45.76,43.50,41.69,0,90.14,70.6,42.25
9:52:34,2,0.98,114.9,9.70,10.85,0.85671,-2.40,43.57,-999.00,-999.00,-999.00,0,-2.69,-2.97,-1.53,45.70,43.41,41.61,0.84764,90.14,70.6,42.25
9:53:24,2,0.98,114.9,9.60,10.72,0.85820,-2.51,43.53,-999.00,-999.00,-999.00,0,-2.91,-3.07,-1.56,45.64,43.38,41.57,0,90.14,69.9,42.25
9:54:14,2,0.98,114.9,9.60,10.76,0.85968,-2.65,43.45,-999.00,-999.00,-999.00,0,-3.17,-3.20,-1.58,45.58,43.29,41.48,0,90.14,69.8,42.25
9:55:04,2,0.98,114.9,9.50,10.62,0.86117,-2.79,43.40,-999.00,-999.00,-999.00,0,-3.44,-3.28,-1.64,45.52,43.25,41.42,0,90.14,70.1,42.25
9:55:55,2,0.98,114.9,9.50,10.67,0.86275,-2.90,43.38,-999.00,-999.00,-999.00,0,-3.64,-3.40,-1.65,45.49,43.24,41.41,0,90.14,70.7,42.25
9:56:45,2,0.97,114.9,9.40,10.54,0.86422,-3.05,43.30,-999.00,-999.00,-999.00,0,-3.92,-3.54,-1.70,45.43,43.15,41.33,0,90.14,70.1,42.25
9:57:35,2,0.98,114.9,9.40,10.58,0.86568,-3.20,43.25,-999.00,-999.00,-999.00,0,-4.17,-3.68,-1.74,45.40,43.07,41.28,0,90.14,70.1,42.25
9:58:26,2,0.97,114.9,9.40,10.48,0.86714,-3.34,43.18,-999.00,-999.00,-999.00,0,-4.41,-3.83,-1.78,45.29,43.04,41.20,0,90.14,70.7,42.25
9:59:16,2,0.97,114.9,9.30,10.46,0.86858,-3.47,43.12,-999.00,-999.00,-999.00,0,-4.65,-3.94,-1.83,45.27,42.94,41.14,0,90.14,70.3,42.25
10:00:06,2,0.97,115.0,9.30,10.42,0.87004,-3.64,43.07,-999.00,-999.00,-999.00,0,-4.91,-4.11,-1.89,45.20,42.91,41.11,0,90.14,69.9,42.25
10:00:57,2,0.97,114.9,9.30,10.39,0.87157,-3.77,42.99,-999.00,-999.00,-999.00,0,-5.12,-4.24,-1.96,45.15,42.83,41.00,0,90.14,69.6,42.25
10:01:47,2,0.98,114.9,9.20,10.35,0.87302,-3.90,42.93,-999.00,-999.00,-999.00,0,-5.34,-4.33,-2.03,45.07,42.77,40.94,0,90.14,70.1,42.25
10:02:37,2,0.97,115.1,9.20,10.30,0.87444,-3.97,42.92,-999.00,-999.00,-999.00,0,-5.46,-4.43,-2.03,45.07,42.77,40.92,0,90.14,71.4,42.25
10:03:27,2,0.97,114.9,9.20,10.31,0.87588,-4.10,42.84,-999.00,-999.00,-999.00,0,-5.62,-4.54,-2.14,44.99,42.67,40.86,0,90.14,70.5,42.25
10:04:17,2,0.97,115.1,9.10,10.24,0.87730,-4.22,42.79,-999.00,-999.00,-999.00,0,-5.82,-4.67,-2.17,44.94,42.63,40.79,0,90.14,69.9,42.25
10:05:08,2,0.97,115.0,9.20,10.28,0.87873,-4.34,42.73,-999.00,-999.00,-999.00,0,-5.98,-4.76,-2.28,44.88,42.58,40.73,0,90.14,69.3,42.25
10:05:58,2,0.98,115.0,9.10,10.20,0.88014,-4.47,42.67,-999.00,-999.00,-999.00,0,-6.14,-4.90,-2.36,44.84,42.50,40.67,0,89.94,70.0,42.25
10:06:48,2,0.97,115.0,9.20,10.28,0.88156,-4.58,42.59,-999.00,-999.00,-999.00,0,-6.31,-5.01,-2.42,44.74,42.44,40.60,0,89.94,69.6,42.25
10:07:38,2,0.98,115.0,9.00,10.13,0.88307,-4.72,42.54,-999.00,-999.00,-999.00,0,-6.48,-5.16,-2.52,44.72,42.37,40.54,0,89.94,70.8,42.25
10:08:29,2,0.98,115.1,9.20,10.30,0.88449,-4.80,42.53,-999.00,-999.00,-999.00,0,-6.61,-5.21,-2.58,44.71,42.35,40.53,0,89.94,69.9,42.25
10:09:19,2,0.97,115.0,9.00,10.08,0.88590,-4.93,42.46,-999.00,-999.00,-999.00,0,-6.76,-5.36,-2.66,44.62,42.29,40.46,0,90.14,69.2,42.25
10:10:10,2,0.98,114.9,9.10,10.26,0.88731,-5.04,42.40,-999.00,-999.00,-999.00,0,-6.92,-5.47,-2.73,44.58,42.22,40.40,0,90.14,69.0,42.25
10:11:00,2,0.98,114.9,8.90,10.01,0.88871,-5.18,42.35,-999.00,-999.00,-999.00,0,-7.10,-5.61,-2.82,44.52,42.16,40.37,0,90.14,70.1,42.25
10:11:50,2,0.98,115.0,9.10,10.22,0.89011,-5.30,42.29,-999.00,-999.00,-999.00,0,-7.25,-5.73,-2.91,44.47,42.11,40.28,0,90.14,70.4,42.25
10:12:40,2,0.97,115.0,8.90,9.98,0.89152,-5.42,42.25,-999.00,-999.00,-999.00,0,-7.38,-5.86,-3.02,44.43,42.08,40.24,0,90.14,69.6,42.25
10:13:31,2,0.97,115.0,9.10,10.15,0.89301,-5.53,42.16,-999.00,-999.00,-999.00,0,-7.55,-5.98,-3.05,44.34,41.97,40.18,0,90.14,69.6,42.25
10:14:21,2,0.98,115.0,8.90,10.03,0.89441,-5.64,42.13,-999.00,-999.00,-999.00,0,-7.69,-6.08,-3.16,44.32,41.94,40.12,0,90.14,70.1,42.25
10:15:11,2,0.98,115.0,9.00,10.11,0.89580,-5.77,42.06,-999.00,-999.00,-999.00,0,-7.82,-6.23,-3.25,44.25,41.89,40.05,0,90.14,69.2,42.25
10:16:01,2,0.97,115.1,9.00,10.02,0.89720,-5.89,42.00,-999.00,-999.00,-999.00,0,-7.99,-6.33,-3.35,44.20,41.81,39.98,0,90.14,69.5,42.25
10:16:51,2,0.98,115.1,8.90,10.01,0.89858,-6.02,41.96,-999.00,-999.00,-999.00,0,-8.11,-6.48,-3.46,44.17,41.75,39.96,0,90.14,69.0,42.25
10:17:42,2,0.97,115.0,9.00,10.04,0.89998,-6.12,41.90,-999.00,-999.00,-999.00,0,-8.24,-6.58,-3.54,44.11,41.70,39.90,0,90.14,69.2,42.25
10:18:32,2,0.97,115.1,8.90,9.93,0.90135,-6.24,41.86,-999.00,-999.00,-999.00,0,-8.37,-6.74,-3.60,44.06,41.67,39.85,0,90.14,69.8,42.25
10:19:22,2,0.97,115.0,9.00,10.06,0.90275,-6.35,41.80,-999.00,-999.00,-999.00,0,-8.51,-6.82,-3.72,44.02,41.56,39.81,0,90.14,69.3,42.25
10:20:12,2,0.97,115.1,8.80,9.87,0.90422,-6.47,41.72,-999.00,-999.00,-999.00,0,-8.67,-6.96,-3.79,43.92,41.53,39.71,0,90.14,69.3,42.25
10:21:02,2,0.97,115.0,9.00,10.08,0.90560,-6.58,41.68,-999.00,-999.00,-999.00,0,-8.76,-7.11,-3.87,43.89,41.48,39.68,0,90.14,69.0,42.25
10:21:53,2,0.98,115.1,8.70,9.78,0.90698,-6.70,41.64,-999.00,-999.00,-999.00,0,-8.91,-7.21,-3.98,43.84,41.43,39.64,0,90.14,69.1,42.25
10:22:43,2,0.97,115.0,8.90,10.00,0.90836,-6.82,41.57,-999.00,-999.00,-999.00,0,-9.00,-7.36,-4.09,43.78,41.35,39.57,0,90.14,69.5,42.25
10:23:33,2,0.98,115.1,8.80,9.82,0.90974,-6.92,41.52,-999.00,-999.00,-999.00,0,-9.16,-7.45,-4.14,43.76,41.29,39.52,0,90.14,69.2,42.25
10:24:24,2,0.97,115.0,8.90,9.93,0.91110,-7.04,41.48,-999.00,-999.00,-999.00,0,-9.25,-7.61,-4.26,43.69,41.26,39.48,0,90.14,69.2,42.25
10:24:55,1,0.24,114.9,1.70,0.45,0.91205,-7.12,41.43,-999.00,-999.00,-999.00,0,-9.36,-7.69,-4.31,43.65,41.20,39.43,0,90.14,69.5,42.25
10:25:02,1,0.24,114.9,1.70,0.45,0.91205,-7.12,41.43,-999.00,-999.00,-999.00,0,-9.36,-7.69,-4.31,43.65,41.20,39.43,0,90.14,69.5,42.25
10:25:02,1,0.24,114.9,1.70,0.45,0.91205,-7.12,41.43,-999.00,-999.00,-999.00,0,-9.36,-7.69,-4.31,43.65,41.20,39.43,0,90.14,69.5,42.25
10:25:52,1,0.24,114.8,1.70,0.45,0.91211,-7.20,41.38,-999.00,-999.00,-999.00,0,-9.43,-7.76,-4.41,43.62,41.15,39.38,0,90.14,69.9,42.25
10:26:43,1,0.24,114.9,1.70,0.46,0.91217,-7.27,41.34,-999.00,-999.00,-999.00,0,-9.42,-7.86,-4.53,43.56,41.12,39.35,0,90.14,69.3,42.25
