0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,Current Leakage (mA),RoomTemp,Humidity
5:57:45,2,0.98,115.2,8.60,9.71,0.23075,3.70,41.09,-999.00,-999.00,-999.00,0,3.70,41.09,0.06492,90.00,63.7,90.00
5:58:36,2,0.99,115.2,8.50,9.70,0.23209,3.46,40.96,-999.00,-999.00,-999.00,0,3.46,40.96,0.06492,90.00,63.6,90.00
5:59:26,2,0.98,115.2,8.50,9.68,0.23343,3.19,40.82,-999.00,-999.00,-999.00,0,3.19,40.82,0.06492,90.00,63.6,90.00
6:00:16,2,0.99,115.1,8.50,9.66,0.23477,2.93,40.71,-999.00,-999.00,-999.00,0,2.93,40.71,0.06492,90.00,63.7,90.00
6:00:45,2,0.98,115.1,8.50,9.61,0.23554,2.76,40.59,-999.00,-999.00,-999.00,0,2.76,40.59,0.06492,90.00,63.6,90.00
6:00:45,2,0.98,115.1,8.50,9.61,0.23554,2.76,40.59,-999.00,-999.00,-999.00,0,2.76,40.59,0.06492,90.00,63.6,90.00
6:00:45,2,0.98,115.1,8.50,9.61,0.23554,2.76,40.59,-999.00,-999.00,-999.00,0,2.76,40.59,0.06492,90.00,63.6,90.00
6:01:35,2,0.98,115.1,8.50,9.59,0.23696,2.53,40.49,-999.00,-999.00,-999.00,0,2.53,40.49,0.06492,90.00,63.6,90.00
6:02:25,2,0.98,115.1,8.40,9.55,0.23829,2.23,40.35,-999.00,-999.00,-999.00,0,2.23,40.35,0.06492,90.00,63.6,90.00
6:03:16,2,0.98,115.1,8.40,9.53,0.23961,1.95,40.18,-999.00,-999.00,-999.00,0,1.95,40.18,0.30432,90.00,63.5,90.00
6:04:06,2,0.98,115.1,8.40,9.51,0.24093,1.66,40.02,-999.00,-999.00,-999.00,0,1.66,40.02,0.06492,90.00,63.6,90.00
6:04:56,2,0.98,115.1,8.40,9.50,0.24225,1.35,39.88,-999.00,-999.00,-999.00,0,1.35,39.88,0.06492,90.00,63.5,90.00
6:05:09,1,0.04,115.1,0.30,0.01,0.24265,1.28,39.84,-999.00,-999.00,-999.00,0,1.28,39.84,0.06492,90.00,63.5,90.00
6:05:15,1,0.04,115.1,0.30,0.01,0.24265,1.28,39.84,-999.00,-999.00,-999.00,0,1.28,39.84,0.06492,90.00,63.5,90.00
6:05:15,1,0.04,115.1,0.30,0.01,0.24265,1.28,39.84,-999.00,-999.00,-999.00,0,1.28,39.84,0.06492,90.00,63.5,90.00
6:06:06,1,0.04,115.1,0.30,0.01,0.24265,1.15,39.80,-999.00,-999.00,-999.00,0,1.15,39.80,0.30432,90.00,63.5,90.00
6:06:56,1,0.04,115.0,0.30,0.01,0.24265,1.13,39.75,-999.00,-999.00,-999.00,0,1.13,39.75,0.06492,90.00,63.5,90.00
6:07:46,1,0.04,115.0,0.30,0.01,0.24265,1.07,39.74,-999.00,-999.00,-999.00,0,1.07,39.74,0.06492,90.00,63.6,90.00
6:08:36,1,0.04,115.1,0.30,0.01,0.24266,1.01,39.74,-999.00,-999.00,-999.00,0,1.01,39.74,0.30432,90.00,63.6,90.00
6:09:26,1,0.04,115.1,0.30,0.01,0.24266,0.96,39.74,-999.00,-999.00,-999.00,0,0.96,39.74,0.30432,90.00,63.7,90.00
6:10:17,1,0.04,115.1,0.30,0.01,0.24266,0.95,39.74,-999.00,-999.00,-999.00,0,0.95,39.74,0.06492,90.00,63.8,90.00
6:11:07,1,0.04,115.1,0.30,0.01,0.24266,0.93,39.79,-999.00,-999.00,-999.00,0,0.93,39.79,0.06492,90.00,63.6,90.00
6:11:57,1,0.04,115.1,0.30,0.01,0.24266,0.93,39.80,-999.00,-999.00,-999.00,0,0.93,39.80,0.06492,90.00,63.6,90.00
6:12:47,1,0.04,115.1,0.30,0.01,0.24267,0.93,39.84,-999.00,-999.00,-999.00,0,0.93,39.84,0.06492,90.00,63.6,90.00
6:13:37,1,0.04,115.1,0.30,0.01,0.24267,0.93,39.86,-999.00,-999.00,-999.00,0,0.93,39.86,0.06492,90.00,63.6,90.00
6:14:27,1,0.04,115.1,0.30,0.01,0.24267,0.93,39.88,-999.00,-999.00,-999.00,0,0.93,39.88,0.06492,90.00,63.6,90.00
6:15:17,1,0.04,115.1,0.30,0.01,0.24267,0.99,39.96,-999.00,-999.00,-999.00,0,0.99,39.96,0.06492,90.00,63.7,90.00
6:16:08,1,0.04,115.1,0.30,0.01,0.24267,1.03,40.00,-999.00,-999.00,-999.00,0,1.03,40.00,0.30432,90.00,63.7,90.00
6:16:58,1,0.04,115.0,0.30,0.01,0.24268,1.11,40.09,-999.00,-999.00,-999.00,0,1.11,40.09,0.06492,90.00,63.8,90.00
6:17:48,1,0.04,115.0,0.30,0.01,0.24268,1.15,40.13,-999.00,-999.00,-999.00,0,1.15,40.13,0.30432,90.00,63.8,90.00
6:18:38,1,0.04,115.0,0.30,0.01,0.24268,1.17,40.17,-999.00,-999.00,-999.00,0,1.17,40.17,0.06492,90.00,63.7,90.00
