0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Mid,FF Mid,Evap (Bimetal),Evap Out,Current Leakage (mA),RoomTemp,Humidity
1:58:26,2,0.98,115.0,7.90,8.84,0.16746,-0.23,41.84,-999.00,-999.00,-999.00,0,-0.23,41.84,0.50,-4.16,0.09623,90.00,60.9
1:59:17,2,0.98,114.9,7.80,8.81,0.16868,-0.31,41.68,-999.00,-999.00,-999.00,0,-0.31,41.68,0.39,-4.27,0.11059,90.00,60.9
2:00:07,2,0.98,115.0,7.80,8.79,0.16991,-0.34,41.54,-999.00,-999.00,-999.00,0,-0.34,41.54,0.20,-4.46,0.09623,90.00,60.9
2:00:57,2,0.98,115.0,7.80,8.81,0.17115,-0.40,42.32,-999.00,-999.00,-999.00,0,-0.40,42.32,0.20,-4.42,0.09623,90.00,60.9
2:01:48,2,0.98,115.0,7.90,8.84,0.17237,-0.45,42.38,-999.00,-999.00,-999.00,0,-0.45,42.38,0.34,-4.19,0.09623,90.00,60.7
2:02:38,2,0.98,115.0,7.90,8.85,0.17368,-0.54,42.32,-999.00,-999.00,-999.00,0,-0.54,42.32,0.33,-4.14,0.09623,90.00,60.7
2:03:28,2,0.98,114.9,7.90,8.86,0.17491,-0.58,42.25,-999.00,-999.00,-999.00,0,-0.58,42.25,0.32,-4.20,0.09623,90.00,60.8
2:04:18,2,0.98,114.9,7.80,8.83,0.17613,-0.60,42.20,-999.00,-999.00,-999.00,0,-0.60,42.20,0.26,-4.09,0.09623,90.00,60.8
2:05:08,2,0.98,114.9,7.80,8.83,0.17736,-0.64,42.08,-999.00,-999.00,-999.00,0,-0.64,42.08,0.17,-4.27,0.09623,90.00,60.9
2:05:59,2,0.98,114.9,7.80,8.83,0.17858,-0.70,41.95,-999.00,-999.00,-999.00,0,-0.70,41.95,-0.01,-4.43,0.09623,90.00,61.0
2:06:49,2,0.98,114.9,7.80,8.81,0.17980,-0.75,41.81,-999.00,-999.00,-999.00,0,-0.75,41.81,-0.17,-4.46,0.09623,90.00,61.0
2:07:39,2,0.98,115.0,7.80,8.80,0.18102,-0.78,41.62,-999.00,-999.00,-999.00,0,-0.78,41.62,-0.27,-4.62,0.11059,90.00,61.1
2:08:16,2,0.98,115.0,7.80,8.78,0.18198,-0.84,41.48,-999.00,-999.00,-999.00,0,-0.84,41.48,-0.31,-4.48,0.09623,90.00,61.0
2:08:16,2,0.98,115.0,7.80,8.78,0.18198,-0.84,41.48,-999.00,-999.00,-999.00,0,-0.84,41.48,-0.31,-4.48,0.09623,90.00,61.0
2:08:16,2,0.98,115.0,7.80,8.78,0.18198,-0.84,41.48,-999.00,-999.00,-999.00,0,-0.84,41.48,-0.31,-4.48,0.09623,90.00,61.0
2:09:06,2,0.98,115.0,8.30,9.30,0.18327,0.12,42.48,-999.00,-999.00,-999.00,0,0.12,42.48,4.09,1.88,0.09623,90.00,61.1
2:09:56,2,0.98,114.9,8.10,9.16,0.18455,0.41,42.50,-999.00,-999.00,-999.00,0,0.41,42.50,4.53,0.55,0.09623,90.00,60.7
2:10:46,2,0.98,114.9,8.10,9.08,0.18581,0.56,42.44,-999.00,-999.00,-999.00,0,0.56,42.44,3.89,-0.44,0.09623,90.00,60.9
2:11:37,2,0.98,114.9,8.00,9.05,0.18707,0.70,42.39,-999.00,-999.00,-999.00,0,0.70,42.39,3.44,-0.84,0.09623,90.00,60.7
2:12:27,2,0.98,114.9,8.00,9.02,0.18832,0.81,42.30,-999.00,-999.00,-999.00,0,0.81,42.30,3.11,-1.24,0.09623,90.00,60.6
2:13:18,2,0.98,114.9,8.00,9.00,0.18957,0.87,42.22,-999.00,-999.00,-999.00,0,0.87,42.22,2.74,-1.51,0.09623,90.00,60.8
2:14:08,2,0.98,114.9,8.00,8.97,0.19090,0.88,42.10,-999.00,-999.00,-999.00,0,0.88,42.10,2.34,-1.85,0.09623,90.00,61.0
2:14:58,2,0.98,114.9,7.90,8.95,0.19214,0.88,41.95,-999.00,-999.00,-999.00,0,0.88,41.95,1.92,-2.16,0.09623,90.00,61.1
2:15:48,2,0.98,115.0,7.90,8.93,0.19338,0.87,41.78,-999.00,-999.00,-999.00,0,0.87,41.78,1.55,-2.58,0.11059,90.00,61.1
2:16:17,2,0.98,115.0,7.90,8.91,0.19409,0.83,41.67,-999.00,-999.00,-999.00,0,0.83,41.67,1.30,-2.86,0.11059,90.00,61.2
2:16:17,2,0.98,115.0,7.90,8.91,0.19409,0.83,41.67,-999.00,-999.00,-999.00,0,0.83,41.67,1.30,-2.86,0.11059,90.00,61.2
2:16:17,2,0.98,115.0,7.90,8.91,0.19409,0.83,41.67,-999.00,-999.00,-999.00,0,0.83,41.67,1.30,-2.86,0.11059,90.00,61.2
2:17:07,2,0.98,115.0,7.90,8.93,0.19534,0.84,42.38,-999.00,-999.00,-999.00,0,0.84,42.38,1.15,-2.98,0.09623,90.00,61.2
2:17:57,2,0.98,114.9,7.90,8.94,0.19659,0.77,42.43,-999.00,-999.00,-999.00,0,0.77,42.43,1.31,-2.76,0.09623,90.00,61.1
2:18:47,2,0.98,114.9,7.90,8.94,0.19783,0.72,42.41,-999.00,-999.00,-999.00,0,0.72,42.41,1.22,-2.84,0.09623,90.00,61.1
2:19:38,2,0.98,114.9,7.90,8.91,0.19907,0.66,42.35,-999.00,-999.00,-999.00,0,0.66,42.35,1.25,-2.69,0.09623,90.00,61.0
