0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V (Y * 1.0),Amps A,Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Comp. Shell Top,Comp. Shell Bttm,Comp. Shell OLP,Comp. Lead Com.,Overload Lead,Overload case,TSD2 Case,Run Cap. Case,Cond. Fan Case,Cond. Fan Lead,SpplyCordStrainRlf,SpplyCordSeparation,IM Water Valve,Ambient Left,Left Side Wall,Top,Rear Wall,Right Side Wall,Floor,Fresh Food Mid,Frzr Air Mid,Evap. Fan Case,Evap. Fan Lead,Heater lead wire,HeaterMoldedTermnl,LeadClosest Heater,FlammableMaterialClosest to H,TCO,Ambient Right,Liner Adj IM,IM mold near htr,Humidity
1:09:37,8,0.53,121.790,0.4642,2.9840,0.06438,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.95,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.48,0.02,-1.49,9.0
1:09:47,8,0.53,121.787,0.4640,2.9795,0.06447,-0.21,41.25,109.26,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.01,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.51,0.02,-1.49,9.0
1:09:57,8,0.53,121.787,0.4655,2.9883,0.06456,-0.21,41.25,109.25,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.98,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.51,0.02,-1.49,9.0
1:10:07,8,0.53,121.781,0.4637,2.9949,0.06465,-0.21,41.25,109.23,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.98,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.48,0.02,-1.49,9.1
1:10:17,8,0.53,121.746,0.4638,2.9976,0.06474,-0.21,41.25,109.24,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.98,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.49,0.02,-1.49,9.1
1:10:27,8,0.53,121.743,0.4644,3.0018,0.06483,-0.21,41.25,109.26,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.00,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.51,0.02,-1.49,9.1
1:10:37,8,0.53,121.726,0.4651,2.9969,0.06492,-0.21,41.25,109.25,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.99,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:10:47,8,0.53,121.727,0.4654,3.0024,0.06498,-0.21,41.25,109.25,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.99,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:10:58,8,0.53,121.722,0.4637,2.9910,0.06506,-0.21,41.25,109.27,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.02,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:08,8,0.53,121.718,0.4646,2.9910,0.06515,-0.21,41.25,109.27,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.03,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:18,8,0.53,121.721,0.4656,2.9960,0.06524,-0.21,41.25,109.25,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.98,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:29,8,0.53,121.706,0.4656,2.9860,0.06533,-0.21,41.25,109.27,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.03,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:39,8,0.53,121.687,0.4659,2.9884,0.06542,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:49,8,0.53,121.676,0.4644,2.9817,0.06551,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:11:59,8,0.53,121.673,0.4649,2.9877,0.06557,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:12:10,8,0.53,121.675,0.4647,2.9893,0.06569,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:12:20,8,0.53,121.684,0.4651,2.9843,0.06575,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:12:30,8,0.53,121.693,0.4646,2.9809,0.06583,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:12:40,8,0.53,121.699,0.4654,2.9861,0.06592,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:12:51,8,0.53,121.699,0.4645,2.9798,0.06601,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:13:01,8,0.53,121.698,0.4666,2.9924,0.06610,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.54,0.02,-1.49,9.1
1:13:11,8,0.53,121.707,0.4654,2.9847,0.06619,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:13:21,8,0.53,121.709,0.4647,2.9822,0.06628,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:13:32,8,0.53,121.709,0.4653,2.9924,0.06637,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:13:42,8,0.53,121.729,0.4653,3.0069,0.06643,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:13:52,8,0.53,121.744,0.4650,3.0048,0.06652,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:14:03,8,0.53,121.737,0.4655,3.0023,0.06660,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:14:13,8,0.53,121.736,0.4652,3.0020,0.06669,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:14:23,8,0.53,121.732,0.4659,3.0039,0.06678,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:14:33,8,0.53,121.724,0.4658,2.9910,0.06687,-0.21,41.25,109.28,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.52,0.02,-1.49,9.1
1:14:44,8,0.53,121.711,0.4643,2.9786,0.06696,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:14:54,8,0.53,121.706,0.4652,2.9863,0.06705,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.53,0.02,-1.49,9.1
1:15:04,8,0.53,121.689,0.4644,2.9840,0.06714,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.54,0.02,-1.49,9.0
1:15:14,8,0.53,121.687,0.4648,2.9841,0.06720,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:15:24,8,0.53,121.691,0.4646,2.9838,0.06728,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.54,0.02,-1.49,9.0
1:15:35,8,0.53,121.693,0.4628,2.9793,0.06737,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:15:45,8,0.53,121.698,0.4645,2.9828,0.06746,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.54,0.02,-1.49,9.0
1:15:55,8,0.53,121.700,0.4642,2.9808,0.06755,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.54,0.02,-1.49,9.0
1:16:05,8,0.53,121.710,0.4639,2.9793,0.06764,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:16:15,8,0.53,121.700,0.4632,2.9846,0.06770,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:16:25,8,0.53,121.695,0.4639,2.9846,0.06779,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:16:36,8,0.53,121.694,0.4637,2.9839,0.06788,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:16:46,8,0.53,121.699,0.4646,2.9857,0.06797,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:16:56,8,0.53,121.705,0.4647,2.9801,0.06805,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:17:07,8,0.53,121.715,0.4643,2.9792,0.06814,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:17:17,8,0.53,121.710,0.4645,2.9839,0.06823,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:17:27,8,0.53,121.702,0.4641,2.9909,0.06832,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:17:37,8,0.53,121.680,0.4636,2.9954,0.06841,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:17:48,8,0.53,121.677,0.4637,2.9969,0.06850,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.0
1:17:58,8,0.53,121.691,0.4643,2.9997,0.06856,-0.21,41.25,109.29,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:18:08,8,0.53,121.693,0.4644,3.0004,0.06865,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:18:19,8,0.53,121.712,0.4638,2.9938,0.06874,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.0
1:18:29,8,0.53,121.723,0.4635,2.9938,0.06882,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:18:39,8,0.53,121.699,0.4636,2.9958,0.06891,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.0
1:18:49,8,0.53,121.693,0.4634,2.9944,0.06900,-0.21,41.25,109.30,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:18:59,8,0.53,121.701,0.4639,2.9940,0.06909,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:19:10,8,0.53,121.719,0.4636,2.9898,0.06918,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.1
1:19:20,8,0.53,121.732,0.4640,2.9841,0.06924,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.1
1:19:30,8,0.53,121.732,0.4633,2.9837,0.06933,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:19:40,8,0.53,121.750,0.4642,2.9852,0.06942,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.1
1:19:51,8,0.53,121.750,0.4631,2.9750,0.06951,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:20:01,8,0.53,121.741,0.4643,2.9835,0.06959,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:20:11,8,0.53,121.747,0.4642,2.9789,0.06968,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.1
1:20:21,8,0.53,121.750,0.4650,2.9839,0.06977,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.1
1:20:31,8,0.53,121.746,0.4651,2.9842,0.06983,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.55,0.02,-1.49,9.1
1:20:41,8,0.53,121.751,0.4645,2.9797,0.06992,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.1
1:20:51,8,0.53,121.758,0.4649,2.9831,0.07001,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.1
1:21:02,8,0.53,121.773,0.4655,2.9889,0.07010,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.1
1:21:12,8,0.53,121.775,0.4663,2.9962,0.07019,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.1
1:21:22,8,0.53,121.787,0.4656,2.9999,0.07028,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.57,0.02,-1.49,9.2
1:21:33,8,0.53,121.799,0.4658,3.0005,0.07036,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:21:43,8,0.53,121.792,0.4650,2.9900,0.07045,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:21:53,8,0.53,121.774,0.4654,2.9868,0.07051,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.57,0.02,-1.49,9.2
1:22:03,8,0.53,121.754,0.4643,2.9836,0.07060,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.2
1:22:14,8,0.53,121.749,0.4653,2.9896,0.07069,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.2
