Elapsed Time,Board Address,UpperElement,LowerElement,Compressor,Fan,SetPoint,T2(TankSensor),T3A(EvapIn),T3B(EvapOut),T4(CompressorDischarge),T5(Ambient),Current,Voltage,EEV,Hex,Com Err Count,Vrms,Irms,P(kWatts),Energy(Wh),Pres_HI1 (P1),Pres_HI2 (P2),Pres_LOW (P3),HEATER_TOP,HEATER_BOT,T_Shell,Tc_1,Tc_2,Tc_3,Tc_4,Tc_5,Tc_6,Tc_down,T_Shell_2,T_Shell_3,T_Shell_4,RTD_IN,RTD_OUT,RTD_AMB,WATT_HOURS,GALLONS,FLOW(GPM),T_Shell_Raw,Tc_1_Raw,Tc_2_Raw,Tc_3_Raw,Tc_4_Raw,Tc_5_Raw,Tc_6_Raw,Tc_down_Raw,T_Shell_2_Raw,T_Shell_3_Raw,T_Shell_4_Raw,UE Relay,LE Relay
41.656250,128,0,0,1,0,140,119.600000,64.700000,66.600000,116.300000,72.500000,2.600000,242.000000,80.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xAC_0x02_0x87_0x02_0x9A_0x04_0x8B_0x02_0xD5_0x1A_0x00_0xF2_0x00_0x50_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.620000,0.002104,0.502000,9.000000,-97.92,-125.42,-40.11,1.00,1.00,214745087.90,121.30,121.30,121.40,121.20,121.10,121.30,118.20,285.40,560.00,-214738534.30,117.60,114.30,66.40,9.00,50.97,0.00,214745087.900000,121.300000,121.300000,121.400000,121.200000,121.100000,121.300000,118.200000,285.400000,560.000000,-214738534.300000,0,0
MSG: ,Run, t =,41.955078
MSG: ,SetMode, t =,41.960937
MSG: ,Stabilize, t =,45.303711
341.974609,128,0,0,1,0,140,121.100000,51.400000,58.200000,135.600000,68.400000,2.800000,241.000000,101.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBB_0x02_0x02_0x02_0x46_0x05_0x4C_0x02_0xAC_0x1C_0x00_0xF1_0x00_0x65_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.140000,0.002221,0.529000,42.000000,-112.30,-101.05,-48.11,1.00,1.00,214745087.90,122.70,122.60,122.50,122.00,121.30,121.30,115.80,-214738534.30,-214738534.30,-214738534.30,111.70,107.10,66.40,42.00,0.00,0.00,214745087.900000,122.700000,122.600000,122.500000,122.000000,121.300000,121.300000,115.800000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
352.149414,128,0,0,1,0,140,121.100000,51.000000,58.900000,135.600000,68.400000,2.700000,241.000000,102.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBB_0x01_0xFE_0x02_0x4D_0x05_0x4C_0x02_0xAC_0x1B_0x00_0xF1_0x00_0x66_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.960000,0.002215,0.527000,44.000000,-112.42,-100.05,-48.05,1.00,1.00,214745087.90,122.70,122.60,122.50,122.00,121.30,121.30,115.70,-214738534.30,-214738534.30,-214738534.30,112.00,107.00,66.40,44.00,0.00,0.00,214745087.900000,122.700000,122.600000,122.500000,122.000000,121.300000,121.300000,115.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
361.974609,128,0,0,1,0,140,121.200000,51.000000,60.000000,136.200000,68.400000,2.800000,242.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBC_0x01_0xFE_0x02_0x58_0x05_0x52_0x02_0xAC_0x1C_0x00_0xF2_0x00_0x68_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.900000,0.002207,0.525000,45.000000,-108.80,-102.80,-47.61,1.00,1.00,214745087.90,122.70,122.70,122.60,122.10,121.30,121.30,115.70,-214738534.30,-214738534.30,-214738534.30,112.10,106.70,66.30,45.00,0.00,0.00,214745087.900000,122.700000,122.700000,122.600000,122.100000,121.300000,121.300000,115.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
371.974609,128,0,0,1,0,140,121.100000,50.600000,60.300000,136.600000,68.400000,2.700000,242.000000,106.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBB_0x01_0xFA_0x02_0x5B_0x05_0x56_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x6A_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.200000,0.002196,0.523000,47.000000,-106.30,-105.17,-46.30,1.00,1.00,214745087.90,122.70,122.70,122.60,122.10,121.30,121.30,115.70,-214738534.30,-214738534.30,-214738534.30,111.70,106.40,66.40,47.00,0.00,0.00,214745087.900000,122.700000,122.700000,122.600000,122.100000,121.300000,121.300000,115.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
381.974609,128,0,0,1,0,140,121.200000,50.600000,61.000000,136.800000,68.700000,2.700000,242.000000,108.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBC_0x01_0xFA_0x02_0x62_0x05_0x58_0x02_0xAF_0x1B_0x00_0xF2_0x00_0x6C_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.080000,0.002197,0.523000,48.000000,-105.92,-105.92,-45.80,1.00,1.00,214745087.90,122.90,122.80,122.70,122.20,121.30,121.30,115.60,-214738534.30,-214738534.30,-214738534.30,111.70,106.10,66.40,48.00,0.00,0.00,214745087.900000,122.900000,122.800000,122.700000,122.200000,121.300000,121.300000,115.600000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
392.146484,128,0,0,1,0,140,121.400000,50.400000,61.500000,137.200000,68.600000,2.800000,242.000000,111.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBE_0x01_0xF8_0x02_0x67_0x05_0x5C_0x02_0xAE_0x1C_0x00_0xF2_0x00_0x6F_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.290000,0.002178,0.519000,50.000000,-93.67,-130.68,-36.30,1.00,1.00,214745087.90,122.90,122.80,122.70,122.20,121.30,121.30,115.50,-214738534.30,-214738534.30,-214738534.30,110.70,105.90,66.40,50.00,0.00,0.00,214745087.900000,122.900000,122.800000,122.700000,122.200000,121.300000,121.300000,115.500000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
401.975586,128,0,0,1,0,140,121.300000,50.000000,62.300000,137.400000,68.600000,2.700000,242.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBD_0x01_0xF4_0x02_0x6F_0x05_0x5E_0x02_0xAE_0x1B_0x00_0xF2_0x00_0x70_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.020000,0.002214,0.527000,51.000000,-97.67,-124.30,-40.67,1.00,1.00,214745087.90,122.90,122.90,122.80,122.20,121.40,121.30,115.40,225.70,583.60,-232.30,111.00,105.70,66.20,51.00,0.00,0.00,214745087.900000,122.900000,122.900000,122.800000,122.200000,121.400000,121.300000,115.400000,225.700000,583.600000,-232.300000,0,0
411.975586,128,0,0,1,0,140,121.200000,50.000000,62.800000,137.800000,68.300000,2.800000,242.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBC_0x01_0xF4_0x02_0x74_0x05_0x62_0x02_0xAB_0x1C_0x00_0xF2_0x00_0x72_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.870000,0.002215,0.527000,52.000000,-113.80,-97.30,-56.55,1.00,1.00,214745087.90,123.00,122.90,122.80,122.30,121.40,121.30,115.30,-214738534.30,-214738534.30,-214738534.30,111.30,105.50,66.30,52.00,0.00,0.00,214745087.900000,123.000000,122.900000,122.800000,122.300000,121.400000,121.300000,115.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
421.975586,128,0,0,1,0,140,121.300000,50.000000,62.800000,138.200000,68.300000,2.700000,242.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBD_0x01_0xF4_0x02_0x74_0x05_0x66_0x02_0xAB_0x1B_0x00_0xF2_0x00_0x73_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.020000,0.002223,0.529000,54.000000,-117.05,-87.67,-52.36,1.00,1.00,214745087.90,123.00,123.00,122.90,122.40,121.60,121.40,115.40,-126.40,-214738534.30,-214738534.30,111.00,105.40,66.30,54.00,0.00,0.00,214745087.900000,123.000000,123.000000,122.900000,122.400000,121.600000,121.400000,115.400000,-126.400000,-214738534.300000,-214738534.300000,0,0
432.154297,128,0,0,1,0,140,121.400000,50.200000,63.400000,138.900000,68.300000,2.700000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBE_0x01_0xF6_0x02_0x7A_0x05_0x6D_0x02_0xAB_0x1B_0x00_0xF1_0x00_0x75_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.360000,0.002229,0.529000,55.000000,-99.67,-119.17,-37.74,1.00,1.00,214745087.90,123.00,123.00,122.90,122.40,121.50,121.30,115.30,-214738534.30,-214738534.30,-214738534.30,110.50,105.30,66.30,55.00,0.00,0.00,214745087.900000,123.000000,123.000000,122.900000,122.400000,121.500000,121.300000,115.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
441.975586,128,0,0,1,0,140,121.400000,50.400000,63.400000,139.500000,68.400000,2.800000,241.000000,118.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBE_0x01_0xF8_0x02_0x7A_0x05_0x73_0x02_0xAC_0x1C_0x00_0xF1_0x00_0x76_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.660000,0.002247,0.534000,57.000000,-97.42,-126.80,-38.36,1.00,1.00,214745087.90,123.10,123.10,123.00,122.50,121.60,121.40,115.10,198.50,754.10,-6.30,110.40,105.00,66.40,57.00,0.00,0.00,214745087.900000,123.100000,123.100000,123.000000,122.500000,121.600000,121.400000,115.100000,198.500000,754.100000,-6.300000,0,0
451.975586,128,0,0,1,0,140,121.500000,50.400000,63.400000,140.200000,68.400000,2.700000,242.000000,119.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBF_0x01_0xF8_0x02_0x7A_0x05_0x7A_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x77_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.750000,0.002254,0.536000,58.000000,-116.17,-102.42,-54.67,1.00,1.00,214745087.90,123.10,123.10,122.90,122.50,121.50,121.30,115.00,-214738534.30,-214738534.30,-214738534.30,110.00,104.80,66.40,58.00,0.00,0.00,214745087.900000,123.100000,123.100000,122.900000,122.500000,121.500000,121.300000,115.000000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
461.975586,128,0,0,1,0,140,121.500000,50.600000,63.400000,140.400000,68.300000,2.800000,241.000000,119.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xBF_0x01_0xFA_0x02_0x7A_0x05_0x7C_0x02_0xAB_0x1C_0x00_0xF1_0x00_0x77_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,237.690000,0.002251,0.535000,60.000000,-117.42,-88.80,-54.61,1.00,1.00,214745087.90,123.20,123.20,123.00,122.60,121.60,121.40,114.90,-214738534.30,-122.80,-214738534.30,109.90,104.60,66.40,60.00,0.00,0.00,214745087.900000,123.200000,123.200000,123.000000,122.600000,121.600000,121.400000,114.900000,-214738534.300000,-122.800000,-214738534.300000,0,0
472.150391,128,0,0,1,0,140,121.600000,50.600000,63.100000,140.600000,68.400000,2.800000,242.000000,120.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x01_0xFA_0x02_0x77_0x05_0x7E_0x02_0xAC_0x1C_0x00_0xF2_0x00_0x78_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.020000,0.002260,0.538000,61.000000,-103.80,-112.42,-40.61,1.00,1.00,214745087.90,123.20,123.20,123.10,122.60,121.70,121.30,114.90,-214738534.30,-214738534.30,-214738534.30,110.60,104.30,66.40,61.00,0.00,0.00,214745087.900000,123.200000,123.200000,123.100000,122.600000,121.700000,121.300000,114.900000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
481.976562,128,0,0,1,0,140,121.600000,51.000000,62.800000,141.400000,68.400000,2.700000,242.000000,119.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x01_0xFE_0x02_0x74_0x05_0x86_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x77_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.260000,0.002254,0.537000,63.000000,-93.55,-126.55,-35.74,1.00,1.00,214745087.90,123.20,123.20,123.10,122.60,121.70,121.40,114.90,-214738534.30,-35.50,339.80,110.20,104.10,66.50,63.00,0.00,0.00,214745087.900000,123.200000,123.200000,123.100000,122.600000,121.700000,121.400000,114.900000,-214738534.300000,-35.500000,339.800000,0,0
491.976562,128,0,0,1,0,140,121.600000,51.400000,62.300000,141.600000,68.600000,2.800000,242.000000,119.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x02_0x02_0x02_0x6F_0x05_0x88_0x02_0xAE_0x1C_0x00_0xF2_0x00_0x77_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.320000,0.002278,0.543000,64.000000,-97.80,-122.67,-42.17,1.00,1.00,214745087.90,123.30,123.30,123.20,122.60,121.70,121.30,114.90,326.70,379.40,-214738534.30,110.10,103.90,66.50,64.00,0.00,0.00,214745087.900000,123.300000,123.300000,123.200000,122.600000,121.700000,121.300000,114.900000,326.700000,379.400000,-214738534.300000,0,0
501.976562,128,0,0,1,0,140,121.600000,51.400000,61.800000,142.100000,68.300000,2.700000,242.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x02_0x02_0x02_0x6A_0x05_0x8D_0x02_0xAB_0x1B_0x00_0xF2_0x00_0x75_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.050000,0.002289,0.545000,66.000000,-109.92,-108.55,-50.11,1.00,1.00,214745087.90,123.30,123.30,123.20,122.60,121.70,121.30,114.70,-245.70,-214738534.30,-214738534.30,110.20,103.70,66.50,66.00,0.00,0.00,214745087.900000,123.300000,123.300000,123.200000,122.600000,121.700000,121.300000,114.700000,-245.700000,-214738534.300000,-214738534.300000,0,0
512.147461,128,0,0,1,0,140,121.600000,51.400000,61.300000,142.500000,68.600000,3.000000,242.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x02_0x02_0x02_0x65_0x05_0x91_0x02_0xAE_0x1E_0x00_0xF2_0x00_0x73_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,237.960000,0.002273,0.541000,67.000000,-123.05,-91.80,-55.55,1.00,1.00,214745087.90,123.30,123.30,123.20,122.60,121.70,121.40,114.60,-214738534.30,-214738534.30,-214738534.30,109.30,103.50,66.50,67.00,0.00,0.00,214745087.900000,123.300000,123.300000,123.200000,122.600000,121.700000,121.400000,114.600000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
521.976562,128,0,0,1,0,140,121.700000,52.000000,60.200000,142.700000,68.400000,2.700000,242.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC1_0x02_0x08_0x02_0x5A_0x05_0x93_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x72_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.200000,0.002271,0.541000,69.000000,-116.92,-88.17,-53.30,1.00,1.00,214745087.90,123.40,123.30,123.20,122.70,121.80,121.40,114.50,-115.60,-232.20,-214738534.30,109.50,103.40,66.50,69.00,0.00,0.00,214745087.900000,123.400000,123.300000,123.200000,122.700000,121.800000,121.400000,114.500000,-115.600000,-232.200000,-214738534.300000,0,0
531.976562,128,0,0,1,0,140,121.700000,52.000000,59.700000,143.100000,68.400000,3.000000,241.000000,110.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC1_0x02_0x08_0x02_0x55_0x05_0x97_0x02_0xAC_0x1E_0x00_0xF1_0x00_0x6E_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.050000,0.002289,0.545000,70.000000,-114.30,-96.67,-48.99,1.00,1.00,214745087.90,123.40,123.40,123.30,122.90,121.80,121.40,114.50,-29.20,-214738534.30,-214738534.30,109.80,103.20,66.60,70.00,0.00,0.00,214745087.900000,123.400000,123.400000,123.300000,122.900000,121.800000,121.400000,114.500000,-29.200000,-214738534.300000,-214738534.300000,0,0
541.977539,128,0,0,1,0,140,121.600000,52.100000,59.100000,143.600000,68.400000,2.700000,242.000000,107.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x02_0x09_0x02_0x4F_0x05_0x9C_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x6B_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.260000,0.002279,0.543000,72.000000,-113.42,-98.67,-48.74,1.00,1.00,214745087.90,123.30,123.40,123.30,123.00,121.80,121.40,114.30,-214738534.30,-214738534.30,-214738534.30,109.60,103.20,66.40,72.00,0.00,0.00,214745087.900000,123.300000,123.400000,123.300000,123.000000,121.800000,121.400000,114.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
552.152344,128,0,0,1,0,140,121.700000,52.100000,59.100000,143.600000,68.400000,2.800000,241.000000,106.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC1_0x02_0x09_0x02_0x4F_0x05_0x9C_0x02_0xAC_0x1C_0x00_0xF1_0x00_0x6A_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.440000,0.002265,0.540000,73.000000,-116.92,-90.80,-50.61,1.00,1.00,214745087.90,123.40,123.50,123.40,123.10,121.80,121.40,114.30,123.40,-214738534.30,-214738534.30,109.00,103.10,66.40,73.00,0.00,0.00,214745087.900000,123.400000,123.500000,123.400000,123.100000,121.800000,121.400000,114.300000,123.400000,-214738534.300000,-214738534.300000,0,0
561.977539,128,0,0,1,0,140,121.700000,52.100000,58.700000,143.600000,68.400000,3.000000,242.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC1_0x02_0x09_0x02_0x4B_0x05_0x9C_0x02_0xAC_0x1E_0x00_0xF2_0x00_0x68_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.560000,0.002264,0.540000,75.000000,-117.05,-89.55,-52.11,1.00,1.00,214745087.90,123.40,123.50,123.40,123.10,121.90,121.40,114.30,73.40,-214738534.30,-214738534.30,108.80,102.80,66.40,75.00,0.00,0.00,214745087.900000,123.400000,123.500000,123.400000,123.100000,121.900000,121.400000,114.300000,73.400000,-214738534.300000,-214738534.300000,0,0
571.977539,128,0,0,1,0,140,121.600000,52.100000,58.600000,143.800000,68.400000,2.700000,242.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC0_0x02_0x09_0x02_0x4A_0x05_0x9E_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x68_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.290000,0.002245,0.535000,76.000000,-117.92,-86.42,-54.24,1.00,1.00,214745087.90,123.50,123.50,123.50,123.20,121.90,121.40,114.30,-54.60,-166.90,-214738534.30,109.50,102.70,66.30,76.00,0.00,0.00,214745087.900000,123.500000,123.500000,123.500000,123.200000,121.900000,121.400000,114.300000,-54.600000,-166.900000,-214738534.300000,0,0
581.977539,128,0,0,1,0,140,121.800000,52.100000,59.400000,144.000000,68.300000,2.800000,242.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC2_0x02_0x09_0x02_0x52_0x05_0xA0_0x02_0xAB_0x1C_0x00_0xF2_0x00_0x68_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.530000,0.002243,0.535000,78.000000,-117.17,-88.17,-54.24,1.00,1.00,214745087.90,123.60,123.60,123.50,123.20,122.00,121.40,114.10,-53.40,-22.20,-214738534.30,108.90,102.60,66.20,78.00,0.00,0.00,214745087.900000,123.600000,123.600000,123.500000,123.200000,122.000000,121.400000,114.100000,-53.400000,-22.200000,-214738534.300000,0,0
592.149414,128,0,0,1,0,140,121.700000,52.000000,59.400000,144.400000,68.400000,2.800000,241.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC1_0x02_0x08_0x02_0x52_0x05_0xA4_0x02_0xAC_0x1C_0x00_0xF1_0x00_0x68_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,237.900000,0.002240,0.533000,79.000000,-118.17,-90.17,-55.61,1.00,1.00,214745087.90,123.60,123.60,123.50,123.20,122.00,121.40,114.00,-214.20,99.80,-214738534.30,108.50,102.50,66.30,79.00,0.00,0.00,214745087.900000,123.600000,123.600000,123.500000,123.200000,122.000000,121.400000,114.000000,-214.200000,99.800000,-214738534.300000,0,0
601.977539,128,0,0,1,0,140,121.800000,51.800000,59.700000,144.200000,68.100000,2.700000,242.000000,104.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC2_0x02_0x06_0x02_0x55_0x05_0xA2_0x02_0xA9_0x1B_0x00_0xF2_0x00_0x68_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.350000,0.002228,0.531000,81.000000,-118.67,-87.05,-55.61,1.00,1.00,214745087.90,123.70,123.70,123.50,123.30,122.10,121.50,114.00,-190.30,127.50,-214738534.30,108.50,102.30,66.40,81.00,0.00,0.00,214745087.900000,123.700000,123.700000,123.500000,123.300000,122.100000,121.500000,114.000000,-190.300000,127.500000,-214738534.300000,0,0
611.977539,128,0,0,1,0,140,121.800000,51.600000,60.300000,144.600000,68.600000,2.800000,242.000000,105.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC2_0x02_0x04_0x02_0x5B_0x05_0xA6_0x02_0xAE_0x1C_0x00_0xF2_0x00_0x69_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.260000,0.002224,0.530000,82.000000,-117.55,-88.30,-54.30,1.00,1.00,214745087.90,123.70,123.70,123.60,123.40,122.10,121.50,113.90,-300.60,-66.10,-214738534.30,108.50,102.20,66.50,82.00,0.00,0.00,214745087.900000,123.700000,123.700000,123.600000,123.400000,122.100000,121.500000,113.900000,-300.600000,-66.100000,-214738534.300000,0,0
621.977539,128,0,0,1,0,140,122.000000,51.200000,60.200000,145.000000,68.400000,2.800000,242.000000,106.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC4_0x02_0x00_0x02_0x5A_0x05_0xAA_0x02_0xAC_0x1C_0x00_0xF2_0x00_0x6A_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.410000,0.002223,0.530000,84.000000,-117.30,-88.30,-54.36,1.00,1.00,214745087.90,123.70,123.70,123.60,123.40,122.10,121.50,113.80,-218.80,-55.60,-214738534.30,109.10,102.00,66.40,84.00,0.00,0.00,214745087.900000,123.700000,123.700000,123.600000,123.400000,122.100000,121.500000,113.800000,-218.800000,-55.600000,-214738534.300000,0,0
632.150391,128,0,0,1,0,140,122.100000,51.400000,61.100000,145.200000,68.400000,2.700000,242.000000,108.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC5_0x02_0x02_0x02_0x63_0x05_0xAC_0x02_0xAC_0x1B_0x00_0xF2_0x00_0x6C_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.620000,0.002234,0.533000,85.000000,-116.17,-93.30,-50.24,1.00,1.00,214745087.90,123.70,123.70,123.70,123.30,122.10,121.60,113.70,53.20,-214738534.30,-214738534.30,108.80,101.80,66.40,85.00,0.00,0.00,214745087.900000,123.700000,123.700000,123.700000,123.300000,122.100000,121.600000,113.700000,53.200000,-214738534.300000,-214738534.300000,0,0
641.977539,128,0,0,1,0,140,122.200000,51.400000,61.500000,145.400000,68.700000,2.800000,242.000000,109.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xC6_0x02_0x02_0x02_0x67_0x05_0xAE_0x02_0xAF_0x1C_0x00_0xF2_0x00_0x6D_0x00_0x01_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.230000,0.002237,0.533000,87.000000,-108.05,-104.05,-47.17,1.00,1.00,214745087.90,123.70,123.80,123.70,123.40,122.10,121.60,113.70,-214738534.30,-214738534.30,-214738534.30,108.10,101.70,66.40,87.00,0.00,0.00,214745087.900000,123.700000,123.800000,123.700000,123.400000,122.100000,121.600000,113.700000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
