0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA1,CA1,Chute side,Chute back,RoomTemp,Humidity
16:02:41,2,0.97,114.9,9.860,11.04,0.9514,1.37,36.72,-999.00,-999.00,-999.00,0,1.37,36.72,31.13,33.84,90.00,29.3,45.22
16:03:11,2,0.97,114.9,9.820,11.00,0.9524,1.29,36.73,-999.00,-999.00,-999.00,0,1.29,36.73,29.80,32.82,90.00,29.3,45.22
16:03:41,2,0.97,115.0,9.790,10.96,0.9532,1.14,36.68,-999.00,-999.00,-999.00,0,1.14,36.68,28.62,31.87,90.00,29.3,45.22
16:04:12,2,0.97,114.9,9.750,10.92,0.9542,1.03,36.67,-999.00,-999.00,-999.00,0,1.03,36.67,27.50,30.97,90.00,29.3,45.22
16:04:42,2,0.97,114.9,9.720,10.88,0.9551,0.91,36.66,-999.00,-999.00,-999.00,0,0.91,36.66,26.52,30.04,90.00,29.3,45.22
16:05:12,2,0.97,114.9,9.680,10.84,0.9559,0.74,36.63,-999.00,-999.00,-999.00,0,0.74,36.63,25.50,29.17,90.00,29.3,45.22
16:05:43,2,0.97,114.9,9.660,10.81,0.9569,0.61,36.63,-999.00,-999.00,-999.00,0,0.61,36.63,24.59,28.28,90.00,29.3,45.22
16:06:13,2,0.97,114.9,9.630,10.77,0.9579,0.47,36.60,-999.00,-999.00,-999.00,0,0.47,36.60,23.57,27.35,90.00,29.3,45.22
16:06:43,2,0.97,114.9,9.590,10.73,0.9587,0.33,36.59,-999.00,-999.00,-999.00,0,0.33,36.59,22.67,26.50,90.00,29.3,45.22
16:07:14,2,0.97,115.0,9.560,10.70,0.9597,0.21,36.57,-999.00,-999.00,-999.00,0,0.21,36.57,21.87,25.73,90.00,29.3,45.22
16:07:36,1,0.15,114.8,0.620,0.10,0.9604,0.04,36.55,-999.00,-999.00,-999.00,0,0.04,36.55,21.13,24.90,90.00,29.3,45.22
16:07:43,1,0.15,114.8,0.620,0.10,0.9604,0.04,36.55,-999.00,-999.00,-999.00,0,0.04,36.55,21.13,24.90,90.00,29.3,45.22
16:07:43,1,0.15,114.8,0.620,0.10,0.9604,0.04,36.55,-999.00,-999.00,-999.00,0,0.04,36.55,21.13,24.90,90.00,29.3,45.22
16:08:13,1,0.15,114.7,0.620,0.11,0.9604,-0.05,36.54,-999.00,-999.00,-999.00,0,-0.05,36.54,22.65,25.39,90.00,29.2,45.22
16:08:43,1,0.14,114.7,0.620,0.10,0.9604,-0.15,36.54,-999.00,-999.00,-999.00,0,-0.15,36.54,24.09,25.85,90.00,29.2,45.22
16:09:13,1,0.14,114.7,0.620,0.10,0.9604,-0.21,36.53,-999.00,-999.00,-999.00,0,-0.21,36.53,24.87,26.09,90.00,29.2,45.22
16:09:44,1,0.14,114.8,0.620,0.10,0.9604,-0.27,36.53,-999.00,-999.00,-999.00,0,-0.27,36.53,25.39,26.21,90.00,29.2,45.22
16:10:14,1,0.14,114.8,0.620,0.10,0.9604,-0.31,36.52,-999.00,-999.00,-999.00,0,-0.31,36.52,25.74,26.27,90.00,29.2,45.22
16:10:44,1,0.14,114.8,0.620,0.10,0.9604,-0.37,36.53,-999.00,-999.00,-999.00,0,-0.37,36.53,26.06,26.36,90.00,29.2,45.22
16:11:15,1,0.14,114.8,0.620,0.10,0.9604,-0.41,36.53,-999.00,-999.00,-999.00,0,-0.41,36.53,26.34,26.41,90.00,29.2,45.22
16:11:45,1,0.15,114.8,0.620,0.10,0.9604,-0.40,36.54,-999.00,-999.00,-999.00,0,-0.40,36.54,26.64,26.51,90.00,29.2,45.22
16:12:15,1,0.15,114.9,0.620,0.11,0.9604,-0.44,36.55,-999.00,-999.00,-999.00,0,-0.44,36.55,26.91,26.58,90.00,29.2,45.22
16:12:45,1,0.15,114.9,0.620,0.10,0.9605,-0.45,36.55,-999.00,-999.00,-999.00,0,-0.45,36.55,27.15,26.62,90.00,29.2,45.22
16:13:15,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.55,-999.00,-999.00,-999.00,0,-0.48,36.55,27.41,26.73,90.00,29.2,45.22
16:13:46,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.55,-999.00,-999.00,-999.00,0,-0.48,36.55,27.65,26.79,90.00,29.2,45.22
16:14:16,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.58,-999.00,-999.00,-999.00,0,-0.48,36.58,27.91,26.90,90.00,29.2,45.22
16:14:47,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.58,-999.00,-999.00,-999.00,0,-0.48,36.58,28.16,27.00,90.00,29.2,45.22
16:15:17,1,0.15,114.8,0.620,0.10,0.9605,-0.49,36.60,-999.00,-999.00,-999.00,0,-0.49,36.60,28.40,27.09,90.00,29.2,45.22
16:15:48,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.59,-999.00,-999.00,-999.00,0,-0.48,36.59,28.64,27.21,90.00,29.2,45.22
16:16:18,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.60,-999.00,-999.00,-999.00,0,-0.48,36.60,28.85,27.33,90.00,29.2,45.22
16:16:48,1,0.14,114.8,0.620,0.10,0.9605,-0.48,36.66,-999.00,-999.00,-999.00,0,-0.48,36.66,29.07,27.45,90.00,29.2,45.22
16:17:19,1,0.14,114.8,0.620,0.10,0.9605,-0.42,36.66,-999.00,-999.00,-999.00,0,-0.42,36.66,29.29,27.58,90.00,29.2,45.22
16:17:50,1,0.14,114.8,0.620,0.10,0.9605,-0.42,36.67,-999.00,-999.00,-999.00,0,-0.42,36.67,29.53,27.69,90.00,29.1,45.22
16:18:20,1,0.14,114.8,0.620,0.10,0.9605,-0.42,36.68,-999.00,-999.00,-999.00,0,-0.42,36.68,29.75,27.83,90.00,29.1,45.22
16:18:50,1,0.14,114.8,0.620,0.10,0.9606,-0.36,36.68,-999.00,-999.00,-999.00,0,-0.36,36.68,29.98,27.99,90.00,29.1,45.22
16:19:20,1,0.14,114.8,0.620,0.10,0.9606,-0.31,36.75,-999.00,-999.00,-999.00,0,-0.31,36.75,30.24,28.13,90.00,29.1,45.22
16:19:51,1,0.14,114.8,0.620,0.10,0.9606,-0.30,36.77,-999.00,-999.00,-999.00,0,-0.30,36.77,30.46,28.27,90.00,29.1,45.22
16:20:21,1,0.14,114.8,0.620,0.10,0.9606,-0.28,36.77,-999.00,-999.00,-999.00,0,-0.28,36.77,30.76,28.44,90.00,29.1,45.22
16:20:52,1,0.15,114.8,0.620,0.10,0.9606,-0.23,36.80,-999.00,-999.00,-999.00,0,-0.23,36.80,30.94,28.59,90.00,29.1,45.22
16:21:23,1,0.14,114.8,0.620,0.10,0.9606,-0.20,36.80,-999.00,-999.00,-999.00,0,-0.20,36.80,31.12,28.74,90.00,29.1,45.22
16:21:53,1,0.14,114.8,0.620,0.10,0.9606,-0.12,36.85,-999.00,-999.00,-999.00,0,-0.12,36.85,31.39,28.88,90.00,29.0,45.22
16:22:23,1,0.14,114.8,0.620,0.10,0.9606,-0.09,36.88,-999.00,-999.00,-999.00,0,-0.09,36.88,31.65,29.07,90.00,29.0,45.22
16:22:54,1,0.14,114.8,0.620,0.10,0.9606,-0.04,36.92,-999.00,-999.00,-999.00,0,-0.04,36.92,31.87,29.22,90.00,29.0,45.22
16:23:25,1,0.15,114.8,0.620,0.10,0.9606,0.04,36.94,-999.00,-999.00,-999.00,0,0.04,36.94,32.08,29.38,90.00,29.0,45.22
16:23:55,1,0.14,114.8,0.620,0.10,0.9606,0.07,36.96,-999.00,-999.00,-999.00,0,0.07,36.96,32.30,29.55,90.00,29.0,45.22
16:24:26,1,0.15,114.8,0.620,0.10,0.9606,0.14,36.99,-999.00,-999.00,-999.00,0,0.14,36.99,32.54,29.71,90.00,29.0,45.22
16:24:56,1,0.14,114.8,0.620,0.10,0.9607,0.21,37.04,-999.00,-999.00,-999.00,0,0.21,37.04,32.74,29.88,90.00,29.0,45.22
16:25:27,1,0.14,114.8,0.620,0.10,0.9607,0.27,37.02,-999.00,-999.00,-999.00,0,0.27,37.02,32.92,30.04,90.00,29.0,45.22
16:25:57,1,0.14,114.8,0.620,0.10,0.9607,0.33,37.07,-999.00,-999.00,-999.00,0,0.33,37.07,33.19,30.23,90.00,29.0,45.22
16:26:28,1,0.14,114.8,0.620,0.10,0.9607,0.40,37.09,-999.00,-999.00,-999.00,0,0.40,37.09,33.37,30.40,90.00,29.0,45.22
16:26:58,1,0.14,114.8,0.630,0.10,0.9607,0.46,37.14,-999.00,-999.00,-999.00,0,0.46,37.14,33.57,30.56,90.00,29.0,45.22
16:27:28,1,0.14,114.8,0.620,0.10,0.9607,0.54,37.16,-999.00,-999.00,-999.00,0,0.54,37.16,33.77,30.73,90.00,29.0,45.22
16:27:59,1,0.14,114.8,0.620,0.10,0.9607,0.60,37.20,-999.00,-999.00,-999.00,0,0.60,37.20,33.96,30.90,90.00,29.0,45.22
16:28:29,1,0.14,114.8,0.620,0.10,0.9607,0.70,37.25,-999.00,-999.00,-999.00,0,0.70,37.25,34.17,31.05,90.00,29.0,45.22
16:28:59,1,0.14,114.8,0.620,0.10,0.9607,0.74,37.26,-999.00,-999.00,-999.00,0,0.74,37.26,34.34,31.24,90.00,29.0,45.22
16:29:29,1,0.14,114.8,0.620,0.10,0.9607,0.84,37.29,-999.00,-999.00,-999.00,0,0.84,37.29,34.52,31.38,90.00,29.0,45.22
16:30:00,1,0.97,114.9,11.160,0.10,0.9611,0.91,37.34,-999.00,-999.00,-999.00,0,0.91,37.34,34.69,31.57,90.00,29.0,45.22
16:29:53,2,0.97,114.9,11.560,12.93,0.9611,0.92,37.34,-999.00,-999.00,-999.00,0,0.92,37.34,34.71,31.57,90.00,29.0,45.22
16:30:01,2,0.97,114.9,11.560,12.93,0.9611,0.92,37.34,-999.00,-999.00,-999.00,0,0.92,37.34,34.71,31.57,90.00,29.0,45.22
16:30:01,2,0.97,114.9,11.560,12.93,0.9611,0.92,37.34,-999.00,-999.00,-999.00,0,0.92,37.34,34.71,31.57,90.00,29.0,45.22
16:30:31,2,0.97,114.8,11.560,13.14,0.9623,0.98,37.36,-999.00,-999.00,-999.00,0,0.98,37.36,34.88,31.76,90.00,29.0,45.22
16:31:02,2,0.98,114.9,10.530,11.83,0.9632,1.09,37.40,-999.00,-999.00,-999.00,0,1.09,37.40,34.90,31.88,90.00,29.0,45.22
16:31:32,2,0.98,114.9,9.980,11.19,0.9643,1.17,37.42,-999.00,-999.00,-999.00,0,1.17,37.42,31.28,30.65,90.00,29.0,45.22
16:32:02,2,0.97,115.0,9.700,10.86,0.9651,1.23,37.47,-999.00,-999.00,-999.00,0,1.23,37.47,29.01,29.46,90.00,29.0,45.22
16:32:33,2,0.97,114.9,9.650,10.80,0.9661,1.24,37.52,-999.00,-999.00,-999.00,0,1.24,37.52,27.48,28.60,90.00,29.0,45.22
16:33:03,2,0.97,114.9,9.670,10.83,0.9670,1.27,37.55,-999.00,-999.00,-999.00,0,1.27,37.55,26.27,27.80,90.00,29.0,45.22
16:33:33,2,0.97,114.9,9.680,10.84,0.9679,1.24,37.56,-999.00,-999.00,-999.00,0,1.24,37.56,25.12,26.98,90.00,29.0,45.22
16:34:04,2,0.97,114.9,9.690,10.84,0.9689,1.20,37.62,-999.00,-999.00,-999.00,0,1.20,37.62,24.14,26.21,90.00,29.0,45.22
16:34:34,2,0.97,114.9,9.700,10.85,0.9697,1.18,37.65,-999.00,-999.00,-999.00,0,1.18,37.65,23.22,25.51,90.00,29.0,45.22
16:35:05,2,0.97,114.9,9.680,10.83,0.9707,1.16,37.69,-999.00,-999.00,-999.00,0,1.16,37.69,22.37,24.84,90.00,29.0,45.22
16:35:35,2,0.97,114.9,9.680,10.83,0.9716,1.07,37.70,-999.00,-999.00,-999.00,0,1.07,37.70,21.48,24.06,90.00,29.0,45.22
16:36:05,2,0.97,114.9,9.650,10.80,0.9725,0.99,37.75,-999.00,-999.00,-999.00,0,0.99,37.75,20.69,23.35,90.00,29.0,45.22
16:36:36,2,0.97,114.9,9.620,10.76,0.9734,0.92,37.78,-999.00,-999.00,-999.00,0,0.92,37.78,19.92,22.64,90.00,29.1,45.22
16:37:07,2,0.97,114.9,9.610,10.74,0.9743,0.81,37.78,-999.00,-999.00,-999.00,0,0.81,37.78,19.15,21.95,90.00,29.1,45.22
16:37:37,2,0.97,114.9,9.590,10.73,0.9753,0.74,37.84,-999.00,-999.00,-999.00,0,0.74,37.84,18.46,21.26,90.00,29.1,45.22
16:38:08,2,0.97,114.9,9.560,10.69,0.9761,0.66,37.88,-999.00,-999.00,-999.00,0,0.66,37.88,17.80,20.61,90.00,29.1,45.22
16:38:38,2,0.97,114.9,9.540,10.66,0.9771,0.52,37.88,-999.00,-999.00,-999.00,0,0.52,37.88,17.15,19.95,90.00,29.1,45.22
16:39:08,2,0.97,114.9,9.510,10.64,0.9779,0.41,37.92,-999.00,-999.00,-999.00,0,0.41,37.92,16.51,19.34,90.00,29.1,45.22
16:39:38,2,0.97,114.9,9.520,10.64,0.9788,0.29,37.96,-999.00,-999.00,-999.00,0,0.29,37.96,15.95,18.68,90.00,29.1,45.22
16:40:09,2,0.97,114.9,9.480,10.59,0.9797,0.17,37.97,-999.00,-999.00,-999.00,0,0.17,37.97,15.36,18.13,90.00,29.1,45.22
16:40:39,2,0.97,114.9,9.420,10.53,0.9807,0.04,38.02,-999.00,-999.00,-999.00,0,0.04,38.02,14.82,17.51,90.00,29.1,45.22
16:41:09,2,0.97,114.9,9.430,10.54,0.9815,-0.11,38.01,-999.00,-999.00,-999.00,0,-0.11,38.01,14.21,16.87,90.00,29.1,45.22
16:41:40,2,0.97,114.9,9.430,10.54,0.9824,-0.25,38.06,-999.00,-999.00,-999.00,0,-0.25,38.06,13.71,16.35,90.00,29.1,45.22
16:42:10,2,0.97,114.9,9.390,10.49,0.9833,-0.39,38.09,-999.00,-999.00,-999.00,0,-0.39,38.09,13.20,15.81,90.00,29.1,45.22
16:42:40,2,0.97,114.9,9.350,10.45,0.9842,-0.53,38.10,-999.00,-999.00,-999.00,0,-0.53,38.10,12.73,15.25,90.00,29.1,45.22
16:43:10,2,0.97,114.9,9.390,10.49,0.9850,-0.69,38.11,-999.00,-999.00,-999.00,0,-0.69,38.11,12.23,14.75,90.00,29.1,45.22
16:43:41,2,0.97,114.9,9.350,10.44,0.9860,-0.80,38.13,-999.00,-999.00,-999.00,0,-0.80,38.13,11.76,14.25,90.00,29.0,45.22
16:44:03,1,0.14,114.9,0.620,0.10,0.9867,-0.94,38.23,-999.00,-999.00,-999.00,0,-0.94,38.23,11.40,13.75,90.00,29.0,45.22
16:44:10,1,0.14,114.9,0.620,0.10,0.9867,-0.94,38.23,-999.00,-999.00,-999.00,0,-0.94,38.23,11.40,13.75,90.00,29.0,45.22
16:44:10,1,0.14,114.9,0.620,0.10,0.9867,-0.94,38.23,-999.00,-999.00,-999.00,0,-0.94,38.23,11.40,13.75,90.00,29.0,45.22
16:44:41,1,0.14,114.7,0.620,0.10,0.9867,-1.09,38.23,-999.00,-999.00,-999.00,0,-1.09,38.23,12.45,14.08,90.00,29.0,45.22
16:45:12,1,0.14,114.7,0.620,0.10,0.9867,-1.13,38.27,-999.00,-999.00,-999.00,0,-1.13,38.27,13.29,14.38,90.00,28.9,45.22
16:45:42,1,0.14,114.7,0.620,0.10,0.9867,-1.20,38.28,-999.00,-999.00,-999.00,0,-1.20,38.28,13.80,14.54,90.00,28.9,45.22
16:46:13,1,0.14,114.8,0.620,0.10,0.9867,-1.30,38.30,-999.00,-999.00,-999.00,0,-1.30,38.30,14.13,14.66,90.00,28.9,45.22
16:46:43,1,0.14,114.8,0.620,0.10,0.9867,-1.35,38.36,-999.00,-999.00,-999.00,0,-1.35,38.36,14.41,14.73,90.20,28.9,45.22
16:47:14,1,0.14,114.8,0.620,0.10,0.9867,-1.38,38.41,-999.00,-999.00,-999.00,0,-1.38,38.41,14.61,14.79,90.20,28.9,45.22
16:47:45,1,0.15,114.8,0.620,0.10,0.9867,-1.43,38.44,-999.00,-999.00,-999.00,0,-1.43,38.44,14.76,14.81,90.20,28.9,45.22
16:48:15,1,0.14,114.8,0.620,0.10,0.9867,-1.47,38.50,-999.00,-999.00,-999.00,0,-1.47,38.50,14.89,14.85,90.20,28.9,45.22
16:48:45,1,0.14,114.8,0.620,0.10,0.9867,-1.52,38.55,-999.00,-999.00,-999.00,0,-1.52,38.55,15.06,14.84,90.20,28.9,45.22
16:49:16,1,0.14,114.8,0.620,0.10,0.9867,-1.50,38.58,-999.00,-999.00,-999.00,0,-1.50,38.58,15.20,14.91,90.20,28.9,45.22
16:49:46,1,0.15,114.8,0.620,0.10,0.9867,-1.57,38.63,-999.00,-999.00,-999.00,0,-1.57,38.63,15.31,14.91,90.20,28.9,45.22
16:50:16,1,0.14,114.8,0.620,0.10,0.9868,-1.56,38.69,-999.00,-999.00,-999.00,0,-1.56,38.69,15.42,14.99,90.20,28.9,45.22
16:50:47,1,0.15,114.8,0.620,0.10,0.9868,-1.57,38.72,-999.00,-999.00,-999.00,0,-1.57,38.72,15.56,15.01,90.20,28.9,45.22
16:51:17,1,0.14,114.8,0.620,0.10,0.9868,-1.57,38.77,-999.00,-999.00,-999.00,0,-1.57,38.77,15.66,15.07,90.20,28.9,45.22
16:51:47,1,0.14,114.8,0.620,0.10,0.9868,-1.57,38.83,-999.00,-999.00,-999.00,0,-1.57,38.83,15.78,15.12,90.20,28.9,45.22
16:52:17,1,0.14,114.8,0.620,0.10,0.9868,-1.58,38.85,-999.00,-999.00,-999.00,0,-1.58,38.85,15.86,15.17,90.20,28.9,45.22
16:52:47,1,0.15,114.8,0.620,0.10,0.9868,-1.57,38.87,-999.00,-999.00,-999.00,0,-1.57,38.87,15.95,15.20,90.20,28.9,45.22
16:53:17,1,0.14,114.8,0.620,0.10,0.9868,-1.58,38.95,-999.00,-999.00,-999.00,0,-1.58,38.95,16.08,15.24,90.20,28.9,45.22
16:53:48,1,0.15,114.8,0.620,0.10,0.9868,-1.56,38.97,-999.00,-999.00,-999.00,0,-1.56,38.97,16.21,15.32,90.20,28.9,45.22
16:54:19,1,0.14,114.8,0.620,0.10,0.9868,-1.55,39.03,-999.00,-999.00,-999.00,0,-1.55,39.03,16.31,15.38,90.20,28.9,45.22
16:54:49,1,0.14,114.8,0.620,0.10,0.9868,-1.57,39.05,-999.00,-999.00,-999.00,0,-1.57,39.05,16.43,15.39,90.20,28.9,45.22
16:55:20,1,0.14,114.8,0.620,0.10,0.9868,-1.56,39.10,-999.00,-999.00,-999.00,0,-1.56,39.10,16.52,15.46,90.20,28.9,45.22
16:55:50,1,0.14,114.8,0.620,0.10,0.9869,-1.50,39.13,-999.00,-999.00,-999.00,0,-1.50,39.13,16.65,15.53,90.20,28.9,45.22
16:56:21,1,0.14,114.8,0.620,0.10,0.9869,-1.48,39.17,-999.00,-999.00,-999.00,0,-1.48,39.17,16.76,15.58,90.20,28.9,45.22
16:56:51,1,0.14,114.8,0.620,0.10,0.9869,-1.44,39.24,-999.00,-999.00,-999.00,0,-1.44,39.24,16.84,15.64,90.20,28.8,45.22
16:57:22,1,0.14,114.8,0.620,0.10,0.9869,-1.41,39.26,-999.00,-999.00,-999.00,0,-1.41,39.26,16.93,15.68,90.20,28.8,45.22
16:57:52,1,0.14,114.8,0.620,0.10,0.9869,-1.38,39.29,-999.00,-999.00,-999.00,0,-1.38,39.29,17.03,15.74,90.20,28.8,45.22
16:58:23,1,0.14,114.8,0.620,0.10,0.9869,-1.32,39.37,-999.00,-999.00,-999.00,0,-1.32,39.37,17.16,15.82,90.20,28.8,45.22
16:58:53,1,0.14,114.8,0.620,0.10,0.9869,-1.32,39.39,-999.00,-999.00,-999.00,0,-1.32,39.39,17.28,15.86,90.20,28.8,45.22
16:59:24,1,0.14,114.8,0.620,0.10,0.9869,-1.28,39.41,-999.00,-999.00,-999.00,0,-1.28,39.41,17.41,15.92,90.20,28.8,45.22
16:59:54,1,0.14,114.8,0.620,0.10,0.9869,-1.21,39.47,-999.00,-999.00,-999.00,0,-1.21,39.47,17.54,16.02,90.20,28.8,45.22
17:00:24,1,0.14,114.8,0.620,0.10,0.9869,-1.13,39.52,-999.00,-999.00,-999.00,0,-1.13,39.52,17.78,16.10,90.20,28.8,45.22
17:00:55,1,0.14,114.8,0.620,0.10,0.9869,-1.11,39.58,-999.00,-999.00,-999.00,0,-1.11,39.58,17.94,16.16,90.20,28.8,45.22
17:01:25,1,0.15,114.8,0.630,0.18,0.9869,-1.05,39.63,-999.00,-999.00,-999.00,0,-1.05,39.63,18.08,16.23,90.20,28.8,45.22
17:01:55,1,0.15,114.8,0.620,0.11,0.9870,-1.00,39.66,-999.00,-999.00,-999.00,0,-1.00,39.66,18.81,16.43,90.20,28.8,45.22
17:02:25,1,0.14,114.8,0.680,0.19,0.9870,-0.93,39.72,-999.00,-999.00,-999.00,0,-0.93,39.72,19.30,16.73,90.20,28.8,45.22
17:02:56,1,0.15,114.8,0.620,0.10,0.9870,-0.87,39.75,-999.00,-999.00,-999.00,0,-0.87,39.75,19.45,16.86,90.20,28.9,45.22
17:03:26,1,0.14,114.8,0.620,0.10,0.9870,-0.83,39.78,-999.00,-999.00,-999.00,0,-0.83,39.78,19.60,16.89,90.20,28.9,45.22
17:03:56,1,0.14,114.8,0.620,0.10,0.9870,-0.74,39.85,-999.00,-999.00,-999.00,0,-0.74,39.85,19.79,16.97,90.20,28.9,45.22
17:04:27,1,0.14,114.8,0.620,0.10,0.9870,-0.70,39.89,-999.00,-999.00,-999.00,0,-0.70,39.89,19.98,17.08,90.20,28.9,45.22
17:04:57,1,0.14,114.8,0.620,0.10,0.9870,-0.66,39.92,-999.00,-999.00,-999.00,0,-0.66,39.92,20.23,17.20,90.20,28.9,45.22
17:05:28,1,0.14,114.8,0.620,0.10,0.9870,-0.56,39.98,-999.00,-999.00,-999.00,0,-0.56,39.98,20.48,17.32,90.20,28.9,45.22
17:05:59,1,0.14,114.8,0.620,0.10,0.9870,-0.50,39.99,-999.00,-999.00,-999.00,0,-0.50,39.99,20.72,17.42,90.20,28.9,45.22
17:06:29,1,0.14,114.8,0.620,0.10,0.9870,-0.43,40.07,-999.00,-999.00,-999.00,0,-0.43,40.07,20.99,17.61,90.20,28.9,45.22
17:06:59,1,0.14,114.8,0.620,0.10,0.9870,-0.37,40.13,-999.00,-999.00,-999.00,0,-0.37,40.13,21.23,17.73,90.20,28.9,45.22
17:07:30,1,0.14,114.8,0.620,0.10,0.9871,-0.28,40.15,-999.00,-999.00,-999.00,0,-0.28,40.15,21.42,17.90,90.20,28.9,45.22
17:08:01,1,0.13,114.8,0.620,0.10,0.9871,-0.21,40.18,-999.00,-999.00,-999.00,0,-0.21,40.18,21.60,18.03,90.20,28.9,45.22
17:08:31,1,0.15,114.8,0.620,0.10,0.9871,-0.15,40.23,-999.00,-999.00,-999.00,0,-0.15,40.23,21.77,18.16,90.20,28.9,45.22
17:09:01,1,0.14,114.8,0.620,0.10,0.9871,-0.09,40.26,-999.00,-999.00,-999.00,0,-0.09,40.26,21.90,18.32,90.20,28.9,45.22
17:09:32,1,0.14,114.8,0.620,0.10,0.9871,0.01,40.29,-999.00,-999.00,-999.00,0,0.01,40.29,22.19,18.47,90.00,28.9,45.22
17:10:03,1,0.15,114.8,0.620,0.10,0.9871,0.09,40.35,-999.00,-999.00,-999.00,0,0.09,40.35,22.35,18.67,90.00,28.9,45.22
17:10:24,2,0.97,114.8,11.450,12.79,0.9875,0.16,40.41,-999.00,-999.00,-999.00,0,0.16,40.41,22.60,18.85,90.00,28.9,45.22
17:10:31,2,0.97,114.8,11.450,12.79,0.9875,0.16,40.41,-999.00,-999.00,-999.00,0,0.16,40.41,22.60,18.85,90.00,28.9,45.22
17:10:31,2,0.97,114.8,11.450,12.79,0.9875,0.16,40.41,-999.00,-999.00,-999.00,0,0.16,40.41,22.60,18.85,90.00,28.9,45.22
17:11:02,2,0.97,114.8,11.510,12.92,0.9886,0.27,40.45,-999.00,-999.00,-999.00,0,0.27,40.45,22.80,19.10,90.00,29.0,45.22
17:11:32,2,0.98,114.8,10.450,11.72,0.9897,0.34,40.50,-999.00,-999.00,-999.00,0,0.34,40.50,23.16,19.34,90.00,29.0,45.22
17:12:02,2,0.97,114.8,9.790,10.96,0.9906,0.40,40.50,-999.00,-999.00,-999.00,0,0.40,40.50,20.11,18.33,90.00,29.0,45.22
17:12:33,2,0.97,114.9,9.570,10.70,0.9915,0.47,40.55,-999.00,-999.00,-999.00,0,0.47,40.55,18.18,17.41,90.00,29.0,45.22
17:13:03,2,0.97,114.9,9.560,10.69,0.9924,0.51,40.58,-999.00,-999.00,-999.00,0,0.51,40.58,16.91,16.68,89.80,29.0,45.22
17:13:33,2,0.97,114.9,9.590,10.72,0.9933,0.52,40.63,-999.00,-999.00,-999.00,0,0.52,40.63,16.04,16.20,89.80,29.0,45.22
17:14:04,2,0.97,114.9,9.590,10.72,0.9942,0.51,40.68,-999.00,-999.00,-999.00,0,0.51,40.68,15.29,15.72,89.80,29.0,45.22
17:14:35,2,0.97,114.9,9.590,10.73,0.9951,0.51,40.69,-999.00,-999.00,-999.00,0,0.51,40.69,14.58,15.24,89.80,29.0,45.22
17:15:05,2,0.97,114.9,9.600,10.73,0.9961,0.47,40.70,-999.00,-999.00,-999.00,0,0.47,40.70,13.90,14.80,89.80,29.0,45.22
17:15:36,2,0.97,114.8,9.630,10.76,0.9969,0.42,40.76,-999.00,-999.00,-999.00,0,0.42,40.76,13.35,14.33,89.80,29.0,45.22
17:16:06,2,0.97,114.8,9.600,10.73,0.9979,0.36,40.77,-999.00,-999.00,-999.00,0,0.36,40.77,12.78,13.86,89.80,29.0,45.22
17:16:37,2,0.97,114.8,9.590,10.80,0.9988,0.29,40.81,-999.00,-999.00,-999.00,0,0.29,40.81,12.38,13.49,89.80,29.0,45.22
17:17:07,2,0.97,114.8,9.680,10.82,0.9997,0.23,40.81,-999.00,-999.00,-999.00,0,0.23,40.81,16.44,15.73,89.80,29.0,45.22
17:17:37,2,0.97,114.8,9.730,10.89,1.0006,0.17,40.82,-999.00,-999.00,-999.00,0,0.17,40.82,19.55,17.40,89.80,28.9,45.22
17:18:08,2,0.97,114.9,9.750,10.90,1.0015,0.10,40.81,-999.00,-999.00,-999.00,0,0.10,40.81,21.43,18.51,89.80,28.9,45.22
17:18:39,2,0.97,114.9,9.770,10.93,1.0025,0.04,40.78,-999.00,-999.00,-999.00,0,0.04,40.78,22.68,19.65,89.80,28.9,45.22
17:19:09,2,0.97,114.8,9.810,10.97,1.0034,-0.04,40.75,-999.00,-999.00,-999.00,0,-0.04,40.75,23.86,20.62,89.80,28.9,45.22
17:19:39,2,0.97,114.8,9.790,10.96,1.0044,-0.11,40.74,-999.00,-999.00,-999.00,0,-0.11,40.74,24.82,21.49,89.80,28.9,45.22
17:20:10,2,0.97,114.9,9.800,10.97,1.0052,-0.17,40.68,-999.00,-999.00,-999.00,0,-0.17,40.68,25.61,22.16,89.80,28.9,45.22
17:20:41,2,0.97,114.8,9.810,10.97,1.0062,-0.23,40.68,-999.00,-999.00,-999.00,0,-0.23,40.68,26.36,22.74,89.80,28.9,45.22
17:21:11,2,0.97,114.8,9.820,11.00,1.0072,-0.30,40.64,-999.00,-999.00,-999.00,0,-0.30,40.64,27.20,23.44,89.80,28.9,45.22
