0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA1,CA1,Chute side,Chute back,Current Leakage (mA),RoomTemp,Humidity
38:35:23,8,0.83,115.1,1.590,1.52,2.8120,6.29,37.64,-999.00,-999.00,-999.00,0,6.29,37.64,66.92,65.71,0.07,90.20,29.1,41.21
38:35:54,8,0.83,115.1,1.590,0.29,2.8121,6.76,37.69,-999.00,-999.00,-999.00,0,6.76,37.69,66.94,65.65,0.09,90.20,29.1,41.21
38:36:24,8,0.74,115.1,1.310,0.29,2.8122,7.22,37.74,-999.00,-999.00,-999.00,0,7.22,37.74,67.03,65.69,0.09,90.20,29.1,41.21
38:36:55,8,0.29,115.1,0.890,0.30,2.8123,7.75,37.82,-999.00,-999.00,-999.00,0,7.75,37.82,67.00,65.66,0.09,90.20,29.1,41.21
38:37:25,8,0.29,115.1,0.880,0.30,2.8123,8.27,37.85,-999.00,-999.00,-999.00,0,8.27,37.85,67.11,65.72,0.09,90.20,29.1,41.21
38:37:26,4,0.98,115.2,23.440,26.57,2.8130,8.52,37.85,-999.00,-999.00,-999.00,0,8.52,37.85,67.12,65.79,0.12,90.20,29.1,41.21
38:37:36,4,0.98,115.2,23.440,26.57,2.8133,8.52,37.85,-999.00,-999.00,-999.00,0,8.52,37.85,67.12,65.79,0.12,90.20,29.1,41.21
38:37:36,4,0.98,115.2,23.440,26.57,2.8133,8.52,37.85,-999.00,-999.00,-999.00,0,8.52,37.85,67.12,65.79,0.12,90.20,29.1,41.21
38:38:06,4,0.98,115.2,15.010,16.35,2.8148,9.57,37.96,-999.00,-999.00,-999.00,0,9.57,37.96,67.13,65.73,0.12,90.20,29.1,41.21
38:38:36,4,0.98,115.1,14.040,15.81,2.8163,10.56,38.04,-999.00,-999.00,-999.00,0,10.56,38.04,67.15,65.69,0.11,90.20,29.2,41.21
38:39:07,4,0.98,115.1,14.150,17.20,2.8176,11.40,38.10,-999.00,-999.00,-999.00,0,11.40,38.10,66.80,66.01,0.12,90.20,29.2,41.21
38:39:37,4,0.99,115.1,15.490,17.56,2.8191,12.16,38.16,-999.00,-999.00,-999.00,0,12.16,38.16,66.63,66.38,0.12,90.20,29.2,41.21
38:40:08,4,0.98,115.2,15.610,16.44,2.8204,12.88,38.18,-999.00,-999.00,-999.00,0,12.88,38.18,66.71,66.59,0.12,90.20,29.2,41.21
38:40:39,4,0.98,115.2,15.220,16.43,2.8219,13.54,38.23,-999.00,-999.00,-999.00,0,13.54,38.23,66.51,66.73,0.11,90.20,29.2,41.21
38:41:09,4,0.98,115.2,14.470,16.38,2.8232,14.09,38.28,-999.00,-999.00,-999.00,0,14.09,38.28,66.65,66.96,0.12,90.20,29.2,41.21
38:41:39,4,0.98,115.1,14.510,17.66,2.8248,14.60,38.29,-999.00,-999.00,-999.00,0,14.60,38.29,66.75,67.10,0.11,90.20,29.2,41.21
38:42:09,4,0.99,115.2,15.480,17.56,2.8263,15.08,38.32,-999.00,-999.00,-999.00,0,15.08,38.32,66.81,67.21,0.12,90.20,29.2,41.21
38:42:39,4,0.98,115.2,15.070,16.29,2.8276,15.47,38.34,-999.00,-999.00,-999.00,0,15.47,38.34,66.78,67.28,0.12,90.20,29.2,41.21
38:43:10,4,0.98,115.2,14.940,16.11,2.8291,15.85,38.38,-999.00,-999.00,-999.00,0,15.85,38.38,66.78,67.35,0.11,90.20,29.1,41.21
38:43:40,4,0.98,115.2,14.120,17.18,2.8304,16.17,38.43,-999.00,-999.00,-999.00,0,16.17,38.43,66.79,67.43,0.11,90.20,29.1,41.21
38:44:10,4,0.98,115.2,13.970,17.09,2.8317,16.46,38.45,-999.00,-999.00,-999.00,0,16.46,38.45,66.81,67.49,0.11,90.20,29.1,41.21
38:44:41,4,0.98,115.2,15.070,17.08,2.8332,16.70,38.49,-999.00,-999.00,-999.00,0,16.70,38.49,66.83,67.58,0.11,90.20,29.1,41.21
38:45:11,4,0.98,115.2,14.670,15.81,2.8346,16.83,38.49,-999.00,-999.00,-999.00,0,16.83,38.49,66.83,67.59,0.12,90.20,29.2,41.21
38:45:41,4,0.98,115.2,13.640,16.71,2.8359,16.98,38.51,-999.00,-999.00,-999.00,0,16.98,38.51,66.85,67.63,0.11,90.20,29.2,41.21
38:45:45,2,0.98,115.2,13.200,14.94,2.8364,16.99,38.51,-999.00,-999.00,-999.00,0,16.99,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:45:52,2,0.98,115.2,13.200,14.94,2.8364,16.99,38.51,-999.00,-999.00,-999.00,0,16.99,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:45:52,2,0.98,115.2,13.200,14.94,2.8364,16.99,38.51,-999.00,-999.00,-999.00,0,16.99,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:45:55,4,0.98,115.2,13.780,15.61,2.8367,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:46:01,4,0.98,115.2,13.780,15.61,2.8368,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:46:01,4,0.98,115.2,13.780,15.61,2.8368,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.86,67.61,0.11,90.00,29.2,41.21
38:46:03,2,0.98,115.2,12.960,14.67,2.8371,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.88,67.63,0.12,90.00,29.2,41.21
38:46:09,2,0.98,115.2,12.960,14.67,2.8371,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.88,67.63,0.12,90.00,29.2,41.21
38:46:09,2,0.98,115.2,12.960,14.67,2.8371,17.05,38.51,-999.00,-999.00,-999.00,0,17.05,38.51,66.88,67.63,0.12,90.00,29.2,41.21
38:46:10,4,0.98,115.2,13.750,15.58,2.8374,17.10,38.54,-999.00,-999.00,-999.00,0,17.10,38.54,66.89,67.64,0.11,90.00,29.2,41.21
38:46:17,4,0.98,115.2,13.750,15.58,2.8374,17.10,38.54,-999.00,-999.00,-999.00,0,17.10,38.54,66.89,67.64,0.11,90.00,29.2,41.21
38:46:17,4,0.98,115.2,13.750,15.58,2.8374,17.10,38.54,-999.00,-999.00,-999.00,0,17.10,38.54,66.89,67.64,0.11,90.00,29.2,41.21
38:46:20,2,0.98,115.2,13.170,14.92,2.8379,17.10,38.51,-999.00,-999.00,-999.00,0,17.10,38.51,66.88,67.62,0.11,90.00,29.2,41.21
38:46:27,2,0.98,115.2,13.170,14.92,2.8379,17.10,38.51,-999.00,-999.00,-999.00,0,17.10,38.51,66.88,67.62,0.11,90.00,29.2,41.21
38:46:27,2,0.98,115.2,13.170,14.92,2.8379,17.10,38.51,-999.00,-999.00,-999.00,0,17.10,38.51,66.88,67.62,0.11,90.00,29.2,41.21
38:46:32,4,0.98,115.2,14.380,16.31,2.8383,17.10,38.53,-999.00,-999.00,-999.00,0,17.10,38.53,66.89,67.65,0.12,90.00,29.2,41.21
38:46:38,4,0.98,115.2,14.380,16.31,2.8383,17.10,38.53,-999.00,-999.00,-999.00,0,17.10,38.53,66.89,67.65,0.12,90.00,29.2,41.21
38:46:38,4,0.98,115.2,14.380,16.31,2.8383,17.10,38.53,-999.00,-999.00,-999.00,0,17.10,38.53,66.89,67.65,0.12,90.00,29.2,41.21
38:47:08,4,0.98,115.2,14.200,15.28,2.8397,17.16,38.57,-999.00,-999.00,-999.00,0,17.16,38.57,66.93,67.68,0.12,90.00,29.2,41.21
38:47:39,4,0.98,115.2,13.360,15.13,2.8410,17.16,38.57,-999.00,-999.00,-999.00,0,17.16,38.57,66.89,67.74,0.11,90.00,29.3,41.21
38:47:56,2,0.98,115.2,13.250,15.00,2.8418,17.13,38.58,-999.00,-999.00,-999.00,0,17.13,38.58,66.95,67.77,0.11,90.00,29.3,41.21
38:47:56,2,0.98,115.2,13.250,15.00,2.8418,17.13,38.58,-999.00,-999.00,-999.00,0,17.13,38.58,66.95,67.77,0.11,90.00,29.3,41.21
38:47:56,2,0.98,115.2,13.250,15.00,2.8418,17.13,38.58,-999.00,-999.00,-999.00,0,17.13,38.58,66.95,67.77,0.11,90.00,29.3,41.21
38:47:57,4,0.99,115.2,14.350,16.29,2.8421,17.15,38.59,-999.00,-999.00,-999.00,0,17.15,38.59,66.99,67.79,0.12,90.00,29.3,41.21
38:48:03,4,0.99,115.2,14.350,16.29,2.8421,17.15,38.59,-999.00,-999.00,-999.00,0,17.15,38.59,66.99,67.79,0.12,90.00,29.3,41.21
38:48:03,4,0.99,115.2,14.350,16.29,2.8421,17.15,38.59,-999.00,-999.00,-999.00,0,17.15,38.59,66.99,67.79,0.12,90.00,29.3,41.21
38:48:03,2,0.98,115.2,13.200,14.96,2.8424,17.11,38.57,-999.00,-999.00,-999.00,0,17.11,38.57,67.00,67.79,0.11,90.00,29.3,41.21
38:48:10,2,0.98,115.2,13.200,14.96,2.8424,17.11,38.57,-999.00,-999.00,-999.00,0,17.11,38.57,67.00,67.79,0.11,90.00,29.3,41.21
38:48:10,2,0.98,115.2,13.200,14.96,2.8424,17.11,38.57,-999.00,-999.00,-999.00,0,17.11,38.57,67.00,67.79,0.11,90.00,29.3,41.21
38:48:13,4,0.98,115.2,14.210,16.12,2.8428,17.09,38.57,-999.00,-999.00,-999.00,0,17.09,38.57,66.90,67.75,0.12,90.00,29.3,41.21
38:48:21,4,0.98,115.2,14.210,16.12,2.8428,17.09,38.57,-999.00,-999.00,-999.00,0,17.09,38.57,66.90,67.75,0.12,90.00,29.3,41.21
38:48:21,4,0.98,115.2,14.210,16.12,2.8428,17.09,38.57,-999.00,-999.00,-999.00,0,17.09,38.57,66.90,67.75,0.12,90.00,29.3,41.21
38:48:22,2,0.98,115.2,13.100,14.83,2.8431,17.09,38.60,-999.00,-999.00,-999.00,0,17.09,38.60,66.93,67.77,0.11,90.00,29.3,41.21
38:48:28,2,0.98,115.2,13.100,14.83,2.8431,17.09,38.60,-999.00,-999.00,-999.00,0,17.09,38.60,66.93,67.77,0.11,90.00,29.3,41.21
38:48:28,2,0.98,115.2,13.100,14.83,2.8431,17.09,38.60,-999.00,-999.00,-999.00,0,17.09,38.60,66.93,67.77,0.11,90.00,29.3,41.21
38:48:31,4,0.99,115.2,14.100,16.00,2.8434,17.06,38.60,-999.00,-999.00,-999.00,0,17.06,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:37,4,0.99,115.2,14.100,16.00,2.8434,17.06,38.60,-999.00,-999.00,-999.00,0,17.06,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:37,4,0.99,115.2,14.100,16.00,2.8434,17.06,38.60,-999.00,-999.00,-999.00,0,17.06,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:39,2,0.98,115.2,13.010,14.73,2.8439,17.04,38.59,-999.00,-999.00,-999.00,0,17.04,38.59,66.95,67.79,0.11,90.00,29.3,41.21
38:48:45,2,0.98,115.2,13.010,14.73,2.8439,17.04,38.59,-999.00,-999.00,-999.00,0,17.04,38.59,66.95,67.79,0.11,90.00,29.3,41.21
38:48:45,2,0.98,115.2,13.010,14.73,2.8439,17.04,38.59,-999.00,-999.00,-999.00,0,17.04,38.59,66.95,67.79,0.11,90.00,29.3,41.21
38:48:45,4,0.98,115.3,14.070,15.96,2.8442,17.00,38.60,-999.00,-999.00,-999.00,0,17.00,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:53,4,0.98,115.3,14.070,15.96,2.8442,17.00,38.60,-999.00,-999.00,-999.00,0,17.00,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:53,4,0.98,115.3,14.070,15.96,2.8442,17.00,38.60,-999.00,-999.00,-999.00,0,17.00,38.60,66.94,67.79,0.12,90.00,29.3,41.21
38:48:56,2,0.98,115.2,12.990,14.68,2.8445,16.98,38.58,-999.00,-999.00,-999.00,0,16.98,38.58,66.90,67.76,0.11,90.00,29.3,41.21
38:49:02,2,0.98,115.2,12.990,14.68,2.8446,16.98,38.58,-999.00,-999.00,-999.00,0,16.98,38.58,66.90,67.76,0.11,90.00,29.3,41.21
38:49:02,2,0.98,115.2,12.990,14.68,2.8446,16.98,38.58,-999.00,-999.00,-999.00,0,16.98,38.58,66.90,67.76,0.11,90.00,29.3,41.21
38:49:05,4,0.98,115.1,14.050,15.92,2.8449,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.99,67.79,0.12,90.00,29.3,41.21
38:49:11,4,0.98,115.1,14.050,15.92,2.8449,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.99,67.79,0.12,90.00,29.3,41.21
38:49:11,4,0.98,115.1,14.050,15.92,2.8449,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.99,67.79,0.12,90.00,29.3,41.21
38:49:12,2,0.98,115.0,12.970,14.67,2.8452,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.98,67.79,0.11,90.00,29.3,41.21
38:49:18,2,0.98,115.0,12.970,14.67,2.8452,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.98,67.79,0.11,90.00,29.3,41.21
38:49:18,2,0.98,115.0,12.970,14.67,2.8452,16.98,38.60,-999.00,-999.00,-999.00,0,16.98,38.60,66.98,67.79,0.11,90.00,29.3,41.21
38:49:21,4,0.98,115.0,14.110,15.99,2.8457,16.90,38.60,-999.00,-999.00,-999.00,0,16.90,38.60,66.97,67.80,0.12,90.00,29.3,41.21
38:49:29,4,0.99,115.0,14.110,15.99,2.8457,16.90,38.60,-999.00,-999.00,-999.00,0,16.90,38.60,66.97,67.80,0.12,90.00,29.3,41.21
38:49:29,4,0.99,115.0,14.110,15.99,2.8457,16.90,38.60,-999.00,-999.00,-999.00,0,16.90,38.60,66.97,67.80,0.12,90.00,29.3,41.21
38:49:30,2,0.98,115.1,12.930,14.60,2.8460,16.88,38.60,-999.00,-999.00,-999.00,0,16.88,38.60,66.99,67.81,0.11,90.00,29.3,41.21
38:49:36,2,0.98,115.1,12.930,14.60,2.8460,16.88,38.60,-999.00,-999.00,-999.00,0,16.88,38.60,66.99,67.81,0.11,90.00,29.3,41.21
38:49:36,2,0.98,115.1,12.930,14.60,2.8460,16.88,38.60,-999.00,-999.00,-999.00,0,16.88,38.60,66.99,67.81,0.11,90.00,29.3,41.21
38:49:38,4,0.99,115.0,13.930,15.78,2.8463,16.84,38.60,-999.00,-999.00,-999.00,0,16.84,38.60,67.00,67.82,0.12,90.00,29.3,41.21
38:49:45,4,0.98,115.0,13.930,15.78,2.8464,16.84,38.60,-999.00,-999.00,-999.00,0,16.84,38.60,67.00,67.82,0.12,90.00,29.3,41.21
38:49:45,4,0.98,115.0,13.930,15.78,2.8464,16.84,38.60,-999.00,-999.00,-999.00,0,16.84,38.60,67.00,67.82,0.12,90.00,29.3,41.21
38:49:46,2,0.98,115.0,12.890,14.56,2.8467,16.81,38.60,-999.00,-999.00,-999.00,0,16.81,38.60,66.98,67.81,0.11,90.00,29.3,41.21
38:49:52,2,0.98,115.0,12.890,14.56,2.8467,16.81,38.60,-999.00,-999.00,-999.00,0,16.81,38.60,66.98,67.81,0.11,90.00,29.3,41.21
38:49:52,2,0.98,115.0,12.890,14.56,2.8467,16.81,38.60,-999.00,-999.00,-999.00,0,16.81,38.60,66.98,67.81,0.11,90.00,29.3,41.21
38:49:55,4,0.98,115.0,13.990,15.83,2.8470,16.79,38.63,-999.00,-999.00,-999.00,0,16.79,38.63,67.01,67.84,0.12,90.00,29.3,41.21
38:50:02,4,0.98,115.0,13.990,15.83,2.8472,16.79,38.63,-999.00,-999.00,-999.00,0,16.79,38.63,67.01,67.84,0.12,90.00,29.3,41.21
38:50:02,4,0.98,115.0,13.990,15.83,2.8472,16.79,38.63,-999.00,-999.00,-999.00,0,16.79,38.63,67.01,67.84,0.12,90.00,29.3,41.21
38:50:03,2,0.98,115.0,12.810,14.48,2.8475,16.72,38.61,-999.00,-999.00,-999.00,0,16.72,38.61,66.99,67.81,0.12,90.00,29.3,41.21
38:50:10,2,0.98,115.0,12.810,14.48,2.8475,16.72,38.61,-999.00,-999.00,-999.00,0,16.72,38.61,66.99,67.81,0.12,90.00,29.3,41.21
38:50:10,2,0.98,115.0,12.810,14.48,2.8475,16.72,38.61,-999.00,-999.00,-999.00,0,16.72,38.61,66.99,67.81,0.12,90.00,29.3,41.21
38:50:11,4,0.98,115.0,13.870,15.69,2.8478,16.68,38.60,-999.00,-999.00,-999.00,0,16.68,38.60,67.01,67.84,0.12,90.00,29.3,41.21
38:50:18,4,0.98,115.0,13.870,15.69,2.8478,16.68,38.60,-999.00,-999.00,-999.00,0,16.68,38.60,67.01,67.84,0.12,90.00,29.3,41.21
38:50:18,4,0.98,115.0,13.870,15.69,2.8478,16.68,38.60,-999.00,-999.00,-999.00,0,16.68,38.60,67.01,67.84,0.12,90.00,29.3,41.21
38:50:21,2,0.98,115.0,12.790,14.45,2.8481,16.65,38.60,-999.00,-999.00,-999.00,0,16.65,38.60,67.02,67.89,0.11,90.00,29.3,41.21
38:50:27,2,0.98,115.0,12.790,14.45,2.8481,16.65,38.60,-999.00,-999.00,-999.00,0,16.65,38.60,67.02,67.89,0.11,90.00,29.3,41.21
38:50:27,2,0.98,115.0,12.790,14.45,2.8481,16.65,38.60,-999.00,-999.00,-999.00,0,16.65,38.60,67.02,67.89,0.11,90.00,29.3,41.21
38:50:29,4,0.98,115.0,13.950,15.79,2.8484,16.60,38.61,-999.00,-999.00,-999.00,0,16.60,38.61,67.02,67.92,0.12,90.00,29.3,41.21
38:50:35,4,0.98,115.0,13.950,15.79,2.8485,16.60,38.61,-999.00,-999.00,-999.00,0,16.60,38.61,67.02,67.92,0.12,90.00,29.3,41.21
38:50:35,4,0.98,115.0,13.950,15.79,2.8485,16.60,38.61,-999.00,-999.00,-999.00,0,16.60,38.61,67.02,67.92,0.12,90.00,29.3,41.21
38:50:37,2,0.98,115.0,12.790,14.44,2.8488,16.55,38.61,-999.00,-999.00,-999.00,0,16.55,38.61,67.02,67.93,0.11,90.00,29.3,41.21
38:50:43,2,0.98,115.0,12.790,14.44,2.8488,16.55,38.61,-999.00,-999.00,-999.00,0,16.55,38.61,67.02,67.93,0.11,90.00,29.3,41.21
38:50:43,2,0.98,115.0,12.790,14.44,2.8488,16.55,38.61,-999.00,-999.00,-999.00,0,16.55,38.61,67.02,67.93,0.11,90.00,29.3,41.21
38:50:45,4,0.98,115.0,13.810,15.63,2.8491,16.49,38.64,-999.00,-999.00,-999.00,0,16.49,38.64,67.02,67.93,0.12,90.00,29.3,41.21
38:50:52,4,0.98,115.0,13.810,15.63,2.8493,16.49,38.64,-999.00,-999.00,-999.00,0,16.49,38.64,67.02,67.93,0.12,90.00,29.3,41.21
38:50:52,4,0.98,115.0,13.810,15.63,2.8493,16.49,38.64,-999.00,-999.00,-999.00,0,16.49,38.64,67.02,67.93,0.12,90.00,29.3,41.21
38:50:55,2,0.98,115.0,12.760,14.42,2.8496,16.46,38.64,-999.00,-999.00,-999.00,0,16.46,38.64,67.02,67.93,0.11,90.00,29.3,41.21
38:51:01,2,0.98,115.0,12.760,14.42,2.8496,16.46,38.64,-999.00,-999.00,-999.00,0,16.46,38.64,67.02,67.93,0.11,90.00,29.3,41.21
38:51:01,2,0.98,115.0,12.760,14.42,2.8496,16.46,38.64,-999.00,-999.00,-999.00,0,16.46,38.64,67.02,67.93,0.11,90.00,29.3,41.21
38:51:03,4,0.98,115.0,13.780,15.60,2.8498,16.41,38.63,-999.00,-999.00,-999.00,0,16.41,38.63,67.02,67.92,0.12,90.00,29.3,41.21
38:51:09,4,0.98,115.0,13.780,15.60,2.8498,16.41,38.63,-999.00,-999.00,-999.00,0,16.41,38.63,67.02,67.92,0.12,90.00,29.3,41.21
38:51:09,4,0.98,115.0,13.780,15.60,2.8498,16.41,38.63,-999.00,-999.00,-999.00,0,16.41,38.63,67.02,67.92,0.12,90.00,29.3,41.21
38:51:25,2,0.98,115.0,12.660,14.29,2.8507,16.29,38.64,-999.00,-999.00,-999.00,0,16.29,38.64,67.07,67.93,0.11,90.00,29.3,41.21
38:51:31,2,0.98,115.0,12.660,14.29,2.8507,16.29,38.64,-999.00,-999.00,-999.00,0,16.29,38.64,67.07,67.93,0.11,90.00,29.3,41.21
38:51:31,2,0.98,115.0,12.660,14.29,2.8507,16.29,38.64,-999.00,-999.00,-999.00,0,16.29,38.64,67.07,67.93,0.11,90.00,29.3,41.21
38:51:37,4,0.98,115.0,13.640,15.44,2.8513,16.23,38.65,-999.00,-999.00,-999.00,0,16.23,38.65,67.08,67.95,0.11,90.00,29.3,41.21
38:51:42,4,0.98,115.0,13.640,15.44,2.8513,16.23,38.65,-999.00,-999.00,-999.00,0,16.23,38.65,67.08,67.95,0.11,90.00,29.3,41.21
38:51:42,4,0.98,115.0,13.640,15.44,2.8513,16.23,38.65,-999.00,-999.00,-999.00,0,16.23,38.65,67.08,67.95,0.11,90.00,29.3,41.21
38:51:45,2,0.98,115.0,12.610,14.24,2.8516,16.15,38.65,-999.00,-999.00,-999.00,0,16.15,38.65,67.08,67.96,0.12,90.00,29.3,41.21
38:51:53,2,0.98,115.0,12.610,14.24,2.8518,16.15,38.65,-999.00,-999.00,-999.00,0,16.15,38.65,67.08,67.96,0.12,90.00,29.3,41.21
38:51:53,2,0.98,115.0,12.610,14.24,2.8518,16.15,38.65,-999.00,-999.00,-999.00,0,16.15,38.65,67.08,67.96,0.12,90.00,29.3,41.21
38:51:53,4,0.98,115.0,13.640,15.45,2.8519,16.13,38.65,-999.00,-999.00,-999.00,0,16.13,38.65,67.05,67.96,0.11,90.00,29.3,41.21
38:52:00,4,0.98,115.0,13.640,15.45,2.8521,16.13,38.65,-999.00,-999.00,-999.00,0,16.13,38.65,67.05,67.96,0.11,90.00,29.3,41.21
38:52:00,4,0.98,115.0,13.640,15.45,2.8521,16.13,38.65,-999.00,-999.00,-999.00,0,16.13,38.65,67.05,67.96,0.11,90.00,29.3,41.21
38:52:01,2,0.98,115.0,12.540,14.16,2.8523,16.03,38.65,-999.00,-999.00,-999.00,0,16.03,38.65,67.01,67.96,0.11,90.00,29.3,41.21
38:52:09,2,0.98,115.0,12.540,14.16,2.8523,16.03,38.65,-999.00,-999.00,-999.00,0,16.03,38.65,67.01,67.96,0.11,90.00,29.3,41.21
38:52:09,2,0.98,115.0,12.540,14.16,2.8523,16.03,38.65,-999.00,-999.00,-999.00,0,16.03,38.65,67.01,67.96,0.11,90.00,29.3,41.21
38:52:09,4,0.98,115.0,13.570,15.38,2.8526,15.99,38.65,-999.00,-999.00,-999.00,0,15.99,38.65,67.01,67.99,0.11,90.00,29.3,41.21
38:52:16,4,0.98,115.0,13.570,15.38,2.8526,15.99,38.65,-999.00,-999.00,-999.00,0,15.99,38.65,67.01,67.99,0.11,90.00,29.3,41.21
38:52:16,4,0.98,115.0,13.570,15.38,2.8526,15.99,38.65,-999.00,-999.00,-999.00,0,15.99,38.65,67.01,67.99,0.11,90.00,29.3,41.21
38:52:19,2,0.98,115.1,12.460,14.07,2.8531,15.90,38.65,-999.00,-999.00,-999.00,0,15.90,38.65,67.01,68.01,0.11,90.00,29.3,41.21
38:52:26,2,0.98,115.1,12.460,14.07,2.8531,15.90,38.65,-999.00,-999.00,-999.00,0,15.90,38.65,67.01,68.01,0.11,90.00,29.3,41.21
38:52:26,2,0.98,115.1,12.460,14.07,2.8531,15.90,38.65,-999.00,-999.00,-999.00,0,15.90,38.65,67.01,68.01,0.11,90.00,29.3,41.21
38:52:27,4,0.98,115.0,13.560,15.35,2.8534,15.85,38.65,-999.00,-999.00,-999.00,0,15.85,38.65,67.02,68.01,0.12,90.00,29.3,41.21
38:52:33,4,0.98,115.0,13.560,15.35,2.8534,15.85,38.65,-999.00,-999.00,-999.00,0,15.85,38.65,67.02,68.01,0.12,90.00,29.3,41.21
38:52:33,4,0.98,115.0,13.560,15.35,2.8534,15.85,38.65,-999.00,-999.00,-999.00,0,15.85,38.65,67.02,68.01,0.12,90.00,29.3,41.21
38:52:35,2,0.98,115.0,12.460,14.05,2.8537,15.79,38.65,-999.00,-999.00,-999.00,0,15.79,38.65,67.06,67.97,0.11,90.00,29.3,41.21
38:52:42,2,0.98,115.0,12.460,14.05,2.8538,15.79,38.65,-999.00,-999.00,-999.00,0,15.79,38.65,67.06,67.97,0.11,90.00,29.3,41.21
38:52:42,2,0.98,115.0,12.460,14.05,2.8538,15.79,38.65,-999.00,-999.00,-999.00,0,15.79,38.65,67.06,67.97,0.11,90.00,29.3,41.21
38:52:43,4,0.98,115.0,13.510,15.28,2.8541,15.74,38.65,-999.00,-999.00,-999.00,0,15.74,38.65,67.02,67.99,0.12,90.00,29.3,41.21
38:52:50,4,0.98,115.0,13.510,15.28,2.8541,15.74,38.65,-999.00,-999.00,-999.00,0,15.74,38.65,67.02,67.99,0.12,90.00,29.3,41.21
38:52:50,4,0.98,115.0,13.510,15.28,2.8541,15.74,38.65,-999.00,-999.00,-999.00,0,15.74,38.65,67.02,67.99,0.12,90.00,29.3,41.21
38:52:53,2,0.98,115.0,12.450,14.06,2.8544,15.66,38.65,-999.00,-999.00,-999.00,0,15.66,38.65,67.00,67.98,0.11,90.00,29.3,41.21
38:53:00,2,0.98,115.0,12.450,14.06,2.8545,15.66,38.65,-999.00,-999.00,-999.00,0,15.66,38.65,67.00,67.98,0.11,90.00,29.3,41.21
38:53:00,2,0.98,115.0,12.450,14.06,2.8545,15.66,38.65,-999.00,-999.00,-999.00,0,15.66,38.65,67.00,67.98,0.11,90.00,29.3,41.21
38:53:01,4,0.98,115.0,13.440,15.21,2.8547,15.60,38.66,-999.00,-999.00,-999.00,0,15.60,38.66,67.01,67.96,0.11,90.00,29.3,41.21
38:53:07,4,0.98,115.0,13.440,15.21,2.8548,15.60,38.66,-999.00,-999.00,-999.00,0,15.60,38.66,67.01,67.96,0.11,90.00,29.3,41.21
38:53:07,4,0.98,115.0,13.440,15.21,2.8548,15.60,38.66,-999.00,-999.00,-999.00,0,15.60,38.66,67.01,67.96,0.11,90.00,29.3,41.21
38:53:09,2,0.98,115.1,12.280,13.85,2.8551,15.55,38.65,-999.00,-999.00,-999.00,0,15.55,38.65,67.02,67.96,0.11,90.00,29.3,41.21
38:53:16,2,0.98,115.1,12.280,13.85,2.8551,15.55,38.65,-999.00,-999.00,-999.00,0,15.55,38.65,67.02,67.96,0.11,90.00,29.3,41.21
38:53:16,2,0.98,115.1,12.280,13.85,2.8551,15.55,38.65,-999.00,-999.00,-999.00,0,15.55,38.65,67.02,67.96,0.11,90.00,29.3,41.21
38:53:17,4,0.98,115.1,13.320,15.08,2.8554,15.52,38.68,-999.00,-999.00,-999.00,0,15.52,38.68,67.05,67.99,0.12,90.00,29.3,41.21
38:53:24,4,0.98,115.1,13.320,15.08,2.8554,15.52,38.68,-999.00,-999.00,-999.00,0,15.52,38.68,67.05,67.99,0.12,90.00,29.3,41.21
38:53:24,4,0.98,115.1,13.320,15.08,2.8554,15.52,38.68,-999.00,-999.00,-999.00,0,15.52,38.68,67.05,67.99,0.12,90.00,29.3,41.21
38:53:27,2,0.98,115.1,12.290,13.89,2.8558,15.41,38.65,-999.00,-999.00,-999.00,0,15.41,38.65,67.02,67.96,0.11,90.00,29.3,41.21
