0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HREF,LREF,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,FC door bin,FF door bin,Setra Pressure 0-500,Setra Pressure -14.7 to 200,RoomTemp,Humidity
26:40:18,2,0.98,114.9,10.050,12.53,1.9197,-5.14,34.87,-999.00,-999.00,-999.00,0,-5.14,34.87,1.39,38.38,-10.0000,-18.9940,90.20,28.8,-10.0000
26:40:28,2,0.98,114.9,10.840,12.23,1.9200,-5.14,34.82,-999.00,-999.00,-999.00,0,-5.14,34.82,1.31,38.28,-10.0000,-18.9940,90.20,28.8,-10.0000
26:40:38,2,0.98,114.9,10.050,11.30,1.9203,-5.14,34.83,-999.00,-999.00,-999.00,0,-5.14,34.83,1.19,38.33,-10.0000,-18.9940,90.20,28.8,-10.0000
26:40:48,2,0.98,114.9,11.110,12.23,1.9206,-5.14,34.86,-999.00,-999.00,-999.00,0,-5.14,34.86,1.15,38.35,-10.0000,-18.9940,90.20,28.8,-10.0000
26:40:58,2,0.98,114.9,10.850,11.31,1.9210,-5.14,34.85,-999.00,-999.00,-999.00,0,-5.14,34.85,1.12,38.26,-10.0000,-18.9511,90.20,28.8,-10.0000
26:41:09,2,0.98,114.9,10.030,12.52,1.9213,-5.14,34.83,-999.00,-999.00,-999.00,0,-5.14,34.83,1.04,38.30,-10.0000,-18.9940,90.20,28.8,-10.0000
26:41:19,2,0.98,114.9,10.850,12.24,1.9217,-5.14,34.85,-999.00,-999.00,-999.00,0,-5.14,34.85,0.97,38.35,-9.9000,-18.9940,90.20,28.8,-9.9000
26:41:29,2,0.98,115.0,10.040,11.30,1.9220,-5.14,34.87,-999.00,-999.00,-999.00,0,-5.14,34.87,0.96,38.24,-9.9000,-18.9940,90.20,28.8,-9.9000
26:41:40,2,0.98,115.0,11.060,12.49,1.9224,-5.14,34.82,-999.00,-999.00,-999.00,0,-5.14,34.82,0.88,38.23,-10.0000,-18.9940,90.20,28.8,-10.0000
26:41:50,2,0.98,115.0,10.800,12.18,1.9226,-5.14,34.87,-999.00,-999.00,-999.00,0,-5.14,34.87,0.87,38.24,-9.9000,-18.9511,90.20,28.8,-9.9000
26:42:00,2,0.98,115.0,9.990,11.25,1.9230,-5.14,34.85,-999.00,-999.00,-999.00,0,-5.14,34.85,0.74,38.21,-9.9000,-18.9940,90.20,28.8,-9.9000
26:42:10,2,0.98,115.0,10.800,11.23,1.9233,-5.14,34.82,-999.00,-999.00,-999.00,0,-5.14,34.82,0.59,38.22,-10.0000,-18.9940,90.20,28.8,-10.0000
26:42:21,2,0.98,115.0,10.010,12.47,1.9237,-5.14,34.84,-999.00,-999.00,-999.00,0,-5.14,34.84,0.66,38.18,-10.0000,-18.9940,90.20,28.8,-10.0000
26:42:31,2,0.98,115.0,11.020,12.16,1.9240,-5.14,34.83,-999.00,-999.00,-999.00,0,-5.14,34.83,0.56,38.10,-10.0000,-18.9940,90.20,28.8,-10.0000
26:42:42,2,0.98,115.0,10.770,11.23,1.9244,-5.14,34.82,-999.00,-999.00,-999.00,0,-5.14,34.82,0.53,38.13,-10.0000,-18.9940,90.20,28.8,-10.0000
26:42:52,2,0.98,115.0,9.970,12.46,1.9247,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.36,38.06,-10.0000,-18.9940,90.20,28.8,-10.0000
26:43:02,2,0.98,115.0,11.050,11.23,1.9251,-5.14,34.81,-999.00,-999.00,-999.00,0,-5.14,34.81,0.31,38.05,-9.9000,-18.9940,90.20,28.8,-9.9000
26:43:12,2,0.98,115.0,9.990,11.24,1.9254,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.29,38.02,-9.9000,-18.9511,90.20,28.8,-9.9000
26:43:22,2,0.98,115.0,10.720,12.45,1.9257,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.20,37.91,-10.0000,-18.9940,90.20,28.8,-10.0000
26:43:32,2,0.98,115.0,10.750,11.20,1.9260,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.10,37.96,-10.0000,-18.9940,90.20,28.8,-10.0000
26:43:42,2,0.98,115.0,9.950,12.42,1.9264,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.12,37.99,-10.0000,-18.9940,90.20,28.8,-10.0000
26:43:53,2,0.98,115.0,10.860,12.10,1.9267,-5.14,34.81,-999.00,-999.00,-999.00,0,-5.14,34.81,0.15,38.05,-10.0000,-18.9940,90.20,28.8,-10.0000
26:44:03,2,0.98,115.0,9.960,11.19,1.9271,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,0.05,38.08,-9.9000,-18.9511,90.20,28.8,-9.9000
26:44:13,2,0.98,114.9,10.980,12.39,1.9274,-5.14,34.80,-999.00,-999.00,-999.00,0,-5.14,34.80,-0.02,38.03,-10.0000,-18.9940,90.20,28.8,-10.0000
26:44:23,2,0.98,115.0,10.740,11.23,1.9278,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.07,37.92,-9.9000,-18.9940,90.20,28.8,-9.9000
26:44:34,2,0.98,115.0,9.950,11.19,1.9281,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.14,37.87,-10.0000,-18.9940,90.20,28.8,-10.0000
26:44:44,2,0.98,115.0,10.960,11.19,1.9283,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.17,37.86,-10.0000,-18.9940,90.20,28.8,-10.0000
26:44:54,2,0.98,115.0,10.370,12.41,1.9287,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.23,37.91,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:04,2,0.98,114.9,10.980,12.11,1.9291,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.34,37.90,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:14,2,0.98,115.0,10.690,11.17,1.9294,-5.14,34.79,-999.00,-999.00,-999.00,0,-5.14,34.79,-0.35,37.81,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:24,2,0.98,114.9,9.900,11.13,1.9298,-5.14,34.77,-999.00,-999.00,-999.00,0,-5.14,34.77,-0.35,37.74,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:35,2,0.98,114.9,11.000,12.14,1.9301,-5.14,34.76,-999.00,-999.00,-999.00,0,-5.14,34.76,-0.36,37.79,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:45,2,0.98,115.0,10.750,11.19,1.9304,-5.14,34.78,-999.00,-999.00,-999.00,0,-5.14,34.78,-0.45,37.76,-10.0000,-18.9940,90.20,28.8,-10.0000
26:45:56,2,0.98,115.0,9.890,12.08,1.9308,-5.14,34.77,-999.00,-999.00,-999.00,0,-5.14,34.77,-0.44,37.71,-9.9000,-18.9511,90.20,28.8,-9.9000
26:46:06,2,0.98,115.0,10.690,11.11,1.9310,-5.14,34.74,-999.00,-999.00,-999.00,0,-5.14,34.74,-0.54,37.68,-9.9000,-18.9511,90.20,28.8,-9.9000
26:46:16,2,0.98,115.0,9.910,12.36,1.9314,-5.14,34.74,-999.00,-999.00,-999.00,0,-5.14,34.74,-0.61,37.62,-9.9000,-18.9940,90.20,28.8,-9.9000
26:46:26,2,0.98,115.0,10.970,12.07,1.9317,-5.14,34.73,-999.00,-999.00,-999.00,0,-5.14,34.73,-0.66,37.58,-10.0000,-18.9940,90.20,28.8,-10.0000
26:46:36,2,0.98,115.0,10.680,11.14,1.9321,-5.14,34.74,-999.00,-999.00,-999.00,0,-5.14,34.74,-0.63,37.69,-9.9000,-18.9940,90.20,28.8,-9.9000
26:46:46,2,0.98,115.0,9.870,12.34,1.9324,-5.14,34.73,-999.00,-999.00,-999.00,0,-5.14,34.73,-0.76,37.66,-10.0000,-18.9940,90.20,28.8,-10.0000
26:46:56,2,0.98,115.0,10.670,12.03,1.9328,-5.14,34.72,-999.00,-999.00,-999.00,0,-5.14,34.72,-0.78,37.66,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:06,2,0.98,115.0,9.860,11.09,1.9330,-5.14,34.74,-999.00,-999.00,-999.00,0,-5.14,34.74,-0.85,37.68,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:16,2,0.98,115.0,10.900,12.31,1.9334,-5.14,34.72,-999.00,-999.00,-999.00,0,-5.14,34.72,-0.86,37.60,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:27,2,0.98,115.0,10.630,12.00,1.9337,-5.14,34.74,-999.00,-999.00,-999.00,0,-5.14,34.74,-0.88,37.62,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:37,2,0.98,115.0,9.840,12.04,1.9341,-5.14,34.70,-999.00,-999.00,-999.00,0,-5.14,34.70,-0.91,37.59,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:47,2,0.98,115.0,10.630,11.07,1.9344,-5.14,34.69,-999.00,-999.00,-999.00,0,-5.14,34.69,-1.00,37.59,-10.0000,-18.9940,90.20,28.8,-10.0000
26:47:58,2,0.98,115.0,9.860,11.09,1.9347,-5.14,34.68,-999.00,-999.00,-999.00,0,-5.14,34.68,-0.99,37.58,-9.9000,-18.9511,90.20,28.8,-9.9000
26:48:08,2,0.98,115.0,10.910,12.01,1.9351,-5.14,34.67,-999.00,-999.00,-999.00,0,-5.14,34.67,-1.12,37.54,-10.0000,-18.9940,90.20,28.8,-10.0000
26:48:18,2,0.98,115.0,10.650,11.08,1.9354,-5.14,34.64,-999.00,-999.00,-999.00,0,-5.14,34.64,-1.16,37.47,-10.0000,-18.9940,90.20,28.8,-10.0000
26:48:28,2,0.98,115.0,9.880,12.03,1.9357,-5.14,34.64,-999.00,-999.00,-999.00,0,-5.14,34.64,-1.21,37.58,-9.9000,-18.9940,90.20,28.8,-9.9000
26:48:39,2,0.98,115.0,10.610,11.10,1.9361,-5.14,34.64,-999.00,-999.00,-999.00,0,-5.14,34.64,-1.30,37.57,-10.0000,-18.9940,90.20,28.8,-10.0000
26:48:49,2,0.98,115.0,9.810,12.29,1.9364,-5.14,34.66,-999.00,-999.00,-999.00,0,-5.14,34.66,-1.35,37.57,-9.9000,-18.9940,90.20,28.8,-9.9000
26:49:00,2,0.98,115.0,10.870,11.96,1.9367,-5.14,34.66,-999.00,-999.00,-999.00,0,-5.14,34.66,-1.42,37.54,-10.0000,-18.9940,90.20,28.8,-10.0000
26:49:10,2,0.98,115.0,10.670,11.03,1.9371,-5.14,34.65,-999.00,-999.00,-999.00,0,-5.14,34.65,-1.42,37.52,-9.9000,-18.9940,90.20,28.8,-9.9000
26:49:20,2,0.98,115.0,9.890,12.00,1.9374,-5.14,34.61,-999.00,-999.00,-999.00,0,-5.14,34.61,-1.41,37.60,-9.9000,-18.9511,90.20,28.8,-9.9000
26:49:30,2,0.98,115.0,10.590,11.95,1.9378,-5.14,34.60,-999.00,-999.00,-999.00,0,-5.14,34.60,-1.43,37.54,-9.9000,-18.9511,90.20,28.8,-9.9000
26:49:40,2,0.98,115.0,9.810,11.04,1.9381,-5.14,34.61,-999.00,-999.00,-999.00,0,-5.14,34.61,-1.47,37.43,-9.9000,-18.9511,90.20,28.8,-9.9000
26:49:50,2,0.98,115.0,10.880,11.97,1.9385,-5.14,34.60,-999.00,-999.00,-999.00,0,-5.14,34.60,-1.52,37.37,-10.0000,-18.9940,90.20,28.8,-10.0000
26:50:00,2,0.98,115.0,10.630,11.06,1.9388,-5.14,34.61,-999.00,-999.00,-999.00,0,-5.14,34.61,-1.59,37.39,-9.9000,-18.9511,90.20,28.8,-9.9000
26:50:11,2,0.98,115.0,9.840,11.06,1.9390,-5.14,34.60,-999.00,-999.00,-999.00,0,-5.14,34.60,-1.57,37.48,-9.9000,-18.9940,90.20,28.8,-9.9000
26:50:21,2,0.98,115.0,10.600,11.96,1.9394,-5.14,34.60,-999.00,-999.00,-999.00,0,-5.14,34.60,-1.66,37.44,-10.0000,-18.9940,90.20,28.8,-10.0000
26:50:31,2,0.98,115.0,9.800,11.02,1.9397,-5.14,34.60,-999.00,-999.00,-999.00,0,-5.14,34.60,-1.68,37.43,-10.0000,-18.9940,90.20,28.8,-10.0000
26:50:41,2,0.98,115.0,10.830,12.23,1.9401,-5.14,34.58,-999.00,-999.00,-999.00,0,-5.14,34.58,-1.74,37.46,-10.0000,-18.9940,90.20,28.8,-10.0000
26:50:51,2,0.98,115.0,10.570,10.99,1.9404,-5.14,34.56,-999.00,-999.00,-999.00,0,-5.14,34.56,-1.83,37.41,-10.0000,-18.9940,90.20,28.8,-10.0000
26:51:02,2,0.98,115.0,9.800,11.92,1.9408,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-1.86,37.38,-10.0000,-18.9940,90.20,28.8,-10.0000
26:51:12,2,0.98,115.0,10.560,11.90,1.9410,-5.14,34.58,-999.00,-999.00,-999.00,0,-5.14,34.58,-1.87,37.34,-10.0000,-18.9940,90.20,28.8,-10.0000
26:51:22,2,0.98,115.0,9.800,11.01,1.9413,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-1.93,37.28,-10.0000,-18.9940,90.20,28.8,-10.0000
26:51:32,2,0.98,115.0,10.850,11.94,1.9417,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-1.97,37.16,-10.0000,-18.9940,90.20,28.8,-10.0000
26:51:42,2,0.98,115.0,10.630,11.03,1.9420,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-1.97,37.22,-9.9000,-18.9511,90.20,28.8,-9.9000
26:51:53,2,0.98,115.0,9.820,12.29,1.9424,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-2.08,37.22,-10.0000,-18.9940,90.20,28.8,-10.0000
26:52:03,2,0.98,115.0,10.850,11.93,1.9427,-5.14,34.55,-999.00,-999.00,-999.00,0,-5.14,34.55,-2.10,37.13,-10.0000,-18.9940,90.20,28.8,-10.0000
26:52:14,2,0.98,115.0,10.570,11.00,1.9431,-5.14,34.53,-999.00,-999.00,-999.00,0,-5.14,34.53,-2.10,37.11,-10.0000,-18.9940,90.20,28.8,-10.0000
26:52:24,2,0.98,115.0,9.840,12.31,1.9434,-5.14,34.49,-999.00,-999.00,-999.00,0,-5.14,34.49,-2.07,37.13,-9.9000,-18.9940,90.20,28.8,-9.9000
26:52:34,2,0.98,115.0,10.560,11.91,1.9438,-5.14,34.52,-999.00,-999.00,-999.00,0,-5.14,34.52,-2.05,37.14,-10.0000,-18.9940,90.20,28.8,-10.0000
26:52:44,2,0.98,114.9,9.760,10.98,1.9440,-5.14,34.49,-999.00,-999.00,-999.00,0,-5.14,34.49,-2.11,37.17,-10.0000,-18.9511,90.20,28.8,-10.0000
26:52:55,2,0.98,114.9,10.810,12.18,1.9444,-5.14,34.48,-999.00,-999.00,-999.00,0,-5.14,34.48,-2.17,37.14,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:05,2,0.98,114.9,10.560,11.89,1.9447,-5.14,34.47,-999.00,-999.00,-999.00,0,-5.14,34.47,-2.21,37.24,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:15,2,0.98,114.9,9.770,11.89,1.9450,-5.14,34.49,-999.00,-999.00,-999.00,0,-5.14,34.49,-2.29,37.23,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:26,2,0.98,114.9,10.560,10.99,1.9454,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.33,37.14,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:36,2,0.98,114.9,9.790,12.22,1.9457,-5.14,34.47,-999.00,-999.00,-999.00,0,-5.14,34.47,-2.39,37.12,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:46,2,0.98,114.9,10.820,11.90,1.9461,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.42,37.13,-10.0000,-18.9940,90.20,28.8,-10.0000
26:53:56,2,0.98,114.9,10.550,10.96,1.9464,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.40,37.07,-10.0000,-18.9940,90.20,28.8,-10.0000
26:54:06,2,0.98,114.9,9.730,12.18,1.9467,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.40,37.02,-10.0000,-18.9940,90.20,28.8,-10.0000
26:54:16,2,0.98,114.9,10.540,11.88,1.9470,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.45,37.00,-10.0000,-18.9940,90.20,28.8,-10.0000
26:54:26,2,0.98,115.0,9.840,11.05,1.9473,-5.14,34.46,-999.00,-999.00,-999.00,0,-5.14,34.46,-2.51,37.01,-10.0000,-18.9511,90.20,28.8,-10.0000
26:54:37,2,0.98,115.0,10.780,11.87,1.9477,-5.14,34.45,-999.00,-999.00,-999.00,0,-5.14,34.45,-2.56,37.00,-10.0000,-18.9511,90.20,28.8,-10.0000
26:54:47,2,0.98,115.0,10.530,10.94,1.9480,-5.14,34.44,-999.00,-999.00,-999.00,0,-5.14,34.44,-2.56,36.96,-10.0000,-18.9940,90.20,28.8,-10.0000
26:54:57,2,0.98,115.0,9.760,12.18,1.9483,-5.14,34.42,-999.00,-999.00,-999.00,0,-5.14,34.42,-2.58,36.96,-10.0000,-18.9940,90.20,28.8,-10.0000
26:55:07,2,0.98,115.0,10.550,11.90,1.9487,-5.14,34.41,-999.00,-999.00,-999.00,0,-5.14,34.41,-2.52,36.87,-9.9000,-18.9511,90.20,28.8,-9.9000
26:55:17,2,0.98,115.0,9.750,10.96,1.9490,-5.14,34.41,-999.00,-999.00,-999.00,0,-5.14,34.41,-2.57,36.95,-10.0000,-18.9940,90.20,28.8,-10.0000
26:55:28,2,0.98,115.0,10.790,11.85,1.9493,-5.14,34.41,-999.00,-999.00,-999.00,0,-5.14,34.41,-2.62,36.91,-10.0000,-18.9940,90.20,28.8,-10.0000
26:55:38,2,0.98,115.0,10.520,10.94,1.9496,-5.14,34.38,-999.00,-999.00,-999.00,0,-5.14,34.38,-2.72,36.95,-9.9000,-18.9511,90.20,28.8,-9.9000
26:55:48,2,0.98,115.0,9.780,11.85,1.9499,-5.14,34.36,-999.00,-999.00,-999.00,0,-5.14,34.36,-2.67,36.95,-10.0000,-18.9940,90.20,28.8,-10.0000
26:55:58,2,0.98,115.0,10.570,11.91,1.9503,-5.14,34.38,-999.00,-999.00,-999.00,0,-5.14,34.38,-2.76,36.94,-10.0000,-18.9940,90.20,28.8,-10.0000
26:56:08,2,0.98,115.0,9.740,10.94,1.9506,-5.14,34.35,-999.00,-999.00,-999.00,0,-5.14,34.35,-2.76,36.86,-9.9000,-18.9940,90.20,28.8,-9.9000
26:56:09,1,0.59,115.0,2.060,1.41,1.9508,-5.14,34.35,-999.00,-999.00,-999.00,0,-5.14,34.35,-2.78,36.86,-9.9000,-18.9940,90.20,28.8,-9.9000
26:56:15,1,0.59,115.0,2.060,1.41,1.9508,-5.14,34.35,-999.00,-999.00,-999.00,0,-5.14,34.35,-2.78,36.86,-9.9000,-18.9940,90.20,28.8,-9.9000
26:56:15,1,0.59,115.0,2.060,1.41,1.9508,-5.14,34.35,-999.00,-999.00,-999.00,0,-5.14,34.35,-2.78,36.86,-9.9000,-18.9940,90.20,28.8,-9.9000
26:56:25,1,0.24,115.3,1.700,0.48,1.9509,-5.14,34.35,-999.00,-999.00,-999.00,0,-5.14,34.35,-2.72,36.80,-10.0000,-18.9940,90.20,28.8,-10.0000
26:56:35,1,0.67,115.3,2.210,1.40,1.9509,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.70,36.71,-10.0000,-18.9940,90.20,28.8,-10.0000
26:56:46,1,0.59,114.9,2.050,0.48,1.9509,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.73,36.66,-10.0000,-18.9511,90.20,28.8,-10.0000
26:56:56,1,0.25,114.8,1.690,1.39,1.9510,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.63,36.70,-10.0000,-18.9940,90.20,28.8,-10.0000
26:57:06,1,0.59,114.8,2.050,0.48,1.9510,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.60,36.71,-10.0000,-18.9940,90.20,28.8,-10.0000
26:57:16,1,0.24,114.8,1.680,0.47,1.9510,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.47,36.72,-9.9000,-18.9940,90.20,28.8,-9.9000
26:57:26,1,0.67,114.8,2.210,1.39,1.9510,-5.14,34.28,-999.00,-999.00,-999.00,0,-5.14,34.28,-2.34,36.72,-10.0000,-18.9940,90.20,28.8,-10.0000
26:57:36,1,0.59,114.8,2.040,0.47,1.9511,-5.14,34.33,-999.00,-999.00,-999.00,0,-5.14,34.33,-2.17,36.75,-10.0000,-18.9940,90.20,28.8,-10.0000
26:57:46,1,0.25,114.8,1.680,1.39,1.9511,-5.14,34.27,-999.00,-999.00,-999.00,0,-5.14,34.27,-1.99,36.71,-10.0000,-18.9940,90.20,28.8,-10.0000
26:57:56,1,0.59,114.8,2.050,0.48,1.9511,-5.14,34.26,-999.00,-999.00,-999.00,0,-5.14,34.26,-1.87,36.67,-10.0000,-18.9940,90.20,28.8,-10.0000
26:58:07,1,0.25,114.8,1.680,0.48,1.9512,-5.14,34.26,-999.00,-999.00,-999.00,0,-5.14,34.26,-1.73,36.60,-9.9000,-18.9511,90.20,28.8,-9.9000
26:58:17,1,0.67,114.8,2.210,1.39,1.9512,-5.14,34.24,-999.00,-999.00,-999.00,0,-5.14,34.24,-1.54,36.60,-10.0000,-18.9940,90.20,28.8,-10.0000
26:58:27,1,0.59,114.8,2.050,0.47,1.9512,-5.14,34.25,-999.00,-999.00,-999.00,0,-5.14,34.25,-1.34,36.58,-10.0000,-18.9940,90.20,28.9,-10.0000
26:58:38,1,0.25,114.8,1.680,1.70,1.9513,-5.14,34.22,-999.00,-999.00,-999.00,0,-5.14,34.22,-1.10,36.54,-10.0000,-18.9940,90.20,28.9,-10.0000
26:58:48,1,0.59,114.8,2.040,1.39,1.9513,-5.14,34.24,-999.00,-999.00,-999.00,0,-5.14,34.24,-0.89,36.61,-9.9000,-18.9511,90.20,28.9,-9.9000
26:58:58,1,0.25,114.8,1.680,0.48,1.9513,-5.14,34.20,-999.00,-999.00,-999.00,0,-5.14,34.20,-0.72,36.67,-10.0000,-18.9940,90.20,28.9,-10.0000
26:59:08,1,0.67,114.8,2.210,1.70,1.9514,-5.14,34.20,-999.00,-999.00,-999.00,0,-5.14,34.20,-0.54,36.66,-10.0000,-18.9940,90.20,28.9,-10.0000
26:59:18,1,0.59,114.8,2.040,1.39,1.9514,-5.14,34.19,-999.00,-999.00,-999.00,0,-5.14,34.19,-0.39,36.58,-10.0000,-18.9940,90.20,28.9,-10.0000
26:59:28,1,0.25,114.8,1.680,0.48,1.9514,-5.14,34.19,-999.00,-999.00,-999.00,0,-5.14,34.19,-0.21,36.57,-10.0000,-18.9940,90.20,29.0,-10.0000
26:59:38,1,0.59,114.8,2.040,0.48,1.9515,-5.14,34.16,-999.00,-999.00,-999.00,0,-5.14,34.16,-0.07,36.57,-9.9000,-18.9511,90.20,29.0,-9.9000
26:59:48,1,0.59,114.8,2.040,1.70,1.9515,-5.14,34.18,-999.00,-999.00,-999.00,0,-5.14,34.18,0.10,36.60,-10.0000,-18.9940,90.20,29.0,-10.0000
26:59:59,1,0.67,114.8,2.210,1.39,1.9515,-5.14,34.19,-999.00,-999.00,-999.00,0,-5.14,34.19,0.28,36.67,-10.0000,-18.9940,90.20,29.0,-10.0000
27:00:09,1,0.59,114.8,2.050,0.48,1.9516,-5.14,34.16,-999.00,-999.00,-999.00,0,-5.14,34.16,0.37,36.61,-9.9000,-18.9511,90.20,29.0,-9.9000
27:00:19,1,0.25,114.8,1.680,1.39,1.9516,-5.14,34.15,-999.00,-999.00,-999.00,0,-5.14,34.15,0.54,36.59,-10.0000,-18.9940,90.20,29.0,-10.0000
27:00:29,1,0.59,114.8,2.040,0.48,1.9516,-5.14,34.14,-999.00,-999.00,-999.00,0,-5.14,34.14,0.66,36.62,-10.0000,-18.9940,90.00,29.0,-10.0000
27:00:40,1,0.59,114.8,2.040,1.70,1.9516,-5.14,34.11,-999.00,-999.00,-999.00,0,-5.14,34.11,0.81,36.60,-10.0000,-18.9940,90.00,29.0,-10.0000
27:00:50,1,0.67,114.8,2.210,1.39,1.9517,-5.14,34.11,-999.00,-999.00,-999.00,0,-5.14,34.11,0.93,36.59,-10.0000,-18.9940,90.00,29.0,-10.0000
27:01:00,1,0.59,114.8,2.050,0.48,1.9517,-5.14,34.09,-999.00,-999.00,-999.00,0,-5.14,34.09,1.04,36.63,-10.0000,-18.9940,90.00,29.0,-10.0000
27:01:10,1,0.25,114.8,1.680,1.70,1.9517,-5.14,34.08,-999.00,-999.00,-999.00,0,-5.14,34.08,1.19,36.66,-10.0000,-18.9940,90.00,29.0,-10.0000
27:01:20,1,0.59,114.8,2.040,1.39,1.9518,-5.14,34.09,-999.00,-999.00,-999.00,0,-5.14,34.09,1.36,36.68,-9.9000,-18.9511,90.00,29.0,-9.9000
27:01:30,1,0.44,114.8,1.780,0.48,1.9518,-5.14,34.08,-999.00,-999.00,-999.00,0,-5.14,34.08,1.45,36.59,-10.0000,-18.9940,90.00,29.0,-10.0000
27:01:41,1,0.25,114.8,1.680,1.39,1.9518,-5.14,34.10,-999.00,-999.00,-999.00,0,-5.14,34.10,1.61,36.65,-10.0000,-18.9940,90.00,29.0,-10.0000
27:01:51,1,0.59,114.8,2.050,0.48,1.9519,-5.14,34.05,-999.00,-999.00,-999.00,0,-5.14,34.05,1.66,36.58,-10.0000,-18.9940,90.00,29.0,-10.0000
27:02:02,1,0.25,114.8,1.680,0.48,1.9519,-5.14,34.05,-999.00,-999.00,-999.00,0,-5.14,34.05,1.82,36.65,-10.0000,-18.9940,90.00,29.0,-10.0000
27:02:12,1,0.67,114.8,2.210,0.48,1.9519,-5.14,34.06,-999.00,-999.00,-999.00,0,-5.14,34.06,1.96,36.59,-10.0000,-18.9940,90.00,29.0,-10.0000
27:02:22,1,0.59,114.8,2.050,1.39,1.9520,-5.14,34.03,-999.00,-999.00,-999.00,0,-5.14,34.03,2.08,36.58,-10.0000,-18.9511,90.00,29.0,-10.0000
27:02:32,1,0.25,114.8,1.680,1.39,1.9520,-5.14,34.01,-999.00,-999.00,-999.00,0,-5.14,34.01,2.18,36.54,-10.0000,-18.9940,90.00,29.0,-10.0000
27:02:42,1,0.59,114.8,2.040,0.48,1.9520,-5.14,34.00,-999.00,-999.00,-999.00,0,-5.14,34.00,2.32,36.51,-10.0000,-18.9511,90.00,29.0,-10.0000
27:02:52,1,0.25,114.8,1.680,0.48,1.9521,-5.14,34.00,-999.00,-999.00,-999.00,0,-5.14,34.00,2.42,36.57,-10.0000,-18.9940,90.00,29.0,-10.0000
27:03:02,1,0.67,114.8,2.130,1.39,1.9521,-5.14,33.99,-999.00,-999.00,-999.00,0,-5.14,33.99,2.53,36.55,-10.0000,-18.9940,90.00,29.0,-10.0000
27:03:12,1,0.59,114.8,1.860,0.48,1.9521,-5.14,34.00,-999.00,-999.00,-999.00,0,-5.14,34.00,2.67,36.71,-9.9000,-18.9940,90.00,29.0,-9.9000
27:03:22,1,0.67,114.8,2.210,1.39,1.9522,-5.14,33.97,-999.00,-999.00,-999.00,0,-5.14,33.97,2.79,36.71,-10.0000,-18.9940,90.00,29.1,-10.0000
