0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
42:33:55,1,0.29,114.8,0.090,0.03,2.1626,-8.0117,37.2800,89.93,-999.00,-999.00,0,0.95,0.65,-6.57,-7.55,-7.58,-7.96,-9.41,-9.00,38.89,37.42,35.53,89.82,89.76,90.03,90.24,90.10,90.53
42:34:45,1,0.29,114.8,0.090,0.03,2.1626,-7.9683,37.3767,89.90,-999.00,-999.00,0,1.06,0.62,-6.51,-7.55,-7.57,-7.84,-9.36,-8.98,38.99,37.53,35.61,89.80,89.71,90.01,90.21,90.08,90.50
42:35:36,1,0.37,114.8,0.130,0.06,2.1626,-7.9433,37.4667,89.90,-999.00,-999.00,0,0.64,0.01,-6.43,-7.54,-7.57,-7.79,-9.36,-8.97,39.09,37.63,35.68,89.80,89.71,90.01,90.20,90.08,90.50
42:36:26,1,0.37,114.8,0.130,0.05,2.1626,-7.9067,37.5600,89.91,-999.00,-999.00,0,0.73,0.05,-6.38,-7.54,-7.57,-7.63,-9.35,-8.97,39.19,37.71,35.78,89.79,89.72,90.04,90.20,90.10,90.53
42:37:16,1,0.29,114.8,0.090,0.03,2.1626,-7.8283,37.6433,89.89,-999.00,-999.00,0,0.82,0.12,-6.26,-7.48,-7.50,-7.51,-9.31,-8.91,39.26,37.83,35.84,89.79,89.71,90.00,90.18,90.07,90.50
42:38:06,1,0.29,114.8,0.090,0.03,2.1626,-7.7983,37.7700,89.89,-999.00,-999.00,0,0.94,0.15,-6.19,-7.50,-7.51,-7.39,-9.28,-8.92,39.41,37.95,35.95,89.79,89.71,90.01,90.16,90.07,90.50
42:38:57,1,0.29,114.8,0.090,0.03,2.1626,-7.7533,37.8733,89.89,-999.00,-999.00,0,1.05,0.20,-6.10,-7.49,-7.49,-7.27,-9.28,-8.89,39.49,38.07,36.06,89.79,89.71,90.00,90.13,90.07,90.49
42:39:47,1,0.29,114.8,0.090,0.03,2.1626,-7.6967,38.0033,89.90,-999.00,-999.00,0,1.16,0.26,-5.99,-7.49,-7.46,-7.12,-9.23,-8.89,39.62,38.21,36.18,89.78,89.71,90.00,90.15,90.08,90.52
42:40:37,1,0.37,114.7,0.130,0.06,2.1626,-7.6317,38.0900,89.90,-999.00,-999.00,0,0.70,0.32,-5.86,-7.47,-7.46,-6.99,-9.17,-8.84,39.71,38.31,36.25,89.73,89.72,90.03,90.12,90.08,90.50
42:41:27,1,0.37,115.3,0.130,0.05,2.1626,-7.5533,38.2167,89.87,-999.00,-999.00,0,0.84,0.40,-5.75,-7.44,-7.40,-6.83,-9.12,-8.78,39.84,38.45,36.36,89.71,89.69,89.98,90.08,90.04,90.49
42:42:00,2,0.58,114.9,8.670,5.77,2.1627,-7.5150,38.2767,89.85,-999.00,-999.00,0,0.89,0.44,-5.66,-7.44,-7.40,-6.69,-9.12,-8.78,39.90,38.51,36.42,89.70,89.66,89.99,90.05,90.04,90.49
42:42:09,2,0.58,114.9,8.670,5.77,2.1627,-7.5150,38.2767,89.85,-999.00,-999.00,0,0.89,0.44,-5.66,-7.44,-7.40,-6.69,-9.12,-8.78,39.90,38.51,36.42,89.70,89.66,89.99,90.05,90.04,90.49
42:42:09,2,0.58,114.9,8.670,5.77,2.1627,-7.5150,38.2767,89.85,-999.00,-999.00,0,0.89,0.44,-5.66,-7.44,-7.40,-6.69,-9.12,-8.78,39.90,38.51,36.42,89.70,89.66,89.99,90.05,90.04,90.49
42:42:59,2,0.59,115.0,8.940,6.04,2.1635,-7.3900,38.3633,89.85,-999.00,-999.00,0,0.98,0.57,-5.52,-7.36,-7.23,-6.56,-9.01,-8.66,40.00,38.59,36.50,89.67,89.66,89.96,90.05,90.04,90.48
42:43:50,2,0.59,115.1,8.070,5.47,2.1643,-7.2217,38.3433,89.85,-999.00,-999.00,0,0.96,0.74,-5.32,-7.22,-7.05,-6.41,-8.87,-8.46,40.01,38.57,36.45,89.65,89.66,89.96,90.05,90.04,90.48
42:44:40,2,0.59,115.1,8.150,5.53,2.1651,-7.0600,38.2933,89.83,-999.00,-999.00,0,0.91,0.90,-5.18,-7.03,-6.84,-6.26,-8.74,-8.31,39.96,38.51,36.41,89.64,89.64,89.96,90.04,90.02,90.47
42:45:30,2,0.59,115.1,8.250,5.60,2.1659,-6.9100,38.2033,89.79,-999.00,-999.00,0,0.18,0.77,-5.04,-6.88,-6.63,-6.16,-8.62,-8.13,39.91,38.42,36.28,89.61,89.60,89.96,90.03,89.98,90.47
42:46:21,2,0.59,115.1,8.320,5.63,2.1667,-6.7683,38.1100,89.79,-999.00,-999.00,0,0.09,0.91,-4.88,-6.73,-6.44,-6.04,-8.53,-7.99,39.84,38.29,36.20,89.60,89.60,89.95,90.03,89.98,90.46
42:47:11,2,0.59,115.1,8.360,5.66,2.1675,-6.5867,37.9533,89.81,-999.00,-999.00,0,0.06,1.08,-4.69,-6.56,-6.21,-5.92,-8.36,-7.78,39.69,38.16,36.01,89.59,89.63,89.94,90.02,89.98,90.45
42:48:01,2,0.59,115.1,8.420,5.71,2.1683,-6.4317,37.8000,89.81,-999.00,-999.00,0,0.21,1.25,-4.58,-6.38,-6.00,-5.78,-8.24,-7.61,39.55,37.97,35.88,89.61,89.64,89.96,90.05,89.98,90.48
42:48:51,2,0.59,115.1,8.510,5.77,2.1691,-6.2583,37.6667,89.80,-999.00,-999.00,0,0.35,1.42,-4.37,-6.20,-5.77,-5.67,-8.10,-7.44,39.43,37.84,35.73,89.56,89.62,89.96,90.05,89.98,90.47
42:49:41,2,0.59,115.1,8.600,5.80,2.1699,-6.0900,37.5133,89.79,-999.00,-999.00,0,0.51,1.59,-4.20,-6.04,-5.56,-5.53,-7.94,-7.27,39.30,37.69,35.55,89.57,89.61,89.96,90.01,89.98,90.47
42:50:32,2,0.59,115.1,8.600,5.81,2.1707,-5.9183,37.3367,89.79,-999.00,-999.00,0,0.91,1.09,-4.05,-5.85,-5.33,-5.40,-7.80,-7.08,39.12,37.50,35.39,89.59,89.62,89.94,90.01,89.97,90.45
42:51:22,2,0.59,115.1,8.650,5.83,2.1715,-5.7300,37.1600,89.81,-999.00,-999.00,0,1.09,1.28,-3.86,-5.65,-5.08,-5.29,-7.63,-6.87,38.97,37.30,35.21,89.64,89.64,89.95,90.00,89.98,90.46
42:52:12,2,0.59,115.1,8.690,5.85,2.1723,-5.5633,36.9767,89.81,-999.00,-999.00,0,1.27,1.45,-3.71,-5.47,-4.89,-5.14,-7.48,-6.69,38.80,37.11,35.02,89.64,89.63,89.94,90.00,89.98,90.46
42:53:02,2,0.59,115.1,8.700,5.86,2.1732,-5.3817,36.7467,89.78,-999.00,-999.00,0,1.50,1.63,-3.53,-5.26,-4.65,-5.02,-7.31,-6.52,38.56,36.87,34.81,89.65,89.60,89.93,89.98,89.96,90.43
42:53:53,2,0.59,115.2,8.720,5.88,2.1740,-5.2233,36.5767,89.79,-999.00,-999.00,0,1.67,1.79,-3.36,-5.08,-4.45,-4.91,-7.18,-6.36,38.39,36.70,34.64,89.65,89.60,89.92,89.97,89.98,90.42
42:54:43,2,0.59,115.2,8.750,5.90,2.1748,-5.0333,36.3867,89.81,-999.00,-999.00,0,1.86,1.98,-3.17,-4.89,-4.20,-4.75,-7.03,-6.16,38.20,36.49,34.47,89.65,89.64,89.91,89.98,89.98,90.42
42:55:33,2,0.59,115.2,8.710,5.91,2.1756,-4.8583,36.1733,89.82,-999.00,-999.00,0,1.28,1.16,-3.01,-4.68,-4.01,-4.62,-6.86,-5.97,37.97,36.29,34.26,89.65,89.66,89.93,89.98,89.98,90.42
42:56:23,2,0.59,115.2,8.790,5.93,2.1764,-4.7050,35.9300,89.82,-999.00,-999.00,0,1.52,1.32,-2.87,-4.54,-3.79,-4.50,-6.73,-5.80,37.73,36.03,34.03,89.70,89.66,89.92,89.98,89.98,90.44
42:57:13,2,0.58,115.2,8.800,5.93,2.1773,-4.5133,35.7167,89.85,-999.00,-999.00,0,1.73,1.51,-2.66,-4.32,-3.54,-4.38,-6.55,-5.63,37.53,35.79,33.83,89.71,89.70,89.93,89.97,90.00,90.45
42:58:04,2,0.59,115.1,8.860,6.03,2.1781,-4.3417,35.4867,89.88,-999.00,-999.00,0,1.96,1.68,-2.50,-4.16,-3.34,-4.23,-6.39,-5.43,37.29,35.55,33.62,89.72,89.71,89.93,89.99,90.04,90.48
42:58:54,2,0.59,115.1,8.590,5.79,2.1790,-4.2150,35.4067,89.89,-999.00,-999.00,0,2.04,1.81,-2.39,-4.00,-3.17,-4.16,-6.25,-5.32,37.17,35.48,33.57,89.74,89.74,89.93,89.99,90.04,90.48
42:59:44,2,0.59,115.1,8.430,5.68,2.1797,-4.0883,35.3533,89.92,-999.00,-999.00,0,2.10,1.93,-2.28,-3.89,-3.02,-4.04,-6.14,-5.16,37.11,35.42,33.53,89.79,89.79,89.94,89.98,90.04,90.48
43:00:34,2,0.59,115.1,8.380,5.66,2.1805,-3.9867,35.3000,89.93,-999.00,-999.00,0,0.99,0.99,-2.20,-3.74,-2.92,-3.97,-6.04,-5.05,37.04,35.37,33.49,89.84,89.80,89.93,89.99,90.06,90.50
43:01:25,2,0.59,115.2,8.320,5.62,2.1813,-3.9000,35.2933,89.94,-999.00,-999.00,0,1.00,1.07,-2.15,-3.66,-2.81,-3.91,-5.93,-4.94,37.04,35.38,33.46,89.86,89.82,89.96,89.99,90.06,90.50
43:02:15,2,0.59,115.2,8.250,5.56,2.1821,-3.8517,35.3000,89.96,-999.00,-999.00,0,0.99,1.12,-2.09,-3.59,-2.79,-3.86,-5.90,-4.88,37.03,35.38,33.49,89.93,89.84,89.96,89.98,90.07,90.50
43:03:05,2,0.59,115.2,8.230,5.57,2.1829,-3.8117,35.2967,89.96,-999.00,-999.00,0,0.99,1.16,-2.08,-3.54,-2.73,-3.83,-5.85,-4.84,37.01,35.38,33.50,89.93,89.85,89.90,89.94,90.06,90.50
43:03:55,2,0.58,115.1,8.210,5.53,2.1836,-3.7950,35.2900,89.98,-999.00,-999.00,0,1.00,1.17,-2.09,-3.51,-2.70,-3.84,-5.80,-4.83,36.99,35.38,33.50,89.97,89.89,89.94,89.98,90.07,90.53
43:04:45,2,0.58,115.1,8.190,5.51,2.1844,-3.7933,35.2967,90.01,-999.00,-999.00,0,1.00,1.18,-2.09,-3.51,-2.69,-3.85,-5.79,-4.83,36.99,35.38,33.52,90.03,89.94,89.95,89.99,90.09,90.54
43:05:35,2,0.59,115.2,8.150,5.51,2.1852,-3.8267,35.3133,89.99,-999.00,-999.00,0,0.02,0.22,-2.12,-3.53,-2.76,-3.88,-5.82,-4.85,36.99,35.38,33.57,90.05,89.93,89.94,89.98,90.05,90.52
43:06:26,2,0.59,115.1,8.170,5.51,2.1860,-3.8167,35.3300,90.01,-999.00,-999.00,0,0.01,0.23,-2.15,-3.51,-2.75,-3.88,-5.78,-4.83,37.01,35.39,33.59,90.05,89.98,89.94,89.97,90.05,90.52
43:07:16,2,0.58,115.1,8.120,5.46,2.1867,-3.8367,35.3467,90.05,-999.00,-999.00,0,0.01,0.21,-2.20,-3.51,-2.79,-3.91,-5.78,-4.83,37.03,35.41,33.60,90.11,90.03,89.96,89.99,90.07,90.56
43:08:06,2,0.58,115.1,8.100,5.45,2.1875,-3.8800,35.3833,90.06,-999.00,-999.00,0,0.05,0.17,-2.26,-3.54,-2.85,-3.97,-5.78,-4.88,37.06,35.42,33.67,90.08,90.04,90.01,89.98,90.07,90.56
43:08:57,2,0.58,115.1,8.090,5.45,2.1883,-3.9250,35.3933,90.08,-999.00,-999.00,0,0.06,0.12,-2.31,-3.54,-2.93,-4.02,-5.84,-4.91,37.04,35.44,33.70,90.09,90.09,90.01,89.98,90.07,90.56
43:09:47,2,0.59,115.2,8.040,5.44,2.1890,-3.9767,35.4333,90.08,-999.00,-999.00,0,0.10,0.07,-2.39,-3.59,-2.98,-4.05,-5.89,-4.96,37.10,35.45,33.75,90.08,90.09,90.01,89.97,90.07,90.56
43:10:37,2,0.59,115.2,7.980,5.41,2.1898,-4.0317,35.4733,90.07,-999.00,-999.00,0,0.15,0.24,-2.45,-3.65,-3.06,-4.12,-5.89,-5.02,37.12,35.51,33.79,90.06,90.07,90.00,89.97,90.06,90.56
43:11:27,2,0.59,115.2,7.990,5.42,2.1906,-4.1100,35.5100,90.04,-999.00,-999.00,0,0.19,0.32,-2.54,-3.70,-3.17,-4.21,-5.94,-5.10,37.15,35.52,33.86,90.02,90.04,89.98,89.94,90.05,90.49
43:12:18,2,0.59,115.2,7.960,5.39,2.1913,-4.1600,35.5433,90.01,-999.00,-999.00,0,0.22,0.37,-2.62,-3.73,-3.24,-4.24,-5.97,-5.16,37.18,35.55,33.90,89.97,90.02,89.94,89.93,90.01,90.49
43:13:08,2,0.59,115.2,7.950,5.40,2.1921,-4.2533,35.5700,90.00,-999.00,-999.00,0,0.25,0.47,-2.71,-3.78,-3.36,-4.35,-6.06,-5.26,37.21,35.57,33.93,89.95,90.02,89.93,89.92,89.99,90.48
43:13:58,2,0.59,115.2,7.930,5.38,2.1928,-4.3433,35.6300,89.97,-999.00,-999.00,0,0.31,0.56,-2.82,-3.89,-3.45,-4.44,-6.14,-5.32,37.26,35.65,33.98,89.93,89.96,89.93,89.92,89.98,90.42
43:14:48,2,0.59,115.1,7.890,5.34,2.1935,-4.4133,35.6767,89.99,-999.00,-999.00,0,0.36,0.63,-2.91,-3.95,-3.56,-4.49,-6.17,-5.40,37.29,35.70,34.04,89.93,89.98,89.94,89.93,90.00,90.48
43:15:39,2,0.59,115.1,7.890,5.35,2.1943,-4.5167,35.7567,89.98,-999.00,-999.00,0,0.32,0.52,-3.03,-4.03,-3.69,-4.60,-6.24,-5.51,37.37,35.76,34.14,89.87,89.95,89.90,89.94,90.01,90.45
43:16:29,2,0.59,115.2,7.890,5.35,2.1950,-4.6100,35.7867,89.98,-999.00,-999.00,0,0.35,0.62,-3.11,-4.14,-3.80,-4.68,-6.33,-5.60,37.39,35.80,34.17,89.87,89.96,89.93,89.92,90.00,90.48
43:17:19,2,0.59,115.2,7.870,5.33,2.1958,-4.7050,35.8600,89.95,-999.00,-999.00,0,0.42,0.71,-3.22,-4.22,-3.94,-4.79,-6.36,-5.70,37.46,35.87,34.25,89.84,89.93,89.89,89.93,89.97,90.42
43:18:09,2,0.59,115.1,7.900,5.33,2.1966,-4.8133,35.9100,89.96,-999.00,-999.00,0,0.47,0.82,-3.34,-4.33,-4.05,-4.90,-6.47,-5.79,37.51,35.92,34.30,89.84,89.93,89.91,89.95,89.98,90.42
43:18:59,2,0.59,115.1,7.880,5.32,2.1973,-4.9117,35.9700,89.95,-999.00,-999.00,0,0.53,0.92,-3.46,-4.36,-4.19,-4.98,-6.58,-5.90,37.57,36.00,34.34,89.82,89.91,89.88,89.97,89.98,90.42
43:19:49,2,0.59,115.1,7.850,5.30,2.1980,-5.0183,36.0433,89.93,-999.00,-999.00,0,0.61,1.02,-3.55,-4.50,-4.30,-5.09,-6.66,-6.01,37.64,36.06,34.43,89.78,89.90,89.88,89.96,89.97,90.39
43:20:40,2,0.59,115.1,7.850,5.30,2.1988,-5.1183,36.1100,89.93,-999.00,-999.00,0,0.42,0.68,-3.67,-4.58,-4.44,-5.18,-6.72,-6.12,37.70,36.14,34.49,89.78,89.90,89.88,89.97,89.97,90.42
43:21:30,2,0.59,115.1,7.840,5.30,2.1995,-5.2300,36.1700,89.93,-999.00,-999.00,0,0.48,0.79,-3.79,-4.70,-4.57,-5.29,-6.80,-6.23,37.75,36.22,34.54,89.76,89.88,89.86,89.96,89.97,90.41
43:22:20,2,0.59,115.1,7.850,5.29,2.2002,-5.3667,36.2500,89.92,-999.00,-999.00,0,0.56,0.93,-3.93,-4.83,-4.73,-5.40,-6.94,-6.37,37.82,36.30,34.63,89.73,89.87,89.87,89.97,89.96,90.42
43:23:11,2,0.59,115.1,7.820,5.28,2.2010,-5.4550,36.3433,89.87,-999.00,-999.00,0,0.66,1.02,-4.04,-4.91,-4.83,-5.49,-7.03,-6.43,37.92,36.40,34.71,89.71,89.82,89.82,89.93,89.92,90.37
43:24:01,2,0.59,115.1,7.820,5.28,2.2017,-5.5650,36.3933,89.86,-999.00,-999.00,0,0.72,1.12,-4.15,-5.02,-4.96,-5.60,-7.10,-6.56,37.96,36.45,34.77,89.69,89.81,89.85,89.98,89.92,90.38
43:24:51,2,0.59,115.2,7.800,5.27,2.2025,-5.6833,36.4667,89.88,-999.00,-999.00,0,0.80,1.23,-4.28,-5.13,-5.10,-5.71,-7.21,-6.67,38.04,36.54,34.82,89.69,89.81,89.86,89.99,89.94,90.40
43:25:42,2,0.58,115.1,7.810,5.26,2.2032,-5.7783,36.5967,89.87,-999.00,-999.00,0,0.53,0.74,-4.37,-5.21,-5.21,-5.80,-7.30,-6.78,38.18,36.68,34.93,89.67,89.81,89.86,89.98,89.93,90.39
43:26:32,2,0.59,115.1,7.820,5.27,2.2039,-5.9433,36.6633,89.89,-999.00,-999.00,0,0.60,0.90,-4.55,-5.37,-5.39,-5.95,-7.47,-6.93,38.23,36.74,35.02,89.71,89.82,89.87,89.99,89.96,90.42
43:27:22,2,0.59,115.1,7.800,5.25,2.2047,-6.0400,36.7433,89.88,-999.00,-999.00,0,0.68,1.00,-4.65,-5.46,-5.51,-6.04,-7.53,-7.05,38.33,36.83,35.07,89.73,89.81,89.87,89.99,89.95,90.41
43:28:12,2,0.58,115.1,7.810,5.25,2.2054,-6.1633,36.8133,89.88,-999.00,-999.00,0,0.75,1.12,-4.79,-5.59,-5.64,-6.15,-7.65,-7.16,38.38,36.91,35.15,89.76,89.81,89.86,89.99,89.94,90.41
43:29:03,2,0.58,115.1,7.790,5.24,2.2061,-6.2850,36.8933,89.88,-999.00,-999.00,0,0.80,1.24,-4.91,-5.68,-5.81,-6.29,-7.73,-7.29,38.44,37.00,35.24,89.75,89.81,89.86,90.01,89.96,90.42
43:29:53,2,0.58,115.1,7.810,5.24,2.2069,-6.3867,36.9967,89.92,-999.00,-999.00,0,0.92,1.33,-5.02,-5.78,-5.88,-6.39,-7.86,-7.39,38.55,37.12,35.32,89.84,89.86,89.86,90.04,89.98,90.46
43:30:43,2,0.58,115.1,7.770,5.22,2.2076,-6.5133,37.0900,89.90,-999.00,-999.00,0,0.56,0.83,-5.15,-5.93,-6.03,-6.49,-7.96,-7.52,38.66,37.21,35.40,89.84,89.82,89.86,90.00,89.97,90.42
43:31:34,2,0.59,115.1,7.730,5.21,2.2084,-6.6183,37.1700,89.90,-999.00,-999.00,0,0.64,0.94,-5.25,-6.04,-6.16,-6.60,-8.04,-7.62,38.71,37.29,35.51,89.87,89.82,89.87,90.05,89.98,90.46
43:32:24,2,0.59,115.2,7.730,5.21,2.2091,-6.7500,37.2633,89.90,-999.00,-999.00,0,0.73,1.07,-5.39,-6.15,-6.31,-6.71,-8.17,-7.77,38.82,37.43,35.54,89.86,89.81,89.87,90.06,89.98,90.47
43:33:14,2,0.58,115.2,7.740,5.18,2.2098,-6.8583,37.3767,89.93,-999.00,-999.00,0,0.84,1.17,-5.50,-6.27,-6.43,-6.83,-8.27,-7.85,38.93,37.54,35.66,89.92,89.82,89.87,90.08,90.03,90.48
43:34:05,2,0.58,115.2,7.750,5.21,2.2105,-6.9650,37.4700,89.96,-999.00,-999.00,0,0.94,1.28,-5.61,-6.37,-6.54,-6.92,-8.39,-7.96,39.02,37.62,35.77,89.94,89.88,89.90,90.08,90.04,90.49
43:34:55,2,0.58,115.1,7.750,5.21,2.2112,-7.0867,37.5500,89.96,-999.00,-999.00,0,1.02,1.40,-5.73,-6.50,-6.69,-7.04,-8.47,-8.09,39.11,37.73,35.81,89.94,89.87,89.87,90.08,90.04,90.50
43:35:45,2,0.58,115.1,7.720,5.18,2.2120,-7.1967,37.6633,89.97,-999.00,-999.00,0,0.66,0.77,-5.85,-6.60,-6.82,-7.13,-8.58,-8.20,39.23,37.84,35.92,89.95,89.87,89.91,90.08,90.07,90.50
43:36:35,2,0.58,115.1,7.690,5.20,2.2127,-7.3067,37.7667,89.96,-999.00,-999.00,0,0.75,0.89,-5.96,-6.72,-6.91,-7.25,-8.69,-8.31,39.33,37.97,36.00,89.96,89.85,89.88,90.10,90.06,90.49
43:37:25,2,0.59,115.1,7.970,5.37,2.2135,-7.4000,37.8333,89.97,-999.00,-999.00,0,0.82,0.98,-6.05,-6.81,-7.02,-7.32,-8.78,-8.42,39.42,38.04,36.04,90.01,89.88,89.93,90.13,90.07,90.52
43:38:15,2,0.58,115.1,8.170,5.49,2.2142,-7.4533,37.7767,90.01,-999.00,-999.00,0,0.77,1.03,-6.11,-6.86,-7.07,-7.41,-8.82,-8.45,39.41,37.97,35.95,90.01,89.90,89.93,90.16,90.12,90.56
43:39:05,2,0.58,115.1,8.270,5.56,2.2150,-7.4667,37.6833,90.01,-999.00,-999.00,0,0.68,1.04,-6.11,-6.89,-7.07,-7.43,-8.83,-8.47,39.33,37.86,35.86,90.03,89.91,89.93,90.14,90.12,90.56
43:39:56,2,0.58,115.1,8.330,5.60,2.2158,-7.4600,37.5833,90.04,-999.00,-999.00,0,0.58,1.04,-6.10,-6.89,-7.05,-7.43,-8.83,-8.46,39.24,37.77,35.74,90.06,89.91,89.94,90.19,90.18,90.58
43:40:46,2,0.58,115.1,8.350,5.62,2.2165,-7.4300,37.4633,90.04,-999.00,-999.00,0,0.13,0.34,-6.09,-6.86,-6.97,-7.43,-8.78,-8.45,39.16,37.63,35.60,90.06,89.91,89.93,90.20,90.18,90.57
43:41:36,2,0.58,115.1,8.430,5.68,2.2173,-7.3767,37.3033,90.07,-999.00,-999.00,0,0.29,0.28,-6.02,-6.82,-6.90,-7.38,-8.73,-8.41,39.02,37.46,35.43,90.08,89.95,89.96,90.19,90.19,90.59
43:42:26,2,0.59,115.1,8.400,5.68,2.2181,-7.3117,37.1367,90.08,-999.00,-999.00,0,0.46,0.22,-5.94,-6.78,-6.83,-7.32,-8.68,-8.32,38.88,37.29,35.24,90.09,89.96,89.96,90.21,90.20,90.59
43:43:17,2,0.59,115.1,8.460,5.72,2.2189,-7.2267,36.9900,90.11,-999.00,-999.00,0,0.60,0.14,-5.85,-6.68,-6.69,-7.29,-8.62,-8.23,38.75,37.14,35.08,90.14,89.97,90.00,90.23,90.25,90.63
43:44:07,2,0.59,115.1,8.490,5.74,2.2197,-7.1317,36.8000,90.12,-999.00,-999.00,0,0.79,0.05,-5.75,-6.57,-6.54,-7.24,-8.54,-8.15,38.56,36.94,34.90,90.15,89.98,89.97,90.23,90.26,90.64
43:44:57,2,0.59,115.2,8.500,5.78,2.2205,-7.0433,36.6200,90.13,-999.00,-999.00,0,0.97,0.05,-5.63,-6.52,-6.45,-7.14,-8.47,-8.05,38.41,36.74,34.71,90.15,90.01,89.98,90.21,90.25,90.64
43:45:48,2,0.59,115.2,8.500,5.79,2.2213,-6.9233,36.4233,90.14,-999.00,-999.00,0,1.14,0.53,-5.50,-6.38,-6.26,-7.04,-8.40,-7.96,38.22,36.53,34.52,90.16,90.02,90.01,90.25,90.26,90.64
43:46:38,2,0.59,115.2,8.530,5.80,2.2222,-6.7900,36.2167,90.09,-999.00,-999.00,0,1.35,0.66,-5.36,-6.28,-6.08,-6.93,-8.29,-7.80,38.02,36.30,34.33,90.09,89.95,89.96,90.21,90.23,90.62
43:47:28,2,0.59,115.2,8.530,5.82,2.2230,-6.7083,35.9667,90.10,-999.00,-999.00,0,1.60,0.75,-5.26,-6.18,-5.98,-6.88,-8.21,-7.74,37.79,36.05,34.06,90.09,89.96,89.97,90.21,90.23,90.60
43:48:18,2,0.59,115.2,8.530,5.80,2.2238,-6.5733,35.7633,90.10,-999.00,-999.00,0,1.80,0.88,-5.11,-6.05,-5.81,-6.76,-8.10,-7.61,37.57,35.85,33.87,90.07,89.93,89.98,90.24,90.26,90.62
43:49:09,2,0.59,115.2,8.570,5.82,2.2246,-6.4350,35.5400,90.08,-999.00,-999.00,0,2.03,1.02,-4.98,-5.92,-5.59,-6.66,-7.99,-7.47,37.37,35.60,33.65,90.05,89.93,89.97,90.24,90.23,90.62
43:49:59,2,0.60,115.1,8.680,5.87,2.2254,-6.2933,35.3200,90.06,-999.00,-999.00,0,2.25,1.16,-4.81,-5.79,-5.43,-6.51,-7.91,-7.31,37.13,35.38,33.45,90.01,89.91,89.96,90.21,90.20,90.59
43:50:49,2,0.59,115.1,8.340,5.65,2.2262,-6.1500,35.2267,90.07,-999.00,-999.00,0,1.38,0.88,-4.67,-5.65,-5.24,-6.41,-7.74,-7.19,37.04,35.27,33.37,90.01,89.91,89.96,90.20,90.22,90.59
43:51:39,2,0.59,115.2,8.170,5.54,2.2270,-6.0483,35.2067,90.07,-999.00,-999.00,0,1.40,0.99,-4.59,-5.54,-5.12,-6.30,-7.66,-7.08,36.99,35.26,33.37,89.94,89.90,89.95,90.21,90.23,90.58
43:52:29,2,0.59,115.1,8.090,5.50,2.2278,-5.9650,35.1533,90.05,-999.00,-999.00,0,1.46,1.07,-4.48,-5.48,-5.01,-6.22,-7.61,-6.99,36.91,35.21,33.34,89.94,89.90,89.96,90.21,90.20,90.59
43:53:19,2,0.59,115.1,8.050,5.47,2.2285,-5.9033,35.1567,90.07,-999.00,-999.00,0,1.45,1.13,-4.43,-5.42,-4.95,-6.17,-7.54,-6.91,36.90,35.23,33.34,89.92,89.90,89.96,90.21,90.23,90.59
43:54:10,2,0.59,115.1,8.000,5.43,2.2293,-5.8700,35.1633,90.04,-999.00,-999.00,0,1.45,1.17,-4.37,-5.40,-4.93,-6.15,-7.50,-6.87,36.92,35.23,33.34,89.90,89.88,89.93,90.21,90.20,90.59
43:55:00,2,0.59,115.2,7.980,5.43,2.2301,-5.8383,35.1700,90.04,-999.00,-999.00,0,1.44,1.20,-4.37,-5.35,-4.88,-6.11,-7.48,-6.84,36.91,35.23,33.37,89.87,89.88,89.93,90.19,90.20,90.56
43:55:50,2,0.59,115.2,7.940,5.39,2.2308,-5.8367,35.1867,90.04,-999.00,-999.00,0,0.13,0.42,-4.37,-5.35,-4.87,-6.11,-7.49,-6.83,36.92,35.24,33.40,89.83,89.88,89.94,90.20,90.20,90.56
43:56:41,2,0.59,115.1,7.920,5.38,2.2316,-5.8350,35.1833,90.02,-999.00,-999.00,0,0.13,0.42,-4.37,-5.35,-4.88,-6.11,-7.47,-6.83,36.91,35.22,33.42,89.82,89.84,89.93,90.19,90.20,90.56
43:57:31,2,0.59,115.1,7.900,5.38,2.2323,-5.8350,35.1933,90.01,-999.00,-999.00,0,0.12,0.42,-4.37,-5.35,-4.88,-6.11,-7.47,-6.83,36.90,35.26,33.42,89.79,89.83,89.92,90.19,90.18,90.55
43:58:21,2,0.59,115.2,7.870,5.35,2.2331,-5.8517,35.2267,89.97,-999.00,-999.00,0,0.09,0.41,-4.38,-5.35,-4.92,-6.11,-7.49,-6.86,36.93,35.30,33.45,89.75,89.80,89.89,90.16,90.14,90.52
43:59:11,2,0.59,115.2,7.860,5.34,2.2338,-5.8767,35.2400,89.97,-999.00,-999.00,0,0.07,0.38,-4.43,-5.38,-4.94,-6.16,-7.49,-6.86,36.93,35.29,33.50,89.73,89.80,89.89,90.15,90.14,90.50
44:00:02,2,0.59,115.2,7.910,5.34,2.2346,-5.9183,35.2733,89.96,-999.00,-999.00,0,0.10,0.08,-4.48,-5.41,-4.99,-6.19,-7.54,-6.90,36.96,35.31,33.55,89.71,89.80,89.88,90.14,90.13,90.51
