0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FC6,FF1,FF2,FF3,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
35:42:13,2,0.58,115.0,8.090,5.40,1.8785,-4.8333,34.4133,90.15,-999.00,-999.00,0,0.47,0.79,-3.73,-4.14,-4.24,-4.97,-6.45,-5.47,36.58,32.54,34.12,90.10,90.36,90.09,89.94,89.95,90.52
35:43:03,2,0.58,115.0,8.070,5.38,1.8792,-4.9067,34.4933,90.13,-999.00,-999.00,0,0.55,0.89,-3.81,-4.20,-4.35,-5.04,-6.53,-5.51,36.66,32.62,34.20,90.09,90.32,90.05,89.93,89.93,90.48
35:43:53,2,0.58,115.0,8.080,5.39,1.8800,-5.0400,34.5633,90.13,-999.00,-999.00,0,0.61,0.99,-3.95,-4.33,-4.52,-5.16,-6.64,-5.64,36.71,32.68,34.30,90.09,90.32,90.06,89.90,89.95,90.47
35:44:43,2,0.58,115.0,8.050,5.38,1.8807,-5.1133,34.6167,90.13,-999.00,-999.00,0,0.68,1.07,-4.03,-4.42,-4.58,-5.22,-6.70,-5.73,36.75,32.75,34.35,90.09,90.32,90.06,89.91,89.95,90.50
35:45:34,2,0.58,115.0,8.060,5.38,1.8815,-5.2150,34.6733,90.14,-999.00,-999.00,0,0.42,0.64,-4.14,-4.53,-4.73,-5.30,-6.76,-5.83,36.81,32.81,34.40,90.09,90.33,90.10,89.94,89.95,90.49
35:46:24,2,0.58,115.0,8.050,5.39,1.8823,-5.3250,34.7733,90.12,-999.00,-999.00,0,0.52,0.75,-4.25,-4.63,-4.85,-5.41,-6.87,-5.94,36.91,32.88,34.53,90.08,90.30,90.07,89.93,89.94,90.47
35:47:14,2,0.58,115.0,8.030,5.38,1.8830,-5.4317,34.8367,90.12,-999.00,-999.00,0,0.59,0.86,-4.37,-4.73,-4.99,-5.49,-6.97,-6.04,36.95,32.96,34.60,90.08,90.30,90.09,89.93,89.94,90.47
35:48:04,2,0.58,115.0,8.010,5.36,1.8838,-5.5350,34.9433,90.15,-999.00,-999.00,0,0.69,0.96,-4.50,-4.84,-5.09,-5.59,-7.06,-6.13,37.06,33.07,34.70,90.09,90.36,90.09,89.93,89.94,90.47
35:48:55,2,0.58,115.0,8.020,5.36,1.8845,-5.6183,35.0300,90.13,-999.00,-999.00,0,0.78,1.04,-4.59,-4.90,-5.20,-5.66,-7.13,-6.23,37.13,33.15,34.81,90.09,90.32,90.09,89.93,89.95,90.48
35:49:45,2,0.58,115.0,8.000,5.36,1.8853,-5.7200,35.0933,90.15,-999.00,-999.00,0,0.85,1.14,-4.68,-5.02,-5.31,-5.74,-7.24,-6.33,37.22,33.19,34.87,90.11,90.36,90.09,89.93,89.95,90.48
35:50:35,2,0.58,115.0,8.030,5.37,1.8860,-5.8083,35.1700,90.16,-999.00,-999.00,0,0.53,0.67,-4.78,-5.10,-5.44,-5.84,-7.28,-6.41,37.28,33.26,34.97,90.10,90.35,90.08,89.95,89.97,90.50
35:51:26,2,0.58,115.0,7.990,5.35,1.8868,-5.9033,35.2833,90.16,-999.00,-999.00,0,0.64,0.77,-4.88,-5.21,-5.50,-5.93,-7.39,-6.51,37.36,33.39,35.10,90.09,90.36,90.07,89.94,89.96,90.48
35:52:16,2,0.58,115.0,8.010,5.37,1.8875,-5.9833,35.3700,90.15,-999.00,-999.00,0,0.73,0.85,-4.98,-5.30,-5.63,-5.98,-7.45,-6.56,37.49,33.43,35.19,90.10,90.35,90.10,89.95,89.96,90.51
35:53:06,2,0.58,115.0,7.980,5.34,1.8883,-6.1050,35.4567,90.15,-999.00,-999.00,0,0.81,0.97,-5.08,-5.44,-5.75,-6.11,-7.56,-6.69,37.55,33.54,35.28,90.09,90.35,90.09,89.94,89.94,90.47
35:53:56,2,0.58,115.0,7.990,5.35,1.8890,-6.1717,35.5500,90.13,-999.00,-999.00,0,0.91,1.04,-5.16,-5.47,-5.85,-6.13,-7.65,-6.77,37.63,33.62,35.40,90.10,90.32,90.09,89.93,89.94,90.47
35:54:46,2,0.58,115.0,7.970,5.33,1.8898,-6.2750,35.6533,90.14,-999.00,-999.00,0,1.01,1.14,-5.27,-5.58,-5.97,-6.26,-7.73,-6.84,37.75,33.71,35.50,90.09,90.33,90.09,89.94,89.94,90.47
35:55:36,2,0.58,115.0,7.930,5.33,1.8905,-6.3917,35.7467,90.15,-999.00,-999.00,0,0.63,0.63,-5.41,-5.71,-6.08,-6.34,-7.83,-6.98,37.81,33.82,35.61,90.11,90.36,90.09,89.95,89.94,90.47
35:56:27,2,0.58,115.0,7.950,5.32,1.8912,-6.4700,35.8467,90.14,-999.00,-999.00,0,0.73,0.71,-5.49,-5.79,-6.17,-6.42,-7.91,-7.04,37.93,33.87,35.74,90.10,90.34,90.08,89.96,89.95,90.46
35:57:17,2,0.58,115.0,7.950,5.33,1.8920,-6.5633,35.9467,90.13,-999.00,-999.00,0,0.83,0.81,-5.60,-5.90,-6.28,-6.48,-7.97,-7.15,38.01,33.97,35.86,90.09,90.32,90.10,89.96,89.95,90.44
35:58:07,2,0.58,115.0,7.930,5.31,1.8927,-6.6417,36.0500,90.15,-999.00,-999.00,0,0.94,0.88,-5.68,-5.96,-6.36,-6.57,-8.07,-7.21,38.10,34.08,35.97,90.10,90.34,90.10,89.96,89.96,90.45
35:58:57,2,0.58,115.0,7.920,5.30,1.8934,-6.7167,36.1567,90.13,-999.00,-999.00,0,1.04,0.96,-5.75,-6.04,-6.44,-6.66,-8.13,-7.28,38.21,34.16,36.10,90.08,90.31,90.06,89.96,89.95,90.45
35:59:47,2,0.58,115.0,7.920,5.29,1.8942,-6.8300,36.2300,90.12,-999.00,-999.00,0,1.12,1.05,-5.88,-6.16,-6.56,-6.76,-8.23,-7.39,38.30,34.22,36.17,90.09,90.30,90.09,89.99,89.94,90.47
36:00:37,2,0.58,115.0,7.930,5.30,1.8950,-6.9233,36.3433,90.13,-999.00,-999.00,0,0.68,0.60,-5.98,-6.28,-6.68,-6.85,-8.32,-7.43,38.40,34.32,36.31,90.10,90.31,90.09,90.02,89.94,90.47
36:01:28,2,0.58,115.0,7.930,5.30,1.8957,-7.0067,36.4333,90.12,-999.00,-999.00,0,0.76,0.69,-6.09,-6.37,-6.76,-6.92,-8.39,-7.51,38.50,34.39,36.41,90.08,90.30,90.10,90.00,89.93,90.44
36:02:18,2,0.58,115.0,7.900,5.29,1.8964,-7.0867,36.5367,90.11,-999.00,-999.00,0,0.86,0.77,-6.16,-6.44,-6.87,-7.00,-8.46,-7.59,38.62,34.47,36.52,90.09,90.31,90.10,89.98,89.91,90.44
36:03:08,2,0.58,115.0,7.890,5.29,1.8972,-7.1517,36.6467,90.13,-999.00,-999.00,0,0.97,0.83,-6.23,-6.52,-6.93,-7.05,-8.51,-7.67,38.71,34.57,36.66,90.09,90.30,90.10,89.97,89.95,90.43
36:03:58,2,0.58,115.0,7.870,5.26,1.8979,-7.2583,36.7367,90.12,-999.00,-999.00,0,1.06,0.94,-6.34,-6.63,-7.03,-7.17,-8.63,-7.75,38.79,34.64,36.78,90.08,90.30,90.11,89.96,89.94,90.42
36:04:48,2,0.58,115.0,7.850,5.25,1.8986,-7.3533,36.8467,90.12,-999.00,-999.00,0,1.17,1.03,-6.41,-6.72,-7.15,-7.25,-8.71,-7.88,38.91,34.73,36.90,90.08,90.30,90.11,89.96,89.94,90.42
36:05:39,2,0.58,114.9,7.840,5.25,1.8994,-7.4233,36.9300,90.12,-999.00,-999.00,0,0.66,0.56,-6.48,-6.81,-7.21,-7.30,-8.82,-7.92,38.98,34.82,36.99,90.10,90.30,90.11,89.99,89.94,90.42
36:06:29,2,0.58,115.0,7.860,5.25,1.9001,-7.5133,37.0500,90.12,-999.00,-999.00,0,0.78,0.65,-6.56,-6.89,-7.32,-7.41,-8.87,-8.03,39.12,34.91,37.12,90.08,90.30,90.12,89.97,89.94,90.43
36:07:20,2,0.58,115.0,7.850,5.25,1.9009,-7.5817,37.1700,90.12,-999.00,-999.00,0,0.90,0.71,-6.62,-6.98,-7.38,-7.48,-8.94,-8.09,39.25,35.00,37.26,90.06,90.30,90.10,89.99,89.94,90.46
36:08:10,2,0.58,115.0,7.860,5.26,1.9016,-7.6750,37.2900,90.15,-999.00,-999.00,0,1.02,0.81,-6.75,-7.08,-7.48,-7.58,-9.01,-8.15,39.37,35.11,37.39,90.08,90.33,90.10,89.95,89.96,90.47
36:09:00,2,0.58,115.0,8.080,5.41,1.9023,-7.7200,37.3367,90.16,-999.00,-999.00,0,1.07,0.85,-6.78,-7.12,-7.54,-7.62,-9.06,-8.20,39.41,35.16,37.44,90.08,90.36,90.11,89.96,89.96,90.47
36:09:50,2,0.58,115.0,8.250,5.52,1.9031,-7.7600,37.3100,90.17,-999.00,-999.00,0,1.04,0.89,-6.81,-7.17,-7.55,-7.69,-9.07,-8.27,39.45,35.11,37.37,90.08,90.36,90.11,89.96,89.97,90.47
36:10:40,2,0.58,114.9,8.350,5.59,1.9039,-7.7750,37.2367,90.15,-999.00,-999.00,0,0.35,0.40,-6.82,-7.21,-7.52,-7.74,-9.07,-8.29,39.39,35.00,37.32,90.08,90.33,90.10,89.94,89.96,90.45
36:11:31,2,0.58,115.0,8.410,5.62,1.9047,-7.7400,37.1400,90.16,-999.00,-999.00,0,0.25,0.37,-6.80,-7.16,-7.45,-7.70,-9.06,-8.27,39.36,34.86,37.20,90.10,90.35,90.11,89.95,89.97,90.47
36:12:21,2,0.58,115.0,8.440,5.66,1.9054,-7.7017,37.0267,90.13,-999.00,-999.00,0,0.14,0.33,-6.76,-7.12,-7.40,-7.69,-9.01,-8.23,39.28,34.75,37.05,90.09,90.30,90.09,89.93,89.95,90.43
36:13:11,2,0.58,115.1,8.500,5.70,1.9063,-7.6433,36.8800,90.12,-999.00,-999.00,0,0.01,0.27,-6.71,-7.05,-7.26,-7.68,-8.97,-8.19,39.19,34.58,36.87,90.11,90.30,90.10,89.95,89.94,90.45
36:14:01,2,0.58,115.1,8.520,5.72,1.9071,-7.5800,36.7100,90.12,-999.00,-999.00,0,0.18,0.20,-6.62,-7.00,-7.15,-7.66,-8.92,-8.13,39.05,34.42,36.66,90.10,90.30,90.09,89.94,89.94,90.43
36:14:51,2,0.58,115.1,8.550,5.77,1.9079,-7.4983,36.5400,90.12,-999.00,-999.00,0,0.33,0.12,-6.53,-6.92,-7.01,-7.59,-8.85,-8.09,38.91,34.25,36.46,90.10,90.30,90.09,89.93,89.94,90.42
36:15:42,2,0.58,115.1,8.600,5.77,1.9087,-7.3917,36.4000,90.10,-999.00,-999.00,0,0.89,0.38,-6.42,-6.81,-6.88,-7.50,-8.76,-7.98,38.79,34.09,36.32,90.08,90.28,90.04,89.89,89.92,90.40
36:16:32,2,0.58,115.1,8.630,5.78,1.9095,-7.2983,36.2000,90.10,-999.00,-999.00,0,1.09,0.47,-6.32,-6.71,-6.74,-7.47,-8.65,-7.90,38.63,33.88,36.09,90.08,90.28,90.06,89.90,89.92,90.39
36:17:22,2,0.58,115.1,8.630,5.79,1.9103,-7.1900,36.0100,90.12,-999.00,-999.00,0,1.28,0.58,-6.21,-6.60,-6.56,-7.40,-8.57,-7.80,38.46,33.71,35.86,90.08,90.30,90.07,89.90,89.94,90.40
36:18:13,2,0.58,115.1,8.690,5.84,1.9111,-7.0733,35.8267,90.12,-999.00,-999.00,0,1.46,0.69,-6.09,-6.49,-6.41,-7.31,-8.46,-7.68,38.30,33.54,35.64,90.07,90.29,90.08,89.92,89.94,90.41
36:19:03,2,0.58,115.1,8.690,5.83,1.9119,-6.9433,35.6233,90.08,-999.00,-999.00,0,1.68,0.81,-5.93,-6.35,-6.24,-7.23,-8.35,-7.56,38.14,33.32,35.41,90.03,90.27,90.04,89.89,89.90,90.35
36:19:53,2,0.58,115.0,8.730,5.84,1.9128,-6.8017,35.4000,90.08,-999.00,-999.00,0,1.89,0.96,-5.79,-6.20,-6.06,-7.12,-8.21,-7.43,37.94,33.10,35.16,90.02,90.28,90.03,89.88,89.89,90.39
36:20:43,2,0.58,115.1,8.750,5.87,1.9136,-6.6533,35.1767,90.08,-999.00,-999.00,0,1.36,0.81,-5.61,-6.05,-5.87,-7.01,-8.09,-7.29,37.74,32.89,34.90,90.06,90.28,90.03,89.88,89.89,90.39
36:21:34,2,0.58,115.0,8.760,5.87,1.9144,-6.5333,34.9767,90.10,-999.00,-999.00,0,1.57,0.94,-5.48,-5.94,-5.68,-6.94,-7.98,-7.18,37.55,32.69,34.69,90.06,90.28,90.03,89.88,89.93,90.41
36:22:24,2,0.58,115.1,8.780,5.88,1.9152,-6.3967,34.7667,90.10,-999.00,-999.00,0,1.78,1.07,-5.34,-5.79,-5.50,-6.82,-7.87,-7.06,37.34,32.50,34.46,90.08,90.28,90.04,89.91,89.93,90.40
36:23:14,2,0.58,115.1,8.810,5.92,1.9160,-6.2617,34.5500,90.09,-999.00,-999.00,0,1.99,1.21,-5.20,-5.65,-5.32,-6.72,-7.75,-6.93,37.15,32.29,34.21,90.02,90.28,90.03,89.85,89.90,90.39
36:24:04,2,0.58,115.1,8.840,5.93,1.9168,-6.1017,34.3067,90.08,-999.00,-999.00,0,2.24,1.37,-5.03,-5.49,-5.14,-6.58,-7.59,-6.78,36.95,32.05,33.92,90.05,90.28,90.03,89.84,89.89,90.39
36:24:55,2,0.58,115.1,8.860,5.95,1.9177,-5.9900,34.1000,90.09,-999.00,-999.00,0,2.44,1.48,-4.91,-5.36,-4.98,-6.53,-7.50,-6.66,36.74,31.84,33.72,90.03,90.28,90.03,89.88,89.90,90.40
36:25:45,2,0.59,115.0,8.880,5.94,1.9185,-5.8200,33.8767,90.10,-999.00,-999.00,0,1.51,0.96,-4.72,-5.19,-4.77,-6.39,-7.33,-6.52,36.55,31.64,33.44,90.05,90.29,90.03,89.88,89.90,90.41
36:26:35,2,0.58,115.1,8.630,5.77,1.9194,-5.6683,33.7867,90.12,-999.00,-999.00,0,1.60,1.11,-4.58,-5.05,-4.60,-6.24,-7.20,-6.34,36.38,31.59,33.39,90.07,90.30,90.06,89.92,89.93,90.42
36:27:25,2,0.58,115.1,8.510,5.69,1.9202,-5.5600,33.7300,90.08,-999.00,-999.00,0,1.66,1.22,-4.47,-4.97,-4.49,-6.12,-7.09,-6.22,36.32,31.54,33.33,90.03,90.28,90.03,89.88,89.89,90.40
36:28:16,2,0.58,115.1,8.420,5.66,1.9209,-5.4350,33.7067,90.10,-999.00,-999.00,0,1.68,1.35,-4.33,-4.81,-4.38,-6.00,-7.00,-6.09,36.26,31.53,33.33,90.05,90.29,90.03,89.90,89.92,90.41
36:29:06,2,0.58,115.1,8.340,5.61,1.9217,-5.3983,33.6900,90.10,-999.00,-999.00,0,1.70,1.38,-4.31,-4.79,-4.35,-5.96,-6.97,-6.01,36.21,31.54,33.32,90.08,90.30,90.03,89.88,89.89,90.42
36:29:56,2,0.58,115.1,8.330,5.59,1.9225,-5.3117,33.6533,90.08,-999.00,-999.00,0,1.74,1.47,-4.22,-4.72,-4.27,-5.85,-6.88,-5.93,36.16,31.51,33.29,90.06,90.29,90.02,89.89,89.88,90.42
36:30:46,2,0.58,115.1,8.320,5.58,1.9233,-5.2967,33.6700,90.10,-999.00,-999.00,0,0.40,0.63,-4.21,-4.71,-4.27,-5.83,-6.88,-5.88,36.17,31.53,33.31,90.04,90.29,90.03,89.93,89.91,90.44
36:31:37,2,0.58,115.1,8.220,5.55,1.9240,-5.2550,33.6467,90.12,-999.00,-999.00,0,0.42,0.67,-4.17,-4.66,-4.24,-5.79,-6.84,-5.83,36.13,31.52,33.29,90.09,90.32,90.05,89.93,89.91,90.45
36:32:27,2,0.58,115.1,8.230,5.56,1.9249,-5.2350,33.6333,90.10,-999.00,-999.00,0,0.44,0.69,-4.17,-4.62,-4.24,-5.74,-6.83,-5.81,36.08,31.54,33.28,90.08,90.30,90.03,89.95,89.89,90.47
36:33:17,2,0.58,115.1,8.230,5.53,1.9256,-5.2133,33.6633,90.11,-999.00,-999.00,0,0.41,0.71,-4.16,-4.61,-4.24,-5.68,-6.81,-5.78,36.10,31.57,33.32,90.08,90.33,90.05,89.96,89.89,90.47
36:34:07,2,0.58,115.1,8.240,5.55,1.9264,-5.2083,33.6933,90.14,-999.00,-999.00,0,0.39,0.70,-4.15,-4.61,-4.26,-5.68,-6.82,-5.73,36.11,31.60,33.37,90.11,90.36,90.09,89.97,89.91,90.49
36:34:58,2,0.58,115.2,8.240,5.53,1.9272,-5.2367,33.6967,90.15,-999.00,-999.00,0,0.37,0.69,-4.18,-4.64,-4.31,-5.72,-6.84,-5.73,36.11,31.61,33.37,90.11,90.36,90.09,89.98,89.94,90.53
36:35:48,2,0.58,115.2,8.180,5.49,1.9279,-5.2400,33.7233,90.11,-999.00,-999.00,0,0.05,0.10,-4.22,-4.65,-4.32,-5.68,-6.84,-5.73,36.11,31.66,33.40,90.08,90.33,90.10,89.96,89.89,90.48
36:36:39,2,0.58,115.1,8.180,5.49,1.9287,-5.2767,33.7100,90.13,-999.00,-999.00,0,0.03,0.06,-4.22,-4.69,-4.41,-5.71,-6.87,-5.76,36.07,31.67,33.39,90.09,90.36,90.11,89.96,89.89,90.50
36:37:29,2,0.58,115.1,8.150,5.47,1.9295,-5.2750,33.7400,90.15,-999.00,-999.00,0,0.06,0.06,-4.28,-4.66,-4.43,-5.70,-6.84,-5.74,36.07,31.73,33.42,90.11,90.36,90.11,89.96,89.94,90.55
36:38:19,2,0.58,115.1,8.140,5.47,1.9303,-5.3317,33.7700,90.17,-999.00,-999.00,0,0.10,0.01,-4.32,-4.72,-4.52,-5.73,-6.89,-5.81,36.12,31.75,33.44,90.11,90.39,90.12,90.01,89.94,90.55
36:39:09,2,0.59,115.1,8.120,5.47,1.9310,-5.3700,33.8100,90.18,-999.00,-999.00,0,0.13,0.04,-4.33,-4.77,-4.57,-5.77,-6.95,-5.83,36.12,31.81,33.50,90.13,90.39,90.14,90.00,89.96,90.55
36:40:00,2,0.58,115.1,8.160,5.49,1.9318,-5.3883,33.8333,90.19,-999.00,-999.00,0,0.16,0.05,-4.36,-4.80,-4.62,-5.75,-6.95,-5.85,36.12,31.85,33.53,90.11,90.41,90.11,89.96,89.97,90.61
36:40:50,2,0.58,115.2,8.110,5.44,1.9326,-5.4483,33.8833,90.20,-999.00,-999.00,0,0.21,0.21,-4.43,-4.85,-4.70,-5.81,-7.00,-5.90,36.18,31.89,33.58,90.11,90.43,90.15,90.01,89.97,90.61
36:41:40,2,0.58,115.2,8.150,5.47,1.9333,-5.4800,33.9233,90.21,-999.00,-999.00,0,0.25,0.24,-4.49,-4.88,-4.74,-5.83,-7.00,-5.94,36.21,31.95,33.61,90.13,90.44,90.17,90.02,89.97,90.62
36:42:30,2,0.58,115.1,8.130,5.42,1.9341,-5.5667,33.9733,90.21,-999.00,-999.00,0,0.30,0.33,-4.57,-4.97,-4.87,-5.90,-7.07,-6.02,36.25,32.02,33.65,90.16,90.44,90.12,89.97,89.98,90.62
36:43:21,2,0.58,115.1,8.150,5.43,1.9349,-5.6067,34.0100,90.22,-999.00,-999.00,0,0.34,0.37,-4.61,-5.02,-4.93,-5.91,-7.09,-6.08,36.28,32.05,33.70,90.16,90.45,90.13,89.97,89.99,90.62
36:44:11,2,0.58,115.1,8.200,5.41,1.9356,-5.6533,34.0333,90.23,-999.00,-999.00,0,0.37,0.42,-4.66,-5.05,-5.01,-5.95,-7.14,-6.11,36.28,32.08,33.74,90.17,90.44,90.17,90.02,90.01,90.63
36:45:01,2,0.58,115.1,8.120,5.43,1.9364,-5.7017,34.1167,90.21,-999.00,-999.00,0,0.27,0.31,-4.72,-5.10,-5.06,-5.98,-7.20,-6.15,36.34,32.18,33.83,90.22,90.44,90.17,90.02,89.99,90.62
36:45:52,2,0.58,115.1,8.110,5.41,1.9371,-5.7850,34.1633,90.22,-999.00,-999.00,0,0.33,0.40,-4.81,-5.16,-5.17,-6.04,-7.27,-6.26,36.40,32.22,33.87,90.20,90.43,90.17,90.00,90.02,90.63
36:46:42,2,0.58,115.1,8.110,5.41,1.9379,-5.8500,34.2267,90.25,-999.00,-999.00,0,0.39,0.46,-4.91,-5.21,-5.23,-6.09,-7.33,-6.33,36.45,32.30,33.93,90.21,90.46,90.19,90.03,90.04,90.63
36:47:32,2,0.58,115.1,8.110,5.42,1.9386,-5.9000,34.2667,90.23,-999.00,-999.00,0,0.43,0.51,-4.98,-5.26,-5.31,-6.10,-7.39,-6.36,36.47,32.34,33.99,90.21,90.43,90.17,90.00,90.03,90.62
36:48:22,2,0.58,115.1,8.080,5.38,1.9394,-5.9833,34.3433,90.24,-999.00,-999.00,0,0.51,0.60,-5.06,-5.36,-5.41,-6.16,-7.47,-6.44,36.54,32.41,34.08,90.22,90.44,90.18,89.98,90.03,90.62
36:49:13,2,0.58,115.1,8.100,5.42,1.9401,-6.0217,34.4100,90.24,-999.00,-999.00,0,0.58,0.63,-5.09,-5.41,-5.45,-6.18,-7.49,-6.51,36.59,32.49,34.15,90.22,90.44,90.18,90.02,90.03,90.64
36:50:03,2,0.58,115.1,8.050,5.39,1.9409,-6.1183,34.4800,90.25,-999.00,-999.00,0,0.37,0.42,-5.19,-5.48,-5.59,-6.30,-7.57,-6.58,36.65,32.58,34.21,90.23,90.44,90.20,90.02,90.05,90.64
36:50:53,2,0.58,115.1,8.040,5.37,1.9417,-6.1800,34.5533,90.24,-999.00,-999.00,0,0.45,0.48,-5.24,-5.54,-5.64,-6.36,-7.64,-6.66,36.72,32.63,34.31,90.23,90.46,90.19,90.00,90.03,90.63
36:51:43,2,0.58,115.1,8.010,5.34,1.9424,-6.2633,34.5867,90.26,-999.00,-999.00,0,0.48,0.57,-5.35,-5.65,-5.75,-6.40,-7.69,-6.74,36.75,32.66,34.35,90.23,90.47,90.19,90.02,90.05,90.63
36:52:33,2,0.58,115.1,8.030,5.36,1.9432,-6.3217,34.6900,90.23,-999.00,-999.00,0,0.56,0.63,-5.41,-5.68,-5.86,-6.43,-7.75,-6.80,36.84,32.77,34.46,90.22,90.43,90.17,90.02,90.03,90.65
36:53:23,2,0.58,115.1,8.030,5.36,1.9439,-6.3933,34.7833,90.24,-999.00,-999.00,0,0.66,0.71,-5.50,-5.76,-5.91,-6.53,-7.79,-6.87,36.92,32.86,34.57,90.22,90.44,90.19,90.02,90.03,90.64
36:54:14,2,0.58,115.1,8.040,5.38,1.9446,-6.5000,34.8600,90.25,-999.00,-999.00,0,0.75,0.80,-5.59,-5.89,-6.05,-6.61,-7.91,-6.95,37.00,32.94,34.64,90.23,90.44,90.20,90.02,90.05,90.63
36:55:04,2,0.58,115.1,8.000,5.33,1.9454,-6.5650,34.9500,90.26,-999.00,-999.00,0,0.48,0.47,-5.66,-5.93,-6.13,-6.67,-7.97,-7.03,37.08,33.02,34.75,90.23,90.47,90.20,90.03,90.05,90.64
36:55:54,2,0.58,115.1,7.980,5.32,1.9461,-6.6333,35.0367,90.24,-999.00,-999.00,0,0.57,0.54,-5.74,-6.03,-6.19,-6.72,-8.02,-7.10,37.17,33.09,34.85,90.22,90.44,90.18,90.03,90.04,90.63
36:56:44,2,0.58,115.1,7.990,5.33,1.9469,-6.7017,35.1267,90.26,-999.00,-999.00,0,0.66,0.61,-5.81,-6.09,-6.30,-6.78,-8.08,-7.15,37.25,33.17,34.96,90.23,90.47,90.19,90.03,90.04,90.63
36:57:35,2,0.58,115.1,7.960,5.32,1.9477,-6.7633,35.2000,90.25,-999.00,-999.00,0,0.73,0.67,-5.90,-6.12,-6.38,-6.81,-8.14,-7.23,37.35,33.22,35.03,90.22,90.44,90.19,90.02,90.05,90.62
36:58:25,2,0.58,115.0,7.960,5.34,1.9484,-6.8283,35.3000,90.24,-999.00,-999.00,0,0.83,0.74,-5.93,-6.23,-6.44,-6.87,-8.21,-7.29,37.43,33.32,35.15,90.22,90.44,90.19,90.02,90.04,90.62
36:59:15,2,0.58,115.0,7.970,5.32,1.9491,-6.9483,35.3933,90.25,-999.00,-999.00,0,0.93,0.85,-6.08,-6.34,-6.57,-6.98,-8.32,-7.40,37.53,33.38,35.27,90.23,90.44,90.20,90.04,90.05,90.63
37:00:06,2,0.58,115.1,7.940,5.31,1.9499,-7.0167,35.4933,90.25,-999.00,-999.00,0,0.55,0.46,-6.14,-6.40,-6.66,-7.05,-8.38,-7.47,37.63,33.49,35.36,90.22,90.44,90.19,90.03,90.05,90.62
37:00:56,2,0.58,115.2,7.920,5.28,1.9506,-7.0933,35.5967,90.26,-999.00,-999.00,0,0.66,0.53,-6.23,-6.48,-6.74,-7.11,-8.46,-7.54,37.73,33.57,35.49,90.24,90.48,90.20,90.04,90.05,90.64
37:01:46,2,0.58,115.2,7.940,5.30,1.9513,-7.1617,35.6833,90.24,-999.00,-999.00,0,0.74,0.60,-6.28,-6.55,-6.82,-7.16,-8.51,-7.65,37.77,33.68,35.60,90.22,90.44,90.18,90.02,90.03,90.61
37:02:36,2,0.58,115.1,7.910,5.28,1.9521,-7.2300,35.7833,90.22,-999.00,-999.00,0,0.84,0.67,-6.37,-6.61,-6.91,-7.23,-8.58,-7.68,37.88,33.75,35.72,90.22,90.42,90.17,90.02,90.03,90.61
37:03:26,2,0.58,115.1,7.890,5.27,1.9528,-7.3317,35.8700,90.25,-999.00,-999.00,0,0.93,0.77,-6.45,-6.74,-6.99,-7.33,-8.68,-7.80,37.96,33.84,35.81,90.22,90.44,90.20,90.02,90.05,90.61
37:04:17,2,0.58,115.1,7.890,5.26,1.9536,-7.3950,35.9900,90.24,-999.00,-999.00,0,1.05,0.83,-6.54,-6.80,-7.05,-7.38,-8.73,-7.87,38.08,33.95,35.94,90.22,90.43,90.19,90.02,90.04,90.61
37:05:07,2,0.58,115.1,7.870,5.27,1.9543,-7.4750,36.0833,90.23,-999.00,-999.00,0,0.60,0.47,-6.61,-6.87,-7.18,-7.44,-8.82,-7.93,38.17,34.01,36.07,90.19,90.41,90.18,90.04,90.04,90.58
37:05:57,2,0.58,115.1,7.890,5.27,1.9551,-7.5567,36.2000,90.23,-999.00,-999.00,0,0.72,0.56,-6.69,-6.97,-7.26,-7.52,-8.89,-8.01,38.29,34.11,36.20,90.20,90.42,90.19,90.04,90.04,90.59
37:06:47,2,0.58,115.1,7.880,5.26,1.9558,-7.6400,36.2567,90.21,-999.00,-999.00,0,0.77,0.64,-6.78,-7.05,-7.36,-7.60,-8.95,-8.10,38.36,34.15,36.26,90.17,90.37,90.18,90.04,90.04,90.57
37:07:37,2,0.58,115.2,7.870,5.27,1.9565,-7.7000,36.3633,90.24,-999.00,-999.00,0,0.89,0.70,-6.86,-7.11,-7.40,-7.66,-9.01,-8.16,38.45,34.27,36.37,90.21,90.43,90.18,90.04,90.05,90.61
37:08:27,2,0.58,115.1,7.850,5.25,1.9572,-7.7750,36.5067,90.23,-999.00,-999.00,0,0.99,0.77,-6.92,-7.22,-7.51,-7.69,-9.08,-8.23,38.60,34.38,36.54,90.18,90.41,90.18,90.04,90.04,90.58
