TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FC4,FC5,FC6,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
11:23:32,1,0.83,115.1,0,0,0.2951,1.17,-999.00,89.82,-999.00,-999.00,0,3.40,-1.00,-0.04,3.92,-0.95,1.70,89.6600,89.9200,89.8500,89.8100,89.7200,89.6000
11:23:38,1,0.00,115.1,0,0,0.2951,1.17,-999.00,89.82,-999.00,-999.00,0,3.40,-1.00,-0.04,3.92,-0.95,1.70,89.6600,89.9200,89.8500,89.8100,89.7200,89.6000
11:24:28,1,0.00,115.2,0,0,0.2951,1.17,-999.00,89.88,-999.00,-999.00,0,3.40,-1.00,-0.04,3.92,-0.94,1.68,89.7000,89.9900,89.8500,89.8500,89.7700,89.6400
11:25:19,1,0.00,115.2,0,0,0.2951,1.14,-999.00,89.85,-999.00,-999.00,0,3.36,-0.99,-0.09,3.87,-0.94,1.63,89.6900,89.9500,89.8500,89.8400,89.7600,89.6500
11:26:09,1,0.00,115.2,0,0,0.2951,1.12,-999.00,89.88,-999.00,-999.00,0,3.33,-1.00,-0.13,3.87,-0.94,1.57,89.6900,89.9900,89.8500,89.8400,89.7700,89.6400
11:26:59,1,0.00,115.2,0,0,0.2951,1.11,-999.00,89.87,-999.00,-999.00,0,3.33,-1.00,-0.15,3.86,-0.93,1.52,89.7000,89.9700,89.8500,89.8500,89.7700,89.6400
11:27:49,1,0.00,115.2,0,0,0.2951,1.10,-999.00,89.85,-999.00,-999.00,0,3.36,-1.00,-0.18,3.86,-0.91,1.49,89.6700,89.9700,89.8500,89.8200,89.7400,89.6200
11:28:39,1,0.00,115.1,0,0,0.2951,1.10,-999.00,89.88,-999.00,-999.00,0,3.40,-1.00,-0.22,3.84,-0.91,1.48,89.7000,90.0000,89.8500,89.8600,89.7700,89.6700
11:29:29,1,0.00,115.1,0,0,0.2951,1.09,-999.00,89.86,-999.00,-999.00,0,3.41,-1.00,-0.23,3.84,-0.91,1.44,89.7000,89.9500,89.8500,89.8700,89.7800,89.6600
11:30:19,1,0.00,115.1,0,0,0.2951,1.10,-999.00,89.85,-999.00,-999.00,0,3.47,-1.00,-0.23,3.84,-0.91,1.44,89.7000,89.9400,89.8500,89.8700,89.7600,89.6500
11:31:10,1,0.00,115.2,0,0,0.2951,1.10,-999.00,89.85,-999.00,-999.00,0,3.47,-1.00,-0.23,3.84,-0.91,1.43,89.7000,89.9400,89.8300,89.8700,89.7700,89.6600
11:32:00,1,0.00,115.1,0,0,0.2951,1.10,-999.00,89.85,-999.00,-999.00,0,3.50,-1.00,-0.28,3.84,-0.91,1.43,89.6900,89.9400,89.8400,89.8700,89.7700,89.6900
11:32:50,1,0.00,115.2,0,0,0.2951,1.08,-999.00,89.81,-999.00,-999.00,0,3.49,-1.02,-0.30,3.82,-0.92,1.42,89.6400,89.9000,89.8200,89.8400,89.7200,89.6400
11:33:40,1,0.00,115.1,0,0,0.2951,1.11,-999.00,89.82,-999.00,-999.00,0,3.54,-1.00,-0.29,3.84,-0.90,1.44,89.6500,89.9200,89.7900,89.8600,89.7300,89.6500
11:34:31,1,0.00,115.2,0,0,0.2951,1.09,-999.00,89.83,-999.00,-999.00,0,3.54,-1.01,-0.30,3.83,-0.92,1.43,89.6500,89.9100,89.7900,89.8700,89.7500,89.6900
11:35:21,1,0.00,115.1,0,0,0.2951,1.12,-999.00,89.85,-999.00,-999.00,0,3.60,-1.00,-0.29,3.86,-0.91,1.48,89.6800,89.9200,89.7900,89.8800,89.7900,89.7000
11:36:11,1,0.00,115.2,0,0,0.2951,1.09,-999.00,89.81,-999.00,-999.00,0,3.56,-1.04,-0.32,3.84,-0.92,1.45,89.6300,89.8800,89.7900,89.8600,89.7400,89.6700
11:37:01,1,0.00,115.1,0,0,0.2951,1.11,-999.00,89.79,-999.00,-999.00,0,3.61,-1.06,-0.29,3.84,-0.91,1.48,89.6300,89.8600,89.7900,89.8700,89.7300,89.6600
11:37:51,1,0.00,115.1,0,0,0.2951,1.13,-999.00,89.81,-999.00,-999.00,0,3.63,-1.04,-0.26,3.88,-0.91,1.50,89.6400,89.8600,89.7900,89.8700,89.7500,89.6900
11:38:42,1,0.00,115.1,0,0,0.2951,1.15,-999.00,89.78,-999.00,-999.00,0,3.68,-1.06,-0.23,3.88,-0.91,1.52,89.6200,89.8300,89.7900,89.8600,89.7200,89.6500
11:39:32,1,0.00,115.1,0,0,0.2951,1.15,-999.00,89.80,-999.00,-999.00,0,3.69,-1.06,-0.23,3.87,-0.91,1.54,89.6400,89.8500,89.7900,89.8700,89.7500,89.6900
11:40:22,1,0.00,115.0,0,0,0.2951,1.14,-999.00,89.78,-999.00,-999.00,0,3.69,-1.09,-0.23,3.88,-0.93,1.55,89.6300,89.8300,89.7900,89.8600,89.7300,89.6600
11:41:12,1,0.00,115.1,0,0,0.2951,1.18,-999.00,89.76,-999.00,-999.00,0,3.74,-1.07,-0.18,3.93,-0.93,1.58,89.6200,89.8100,89.7900,89.8500,89.7100,89.6400
11:42:02,1,0.00,115.1,0,0,0.2951,1.19,-999.00,89.76,-999.00,-999.00,0,3.78,-1.08,-0.18,3.93,-0.92,1.62,89.6200,89.8100,89.7900,89.8500,89.7100,89.6500
11:42:53,1,0.00,115.1,0,0,0.2951,1.22,-999.00,89.76,-999.00,-999.00,0,3.80,-1.07,-0.15,3.94,-0.91,1.68,89.6200,89.8100,89.8500,89.8500,89.7100,89.6400
11:43:06,2,0.00,115.0,9.100,9.35,0.2954,1.22,-999.00,89.76,-999.00,-999.00,0,3.85,-1.09,-0.15,3.95,-0.93,1.69,89.6200,89.8100,89.8400,89.8500,89.7100,89.6900
11:44:03,2,0.89,115.0,8.800,8.97,0.2967,1.24,-999.00,89.76,-999.00,-999.00,0,3.85,-1.06,-0.12,3.98,-0.92,1.70,89.6200,89.8100,89.8500,89.8500,89.7100,89.6500
11:44:53,2,0.88,115.0,8.200,8.27,0.2979,1.25,-999.00,89.76,-999.00,-999.00,0,3.85,-1.06,-0.10,4.00,-0.94,1.76,89.6200,89.8200,89.8500,89.8500,89.7100,89.6800
11:45:43,2,0.86,115.1,8.000,7.94,0.2990,1.26,-999.00,89.76,-999.00,-999.00,0,3.80,-1.06,-0.05,4.03,-0.94,1.80,89.6400,89.8100,89.8500,89.8500,89.7100,89.7000
11:46:33,2,0.86,115.1,7.800,7.72,0.3002,1.24,-999.00,89.81,-999.00,-999.00,0,3.70,-1.06,-0.04,3.99,-0.94,1.81,89.6400,89.8600,89.8700,89.8800,89.7500,89.7000
11:47:23,2,0.85,115.1,7.700,7.56,0.3012,1.24,-999.00,89.80,-999.00,-999.00,0,3.67,-1.04,-0.04,3.98,-0.94,1.82,89.6400,89.8600,89.8800,89.8700,89.7400,89.7000
11:48:14,2,0.85,115.1,7.600,7.44,0.3023,1.24,-999.00,89.85,-999.00,-999.00,0,3.61,-1.04,0.01,3.98,-0.95,1.84,89.6700,89.9200,89.8800,89.8600,89.7700,89.7000
11:49:04,2,0.85,115.1,7.500,7.36,0.3033,1.23,-999.00,89.85,-999.00,-999.00,0,3.56,-1.05,0,3.98,-0.95,1.85,89.7000,89.9200,89.8900,89.8800,89.7700,89.7000
11:49:55,2,0.84,115.2,7.500,7.27,0.3043,1.21,-999.00,89.81,-999.00,-999.00,0,3.50,-1.04,-0.01,3.95,-0.97,1.81,89.6600,89.9000,89.8900,89.8600,89.7200,89.6700
11:50:45,2,0.85,115.1,7.400,7.21,0.3053,1.20,-999.00,89.85,-999.00,-999.00,0,3.47,-1.05,0.01,3.93,-0.99,1.80,89.7100,89.9300,89.9100,89.8700,89.7700,89.7000
11:51:35,2,0.84,115.1,7.400,7.18,0.3063,1.17,-999.00,89.85,-999.00,-999.00,0,3.46,-1.04,-0.04,3.93,-1.00,1.73,89.7100,89.9400,89.9200,89.8800,89.7700,89.7000
11:52:25,2,0.84,115.1,7.400,7.13,0.3073,1.16,-999.00,89.89,-999.00,-999.00,0,3.41,-1.04,-0.05,3.90,-0.99,1.70,89.7300,90.0000,89.9700,89.9000,89.7800,89.7100
11:52:27,1,0.84,115.2,0,0,0.3074,1.15,-999.00,89.89,-999.00,-999.00,0,3.38,-1.04,-0.07,3.93,-1.02,1.69,89.7300,89.9900,89.9600,89.8800,89.7900,89.7000
11:52:34,1,0.00,115.2,0,0,0.3074,1.15,-999.00,89.89,-999.00,-999.00,0,3.38,-1.04,-0.07,3.93,-1.02,1.69,89.7300,89.9900,89.9600,89.8800,89.7900,89.7000
11:53:25,1,0.00,115.2,0,0,0.3074,1.16,-999.00,89.90,-999.00,-999.00,0,3.41,-1.00,-0.06,3.88,-0.95,1.67,89.7300,90.0200,89.9900,89.8900,89.7800,89.7100
11:54:15,1,0.00,115.2,0,0,0.3074,1.10,-999.00,89.88,-999.00,-999.00,0,3.32,-1.04,-0.13,3.87,-0.99,1.58,89.7500,90.0100,89.9600,89.8900,89.7500,89.6700
11:55:05,1,0.00,115.1,0,0,0.3074,1.11,-999.00,89.93,-999.00,-999.00,0,3.34,-1.00,-0.15,3.85,-0.94,1.56,89.7800,90.0800,90.0000,89.9100,89.7800,89.7100
11:55:55,1,0.00,115.2,0,0,0.3074,1.10,-999.00,89.93,-999.00,-999.00,0,3.35,-1.00,-0.16,3.86,-0.95,1.51,89.7800,90.0800,90.0100,89.8800,89.7700,89.7000
11:56:45,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.93,-999.00,-999.00,0,3.37,-1.02,-0.19,3.85,-0.94,1.49,89.7800,90.0800,90.0100,89.8800,89.7700,89.7100
11:57:35,1,0.00,115.2,0,0,0.3074,1.10,-999.00,89.90,-999.00,-999.00,0,3.41,-1.00,-0.20,3.84,-0.93,1.48,89.7800,90.0300,90.0000,89.8800,89.7700,89.7000
11:58:25,1,0.00,115.2,0,0,0.3074,1.08,-999.00,89.91,-999.00,-999.00,0,3.40,-1.01,-0.24,3.84,-0.92,1.44,89.7600,90.0500,90.0100,89.8600,89.7700,89.7000
11:59:16,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.89,-999.00,-999.00,0,3.46,-1.00,-0.26,3.84,-0.92,1.43,89.7800,90.0200,90.0100,89.8700,89.7700,89.7000
12:00:06,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.89,-999.00,-999.00,0,3.47,-1.01,-0.28,3.84,-0.92,1.43,89.7800,90.0200,90.0100,89.8600,89.7700,89.7000
12:00:56,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.88,-999.00,-999.00,0,3.49,-1.00,-0.29,3.83,-0.92,1.43,89.7800,90.0200,90.0100,89.8500,89.7300,89.7000
12:01:46,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.88,-999.00,-999.00,0,3.50,-1.01,-0.29,3.84,-0.91,1.43,89.7700,90.0100,90.0000,89.8300,89.7400,89.6800
12:02:36,1,0.00,115.2,0,0,0.3074,1.09,-999.00,89.86,-999.00,-999.00,0,3.51,-1.02,-0.29,3.84,-0.91,1.43,89.7800,90.0000,90.0000,89.8500,89.7200,89.7000
12:03:27,1,0.00,115.1,0,0,0.3074,1.10,-999.00,89.86,-999.00,-999.00,0,3.54,-1.04,-0.29,3.84,-0.91,1.45,89.7800,90.0000,89.9900,89.8500,89.7200,89.7000
12:04:17,1,0.00,115.1,0,0,0.3074,1.11,-999.00,89.85,-999.00,-999.00,0,3.57,-1.04,-0.29,3.84,-0.91,1.48,89.7800,90.0000,89.9900,89.8300,89.7100,89.7000
12:05:07,1,0.00,115.1,0,0,0.3074,1.12,-999.00,89.84,-999.00,-999.00,0,3.61,-1.06,-0.27,3.87,-0.91,1.48,89.7600,89.9800,89.9700,89.8000,89.7000,89.6800
12:05:57,1,0.00,115.1,0,0,0.3074,1.12,-999.00,89.82,-999.00,-999.00,0,3.62,-1.06,-0.29,3.87,-0.91,1.49,89.7300,89.9400,89.9700,89.7900,89.7100,89.7000
12:06:47,1,0.00,115.1,0,0,0.3074,1.14,-999.00,89.82,-999.00,-999.00,0,3.66,-1.06,-0.23,3.87,-0.91,1.51,89.7300,89.9400,89.9300,89.7900,89.7100,89.6700
12:07:38,1,0.00,115.1,0,0,0.3074,1.15,-999.00,89.82,-999.00,-999.00,0,3.68,-1.06,-0.23,3.87,-0.91,1.54,89.7300,89.9300,89.9300,89.7900,89.7100,89.6700
12:08:29,1,0.00,115.2,0,0,0.3074,1.16,-999.00,89.81,-999.00,-999.00,0,3.69,-1.06,-0.23,3.89,-0.91,1.56,89.7100,89.9200,89.9300,89.7800,89.6900,89.6400
12:09:19,1,0.00,115.2,0,0,0.3074,1.18,-999.00,89.81,-999.00,-999.00,0,3.71,-1.06,-0.18,3.93,-0.91,1.59,89.7000,89.9200,89.9300,89.7700,89.6900,89.6400
12:10:09,1,0.00,115.2,0,0,0.3074,1.19,-999.00,89.81,-999.00,-999.00,0,3.76,-1.08,-0.18,3.93,-0.92,1.62,89.7000,89.9200,89.9300,89.7700,89.6900,89.6400
12:10:59,1,0.00,115.1,0,0,0.3074,1.20,-999.00,89.81,-999.00,-999.00,0,3.80,-1.08,-0.17,3.94,-0.92,1.65,89.7000,89.9200,89.9300,89.7600,89.6900,89.6400
12:11:49,1,0.00,115.1,0,0,0.3074,1.23,-999.00,89.79,-999.00,-999.00,0,3.85,-1.06,-0.15,3.98,-0.91,1.68,89.6800,89.9200,89.9300,89.7700,89.6700,89.6400
12:11:58,2,0.00,115.0,9.200,9.47,0.3076,1.23,-999.00,89.79,-999.00,-999.00,0,3.85,-1.10,-0.14,3.98,-0.93,1.69,89.6700,89.9200,89.9300,89.7400,89.6500,89.6400
12:12:55,2,0.89,115.0,8.800,8.98,0.3089,1.24,-999.00,89.76,-999.00,-999.00,0,3.85,-1.06,-0.12,3.98,-0.94,1.70,89.6400,89.8700,89.9200,89.7300,89.6400,89.6100
12:13:45,2,0.87,115.0,8.200,8.24,0.3101,1.25,-999.00,89.74,-999.00,-999.00,0,3.84,-1.07,-0.10,4.02,-0.94,1.76,89.6400,89.8600,89.9300,89.7100,89.6300,89.5900
12:14:35,2,0.86,115.0,8.000,7.94,0.3113,1.27,-999.00,89.74,-999.00,-999.00,0,3.81,-1.04,-0.04,4.01,-0.93,1.83,89.6400,89.8600,89.9300,89.7100,89.6200,89.5900
12:15:25,2,0.86,115.1,7.800,7.76,0.3124,1.24,-999.00,89.73,-999.00,-999.00,0,3.70,-1.05,-0.03,3.98,-0.99,1.82,89.6400,89.8600,89.8800,89.6800,89.6000,89.5900
12:16:15,2,0.85,115.0,7.700,7.57,0.3135,1.23,-999.00,89.73,-999.00,-999.00,0,3.66,-1.06,-0.03,3.98,-0.98,1.82,89.6400,89.8600,89.8800,89.6600,89.6000,89.5900
12:17:05,2,0.85,115.2,7.600,7.45,0.3145,1.23,-999.00,89.74,-999.00,-999.00,0,3.62,-1.06,-0.02,3.98,-0.98,1.82,89.6400,89.8600,89.8800,89.6600,89.6100,89.5800
12:17:56,2,0.85,115.1,7.500,7.35,0.3156,1.22,-999.00,89.76,-999.00,-999.00,0,3.55,-1.06,0.01,3.98,-1.00,1.82,89.6700,89.9100,89.8600,89.6800,89.6000,89.6100
12:18:46,2,0.85,115.1,7.400,7.23,0.3166,1.20,-999.00,89.75,-999.00,-999.00,0,3.51,-1.05,-0.01,3.94,-0.99,1.82,89.6500,89.9200,89.8500,89.6700,89.5900,89.5600
12:19:36,2,0.84,115.1,7.400,7.16,0.3176,1.17,-999.00,89.75,-999.00,-999.00,0,3.43,-1.06,-0.03,3.93,-1.00,1.77,89.6400,89.9200,89.8500,89.6600,89.5800,89.5600
12:20:26,2,0.84,115.1,7.400,7.15,0.3186,1.17,-999.00,89.75,-999.00,-999.00,0,3.42,-1.06,-0.03,3.93,-1.00,1.76,89.6400,89.9200,89.8500,89.6400,89.5800,89.5600
12:21:17,2,0.00,115.0,0,7.14,0.3195,1.16,-999.00,89.75,-999.00,-999.00,0,3.42,-1.05,-0.03,3.91,-0.99,1.71,89.6600,89.9200,89.8500,89.6600,89.5800,89.5600
12:21:18,1,0.00,115.0,0,0,0.3195,1.16,-999.00,89.75,-999.00,-999.00,0,3.41,-1.05,-0.03,3.89,-1.00,1.71,89.6500,89.9200,89.8500,89.6400,89.5800,89.5600
12:22:08,1,0.00,114.9,0,0,0.3195,1.13,-999.00,89.77,-999.00,-999.00,0,3.37,-1.05,-0.08,3.88,-0.99,1.68,89.6700,89.9200,89.8500,89.6400,89.6300,89.5600
12:22:58,1,0.00,114.9,0,0,0.3195,1.15,-999.00,89.75,-999.00,-999.00,0,3.39,-0.99,-0.07,3.90,-0.97,1.65,89.6600,89.9200,89.8500,89.6400,89.5800,89.5500
12:23:49,1,0.00,114.9,0,0,0.3195,1.13,-999.00,89.76,-999.00,-999.00,0,3.34,-1.00,-0.11,3.87,-0.95,1.60,89.6700,89.9200,89.8500,89.6600,89.6000,89.5600
12:24:39,1,0.00,114.9,0,0,0.3195,1.10,-999.00,89.75,-999.00,-999.00,0,3.35,-1.01,-0.15,3.84,-0.95,1.52,89.7000,89.9200,89.8500,89.6600,89.5800,89.5500
12:25:29,1,0.00,114.9,0,0,0.3195,1.10,-999.00,89.75,-999.00,-999.00,0,3.36,-1.01,-0.18,3.84,-0.94,1.51,89.6600,89.9200,89.8100,89.6400,89.5800,89.5200
12:26:19,1,0.00,114.9,0,0,0.3195,1.11,-999.00,89.75,-999.00,-999.00,0,3.39,-1.00,-0.19,3.85,-0.92,1.50,89.6400,89.9200,89.7900,89.6300,89.5800,89.5000
12:27:09,1,0.00,114.9,0,0,0.3195,1.08,-999.00,89.74,-999.00,-999.00,0,3.41,-1.05,-0.23,3.84,-0.94,1.44,89.6700,89.8900,89.7900,89.6500,89.6000,89.5300
12:27:59,1,0.00,114.9,0,0,0.3195,1.07,-999.00,89.74,-999.00,-999.00,0,3.42,-1.05,-0.27,3.84,-0.94,1.44,89.6600,89.8800,89.7900,89.6700,89.5900,89.5200
12:28:50,1,0.00,114.9,0,0,0.3195,1.08,-999.00,89.71,-999.00,-999.00,0,3.47,-1.06,-0.29,3.84,-0.94,1.44,89.6400,89.8600,89.7900,89.6300,89.5600,89.5000
12:29:40,1,0.00,114.8,0,0,0.3195,1.07,-999.00,89.69,-999.00,-999.00,0,3.48,-1.06,-0.29,3.81,-0.94,1.43,89.6400,89.8400,89.7900,89.6400,89.5500,89.5000
12:30:31,1,0.00,114.9,0,0,0.3195,1.08,-999.00,89.68,-999.00,-999.00,0,3.49,-1.06,-0.29,3.84,-0.94,1.44,89.6400,89.8100,89.7800,89.6400,89.5500,89.5000
12:31:21,1,0.00,114.8,0,0,0.3195,1.09,-999.00,89.68,-999.00,-999.00,0,3.51,-1.06,-0.29,3.84,-0.93,1.44,89.6200,89.8100,89.7700,89.6600,89.5500,89.5000
12:32:11,1,0.00,114.9,0,0,0.3195,1.11,-999.00,89.67,-999.00,-999.00,0,3.56,-1.04,-0.27,3.85,-0.92,1.46,89.6200,89.7900,89.7700,89.6300,89.5500,89.5000
12:33:01,1,0.00,114.9,0,0,0.3195,1.11,-999.00,89.67,-999.00,-999.00,0,3.60,-1.06,-0.29,3.85,-0.91,1.48,89.6200,89.7900,89.7700,89.6500,89.5500,89.5000
12:33:51,1,0.00,114.9,0,0,0.3195,1.11,-999.00,89.67,-999.00,-999.00,0,3.61,-1.06,-0.29,3.86,-0.94,1.49,89.6000,89.7800,89.7700,89.6500,89.5500,89.5000
12:34:42,1,0.00,114.9,0,0,0.3195,1.13,-999.00,89.67,-999.00,-999.00,0,3.63,-1.06,-0.25,3.87,-0.92,1.51,89.5700,89.7800,89.7700,89.6600,89.5500,89.5000
12:35:32,1,0.00,115.0,0,0,0.3195,1.14,-999.00,89.65,-999.00,-999.00,0,3.66,-1.06,-0.22,3.87,-0.93,1.52,89.5600,89.7600,89.7700,89.6600,89.5500,89.5000
12:36:22,1,0.00,115.0,0,0,0.3195,1.14,-999.00,89.65,-999.00,-999.00,0,3.69,-1.07,-0.23,3.87,-0.94,1.55,89.5600,89.7600,89.7700,89.6600,89.5500,89.5000
12:37:12,1,0.00,115.0,0,0,0.3195,1.16,-999.00,89.64,-999.00,-999.00,0,3.69,-1.09,-0.22,3.92,-0.93,1.57,89.5600,89.7200,89.7500,89.6600,89.5500,89.5000
12:38:02,1,0.00,115.0,0,0,0.3195,1.18,-999.00,89.64,-999.00,-999.00,0,3.74,-1.10,-0.18,3.93,-0.94,1.62,89.5100,89.7200,89.7600,89.6600,89.5500,89.5000
12:38:52,1,0.00,115.0,0,0,0.3195,1.20,-999.00,89.65,-999.00,-999.00,0,3.80,-1.07,-0.16,3.93,-0.94,1.64,89.5200,89.7400,89.7300,89.6700,89.5600,89.5200
12:39:43,1,0.00,115.0,0,0,0.3195,1.22,-999.00,89.64,-999.00,-999.00,0,3.80,-1.06,-0.15,3.97,-0.92,1.67,89.5100,89.7200,89.7700,89.6600,89.5600,89.5200
12:40:33,1,0.00,114.9,9.300,0,0.3196,1.22,-999.00,89.64,-999.00,-999.00,0,3.84,-1.08,-0.15,3.98,-0.94,1.70,89.5100,89.7200,89.7700,89.6600,89.5500,89.5600
12:40:35,2,0.00,114.9,9.100,9.30,0.3197,1.23,-999.00,89.64,-999.00,-999.00,0,3.84,-1.07,-0.15,3.98,-0.92,1.70,89.5100,89.7200,89.7700,89.6600,89.5500,89.5300
12:41:25,2,0.89,114.9,8.800,8.98,0.3210,1.25,-999.00,89.64,-999.00,-999.00,0,3.85,-1.06,-0.11,3.98,-0.93,1.76,89.5200,89.7200,89.7700,89.6700,89.5600,89.5600
12:42:15,2,0.88,115.0,8.200,8.26,0.3222,1.26,-999.00,89.67,-999.00,-999.00,0,3.85,-1.06,-0.09,4.04,-0.94,1.77,89.5100,89.7500,89.7700,89.7100,89.5800,89.5600
12:43:05,2,0.86,115.0,8.000,7.94,0.3233,1.27,-999.00,89.67,-999.00,-999.00,0,3.80,-1.06,-0.04,4.04,-0.94,1.81,89.5400,89.7600,89.7700,89.7100,89.5800,89.5600
12:43:55,2,0.86,115.0,7.800,7.73,0.3244,1.26,-999.00,89.68,-999.00,-999.00,0,3.74,-1.06,-0.04,4.03,-0.94,1.85,89.5600,89.7800,89.7800,89.7100,89.5800,89.5800
12:44:46,2,0.86,115.0,7.700,7.58,0.3255,1.24,-999.00,89.71,-999.00,-999.00,0,3.65,-1.08,-0.02,4.02,-0.98,1.84,89.5600,89.8100,89.7900,89.7100,89.6200,89.5900
12:45:36,2,0.85,115.0,7.600,7.43,0.3266,1.25,-999.00,89.72,-999.00,-999.00,0,3.65,-1.06,0.01,4.01,-0.97,1.87,89.5600,89.8200,89.7900,89.7500,89.6300,89.5900
12:46:26,2,0.85,115.0,7.600,7.39,0.3276,1.23,-999.00,89.78,-999.00,-999.00,0,3.58,-1.07,0,3.98,-0.98,1.86,89.6100,89.8600,89.7900,89.7700,89.6900,89.5900
12:47:16,2,0.85,115.0,7.500,7.30,0.3286,1.22,-999.00,89.78,-999.00,-999.00,0,3.50,-1.05,0.01,3.97,-1.00,1.86,89.6200,89.8700,89.8500,89.7700,89.6900,89.6000
12:48:06,2,0.85,115.1,7.400,7.26,0.3297,1.21,-999.00,89.81,-999.00,-999.00,0,3.47,-1.03,0.01,3.95,-0.99,1.82,89.6200,89.9200,89.8600,89.7900,89.7000,89.6400
12:48:57,2,0.84,115.1,7.400,7.15,0.3306,1.15,-999.00,89.82,-999.00,-999.00,0,3.42,-1.10,-0.03,3.93,-1.04,1.71,89.6300,89.9400,89.8700,89.7900,89.7000,89.6400
12:49:31,1,0.84,115.1,0,0,0.3314,1.18,-999.00,89.82,-999.00,-999.00,0,3.46,-1.01,-0.04,3.93,-1.00,1.71,89.6400,89.9400,89.8800,89.7900,89.7100,89.6400
12:49:37,1,0.00,115.1,0,0,0.3314,1.18,-999.00,89.82,-999.00,-999.00,0,3.46,-1.01,-0.04,3.93,-1.00,1.71,89.6400,89.9400,89.8800,89.7900,89.7100,89.6400
12:50:27,1,0.00,115.2,0,0,0.3314,1.16,-999.00,89.87,-999.00,-999.00,0,3.40,-1.02,-0.05,3.93,-1.01,1.69,89.6400,89.9700,89.8800,89.8100,89.7700,89.6600
12:51:17,1,0.00,115.2,0,0,0.3314,1.14,-999.00,89.88,-999.00,-999.00,0,3.41,-1.00,-0.08,3.87,-1.00,1.67,89.6900,90.0000,89.9200,89.8500,89.7700,89.6900
12:52:07,1,0.00,115.2,0,0,0.3314,1.13,-999.00,89.88,-999.00,-999.00,0,3.36,-1.00,-0.10,3.87,-0.95,1.62,89.6800,89.9900,89.9000,89.8400,89.7600,89.6700
12:52:58,1,0.00,115.2,0,0,0.3314,1.10,-999.00,89.88,-999.00,-999.00,0,3.34,-1.02,-0.16,3.87,-0.96,1.52,89.7000,90.0000,89.9300,89.8500,89.7700,89.7000
12:53:48,1,0.00,115.2,0,0,0.3314,1.08,-999.00,89.87,-999.00,-999.00,0,3.36,-1.05,-0.17,3.87,-1.00,1.49,89.6800,89.9800,89.9100,89.8300,89.7500,89.6800
12:54:39,1,0.00,115.2,0,0,0.3314,1.11,-999.00,89.87,-999.00,-999.00,0,3.42,-1.03,-0.17,3.87,-0.95,1.50,89.7000,89.9800,89.9100,89.8500,89.7500,89.6900
12:55:29,1,0.00,115.3,0,0,0.3314,1.09,-999.00,89.85,-999.00,-999.00,0,3.42,-1.05,-0.22,3.86,-0.95,1.47,89.6700,89.9600,89.9000,89.8200,89.7400,89.6700
12:56:19,1,0.00,115.3,0,0,0.3314,1.11,-999.00,89.83,-999.00,-999.00,0,3.48,-1.03,-0.23,3.87,-0.92,1.46,89.6700,89.9300,89.8800,89.8200,89.7300,89.6500
12:57:09,1,0.00,115.3,0,0,0.3314,1.08,-999.00,89.82,-999.00,-999.00,0,3.47,-1.06,-0.27,3.87,-0.94,1.43,89.6700,89.9300,89.8800,89.8300,89.7100,89.6400
12:57:59,1,0.00,115.2,0,0,0.3314,1.09,-999.00,89.84,-999.00,-999.00,0,3.49,-1.06,-0.28,3.87,-0.94,1.44,89.7100,89.9500,89.8900,89.8600,89.7300,89.7000
12:58:49,1,0.00,115.2,0,0,0.3314,1.09,-999.00,89.82,-999.00,-999.00,0,3.50,-1.06,-0.29,3.85,-0.94,1.45,89.7000,89.9200,89.8800,89.8500,89.7100,89.6600
12:59:40,1,0.00,115.2,0,0,0.3314,1.10,-999.00,89.83,-999.00,-999.00,0,3.53,-1.06,-0.29,3.87,-0.94,1.46,89.7200,89.9300,89.9100,89.8700,89.7400,89.7100
13:00:30,1,0.00,115.2,0,0,0.3314,1.11,-999.00,89.82,-999.00,-999.00,0,3.55,-1.06,-0.25,3.90,-0.94,1.48,89.6900,89.9200,89.8800,89.8500,89.7100,89.6900
13:01:20,1,0.00,115.2,0,0,0.3314,1.11,-999.00,89.82,-999.00,-999.00,0,3.58,-1.06,-0.26,3.87,-0.94,1.48,89.7000,89.9200,89.8800,89.8500,89.7100,89.6700
13:02:10,1,0.00,115.3,0,0,0.3314,1.13,-999.00,89.80,-999.00,-999.00,0,3.61,-1.06,-0.24,3.88,-0.94,1.50,89.7000,89.8900,89.8800,89.8500,89.7100,89.6700
