TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FF 1 Upper,FF 2 Upper,FF 3 Upper,FF 1  Lower,FF 2 Lower,FF3 Lower,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
45:15:21,1,0.43,115.1,0.600,0.30,1.2801,-999.0000,37.0517,89.95,-999.00,-999.00,0,0.59,999.00,42.10,39.02,35.09,38.91,31.80,35.39,89.6800,89.9300,89.9000,90.0700,89.9700,89.9900
45:16:11,1,0.43,115.2,0.600,0.30,1.2801,-999.0000,36.9850,89.96,-999.00,-999.00,0,0.58,999.00,42.04,39.00,35.02,38.85,31.67,35.33,89.6900,89.9300,89.9200,90.0700,89.9800,89.9900
45:17:02,1,0.43,115.1,0.600,0.30,1.2802,-999.0000,36.8833,89.95,-999.00,-999.00,0,0.65,999.00,41.97,38.89,34.91,38.78,31.54,35.21,89.7200,89.9200,89.9000,90.0600,89.9800,89.9900
45:17:52,1,0.43,115.0,0.600,0.30,1.2802,-999.0000,36.8500,89.96,-999.00,-999.00,0,0.75,999.00,41.91,38.88,34.88,38.77,31.47,35.19,89.6900,89.9300,89.9000,90.0700,89.9800,89.9900
45:18:42,1,0.26,115.1,0.300,0.09,1.2802,-999.0000,36.8033,89.93,-999.00,-999.00,0,0.78,999.00,41.89,38.82,34.84,38.74,31.40,35.13,89.6900,89.8900,89.9000,90.0700,89.9800,89.9900
45:19:33,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7733,89.93,-999.00,-999.00,0,0.83,999.00,41.84,38.80,34.80,38.71,31.38,35.11,89.6900,89.8900,89.9000,90.0500,89.9800,89.9900
45:20:23,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7550,89.93,-999.00,-999.00,0,0.86,999.00,41.83,38.75,34.80,38.68,31.37,35.10,89.6900,89.8800,89.9000,90.0500,89.9800,89.9900
45:21:13,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7217,89.93,-999.00,-999.00,0,0.30,999.00,41.78,38.73,34.78,38.64,31.35,35.05,89.6900,89.8800,89.9000,90.0500,89.9800,89.9800
45:22:03,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7050,89.93,-999.00,-999.00,0,0.33,999.00,41.75,38.69,34.75,38.63,31.36,35.05,89.6900,89.8800,89.9000,90.0500,89.9800,89.9400
45:22:54,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7300,89.93,-999.00,-999.00,0,0.35,999.00,41.77,38.71,34.79,38.64,31.40,35.07,89.6900,89.8800,89.9000,90.0600,89.9800,89.9500
45:23:44,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7383,89.93,-999.00,-999.00,0,0.32,999.00,41.77,38.70,34.80,38.65,31.45,35.06,89.7000,89.8900,89.9100,90.0300,89.9700,89.9300
45:24:34,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7633,89.93,-999.00,-999.00,0,0.31,999.00,41.77,38.72,34.83,38.64,31.51,35.11,89.6900,89.8800,89.9000,90.0000,89.9700,89.9300
45:25:24,1,0.26,115.1,0.300,0.09,1.2803,-999.0000,36.7850,89.93,-999.00,-999.00,0,0.29,999.00,41.77,38.73,34.85,38.65,31.59,35.12,89.7000,89.8800,89.9000,90.0000,89.9800,89.9300
45:26:14,1,0.26,115.1,0.300,0.09,1.2804,-999.0000,36.7717,89.90,-999.00,-999.00,0,0.03,999.00,41.75,38.67,34.84,38.63,31.63,35.11,89.6700,89.8500,89.8500,90.0000,89.9600,89.9300
45:27:05,1,0.26,115.1,0.300,0.09,1.2804,-999.0000,36.8333,89.90,-999.00,-999.00,0,0.02,999.00,41.77,38.74,34.94,38.65,31.73,35.17,89.7000,89.8500,89.8600,89.9800,89.9600,89.9300
45:27:56,1,0.26,115.1,0.300,0.09,1.2804,-999.0000,36.8683,89.92,-999.00,-999.00,0,0.08,999.00,41.77,38.75,34.97,38.68,31.84,35.20,89.7400,89.8700,89.9000,90.0200,89.9600,89.9200
45:28:46,1,0.26,115.2,0.300,0.09,1.2804,-999.0000,36.9217,89.92,-999.00,-999.00,0,0.11,999.00,41.81,38.79,35.02,38.71,31.95,35.25,89.6900,89.8800,89.9000,89.9900,89.9600,89.9200
45:29:36,1,0.26,115.2,0.300,0.09,1.2804,-999.0000,36.9350,89.90,-999.00,-999.00,0,0.17,999.00,41.80,38.77,35.04,38.69,32.03,35.28,89.6500,89.8500,89.8500,89.9500,89.9600,89.9100
45:30:26,1,0.26,115.2,0.300,0.09,1.2804,-999.0000,37.0250,89.91,-999.00,-999.00,0,0.18,999.00,41.88,38.86,35.10,38.77,32.18,35.36,89.6500,89.8600,89.8600,89.9600,89.9600,89.9200
45:31:17,1,0.26,115.1,0.300,0.09,1.2804,-999.0000,37.0833,89.92,-999.00,-999.00,0,0.24,999.00,41.90,38.89,35.20,38.79,32.31,35.41,89.6800,89.8700,89.8900,89.9600,89.9600,89.9100
45:32:07,1,0.26,115.1,0.300,0.09,1.2804,-999.0000,37.1367,89.88,-999.00,-999.00,0,0.30,999.00,41.91,38.93,35.24,38.84,32.44,35.46,89.6700,89.8500,89.8800,89.9700,89.9200,89.9100
45:32:57,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.1850,89.88,-999.00,-999.00,0,0.35,999.00,41.97,38.94,35.30,38.84,32.53,35.53,89.6700,89.8300,89.8800,89.9400,89.9300,89.8800
45:33:48,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.2550,89.88,-999.00,-999.00,0,0.40,999.00,42.02,39.00,35.36,38.90,32.66,35.59,89.6800,89.8500,89.8700,89.9400,89.9000,89.9100
45:34:38,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.3233,89.87,-999.00,-999.00,0,0.47,999.00,42.04,39.05,35.46,38.93,32.80,35.66,89.6500,89.8300,89.8400,89.9300,89.9000,89.8600
45:35:28,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.3917,89.85,-999.00,-999.00,0,0.54,999.00,42.08,39.11,35.52,38.98,32.94,35.72,89.6300,89.8100,89.8300,89.8700,89.9000,89.8500
45:36:19,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.4567,89.87,-999.00,-999.00,0,0.37,999.00,42.10,39.15,35.58,39.04,33.08,35.79,89.6300,89.8300,89.8300,89.9000,89.9000,89.8500
45:37:09,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.5283,89.86,-999.00,-999.00,0,0.43,999.00,42.16,39.19,35.68,39.06,33.22,35.86,89.6300,89.8200,89.8400,89.9100,89.9000,89.8500
45:37:59,1,0.26,115.2,0.300,0.09,1.2805,-999.0000,37.6117,89.84,-999.00,-999.00,0,0.50,999.00,42.20,39.27,35.76,39.12,33.39,35.93,89.6200,89.8000,89.8400,89.8600,89.8800,89.8500
45:38:18,2,0.26,114.9,11.400,13.07,1.2810,-999.0000,37.6617,89.84,-999.00,-999.00,0,0.59,999.00,42.24,39.30,35.82,39.17,33.46,35.98,89.6300,89.7900,89.8400,89.8500,89.8900,89.8500
45:38:25,2,1.00,114.9,11.400,13.07,1.2810,-999.0000,37.6617,89.84,-999.00,-999.00,0,0.64,999.00,42.24,39.30,35.82,39.17,33.46,35.98,89.6300,89.7900,89.8400,89.8500,89.8900,89.8500
45:39:16,2,0.98,115.3,9.000,10.18,1.2826,-999.0000,37.7183,89.83,-999.00,-999.00,0,0.64,999.00,42.29,39.35,35.90,39.20,33.56,36.01,89.6200,89.7800,89.8300,89.9300,89.8900,89.8400
45:40:06,2,0.98,115.2,8.700,9.85,1.2841,-999.0000,37.7767,89.82,-999.00,-999.00,0,0.69,999.00,42.32,39.41,35.96,39.26,33.64,36.07,89.6100,89.7700,89.8200,89.9600,89.8800,89.8500
45:40:56,2,0.99,115.2,8.200,9.31,1.2854,-999.0000,37.8017,89.84,-999.00,-999.00,0,0.75,999.00,42.38,39.42,35.97,39.26,33.66,36.12,89.6200,89.7900,89.8200,89.9900,89.8900,89.8100
45:41:46,2,0.98,115.3,7.900,8.91,1.2867,-999.0000,37.8050,89.82,-999.00,-999.00,0,0.41,999.00,42.38,39.42,35.97,39.31,33.63,36.12,89.5700,89.7700,89.7700,90.0600,89.8800,89.8200
45:42:36,2,0.98,115.3,7.600,8.60,1.2879,-999.0000,37.7967,89.83,-999.00,-999.00,0,0.41,999.00,42.38,39.44,35.98,39.31,33.55,36.12,89.5700,89.7700,89.8000,90.0600,89.8900,89.8400
45:43:26,2,0.98,115.3,7.400,8.39,1.2891,-999.0000,37.7617,89.82,-999.00,-999.00,0,0.41,999.00,42.37,39.43,35.94,39.30,33.45,36.08,89.5700,89.7700,89.7700,90.0600,89.8800,89.8500
45:44:17,2,0.98,115.3,7.300,8.21,1.2902,-999.0000,37.7017,89.83,-999.00,-999.00,0,0.37,999.00,42.35,39.37,35.86,39.27,33.34,36.02,89.6000,89.7700,89.8100,90.0600,89.8900,89.8500
45:45:08,2,0.97,115.3,7.200,8.05,1.2913,-999.0000,37.6567,89.84,-999.00,-999.00,0,0.31,999.00,42.32,39.35,35.82,39.26,33.20,35.99,89.6000,89.7900,89.8000,90.0600,89.8900,89.8500
45:45:58,2,0.97,115.2,7.100,7.97,1.2924,-999.0000,37.6017,89.84,-999.00,-999.00,0,0.26,999.00,42.33,39.35,35.77,39.23,33.00,35.93,89.6000,89.7900,89.8200,90.0500,89.8900,89.9100
45:46:48,2,0.99,114.7,7.000,7.92,1.2936,-999.0000,37.5300,89.85,-999.00,-999.00,0,0.20,999.00,42.30,39.30,35.68,39.20,32.82,35.88,89.6100,89.7800,89.8200,90.0400,89.9200,89.9000
45:47:38,2,0.98,114.7,7.000,7.84,1.2947,-999.0000,37.4517,89.85,-999.00,-999.00,0,0.27,999.00,42.29,39.27,35.57,39.17,32.62,35.79,89.6100,89.8000,89.8400,90.0200,89.8900,89.8600
45:48:28,2,0.98,115.3,6.900,7.78,1.2958,-999.0000,37.3633,89.84,-999.00,-999.00,0,0.35,999.00,42.24,39.22,35.44,39.12,32.45,35.71,89.6100,89.7900,89.8400,90.0000,89.8900,89.9100
45:49:18,2,0.97,115.3,6.900,7.74,1.2969,-999.0000,37.2583,89.86,-999.00,-999.00,0,0.44,999.00,42.20,39.14,35.35,39.05,32.21,35.60,89.6300,89.8300,89.8400,90.0500,89.8900,89.9100
45:49:30,1,0.97,115.0,0.600,0.29,1.2971,-999.0000,37.2067,89.87,-999.00,-999.00,0,0.54,999.00,42.18,39.11,35.27,39.01,32.12,35.55,89.6300,89.8500,89.8400,90.0300,89.8900,89.9100
45:49:37,1,0.42,115.0,0.600,0.29,1.2971,-999.0000,37.2067,89.87,-999.00,-999.00,0,0.60,999.00,42.18,39.11,35.27,39.01,32.12,35.55,89.6300,89.8500,89.8400,90.0300,89.8900,89.9100
45:50:27,1,0.44,114.8,0.600,0.30,1.2972,-999.0000,37.0783,89.88,-999.00,-999.00,0,0.60,999.00,42.10,39.02,35.10,38.92,31.87,35.46,89.6300,89.8500,89.8600,90.0200,89.9000,89.8700
45:51:18,1,0.44,114.8,0.600,0.30,1.2972,-999.0000,37.0017,89.87,-999.00,-999.00,0,0.72,999.00,42.04,39.00,35.02,38.87,31.70,35.38,89.6800,89.8500,89.8400,89.9900,89.8900,89.9100
45:52:08,1,0.44,114.8,0.600,0.30,1.2973,-999.0000,36.9200,89.88,-999.00,-999.00,0,0.60,999.00,41.99,38.92,34.92,38.82,31.57,35.30,89.6800,89.8700,89.8400,89.9900,89.8900,89.9100
45:52:58,1,0.44,114.8,0.600,0.30,1.2973,-999.0000,36.8317,89.89,-999.00,-999.00,0,0.68,999.00,41.91,38.86,34.83,38.74,31.46,35.19,89.7200,89.8700,89.8400,89.9900,89.9000,89.9300
45:53:49,1,0.44,114.8,0.600,0.30,1.2973,-999.0000,36.7833,89.89,-999.00,-999.00,0,0.77,999.00,41.88,38.80,34.80,38.71,31.38,35.13,89.6900,89.8700,89.8400,89.9900,89.9000,89.9100
45:54:39,1,0.26,114.8,0.300,0.09,1.2974,-999.0000,36.7500,89.89,-999.00,-999.00,0,0.82,999.00,41.85,38.79,34.75,38.67,31.33,35.11,89.7000,89.8800,89.8400,89.9900,89.9000,89.9300
45:55:30,1,0.26,114.8,0.300,0.09,1.2974,-999.0000,36.7033,89.86,-999.00,-999.00,0,0.85,999.00,41.83,38.72,34.70,38.65,31.27,35.05,89.6800,89.8500,89.8400,89.9500,89.8800,89.9200
45:56:20,1,0.26,114.8,0.300,0.09,1.2974,-999.0000,36.7050,89.88,-999.00,-999.00,0,0.90,999.00,41.83,38.72,34.69,38.65,31.29,35.05,89.6800,89.8600,89.8400,89.9900,89.8900,89.9100
45:57:10,1,0.26,114.8,0.300,0.09,1.2974,-999.0000,36.6883,89.87,-999.00,-999.00,0,0.30,999.00,41.78,38.72,34.69,38.64,31.28,35.02,89.6800,89.8500,89.8400,89.9700,89.8900,89.9100
45:58:01,1,0.26,114.8,0.300,0.09,1.2974,-999.0000,36.6683,89.86,-999.00,-999.00,0,0.31,999.00,41.75,38.69,34.69,38.62,31.26,35.00,89.6400,89.8300,89.8200,89.9500,89.8900,89.8800
45:58:51,1,0.23,114.8,0.300,0.08,1.2974,-999.0000,36.6900,89.87,-999.00,-999.00,0,0.33,999.00,41.75,38.70,34.73,38.62,31.31,35.03,89.6800,89.8500,89.8300,89.9400,89.8900,89.9100
45:59:41,1,0.26,114.7,0.300,0.09,1.2975,-999.0000,36.6817,89.83,-999.00,-999.00,0,0.31,999.00,41.71,38.68,34.73,38.59,31.37,35.01,89.6400,89.7900,89.8200,89.9700,89.8800,89.8500
46:00:32,1,0.26,115.0,0.300,0.09,1.2975,-999.0000,36.6767,89.85,-999.00,-999.00,0,0.32,999.00,41.73,38.65,34.73,38.57,31.39,34.99,89.6500,89.8000,89.8200,89.9900,89.8900,89.8500
46:01:22,1,0.26,115.1,0.300,0.09,1.2975,-999.0000,36.6833,89.85,-999.00,-999.00,0,0.32,999.00,41.69,38.62,34.75,38.57,31.46,35.01,89.6500,89.8000,89.7800,89.9600,89.8900,89.9100
46:02:12,1,0.26,115.0,0.300,0.09,1.2975,-999.0000,36.7250,89.84,-999.00,-999.00,0,0.02,999.00,41.72,38.67,34.80,38.57,31.54,35.05,89.6300,89.7900,89.8000,89.9400,89.8900,89.9100
46:03:02,1,0.26,115.0,0.300,0.09,1.2975,-999.0000,36.7400,89.85,-999.00,-999.00,0,0.02,999.00,41.70,38.67,34.80,38.58,31.60,35.09,89.6300,89.7800,89.8200,89.9400,89.9300,89.9000
46:03:53,1,0.26,115.1,0.300,0.09,1.2975,-999.0000,36.7900,89.83,-999.00,-999.00,0,0.04,999.00,41.75,38.70,34.85,38.62,31.70,35.12,89.6300,89.7700,89.8200,89.9300,89.8900,89.8500
46:04:43,1,0.26,115.1,0.300,0.09,1.2975,-999.0000,36.8200,89.84,-999.00,-999.00,0,0.09,999.00,41.75,38.69,34.88,38.62,31.79,35.19,89.6300,89.7900,89.8300,89.9300,89.8900,89.8800
46:05:34,1,0.26,115.1,0.300,0.09,1.2975,-999.0000,36.8717,89.83,-999.00,-999.00,0,0.12,999.00,41.76,38.73,34.95,38.64,31.90,35.25,89.6400,89.7900,89.8200,89.9100,89.8800,89.8500
46:06:24,1,0.26,115.1,0.300,0.09,1.2976,-999.0000,36.9333,89.82,-999.00,-999.00,0,0.17,999.00,41.80,38.76,35.00,38.69,32.05,35.30,89.6300,89.7700,89.7800,89.8700,89.8800,89.8100
46:07:14,1,0.26,115.1,0.300,0.09,1.2976,-999.0000,36.9767,89.83,-999.00,-999.00,0,0.25,999.00,41.78,38.78,35.07,38.71,32.19,35.33,89.6400,89.7900,89.8200,89.9100,89.8800,89.8500
46:08:04,1,0.26,115.1,0.300,0.09,1.2976,-999.0000,37.0400,89.79,-999.00,-999.00,0,0.29,999.00,41.88,38.79,35.10,38.76,32.32,35.39,89.6000,89.7700,89.7600,89.8500,89.8200,89.8000
46:08:54,1,0.26,115.1,0.300,0.09,1.2976,-999.0000,37.1033,89.81,-999.00,-999.00,0,0.36,999.00,41.91,38.86,35.16,38.79,32.44,35.46,89.6200,89.7600,89.8100,89.8500,89.8500,89.8000
46:09:45,1,0.26,115.0,0.300,0.09,1.2976,-999.0000,37.1500,89.79,-999.00,-999.00,0,0.42,999.00,41.91,38.92,35.24,38.79,32.53,35.51,89.6000,89.7600,89.7600,89.8400,89.8200,89.8000
46:10:35,1,0.26,115.0,0.300,0.09,1.2976,-999.0000,37.2483,89.82,-999.00,-999.00,0,0.47,999.00,42.01,39.00,35.35,38.90,32.68,35.55,89.6000,89.7600,89.8100,89.8500,89.8700,89.8000
46:11:25,1,0.26,115.0,0.300,0.09,1.2976,-999.0000,37.3300,89.77,-999.00,-999.00,0,0.56,999.00,42.05,39.07,35.43,38.93,32.85,35.65,89.5600,89.7300,89.7600,89.8300,89.8100,89.7800
46:12:16,1,0.26,115.1,0.300,0.09,1.2976,-999.0000,37.3650,89.74,-999.00,-999.00,0,0.40,999.00,42.04,39.06,35.49,38.95,32.96,35.69,89.5500,89.7100,89.7600,89.8300,89.7700,89.7800
46:13:07,1,0.26,115.1,0.300,0.09,1.2977,-999.0000,37.4283,89.77,-999.00,-999.00,0,0.43,999.00,42.10,39.12,35.56,38.98,33.08,35.73,89.5500,89.7400,89.7600,89.8400,89.8100,89.7700
46:13:57,1,0.26,115.1,0.300,0.09,1.2977,-999.0000,37.5133,89.76,-999.00,-999.00,0,0.50,999.00,42.13,39.16,35.66,39.05,33.23,35.85,89.5500,89.7100,89.7600,89.8400,89.8100,89.8000
46:14:47,1,0.26,115.1,0.300,0.09,1.2977,-999.0000,37.5750,89.76,-999.00,-999.00,0,0.58,999.00,42.19,39.22,35.71,39.06,33.39,35.88,89.5400,89.7100,89.7600,89.8300,89.8100,89.8000
46:14:48,2,0.26,114.8,11.600,13.08,1.2982,-999.0000,37.6133,89.79,-999.00,-999.00,0,0.64,999.00,42.20,39.27,35.77,39.11,33.42,35.91,89.5400,89.7400,89.7600,89.8300,89.8400,89.8000
46:14:56,2,0.98,114.8,11.600,13.08,1.2982,-999.0000,37.6133,89.79,-999.00,-999.00,0,0.68,999.00,42.20,39.27,35.77,39.11,33.42,35.91,89.5400,89.7400,89.7600,89.8300,89.8400,89.8000
46:15:46,2,0.98,115.1,9.000,10.12,1.2999,-999.0000,37.6583,89.76,-999.00,-999.00,0,0.68,999.00,42.22,39.29,35.83,39.14,33.52,35.95,89.5400,89.7100,89.8200,89.8500,89.8100,89.8000
46:16:37,2,0.98,115.3,8.700,9.88,1.3012,-999.0000,37.7183,89.76,-999.00,-999.00,0,0.73,999.00,42.29,39.34,35.88,39.19,33.60,36.01,89.5400,89.7500,89.7700,89.9200,89.7800,89.7800
46:17:27,2,0.99,115.2,8.200,9.31,1.3026,-999.0000,37.7350,89.79,-999.00,-999.00,0,0.39,999.00,42.30,39.34,35.90,39.21,33.59,36.07,89.5400,89.7700,89.7900,90.0500,89.8100,89.7900
46:18:17,2,0.98,115.2,7.900,8.92,1.3038,-999.0000,37.7583,89.75,-999.00,-999.00,0,0.41,999.00,42.32,39.40,35.91,39.24,33.56,36.12,89.5400,89.7400,89.7600,89.9900,89.7700,89.7700
46:19:07,2,0.98,115.2,7.600,8.61,1.3050,-999.0000,37.7300,89.75,-999.00,-999.00,0,0.43,999.00,42.32,39.35,35.89,39.20,33.55,36.07,89.5400,89.7400,89.7700,90.0200,89.7700,89.7800
46:19:58,2,0.97,115.2,7.500,8.39,1.3062,-999.0000,37.7283,89.77,-999.00,-999.00,0,0.40,999.00,42.32,39.38,35.89,39.26,33.46,36.06,89.5500,89.7500,89.7600,89.9900,89.7900,89.7700
46:20:48,2,0.98,115.2,7.300,8.20,1.3074,-999.0000,37.7017,89.78,-999.00,-999.00,0,0.40,999.00,42.38,39.35,35.84,39.30,33.33,36.01,89.5700,89.7500,89.7500,90.0400,89.8000,89.8000
46:21:38,2,0.98,115.2,7.200,8.09,1.3086,-999.0000,37.6350,89.76,-999.00,-999.00,0,0.37,999.00,42.32,39.35,35.81,39.21,33.17,35.95,89.5700,89.7400,89.7400,90.0100,89.7900,89.7900
46:22:29,2,0.98,115.2,7.100,7.98,1.3097,-999.0000,37.5583,89.75,-999.00,-999.00,0,0.08,999.00,42.30,39.30,35.72,39.18,32.97,35.88,89.5400,89.7400,89.7600,90.0500,89.7600,89.7700
46:23:19,2,0.97,115.2,7.100,7.92,1.3108,-999.0000,37.5117,89.76,-999.00,-999.00,0,0.16,999.00,42.29,39.29,35.66,39.17,32.81,35.85,89.5400,89.7100,89.7200,89.9900,89.8100,89.8000
46:24:09,2,0.97,115.3,7.000,7.84,1.3119,-999.0000,37.4133,89.76,-999.00,-999.00,0,0.21,999.00,42.25,39.23,35.53,39.13,32.61,35.73,89.5300,89.7100,89.7600,89.9800,89.8100,89.7900
46:25:00,2,0.98,115.2,6.900,7.80,1.3130,-999.0000,37.2933,89.80,-999.00,-999.00,0,0.31,999.00,42.19,39.16,35.39,39.05,32.36,35.61,89.5600,89.7700,89.8200,89.9900,89.8300,89.8300
46:25:18,1,0.98,115.1,0.600,0.30,1.3134,-999.0000,37.2550,89.80,-999.00,-999.00,0,0.43,999.00,42.17,39.13,35.34,39.03,32.27,35.59,89.6000,89.7700,89.7800,89.9600,89.8300,89.8200
46:25:25,1,0.43,115.1,0.600,0.30,1.3134,-999.0000,37.2550,89.80,-999.00,-999.00,0,0.46,999.00,42.17,39.13,35.34,39.03,32.27,35.59,89.6000,89.7700,89.7800,89.9600,89.8300,89.8200
46:26:15,1,0.42,115.0,0.600,0.29,1.3134,-999.0000,37.1317,89.79,-999.00,-999.00,0,0.46,999.00,42.11,39.04,35.21,38.94,32.02,35.47,89.6200,89.7800,89.8000,89.9800,89.8100,89.8300
46:27:06,1,0.42,115.1,0.600,0.29,1.3135,-999.0000,37.0317,89.79,-999.00,-999.00,0,0.59,999.00,42.02,38.99,35.08,38.85,31.87,35.38,89.5700,89.7800,89.7700,89.9500,89.7900,89.8000
46:27:56,1,0.43,115.1,0.600,0.30,1.3135,-999.0000,36.9967,89.79,-999.00,-999.00,0,0.60,999.00,42.02,38.94,35.02,38.84,31.79,35.37,89.6000,89.7800,89.7700,89.9400,89.8100,89.8000
46:28:46,1,0.42,115.1,0.600,0.29,1.3136,-999.0000,36.9183,89.79,-999.00,-999.00,0,0.64,999.00,41.97,38.89,34.94,38.79,31.65,35.27,89.6000,89.7700,89.7600,89.9400,89.8100,89.8000
46:29:36,1,0.26,115.1,0.300,0.09,1.3136,-999.0000,36.8783,89.79,-999.00,-999.00,0,0.72,999.00,41.91,38.87,34.94,38.76,31.58,35.21,89.6000,89.7700,89.7600,89.9700,89.8000,89.8000
46:30:26,1,0.26,115.1,0.300,0.09,1.3136,-999.0000,36.8283,89.79,-999.00,-999.00,0,0.76,999.00,41.88,38.81,34.88,38.72,31.52,35.16,89.6100,89.7800,89.8100,89.9900,89.8100,89.8500
46:31:17,1,0.26,115.1,0.300,0.09,1.3136,-999.0000,36.8100,89.82,-999.00,-999.00,0,0.81,999.00,41.86,38.80,34.86,38.69,31.49,35.16,89.6000,89.7700,89.7600,89.9800,89.8800,89.8500
46:32:07,1,0.26,115.1,0.300,0.09,1.3136,-999.0000,36.7917,89.82,-999.00,-999.00,0,0.82,999.00,41.83,38.77,34.84,38.68,31.50,35.13,89.5900,89.7600,89.8200,89.9400,89.8700,89.8500
46:32:58,1,0.26,115.1,0.300,0.09,1.3136,-999.0000,36.7667,89.79,-999.00,-999.00,0,0.24,999.00,41.77,38.75,34.83,38.65,31.49,35.11,89.6100,89.7700,89.7600,89.9400,89.8200,89.8300
46:33:48,1,0.26,115.1,0.300,0.09,1.3137,-999.0000,36.7717,89.82,-999.00,-999.00,0,0.26,999.00,41.80,38.74,34.83,38.64,31.50,35.12,89.6300,89.7700,89.7600,89.9400,89.8600,89.8200
46:34:38,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.7667,89.79,-999.00,-999.00,0,0.26,999.00,41.77,38.74,34.83,38.64,31.51,35.11,89.6000,89.7700,89.7600,89.9100,89.8200,89.8000
46:35:28,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.7700,89.76,-999.00,-999.00,0,0.26,999.00,41.75,38.71,34.83,38.63,31.57,35.13,89.5700,89.7100,89.7100,89.8500,89.8200,89.7800
46:36:19,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.8100,89.78,-999.00,-999.00,0,0.26,999.00,41.77,38.73,34.88,38.64,31.65,35.19,89.6000,89.7500,89.7200,89.8700,89.8100,89.7800
46:37:09,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.8133,89.76,-999.00,-999.00,0,0.22,999.00,41.75,38.72,34.88,38.62,31.72,35.19,89.5500,89.7100,89.7100,89.8500,89.8100,89.7700
46:37:59,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.8550,89.71,-999.00,-999.00,0,0.02,999.00,41.77,38.74,34.93,38.65,31.81,35.23,89.5400,89.6600,89.7000,89.8300,89.7600,89.7100
46:38:49,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.8883,89.72,-999.00,-999.00,0,0.06,999.00,41.83,38.73,34.95,38.71,31.87,35.24,89.5400,89.6500,89.7000,89.8300,89.7900,89.7500
46:39:40,1,0.26,115.2,0.300,0.09,1.3137,-999.0000,36.9250,89.71,-999.00,-999.00,0,0.10,999.00,41.81,38.77,35.02,38.71,31.98,35.26,89.5400,89.6600,89.6800,89.8400,89.7600,89.7100
46:40:30,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,36.9433,89.70,-999.00,-999.00,0,0.13,999.00,41.81,38.79,35.04,38.71,32.04,35.27,89.5300,89.6300,89.6700,89.8300,89.7700,89.7100
46:41:20,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.0300,89.71,-999.00,-999.00,0,0.15,999.00,41.88,38.85,35.13,38.76,32.19,35.37,89.4900,89.6400,89.6800,89.8000,89.7800,89.7400
46:42:11,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.0483,89.69,-999.00,-999.00,0,0.24,999.00,41.88,38.86,35.16,38.76,32.25,35.38,89.5200,89.6300,89.6800,89.7600,89.7500,89.7000
46:43:01,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.1033,89.70,-999.00,-999.00,0,0.23,999.00,41.90,38.88,35.23,38.79,32.38,35.44,89.5400,89.6400,89.6800,89.7700,89.7600,89.7100
46:43:52,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.1733,89.68,-999.00,-999.00,0,0.29,999.00,41.94,38.92,35.30,38.83,32.53,35.52,89.5200,89.6300,89.6300,89.7200,89.7400,89.6900
46:44:42,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.2167,89.67,-999.00,-999.00,0,0.36,999.00,41.96,38.94,35.35,38.85,32.61,35.59,89.5000,89.6000,89.6600,89.7100,89.7400,89.6900
46:45:32,1,0.26,115.1,0.300,0.09,1.3138,-999.0000,37.2917,89.68,-999.00,-999.00,0,0.40,999.00,42.01,39.01,35.40,38.90,32.77,35.66,89.5200,89.6300,89.6500,89.6900,89.7400,89.6900
